round,seed,defect,exploit,exploit_,coop
1,201,19598,16883,11930,29589
2,201,21659,17909,11526,26906
3,201,23019,17678,11922,25381
4,201,22804,17579,11792,25825
5,201,24289,18213,11632,23866
6,201,24501,17955,11583,23961
7,201,22528,16837,12598,26037
8,201,21225,17100,12492,27183
9,201,22255,17306,12235,26204
10,201,24312,17398,12288,24002
11,201,24632,17512,12392,23464
12,201,23113,17241,12436,25210
13,201,22822,17050,12409,25719
14,201,23843,17607,11896,24654
15,201,21752,17103,12109,27036
16,201,21281,17563,11887,27269
17,201,22623,17672,12009,25696
18,201,24806,18270,11372,23552
19,201,23682,17759,11891,24668
20,201,22980,17665,11955,25400
21,201,24134,17755,11776,24335
22,201,24840,17737,11638,23785
23,201,24222,17935,11581,24262
24,201,23179,17698,11444,25679
25,201,24364,17770,11484,24382
26,201,24921,17575,11741,23763
27,201,25791,16936,12098,23175
28,201,25075,17037,12030,23858
29,201,25796,17099,12286,22819
30,201,25641,16958,12131,23270
31,201,24732,16786,12458,24024
32,201,24022,16331,12605,25042
33,201,23720,16125,12549,25606
34,201,24912,15850,13033,24205
35,201,25712,15594,13610,23084
36,201,25102,15375,13655,23868
37,201,25014,15377,13713,23896
38,201,26206,15597,13386,22811
39,201,28025,14912,13775,21288
40,201,27669,14948,13856,21527
41,201,25359,15424,13243,23974
42,201,24062,15345,13630,24963
43,201,25132,15373,13510,23985
44,201,24571,15623,13475,24331
45,201,24499,15527,13301,24673
46,201,24416,15705,13651,24228
47,201,23119,15815,13685,25381
48,201,24584,15460,13915,24041
49,201,23147,14919,14257,25677
50,201,25330,15083,13888,23699
51,201,25207,15110,14074,23609
52,201,23968,15121,14298,24613
53,201,24239,14831,14299,24631
54,201,21864,14091,15072,26973
55,201,21550,14146,15148,27156
56,201,22129,14357,14692,26822
57,201,22067,14505,14742,26686
58,201,20795,14440,14763,28002
59,201,21625,14037,15349,26989
60,201,20232,14048,15488,28232
61,201,19976,13944,15441,28639
62,201,18281,14594,15178,29947
63,201,19790,14863,15456,27891
64,201,17681,15405,15511,29403
65,201,15990,15098,15684,31228
66,201,16206,15344,15487,30963
67,201,17720,15478,15394,29408
68,201,17646,15578,15441,29335
69,201,17734,15143,15107,30016
70,201,17439,15451,15336,29774
71,201,17685,15435,15328,29552
72,201,18457,15495,15776,28272
73,201,16483,15465,16014,30038
74,201,16451,15284,16006,30259
75,201,16506,15282,16046,30166
76,201,16533,15276,15985,30206
77,201,16606,15405,16277,29712
78,201,17744,15228,16377,28651
79,201,18988,15049,16522,27441
80,201,18839,15067,16535,27559
81,201,18593,15052,16282,28073
82,201,18280,14996,16221,28503
83,201,17820,15009,16326,28845
84,201,17627,14985,16318,29070
85,201,18420,14847,16278,28455
86,201,17651,14952,16503,28894
87,201,17581,14733,16405,29281
88,201,15906,14758,16737,30599
89,201,15839,14727,16605,30829
90,201,13853,14651,16178,33318
91,201,13709,14848,16166,33277
92,201,13538,14679,16091,33692
93,201,15839,14750,16081,31330
94,201,15863,14974,16353,30810
95,201,16133,14934,16274,30659
96,201,15518,14891,16096,31495
97,201,16000,14867,16179,30954
98,201,13942,15144,16528,32386
99,201,14310,15127,16512,32051
100,201,13873,14853,16011,33263
101,201,13872,14812,16161,33155
102,201,13721,14849,16296,33134
103,201,13779,14812,16156,33253
104,201,13732,14777,16016,33475
105,201,13869,14988,16274,32869
106,201,14385,15010,16214,32391
107,201,14528,15089,16309,32074
108,201,13874,15057,16081,32988
109,201,14683,15041,15932,32344
110,201,13826,15380,16380,32414
111,201,14535,15221,16376,31868
112,201,13595,14960,15756,33689
113,201,13888,15241,15866,33005
114,201,14335,14890,15613,33162
115,201,14268,14938,15684,33110
116,201,13770,14917,15635,33678
117,201,15511,14740,15891,31858
118,201,15368,14898,15961,31773
119,201,15820,14693,15860,31627
120,201,16610,14770,16066,30554
121,201,16142,14713,15727,31418
122,201,16737,14866,16408,29989
123,201,17273,15093,16335,29299
124,201,19706,14936,16523,26835
125,201,19057,15085,16415,27443
126,201,19773,14821,16702,26704
127,201,20348,14850,16958,25844
128,201,18492,15335,16880,27293
129,201,19547,15861,16831,25761
130,201,19638,16464,17124,24774
131,201,19633,16092,16928,25347
132,201,21674,16068,16479,23779
133,201,22392,15996,16525,23087
134,201,24192,15708,16364,21736
135,201,23651,15601,16203,22545
136,201,23265,15636,16271,22828
137,201,21764,15844,15907,24485
138,201,22265,15854,16220,23661
139,201,22814,15789,16180,23217
140,201,22400,15510,15933,24157
141,201,20014,15825,15849,26312
142,201,19946,16036,16085,25933
143,201,20175,16005,15958,25862
144,201,19927,16051,16141,25881
145,201,19817,16066,16023,26094
146,201,20160,15727,15757,26356
147,201,19536,15708,15747,27009
148,201,20098,16109,16506,25287
149,201,21145,16187,16412,24256
150,201,21211,15871,16207,24711
151,201,21160,16055,16329,24456
152,201,21189,15890,16238,24683
153,201,22595,15864,16164,23377
154,201,21392,15501,16129,24978
155,201,21846,15363,15765,25026
156,201,22213,15374,15910,24503
157,201,23459,15566,15555,23420
158,201,22138,15777,15914,24171
159,201,25021,16240,15055,21684
160,201,26213,15843,15334,20610
161,201,24742,15657,15609,21992
162,201,25224,15575,15458,21743
163,201,25645,15890,15982,20483
164,201,25580,15977,16139,20304
165,201,24182,16477,16492,20849
166,201,24362,16112,16147,21379
167,201,23425,16252,16156,22167
168,201,24159,16292,16243,21306
169,201,22029,16367,16765,22839
170,201,22094,16235,16385,23286
171,201,22431,16119,16431,23019
172,201,22231,16133,16270,23366
173,201,21982,16536,16695,22787
174,201,21227,16426,16531,23816
175,201,21530,16225,16262,23983
176,201,21288,16387,16397,23928
177,201,21235,16401,16627,23737
178,201,21136,16345,16551,23968
179,201,21844,16527,16657,22972
180,201,21648,16506,16740,23106
181,201,21922,16188,16552,23338
182,201,21777,16441,16646,23136
183,201,20384,16613,16588,24415
184,201,20424,17040,16834,23702
185,201,21412,17012,16971,22605
186,201,22084,16852,17106,21958
187,201,19612,17722,17381,23285
188,201,19696,17817,17546,22941
189,201,19597,17838,17513,23052
190,201,19953,17739,17459,22849
191,201,19879,17740,17412,22969
192,201,22009,16927,16828,22236
193,201,20233,17530,17364,22873
194,201,19996,17712,17357,22935
195,201,18139,17830,17959,24072
196,201,18312,17793,17874,24021
197,201,19659,18143,18190,22008
198,201,19032,18070,18055,22843
199,201,19083,18388,18332,22197
200,201,18840,18414,18366,22380
201,201,17899,18285,18320,23496
202,201,18006,18133,18023,23838
203,201,18091,18215,18111,23583
204,201,17655,18158,18092,24095
205,201,17835,18397,18175,23593
206,201,18052,18086,17919,23943
207,201,18133,18298,18002,23567
208,201,18839,18293,17918,22950
209,201,17643,17748,17553,25056
210,201,17836,18168,17875,24121
211,201,17856,18111,17815,24218
212,201,17946,18291,18015,23748
213,201,17320,17884,17852,24944
214,201,17205,17827,17744,25224
215,201,16549,17669,17663,26119
216,201,16924,18012,18044,25020
217,201,16616,17744,17704,25936
218,201,16177,17494,17277,27052
219,201,15953,17525,17365,27157
220,201,16129,18043,17862,25966
221,201,15883,17604,17297,27216
222,201,15723,17625,17358,27294
223,201,13780,18023,17928,28269
224,201,13853,17826,17872,28449
225,201,14436,18091,18036,27437
226,201,14501,18225,18180,27094
227,201,14408,18190,18043,27359
228,201,14119,17860,17835,28186
229,201,14519,17803,17726,27952
230,201,14340,17839,17767,28054
231,201,13769,17947,17780,28504
232,201,14006,18127,17948,27919
233,201,14426,18112,18018,27444
