round,seed,coop,exploit_,exploit,defect
1,32,29095,17462,11761,19682
2,32,27927,17577,12023,20473
3,32,26542,17231,12279,21948
4,32,27246,17204,12727,20823
5,32,26861,16856,12918,21365
6,32,27985,16514,13115,20386
7,32,29551,16037,13380,19032
8,32,30109,15818,13400,18673
9,32,28010,15234,14363,20393
10,32,28355,14993,14162,20490
11,32,30111,15118,14205,18566
12,32,30010,15151,14433,18406
13,32,30742,14869,14420,17969
14,32,29752,15070,14237,18941
15,32,29147,15260,14013,19580
16,32,30860,14898,13728,18514
17,32,29904,15068,13841,19187
18,32,30516,15341,13507,18636
19,32,29804,15391,13512,19293
20,32,29156,15371,13294,20179
21,32,29091,15466,13267,20176
22,32,28277,15321,13540,20862
23,32,28681,15217,13594,20508
24,32,28105,15428,13474,20993
25,32,26450,14851,13761,22938
26,32,27442,14565,14212,21781
27,32,28577,14480,14478,20465
28,32,29629,14369,14502,19500
29,32,27499,13659,15243,21599
30,32,29643,12784,15975,19598
31,32,30351,12954,15691,19004
32,32,31025,12866,15519,18590
33,32,30782,13095,15606,18517
34,32,32570,13092,15264,17074
35,32,32423,13107,15436,17034
36,32,32901,13161,15224,16714
37,32,32031,13361,15295,17313
38,32,32203,13334,15045,17418
39,32,31891,13423,15184,17502
40,32,32220,13195,15185,17400
41,32,32017,12960,15482,17541
42,32,32508,13411,15065,17016
43,32,34267,13315,14816,15602
44,32,33979,13460,14982,15579
45,32,34067,13893,14944,15096
46,32,37039,13675,14087,13199
47,32,37608,13540,14025,12827
48,32,39631,13542,13897,10930
49,32,39956,13410,13706,10928
50,32,40129,13142,13527,11202
51,32,38872,13504,13949,11675
52,32,38618,13526,13999,11857
53,32,36437,12985,14749,13829
54,32,36286,13082,14951,13681
55,32,36777,13292,14761,13170
56,32,36414,13279,14746,13561
57,32,37785,13349,14554,12312
58,32,35593,14320,14025,14062
59,32,35751,14210,13877,14162
60,32,38594,14311,13211,11884
61,32,37959,14549,13199,12293
62,32,37623,14610,13386,12381
63,32,38135,14488,13234,12143
64,32,37731,14677,13300,12292
65,32,39927,15194,12476,10403
66,32,39371,15271,12657,10701
67,32,39883,14936,12656,10525
68,32,40705,14690,12399,10206
69,32,40519,14730,12480,10271
70,32,39959,14768,12551,10722
71,32,38859,15071,12237,11833
72,32,39473,15119,12130,11278
73,32,40072,15094,11747,11087
74,32,40370,15040,11719,10871
75,32,40749,15113,11504,10634
76,32,40798,15180,11600,10422
77,32,41325,15028,11474,10173
78,32,43196,14374,11611,8819
79,32,40683,14497,12349,10471
80,32,41336,14485,12078,10101
81,32,40903,14547,11955,10595
82,32,42992,14502,11599,8907
83,32,43670,14318,11522,8490
84,32,43271,14400,11630,8699
85,32,40549,15816,11300,10335
86,32,41791,15396,10953,9860
87,32,41530,15300,11076,10094
88,32,41867,15290,11015,9828
89,32,39137,15743,11406,11714
90,32,37233,16649,11116,13002
91,32,37433,16521,11025,13021
92,32,37581,16350,10889,13180
93,32,36679,16344,11519,13458
94,32,36648,16508,11511,13333
95,32,34606,16051,12168,15175
96,32,34976,16084,12154,14786
97,32,34162,15815,12580,15443
98,32,34603,15624,12381,15392
99,32,34255,15797,12547,15401
100,32,33975,15785,12628,15612
101,32,33273,15654,13050,16023
102,32,33247,15548,12999,16206
103,32,34252,15305,12644,15799
104,32,32564,14714,13666,17056
105,32,32052,15023,13636,17289
106,32,34570,15281,12759,15390
107,32,34373,15418,12808,15401
108,32,33205,15438,13132,16225
109,32,33537,15505,12999,15959
110,32,33594,15260,12919,16227
111,32,32741,15399,13155,16705
112,32,34036,15120,12945,15899
113,32,32834,15418,12936,16812
114,32,33627,15551,12610,16212
115,32,31301,15041,13396,18262
116,32,30475,15265,13511,18749
117,32,28404,15379,13391,20826
118,32,28848,15735,13087,20330
119,32,29584,15886,13062,19468
120,32,27033,16336,12671,21960
121,32,27222,16147,12598,22033
122,32,27289,16197,12644,21870
123,32,25971,16058,12855,23116
124,32,26231,15886,12949,22934
125,32,27309,16329,12413,21949
126,32,26846,16419,12537,22198
127,32,27465,16319,12463,21753
128,32,25414,16506,12495,23585
129,32,25216,16652,12652,23480
130,32,25942,16253,12733,23072
131,32,26300,16506,12577,22617
132,32,24629,16404,12799,24168
133,32,26130,16123,12967,22780
134,32,27733,16272,12710,21285
135,32,27387,16276,12571,21766
136,32,27224,16293,12670,21813
137,32,27177,16168,12682,21973
138,32,27680,16131,12766,21423
139,32,28413,16512,12461,20614
140,32,28042,16685,12222,21051
141,32,25983,17393,11877,22747
142,32,26623,17189,11823,22365
143,32,24380,17274,11826,24520
144,32,22736,16572,12034,26658
145,32,23437,16419,12562,25582
146,32,23766,16305,12538,25391
147,32,24846,15991,13144,24019
148,32,24345,15426,13247,24982
149,32,25733,15700,13357,23210
150,32,26108,15379,13286,23227
151,32,28118,15862,13101,20919
152,32,28560,15704,12806,20930
153,32,28357,15825,13218,20600
154,32,28766,15522,13065,20647
155,32,30422,15680,13237,18661
156,32,28835,15196,13466,20503
157,32,28570,15512,13498,20420
158,32,30258,15481,13170,19091
159,32,28974,15874,13181,19971
160,32,28929,15819,13283,19969
161,32,30499,15562,13427,18512
162,32,31990,15347,13742,16921
163,32,31938,15438,13828,16796
164,32,32444,15172,13541,16843
165,32,31966,15265,13682,17087
166,32,32310,15165,13689,16836
167,32,30424,15004,13688,18884
168,32,28811,14974,13777,20438
169,32,29175,15030,14083,19712
170,32,28665,15292,14098,19945
171,32,28842,15098,13986,20074
172,32,29223,15056,13844,19877
173,32,29060,14981,13949,20010
174,32,30469,14874,14071,18586
175,32,29083,15290,13483,20144
176,32,28848,15375,13587,20190
177,32,30179,15468,13041,19312
178,32,30622,15594,13229,18555
179,32,30061,15559,13296,19084
180,32,28805,15389,13723,20083
181,32,28995,15320,13510,20175
182,32,29642,15385,13269,19704
183,32,26987,15085,14055,21873
184,32,26951,14809,14001,22239
185,32,27461,14504,14090,21945
186,32,29120,15026,13691,20163
187,32,27323,15059,13779,21839
188,32,26202,15551,13329,22918
189,32,25385,15075,13790,23750
190,32,25527,15163,13758,23552
191,32,26910,15440,13521,22129
192,32,27432,15585,13141,21842
193,32,29706,14939,13993,19362
194,32,29284,14784,13588,20344
195,32,29684,14695,13887,19734
196,32,29061,14871,13521,20547
197,32,26716,15642,13005,22637
198,32,26626,15810,13247,22317
199,32,26187,15790,13132,22891
200,32,25381,15366,13660,23593
201,32,25326,15455,13489,23730
202,32,25669,15287,13257,23787
203,32,24947,15654,13460,23939
204,32,24884,15507,13519,24090
205,32,26229,15312,13889,22570
206,32,26423,15091,13763,22723
207,32,26250,15143,13817,22790
208,32,26731,15275,13678,22316
209,32,25108,15190,13731,23971
210,32,25067,15188,13665,24080
211,32,25420,14987,13465,24128
212,32,24609,15259,13661,24471
213,32,22716,14705,14045,26534
214,32,23649,14546,14082,25723
215,32,21276,13925,14423,28376
216,32,19995,13955,13984,30066
217,32,19630,13957,13892,30521
218,32,20101,14199,14321,29379
219,32,19638,14223,14301,29838
220,32,19918,14154,14261,29667
221,32,18861,14212,14128,30799
222,32,18588,14148,14316,30948
223,32,17790,14002,13797,32411
224,32,17812,14195,13960,32033
225,32,18477,13776,14069,31678
226,32,18572,14058,14223,31147
227,32,19547,13769,14262,30422
228,32,17712,14112,14015,32161
229,32,18871,14550,13654,30925
230,32,18919,14388,13754,30939
231,32,19040,14300,13738,30922
232,32,18373,14212,13483,31932
233,32,19398,14476,13753,30373
234,32,19533,14179,13721,30567
235,32,18488,14277,13621,31614
236,32,16981,14436,13098,33485
237,32,17231,15074,12899,32796
