round,seed,population_seed,strategy,count,percentage
1,461,625,coop,29300,0.38
1,461,625,defect,19596,0.25
1,461,625,exploitation,29104,0.37
2,461,625,coop,27912,0.36
2,461,625,defect,20782,0.27
2,461,625,exploitation,29306,0.38
3,461,625,coop,27208,0.35
3,461,625,defect,21448,0.27
3,461,625,exploitation,29344,0.38
4,461,625,coop,27943,0.36
4,461,625,defect,20635,0.26
4,461,625,exploitation,29422,0.38
5,461,625,coop,27858,0.36
5,461,625,defect,20702,0.27
5,461,625,exploitation,29440,0.38
6,461,625,coop,27917,0.36
6,461,625,defect,20663,0.26
6,461,625,exploitation,29420,0.38
7,461,625,coop,27950,0.36
7,461,625,defect,20803,0.27
7,461,625,exploitation,29247,0.37
8,461,625,coop,28136,0.36
8,461,625,defect,20029,0.26
8,461,625,exploitation,29835,0.38
9,461,625,coop,28470,0.36
9,461,625,defect,19940,0.26
9,461,625,exploitation,29590,0.38
10,461,625,coop,26969,0.35
10,461,625,defect,21061,0.27
10,461,625,exploitation,29970,0.38
11,461,625,coop,27061,0.35
11,461,625,defect,20996,0.27
11,461,625,exploitation,29943,0.38
12,461,625,coop,28471,0.37
12,461,625,defect,20269,0.26
12,461,625,exploitation,29260,0.38
13,461,625,coop,28140,0.36
13,461,625,defect,20557,0.26
13,461,625,exploitation,29303,0.38
14,461,625,coop,29918,0.38
14,461,625,defect,18677,0.24
14,461,625,exploitation,29405,0.38
15,461,625,coop,32092,0.41
15,461,625,defect,17182,0.22
15,461,625,exploitation,28726,0.37
16,461,625,coop,32709,0.42
16,461,625,defect,16188,0.21
16,461,625,exploitation,29103,0.37
17,461,625,coop,30403,0.39
17,461,625,defect,18377,0.24
17,461,625,exploitation,29220,0.37
18,461,625,coop,29074,0.37
18,461,625,defect,19688,0.25
18,461,625,exploitation,29238,0.37
19,461,625,coop,30374,0.39
19,461,625,defect,18450,0.24
19,461,625,exploitation,29176,0.37
20,461,625,coop,32287,0.41
20,461,625,defect,16618,0.21
20,461,625,exploitation,29095,0.37
21,461,625,coop,34129,0.44
21,461,625,defect,15423,0.2
21,461,625,exploitation,28448,0.36
22,461,625,coop,33222,0.43
22,461,625,defect,16209,0.21
22,461,625,exploitation,28569,0.37
23,461,625,coop,32288,0.41
23,461,625,defect,17151,0.22
23,461,625,exploitation,28561,0.37
24,461,625,coop,32608,0.42
24,461,625,defect,17058,0.22
24,461,625,exploitation,28334,0.36
25,461,625,coop,32760,0.42
25,461,625,defect,16867,0.22
25,461,625,exploitation,28373,0.36
26,461,625,coop,30691,0.39
26,461,625,defect,18462,0.24
26,461,625,exploitation,28847,0.37
27,461,625,coop,28330,0.36
27,461,625,defect,20378,0.26
27,461,625,exploitation,29292,0.38
28,461,625,coop,27866,0.36
28,461,625,defect,20875,0.27
28,461,625,exploitation,29259,0.38
29,461,625,coop,29394,0.38
29,461,625,defect,19591,0.25
29,461,625,exploitation,29015,0.37
30,461,625,coop,28140,0.36
30,461,625,defect,20846,0.27
30,461,625,exploitation,29014,0.37
31,461,625,coop,28116,0.36
31,461,625,defect,20850,0.27
31,461,625,exploitation,29034,0.37
32,461,625,coop,27938,0.36
32,461,625,defect,21235,0.27
32,461,625,exploitation,28827,0.37
33,461,625,coop,27682,0.35
33,461,625,defect,21326,0.27
33,461,625,exploitation,28992,0.37
34,461,625,coop,28286,0.36
34,461,625,defect,20827,0.27
34,461,625,exploitation,28887,0.37
35,461,625,coop,27054,0.35
35,461,625,defect,21851,0.28
35,461,625,exploitation,29095,0.37
36,461,625,coop,27350,0.35
36,461,625,defect,21914,0.28
36,461,625,exploitation,28736,0.37
37,461,625,coop,27242,0.35
37,461,625,defect,21935,0.28
37,461,625,exploitation,28823,0.37
38,461,625,coop,29241,0.37
38,461,625,defect,20075,0.26
38,461,625,exploitation,28684,0.37
39,461,625,coop,26912,0.35
39,461,625,defect,22152,0.28
39,461,625,exploitation,28936,0.37
40,461,625,coop,26882,0.34
40,461,625,defect,22409,0.29
40,461,625,exploitation,28709,0.37
41,461,625,coop,27025,0.35
41,461,625,defect,22107,0.28
41,461,625,exploitation,28868,0.37
42,461,625,coop,25284,0.32
42,461,625,defect,23695,0.3
42,461,625,exploitation,29021,0.37
43,461,625,coop,27153,0.35
43,461,625,defect,21988,0.28
43,461,625,exploitation,28859,0.37
44,461,625,coop,28833,0.37
44,461,625,defect,20203,0.26
44,461,625,exploitation,28964,0.37
45,461,625,coop,28257,0.36
45,461,625,defect,20867,0.27
45,461,625,exploitation,28876,0.37
46,461,625,coop,29878,0.38
46,461,625,defect,19212,0.25
46,461,625,exploitation,28910,0.37
47,461,625,coop,29381,0.38
47,461,625,defect,19609,0.25
47,461,625,exploitation,29010,0.37
48,461,625,coop,30668,0.39
48,461,625,defect,18390,0.24
48,461,625,exploitation,28942,0.37
49,461,625,coop,32097,0.41
49,461,625,defect,16939,0.22
49,461,625,exploitation,28964,0.37
50,461,625,coop,32211,0.41
50,461,625,defect,16753,0.21
50,461,625,exploitation,29036,0.37
51,461,625,coop,30730,0.39
51,461,625,defect,18560,0.24
51,461,625,exploitation,28710,0.37
52,461,625,coop,29831,0.38
52,461,625,defect,19031,0.24
52,461,625,exploitation,29138,0.37
53,461,625,coop,30673,0.39
53,461,625,defect,18543,0.24
53,461,625,exploitation,28784,0.37
54,461,625,coop,31709,0.41
54,461,625,defect,17466,0.22
54,461,625,exploitation,28825,0.37
55,461,625,coop,32414,0.42
55,461,625,defect,17200,0.22
55,461,625,exploitation,28386,0.36
56,461,625,coop,31202,0.4
56,461,625,defect,17901,0.23
56,461,625,exploitation,28897,0.37
57,461,625,coop,31225,0.4
57,461,625,defect,18278,0.23
57,461,625,exploitation,28497,0.37
58,461,625,coop,33018,0.42
58,461,625,defect,16384,0.21
58,461,625,exploitation,28598,0.37
59,461,625,coop,32505,0.42
59,461,625,defect,16729,0.21
59,461,625,exploitation,28766,0.37
60,461,625,coop,32548,0.42
60,461,625,defect,16430,0.21
60,461,625,exploitation,29022,0.37
61,461,625,coop,32961,0.42
61,461,625,defect,16359,0.21
61,461,625,exploitation,28680,0.37
62,461,625,coop,32598,0.42
62,461,625,defect,16568,0.21
62,461,625,exploitation,28834,0.37
63,461,625,coop,33160,0.43
63,461,625,defect,16252,0.21
63,461,625,exploitation,28588,0.37
64,461,625,coop,33130,0.42
64,461,625,defect,16042,0.21
64,461,625,exploitation,28828,0.37
65,461,625,coop,34766,0.45
65,461,625,defect,14632,0.19
65,461,625,exploitation,28602,0.37
66,461,625,coop,35625,0.46
66,461,625,defect,14330,0.18
66,461,625,exploitation,28045,0.36
67,461,625,coop,34836,0.45
67,461,625,defect,14624,0.19
67,461,625,exploitation,28540,0.37
68,461,625,coop,34630,0.44
68,461,625,defect,14423,0.18
68,461,625,exploitation,28947,0.37
69,461,625,coop,37363,0.48
69,461,625,defect,12254,0.16
69,461,625,exploitation,28383,0.36
70,461,625,coop,37735,0.48
70,461,625,defect,12290,0.16
70,461,625,exploitation,27975,0.36
71,461,625,coop,35860,0.46
71,461,625,defect,13829,0.18
71,461,625,exploitation,28311,0.36
72,461,625,coop,35852,0.46
72,461,625,defect,13624,0.17
72,461,625,exploitation,28524,0.37
73,461,625,coop,36986,0.47
73,461,625,defect,13119,0.17
73,461,625,exploitation,27895,0.36
74,461,625,coop,36773,0.47
74,461,625,defect,13366,0.17
74,461,625,exploitation,27861,0.36
75,461,625,coop,37304,0.48
75,461,625,defect,12925,0.17
75,461,625,exploitation,27771,0.36
76,461,625,coop,35734,0.46
76,461,625,defect,14488,0.19
76,461,625,exploitation,27778,0.36
77,461,625,coop,35783,0.46
77,461,625,defect,14232,0.18
77,461,625,exploitation,27985,0.36
78,461,625,coop,35126,0.45
78,461,625,defect,14798,0.19
78,461,625,exploitation,28076,0.36
79,461,625,coop,34630,0.44
79,461,625,defect,14940,0.19
79,461,625,exploitation,28430,0.36
80,461,625,coop,35115,0.45
80,461,625,defect,14736,0.19
80,461,625,exploitation,28149,0.36
81,461,625,coop,34599,0.44
81,461,625,defect,14930,0.19
81,461,625,exploitation,28471,0.37
82,461,625,coop,35179,0.45
82,461,625,defect,14653,0.19
82,461,625,exploitation,28168,0.36
83,461,625,coop,35037,0.45
83,461,625,defect,14614,0.19
83,461,625,exploitation,28349,0.36
84,461,625,coop,35119,0.45
84,461,625,defect,14425,0.18
84,461,625,exploitation,28456,0.36
85,461,625,coop,35733,0.46
85,461,625,defect,14126,0.18
85,461,625,exploitation,28141,0.36
86,461,625,coop,34920,0.45
86,461,625,defect,14718,0.19
86,461,625,exploitation,28362,0.36
87,461,625,coop,33531,0.43
87,461,625,defect,16119,0.21
87,461,625,exploitation,28350,0.36
88,461,625,coop,33172,0.43
88,461,625,defect,16510,0.21
88,461,625,exploitation,28318,0.36
89,461,625,coop,33323,0.43
89,461,625,defect,16194,0.21
89,461,625,exploitation,28483,0.37
90,461,625,coop,33703,0.43
90,461,625,defect,15909,0.2
90,461,625,exploitation,28388,0.36
91,461,625,coop,33505,0.43
91,461,625,defect,16048,0.21
91,461,625,exploitation,28447,0.36
92,461,625,coop,33660,0.43
92,461,625,defect,15968,0.2
92,461,625,exploitation,28372,0.36
93,461,625,coop,33726,0.43
93,461,625,defect,15984,0.2
93,461,625,exploitation,28290,0.36
94,461,625,coop,34760,0.45
94,461,625,defect,15273,0.2
94,461,625,exploitation,27967,0.36
95,461,625,coop,34351,0.44
95,461,625,defect,15101,0.19
95,461,625,exploitation,28548,0.37
96,461,625,coop,33124,0.42
96,461,625,defect,16618,0.21
96,461,625,exploitation,28258,0.36
97,461,625,coop,33066,0.42
97,461,625,defect,16758,0.21
97,461,625,exploitation,28176,0.36
98,461,625,coop,33154,0.43
98,461,625,defect,16518,0.21
98,461,625,exploitation,28328,0.36
99,461,625,coop,33499,0.43
99,461,625,defect,16039,0.21
99,461,625,exploitation,28462,0.36
100,461,625,coop,31581,0.4
100,461,625,defect,17714,0.23
100,461,625,exploitation,28705,0.37
101,461,625,coop,31712,0.41
101,461,625,defect,17646,0.23
101,461,625,exploitation,28642,0.37
102,461,625,coop,31497,0.4
102,461,625,defect,17677,0.23
102,461,625,exploitation,28826,0.37
103,461,625,coop,31649,0.41
103,461,625,defect,17564,0.23
103,461,625,exploitation,28787,0.37
104,461,625,coop,33702,0.43
104,461,625,defect,16249,0.21
104,461,625,exploitation,28049,0.36
105,461,625,coop,33540,0.43
105,461,625,defect,16044,0.21
105,461,625,exploitation,28416,0.36
106,461,625,coop,33311,0.43
106,461,625,defect,16193,0.21
