round,seed,defect,coop,exploit_,exploit
987,385,24311,23283,12591,17815
988,385,22526,25127,12776,17571
989,385,22510,25080,12824,17586
990,385,22680,24967,12792,17561
991,385,22452,25150,12857,17541
992,385,22561,24888,12933,17618
993,385,21531,25944,12825,17700
994,385,21600,25467,13035,17898
995,385,22509,24883,12739,17869
996,385,21650,25663,12848,17839
997,385,22372,24527,13287,17814
998,385,21608,25648,12858,17886
999,385,19606,27889,13483,17022
1000,385,19481,28016,13345,17158
