round,seed,coop,exploit_,exploit,defect
1,512,29226,17558,11823,19393
2,512,27176,17917,11259,21648
3,512,27288,17878,11424,21410
4,512,28664,17441,11637,20258
5,512,28049,17458,11727,20766
6,512,30393,17817,11041,18749
7,512,30436,17831,11063,18670
8,512,30371,17624,11156,18849
9,512,29313,17727,11200,19760
10,512,31078,17097,11431,18394
11,512,29565,16932,12144,19359
12,512,29011,16620,12262,20107
13,512,31451,16519,12066,17964
14,512,32964,16001,12291,16744
15,512,32351,16101,12761,16787
16,512,32680,16009,12525,16786
17,512,32115,16261,12540,17084
18,512,32740,16324,12334,16602
19,512,32944,16214,12150,16692
20,512,32540,16278,12233,16949
21,512,31674,16513,12420,17393
22,512,32302,16436,12335,16927
23,512,32274,16450,12392,16884
24,512,33182,15945,12546,16327
25,512,36162,15026,12936,13876
26,512,36985,14616,12980,13419
27,512,38288,14601,13119,11992
28,512,39572,14350,12553,11525
29,512,39295,14544,12810,11351
30,512,39513,14501,12707,11279
31,512,40030,14313,12477,11180
32,512,37490,15058,12555,12897
33,512,38089,14983,12389,12539
34,512,38648,14962,12206,12184
35,512,36481,14811,12992,13716
36,512,35705,14544,13075,14676
37,512,38088,13534,13869,12509
38,512,39014,13657,13256,12073
39,512,38519,13756,13393,12332
40,512,37450,14184,13404,12962
41,512,38367,13810,13518,12305
42,512,38567,13835,13357,12241
43,512,35917,14792,12939,14352
44,512,35862,14799,12934,14405
45,512,33719,15146,13080,16055
46,512,33589,15176,13019,16216
47,512,34878,14796,13378,14948
48,512,36075,14627,13114,14184
49,512,37723,14828,12494,12955
50,512,36817,15325,12293,13565
51,512,37086,15492,12130,13292
52,512,37553,15246,12193,13008
53,512,37351,15142,12196,13311
54,512,37486,15326,12265,12923
55,512,36910,15600,12338,13152
56,512,37435,15627,12229,12709
57,512,38727,15562,11567,12144
58,512,36149,15505,12199,14147
59,512,35709,15573,12494,14224
60,512,35608,15483,12486,14423
61,512,35876,15189,12297,14638
62,512,38088,14416,13054,12442
63,512,37190,14675,12740,13395
64,512,35718,15125,12617,14540
65,512,36437,15228,12275,14060
66,512,36848,15284,12364,13504
67,512,36841,15127,12353,13679
68,512,37002,15176,12321,13501
69,512,38042,14868,12329,12761
70,512,38197,14718,12265,12820
71,512,37706,15082,12514,12698
72,512,38966,14636,12616,11782
73,512,39648,14723,12311,11318
74,512,39803,14877,12182,11138
75,512,39524,14937,12209,11330
76,512,40099,14719,11958,11224
77,512,40350,14772,12126,10752
78,512,38196,15378,12429,11997
79,512,38789,15697,12203,11311
80,512,39342,15473,12125,11060
81,512,38834,14936,12628,11602
82,512,38657,15074,12496,11773
83,512,39248,14837,12925,10990
84,512,39809,14931,12608,10652
85,512,37290,15162,13523,12025
86,512,35033,16420,13294,13253
87,512,35797,15970,13327,12906
88,512,33497,17373,12764,14366
89,512,33589,17343,12678,14390
90,512,33489,17322,12758,14431
91,512,35512,16413,12815,13260
92,512,35341,16364,13041,13254
93,512,35854,16618,12798,12730
94,512,35032,16877,12434,13657
95,512,36898,16108,12275,12719
96,512,34472,17059,12260,14209
97,512,32264,18194,11658,15884
98,512,31845,17729,11678,16748
99,512,33406,17299,11778,15517
100,512,35514,16366,12031,14089
101,512,35754,16302,11941,14003
102,512,35326,16586,12174,13914
103,512,36408,16277,12246,13069
104,512,37918,15705,11816,12561
105,512,37388,15467,12175,12970
106,512,36613,15742,11945,13700
107,512,37004,16107,12055,12834
108,512,35646,16268,12172,13914
109,512,37346,15792,11994,12868
110,512,37350,15809,11997,12844
111,512,37221,15815,11892,13072
112,512,38099,15505,12156,12240
113,512,37934,15648,12195,12223
114,512,38917,15277,12176,11630
115,512,36445,16133,12683,12739
116,512,37394,16238,12213,12155
117,512,37210,16288,12385,12117
118,512,37319,16178,12274,12229
119,512,37054,16191,12469,12286
120,512,39285,16386,11537,10792
121,512,39298,16305,11620,10777
122,512,39570,16092,11384,10954
123,512,40297,16440,11093,10170
124,512,39901,16510,11171,10418
125,512,40593,16341,11198,9868
126,512,40129,16204,11484,10183
127,512,38478,16385,12198,10939
128,512,38445,16588,12140,10827
129,512,38407,16670,12132,10791
130,512,36537,17671,11852,11940
131,512,34818,19021,11467,12694
132,512,34582,19264,11718,12436
133,512,35221,19425,11626,11728
134,512,35376,19325,11617,11682
135,512,37187,18523,11228,11062
136,512,37051,18469,11221,11259
137,512,37303,18482,11601,10614
138,512,37399,18340,11599,10662
139,512,35217,18883,11772,12128
140,512,35146,18857,12052,11945
141,512,32906,18771,12980,13343
142,512,33378,18994,12886,12742
143,512,31434,18600,13869,14097
144,512,31280,18699,14013,14008
145,512,30827,18809,13574,14790
146,512,33085,18858,12606,13451
147,512,33416,19670,12434,12480
148,512,33561,19568,12274,12597
149,512,33937,19580,12625,11858
150,512,33953,19574,12680,11793
151,512,34297,20263,12434,11006
152,512,32254,20369,13092,12285
153,512,32042,20178,12912,12868
154,512,30076,19659,14015,14250
155,512,32013,19496,13611,12880
156,512,31909,19623,13613,12855
157,512,33652,19275,12905,12168
158,512,36107,19042,11872,10979
159,512,36298,19197,12273,10232
160,512,36542,19215,12093,10150
161,512,36689,19378,12265,9668
162,512,36671,19375,12195,9759
163,512,35990,19248,12283,10479
164,512,36130,19171,12227,10472
165,512,38442,17527,12975,9056
166,512,38344,17646,13021,8989
167,512,36181,17179,14378,10262
168,512,36768,17405,14091,9736
169,512,36236,16967,14265,10532
170,512,36156,16931,14458,10455
171,512,36214,16959,14343,10484
172,512,33869,17276,14920,11935
173,512,31858,17165,15880,13097
174,512,33922,16790,15400,11888
175,512,34254,17017,15714,11015
176,512,34308,16857,15783,11052
177,512,32372,16105,17274,12249
178,512,32189,16216,17301,12294
179,512,30232,16282,17916,13570
180,512,30062,16443,17823,13672
181,512,30040,16119,17457,14384
182,512,30028,16297,17496,14179
183,512,28181,17733,16513,15573
184,512,27669,17702,16221,16408
185,512,25839,16856,17386,17919
186,512,25548,17138,16726,18588
187,512,25662,16971,16748,18619
188,512,25441,17082,16911,18566
189,512,25536,16997,16853,18614
190,512,25142,16519,17152,19187
191,512,23295,17210,16392,21103
192,512,23384,17191,16496,20929
193,512,23727,17235,16749,20289
194,512,21916,17388,16788,21908
195,512,20227,18033,15898,23842
196,512,21950,17446,16704,21900
197,512,20477,16898,17624,23001
198,512,21012,17569,17810,21609
199,512,20751,17021,17752,22476
200,512,20557,16868,17384,23191
201,512,22025,17735,16671,21569
202,512,21683,17341,16204,22772
203,512,19854,18770,14856,24520
204,512,19826,18555,14901,24718
205,512,18823,18751,15061,25365
206,512,18731,18852,15093,25324
207,512,19156,19639,15330,23875
208,512,17524,18816,15797,25863
209,512,17486,18884,15945,25685
210,512,17485,18867,16032,25616
211,512,15912,18002,16222,27864
212,512,15952,17946,16291,27811
213,512,15962,17966,16312,27760
214,512,17095,17544,16246,27115
215,512,15449,17772,15719,29060
216,512,15977,18254,15705,28064
217,512,15802,18285,15893,28020
218,512,17369,18703,15767,26161
219,512,17599,18760,16292,25349
220,512,17513,18968,16245,25274
221,512,17720,18719,16163,25398
222,512,18092,18907,17233,23768
223,512,17963,18950,17147,23940
224,512,19361,18704,16991,22944
225,512,19497,18643,16986,22874
226,512,19177,18557,16645,23621
227,512,19069,18574,15936,24421
228,512,17676,19567,15506,25251
229,512,17193,19615,14384,26808
230,512,18301,19268,14313,26118
231,512,18365,19361,14266,26008
232,512,19422,18933,14226,25419
233,512,18473,19149,14079,26299
234,512,20017,19240,14501,24242
235,512,21356,19425,13873,23346
236,512,21169,18970,13878,23983
237,512,21753,19452,14055,22740
238,512,21736,19514,14116,22634
239,512,23513,19189,14281,21017
240,512,22889,18765,14413,21933
241,512,24351,18762,13556,21331
242,512,22718,18616,14334,22332
243,512,24758,17507,15364,20371
244,512,22794,17830,15236,22140
245,512,22703,17889,15242,22166
246,512,24370,16816,15342,21472
247,512,26294,17271,14719,19716
248,512,26199,17472,14659,19670
249,512,28086,16973,14874,18067
250,512,28023,17125,14968,17884
251,512,26308,16927,15120,19645
252,512,26661,16967,15417,18955
253,512,24586,17970,14781,20663
254,512,25189,17697,15402,19712
255,512,26632,17179,15526,18663
256,512,28285,16796,14855,18064
257,512,28043,16874,15021,18062
258,512,26030,17297,15071,19602
259,512,26013,17302,14975,19710
260,512,25389,16848,14793,20970
261,512,25310,16982,14905,20803
262,512,25663,16860,14655,20822
263,512,24970,16503,15007,21520
264,512,25556,17067,14752,20625
265,512,23468,16032,15975,22525
266,512,25028,15808,15357,21807
267,512,25322,15804,15749,21125
268,512,26610,16100,15088,20202
269,512,24356,16754,14609,22281
270,512,24094,16304,14402,23200
271,512,24100,16516,14482,22902
272,512,24277,16564,14598,22561
273,512,24487,16391,14449,22673
274,512,24717,16449,14990,21844
275,512,26050,16031,14586,21333
276,512,24692,16442,15165,21701
277,512,25303,16731,15351,20615
278,512,25064,16653,15409,20874
279,512,25250,16801,15228,20721
280,512,26727,16338,14659,20276
281,512,26574,16406,14918,20102
282,512,27024,16652,14692,19632
283,512,27415,16547,14704,19334
284,512,27000,16603,14849,19548
285,512,25551,17011,15124,20314
286,512,27655,17825,14049,18471
287,512,27741,17655,14081,18523
288,512,28394,18415,13749,17442
289,512,28048,18505,13342,18105
290,512,27365,18154,13364,19117
291,512,28668,17225,13833,18274
292,512,28487,17225,13893,18395
293,512,28540,16842,13668,18950
294,512,28321,16921,13655,19103
295,512,27671,16909,13474,19946
296,512,27632,17017,13420,19931
297,512,26319,17278,13667,20736
298,512,24547,17514,13842,22097
299,512,25997,16927,14213,20863
300,512,28502,17589,12972,18937
301,512,28191,17749,13128,18932
302,512,28444,17637,12936,18983
303,512,27596,17351,13150,19903
304,512,27178,16862,13378,20582
305,512,27323,16671,13246,20760
306,512,27520,17061,13317,20102
307,512,27068,17164,13106,20662
308,512,27878,17412,13020,19690
309,512,29623,16776,13133,18468
310,512,31046,16292,13016,17646
311,512,29570,16391,13483,18556
312,512,31646,17130,12618,16606
313,512,31424,17149,12643,16784
314,512,29554,16671,13176,18599
315,512,29996,16995,13491,17518
316,512,29859,16908,13290,17943
317,512,28040,16065,14145,19750
318,512,27497,15910,14284,20309
319,512,27073,15941,14081,20905
320,512,28645,15603,13820,19932
321,512,27472,15754,13903,20871
322,512,28013,15653,13912,20422
323,512,29421,15674,13546,19359
324,512,28719,15846,13341,20094
325,512,29636,15848,13286,19230
326,512,29372,16069,13153,19406
327,512,29535,15972,13216,19277
328,512,29852,16010,13087,19051
329,512,29328,15969,13278,19425
330,512,29149,15670,13161,20020
331,512,26691,14945,14312,22052
332,512,27043,14944,14266,21747
333,512,26596,15045,14395,21964
334,512,26998,14906,14151,21945
335,512,25515,15249,14402,22834
336,512,24800,14659,14738,23803
337,512,25256,14278,14822,23644
338,512,24610,14503,15011,23876
339,512,24487,14449,14909,24155
340,512,23334,14755,14738,25173
341,512,23644,14683,14466,25207
342,512,21468,14421,14951,27160
343,512,23561,14479,14869,25091
344,512,22826,14821,14689,25664
345,512,22891,14650,14689,25770
346,512,23044,14727,14689,25540
347,512,22894,14804,14502,25800
348,512,20984,15358,13961,27697
349,512,22937,14321,15092,25650
350,512,21675,14261,15242,26822
351,512,19829,13909,14950,29312
352,512,19936,14098,15049,28917
353,512,21845,13165,16216,26774
354,512,21240,13238,15824,27698
355,512,20558,12874,15746,28822
356,512,21118,12734,16077,28071
357,512,20196,12945,16022,28837
358,512,20913,12535,16716,27836
359,512,22642,13936,15832,25590
360,512,22620,13897,15755,25728
361,512,20690,14980,14704,27626
362,512,21546,14875,15041,26538
363,512,21495,14914,14957,26634
364,512,19701,15650,13978,28671
365,512,19048,16088,13494,29370
366,512,17696,15933,13312,31059
367,512,17053,14810,13849,32288
368,512,17129,14922,13677,32272
369,512,18229,14927,13666,31178
370,512,16231,13610,14532,33627
371,512,14942,13091,14883,35084
372,512,15367,14124,14706,33803
373,512,14530,13953,14439,35078
374,512,14768,14011,14447,34774
375,512,14585,13816,14363,35236
376,512,14467,14053,14563,34917
377,512,14739,13767,14344,35150
378,512,14520,13973,14423,35084
379,512,14504,14042,14395,35059
380,512,15713,14266,14182,33839
381,512,15879,14363,14181,33577
382,512,17076,13937,14662,32325
383,512,16866,14023,14809,32302
384,512,15417,14250,13785,34548
385,512,15413,14313,13698,34576
386,512,15463,14242,13585,34710
387,512,15584,14239,13494,34683
388,512,15818,14598,13673,33911
389,512,16099,14740,13726,33435
390,512,17354,15141,13533,31972
391,512,16789,14788,13406,33017
392,512,15987,14742,13459,33812
393,512,16025,14817,13467,33691
394,512,15930,14974,13356,33740
395,512,17573,15894,12855,31678
396,512,17881,15920,12792,31407
397,512,16516,16114,12483,32887
398,512,16253,16341,12471,32935
399,512,16456,16304,12392,32848
400,512,16501,16212,12435,32852
401,512,16609,16027,12413,32951
402,512,15810,16410,12137,33643
403,512,14973,16355,11874,34798
404,512,15415,16357,11773,34455
405,512,15187,16495,12003,34315
406,512,15970,16703,12082,33245
407,512,16568,16626,12292,32514
408,512,16471,16689,12358,32482
409,512,14751,16834,11541,34874
410,512,14788,16639,11618,34955
411,512,15816,16389,11782,34013
412,512,16036,16436,11656,33872
413,512,14448,15978,12161,35413
414,512,15114,16461,12060,34365
415,512,15118,16480,12030,34372
416,512,15221,16583,11852,34344
417,512,15226,16442,12054,34278
418,512,15330,16711,12098,33861
419,512,14161,16582,11957,35300
420,512,13640,15987,12238,36135
421,512,13411,16140,12230,36219
422,512,13397,15493,12270,36840
423,512,13655,16022,12304,36019
424,512,13843,15945,12322,35890
425,512,14955,16133,12414,34498
426,512,16287,16663,12031,33019
