,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,201,409,coop,34579457,6102,0.443,0.078
1,201,409,defect,13406993,5055,0.172,0.065
2,201,409,exploitation,30013550,2534,0.385,0.033
