round,seed,exploit,coop,defect,exploit_
1,4,11670,29610,19414,17306
2,4,12095,30838,18266,16801
3,4,11667,28464,20600,17269
4,4,11837,27999,20921,17243
5,4,11755,28308,20881,17056
6,4,12596,30239,18845,16320
7,4,12677,32224,17529,15570
8,4,13421,30467,18315,15797
9,4,12995,31310,17887,15808
10,4,13110,31196,17852,15842
11,4,13193,30531,18250,16026
12,4,12991,32164,17171,15674
13,4,12899,30712,18358,16031
14,4,12516,29921,19367,16196
15,4,12026,27371,21571,17032
16,4,11499,26001,22947,17553
17,4,11584,26016,22798,17602
18,4,11172,24202,24618,18008
19,4,11095,24486,24485,17934
20,4,11150,25413,23473,17964
21,4,11379,25065,23325,18231
22,4,11663,26195,22462,17680
23,4,11785,25943,22521,17751
24,4,11703,26486,21302,18509
25,4,11544,27002,20745,18709
26,4,11400,27245,20811,18544
27,4,11652,28229,20150,17969
28,4,11773,28215,19963,18049
29,4,11334,28027,20335,18304
30,4,11080,28768,19579,18573
31,4,11812,29046,18693,18449
32,4,11716,30506,17942,17836
33,4,11468,32101,16860,17571
34,4,11488,31942,16871,17699
35,4,10709,34600,15113,17578
36,4,11111,33862,15594,17433
37,4,11195,33222,16418,17165
38,4,11157,33442,16221,17180
39,4,11143,35657,14505,16695
40,4,11258,35293,14737,16712
41,4,11067,36080,14188,16665
42,4,11738,34111,15325,16826
43,4,11828,33975,15336,16861
44,4,11631,34663,14763,16943
45,4,11556,34967,14639,16838
46,4,12546,33541,15243,16670
47,4,12435,32412,16415,16738
48,4,12485,32047,16768,16700
49,4,13559,30291,18009,16141
50,4,13873,32539,16395,15193
51,4,13704,33094,15847,15355
52,4,13886,32902,15975,15237
53,4,13873,32139,16600,15388
54,4,13776,33138,15845,15241
55,4,13567,32269,16714,15450
56,4,12159,34473,15201,16167
57,4,12100,35451,14163,16286
58,4,12200,34759,14693,16348
59,4,12158,34361,15158,16323
60,4,12127,35545,14171,16157
61,4,12120,34831,14804,16245
62,4,12313,32098,16918,16671
63,4,13652,30016,18422,15910
64,4,13750,30857,17850,15543
65,4,13848,30671,17861,15620
66,4,13665,30942,17968,15425
67,4,13375,31834,16730,16061
68,4,13399,31532,17032,16037
69,4,14159,33226,15553,15062
70,4,13525,31418,16819,16238
71,4,13490,31782,16570,16158
72,4,14380,29782,18202,15636
73,4,14717,27415,20207,15661
74,4,14261,26149,21074,16516
75,4,14030,27782,19864,16324
76,4,13020,30073,17866,17041
77,4,13683,28154,19155,17008
78,4,13482,28147,19317,17054
79,4,13316,27852,19943,16889
80,4,13500,27510,20210,16780
81,4,12244,29507,18444,17805
82,4,12290,29284,18698,17728
83,4,12419,28196,19288,18097
84,4,12224,27912,19811,18053
85,4,12513,27130,20850,17507
86,4,12722,26875,20752,17651
87,4,12532,26692,21120,17656
88,4,12379,26861,21358,17402
89,4,13370,24780,23452,16398
90,4,13586,24907,22985,16522
91,4,13406,24888,23179,16527
92,4,13644,23296,24547,16513
93,4,13662,25094,22773,16471
94,4,13715,25137,22479,16669
95,4,13753,23803,23545,16899
96,4,12988,25197,22830,16985
97,4,12894,24855,22944,17307
98,4,12831,25040,22986,17143
99,4,12795,24655,23155,17395
100,4,13152,26168,22219,16461
101,4,13337,26145,22081,16437
102,4,13638,27198,21170,15994
103,4,13575,27484,21232,15709
104,4,13697,26869,21759,15675
105,4,14004,27606,20600,15790
106,4,13872,28374,20278,15476
107,4,13570,29518,19142,15770
108,4,13319,31768,17743,15170
109,4,13101,33391,16107,15401
110,4,12267,34821,15036,15876
111,4,12193,35042,14903,15862
112,4,13086,33671,15822,15421
113,4,12919,33717,15776,15588
114,4,12983,32621,16767,15629
115,4,13508,33511,15958,15023
116,4,13238,33799,15851,15112
117,4,13695,34675,14866,14764
118,4,13590,32578,16718,15114
119,4,13580,32852,16305,15263
120,4,13641,32545,16597,15217
121,4,13614,33333,15670,15383
122,4,13788,31354,17399,15459
123,4,13967,33197,16105,14731
124,4,13634,31138,17180,16048
125,4,14051,29451,18535,15963
126,4,14465,30072,17697,15766
127,4,14368,30196,17802,15634
128,4,14356,30431,17087,16126
129,4,14332,30273,17142,16253
130,4,14280,31174,16304,16242
131,4,14238,31179,16288,16295
132,4,14572,31835,15430,16163
133,4,15905,29675,16957,15463
134,4,15519,28031,17752,16698
135,4,16044,28572,16789,16595
136,4,17675,26528,18275,15522
137,4,16566,24938,20029,16467
138,4,16723,26249,19355,15673
139,4,17001,26016,19490,15493
140,4,17170,24119,21026,15685
141,4,16223,25975,20089,15713
142,4,17266,23948,21845,14941
143,4,17458,24218,21469,14855
144,4,17233,24137,21866,14764
145,4,16043,25673,20103,16181
146,4,15992,25886,19993,16129
147,4,15296,23972,21694,17038
148,4,16456,22095,23841,15608
149,4,17408,20863,24452,15277
150,4,18577,22655,22566,14202
151,4,19025,23099,21654,14222
152,4,19712,24779,19983,13526
153,4,19678,25014,19961,13347
154,4,18798,26176,19269,13757
155,4,18828,26132,19407,13633
156,4,18697,26691,18915,13697
157,4,18942,26433,18991,13634
158,4,20010,24989,19569,13432
159,4,20057,25133,19513,13297
160,4,20294,25306,18915,13485
161,4,21101,23922,19928,13049
162,4,21175,23820,19911,13094
163,4,20299,21952,21746,14003
164,4,20196,22262,21593,13949
165,4,18918,23815,20020,15247
166,4,19932,22514,20383,15171
167,4,19431,22146,21524,14899
168,4,18271,20221,23371,16137
169,4,18860,18649,25248,15243
170,4,19444,16898,27112,14546
171,4,19263,16999,27324,14414
172,4,19324,16911,27200,14565
173,4,19363,17171,27097,14369
174,4,19426,16988,27096,14490
175,4,18726,16454,28485,14335
176,4,17668,17912,27529,14891
177,4,18163,16666,28267,14904
178,4,17213,16289,29608,14890
179,4,17601,15077,30548,14774
180,4,17249,16021,29958,14772
181,4,17479,15818,29910,14793
182,4,18449,17737,27766,14048
183,4,18494,17331,28369,13806
184,4,18741,17590,28065,13604
185,4,19513,16410,28563,13514
186,4,19634,15332,29291,13743
187,4,19867,17299,27162,13672
188,4,20129,16887,27066,13918
189,4,18807,15466,29198,14529
190,4,17866,15134,30579,14421
191,4,17951,13925,31298,14826
192,4,17632,15637,28981,15750
193,4,17433,15538,29220,15809
194,4,17260,16942,27988,15810
195,4,17136,15097,30083,15684
196,4,17715,13904,32177,14204
197,4,18723,15035,30090,14152
198,4,18822,16272,29502,13404
199,4,18221,17460,28616,13703
200,4,18392,17161,28679,13768
201,4,17880,16808,29741,13571
202,4,17708,16526,30556,13210
203,4,18248,17043,29606,13103
204,4,18879,17603,28167,13351
205,4,18278,16244,29493,13985
206,4,18397,16169,29302,14132
207,4,17601,15511,31112,13776
208,4,16752,17057,28908,15283
209,4,16645,17199,28753,15403
210,4,16828,17084,29652,14436
211,4,16533,18456,27531,15480
212,4,16340,18756,27556,15348
213,4,16527,17232,28880,15361
214,4,16362,17320,28992,15326
215,4,15649,18705,27570,16076
216,4,15722,18687,27567,16024
217,4,15110,17033,29663,16194
218,4,13809,15307,31939,16945
219,4,13149,17088,29639,18124
220,4,12951,18322,28413,18314
221,4,13250,16672,30671,17407
222,4,13135,16667,30528,17670
223,4,13354,15403,31822,17421
224,4,12755,17163,29700,18382
225,4,13649,15855,30054,18442
226,4,13646,15927,30188,18239
227,4,13514,15743,30491,18252
228,4,13462,16111,30280,18147
229,4,13238,14419,32337,18006
230,4,13068,15707,31310,17915
231,4,13393,14199,33385,17023
232,4,13501,14023,33379,17097
233,4,13628,14586,32338,17448
234,4,13683,14198,32560,17559
235,4,13777,15794,30251,18178
236,4,13949,16311,29969,17771
237,4,14024,16119,29914,17943
238,4,14623,16564,28488,18325
239,4,14727,16530,28377,18366
240,4,15708,18316,26469,17507
241,4,14394,16780,28526,18300
242,4,16115,18173,26500,17212
243,4,15990,18261,26598,17151
244,4,15501,19326,25893,17280
245,4,15642,19446,25882,17030
246,4,15473,19399,25765,17363
247,4,16040,21005,24562,16393
248,4,15938,22830,22819,16413
249,4,15556,21021,24061,17362
250,4,15664,22887,22237,17212
251,4,15547,22476,23162,16815
252,4,14956,23996,22177,16871
253,4,14733,25808,20359,17100
254,4,15074,27294,19424,16208
255,4,15029,27140,19584,16247
256,4,15571,25645,20724,16060
257,4,15544,25377,20756,16323
258,4,15325,26998,20071,15606
259,4,15516,26383,21054,15047
260,4,15032,24695,22281,15992
261,4,15932,23210,22998,15860
262,4,15727,23387,22894,15992
263,4,14901,24911,21841,16347
264,4,14813,25124,21926,16137
265,4,13648,27037,19975,17340
266,4,13794,26832,19877,17497
267,4,12652,24965,21848,18535
268,4,12702,24943,21762,18593
269,4,12812,24621,22090,18477
270,4,12758,24441,22200,18601
271,4,13209,22682,24128,17981
272,4,13110,22605,24155,18130
273,4,13118,22595,24016,18271
274,4,13044,22528,24409,18019
275,4,14348,24472,22195,16985
276,4,14259,24754,21600,17387
277,4,15198,26994,19625,16183
278,4,14599,29253,17779,16369
279,4,14797,28850,17997,16356
280,4,14609,29178,17928,16285
281,4,15224,31063,16195,15518
282,4,16342,29759,16835,15064
283,4,16361,29537,17006,15096
284,4,15934,30140,16577,15349
285,4,15933,32205,14714,15148
286,4,16081,32174,14574,15171
287,4,15900,31657,15413,15030
288,4,15432,33708,13712,15148
289,4,16429,31698,15411,14462
290,4,17647,29651,16835,13867
291,4,17468,29611,16936,13985
292,4,17423,28987,17785,13805
293,4,17221,29047,18137,13595
294,4,17250,29457,17493,13800
295,4,17665,27961,17961,14413
296,4,17967,27304,18901,13828
297,4,17584,26968,19631,13817
298,4,17838,28300,18990,12872
299,4,17148,29609,18124,13119
300,4,17000,29644,18150,13206
301,4,17210,29787,17934,13069
302,4,17332,30493,17312,12863
303,4,16913,28360,18865,13862
304,4,16475,28936,18280,14309
305,4,16664,30754,16803,13779
306,4,16237,29947,17730,14086
307,4,15880,29368,18574,14178
308,4,15073,27135,20599,15193
309,4,14880,27853,19816,15451
310,4,14789,27304,20491,15416
311,4,15506,29168,18885,14441
312,4,15933,28054,19609,14404
313,4,16395,29754,18457,13394
314,4,16644,29614,18179,13563
315,4,16455,27386,20187,13972
316,4,16041,25292,22187,14480
317,4,15959,25719,21936,14386
318,4,15738,24880,23022,14360
319,4,15776,24794,23143,14287
320,4,14937,26540,21451,15072
321,4,14778,25204,22120,15898
322,4,13971,27414,20059,16556
323,4,13876,27559,20035,16530
324,4,14301,26047,21154,16498
325,4,14442,27356,20171,16031
326,4,14450,27565,19926,16059
327,4,14315,29017,19104,15564
328,4,14588,26821,21068,15523
329,4,14632,26771,21081,15516
330,4,14613,26455,21173,15759
331,4,14797,25576,22011,15616
332,4,15294,26344,20923,15439
333,4,15319,26250,20897,15534
334,4,15961,24381,23054,14604
335,4,16233,24210,22791,14766
336,4,16565,26021,21553,13861
337,4,16395,24299,22825,14481
338,4,16741,22685,23928,14646
339,4,16727,22848,23950,14475
340,4,16888,22990,23727,14395
341,4,16027,22424,24908,14641
342,4,15746,23615,23816,14823
343,4,15551,23595,24330,14524
344,4,15787,23335,24115,14763
345,4,15363,22240,25071,15326
346,4,15223,22203,25188,15386
347,4,15377,21994,25156,15473
348,4,15892,21189,25961,14958
349,4,17194,19123,27930,13753
350,4,16514,21024,25867,14595
351,4,16325,20760,26431,14484
352,4,16269,19597,27268,14866
353,4,15212,17822,29491,15475
354,4,14328,17216,30613,15843
355,4,14361,17304,30642,15693
356,4,13822,16294,31949,15935
357,4,13908,15874,32103,16115
358,4,13620,15567,32589,16224
359,4,13720,15807,32212,16261
360,4,13802,15040,33760,15398
361,4,13839,16664,31579,15918
