round,seed,defect,exploit_,exploit,coop
1,588,19428,12186,17133,29253
2,588,20481,12147,16894,28478
3,588,22533,11544,17627,26296
4,588,20385,11361,17793,28461
5,588,21049,11589,17309,28053
6,588,20497,11595,17478,28430
7,588,21995,12190,16875,26940
8,588,21457,12425,17042,27076
9,588,21968,12338,16843,26851
10,588,21218,12626,16944,27212
11,588,22421,12848,16946,25785
12,588,21874,12594,16957,26575
13,588,21539,12853,17203,26405
14,588,21769,12784,17258,26189
15,588,20195,11806,17707,28292
16,588,20901,11862,17540,27697
17,588,20742,12012,17436,27810
18,588,19388,11297,17539,29776
19,588,19425,11461,17676,29438
20,588,18904,11188,17891,30017
21,588,17794,10887,17830,31489
22,588,16210,10888,17574,33328
23,588,16705,10698,17606,32991
24,588,16378,11042,17604,32976
25,588,17243,10685,18415,31657
26,588,18013,10865,17907,31215
27,588,18819,11173,17567,30441
28,588,18625,11249,17829,30297
29,588,20770,10878,17984,28368
30,588,20142,10467,18569,28822
31,588,19779,10498,18660,29063
32,588,20077,10358,18482,29083
33,588,20920,11044,18421,27615
34,588,21292,11350,18191,27167
35,588,22141,11293,17882,26684
36,588,22778,11560,17737,25925
37,588,22310,11424,17811,26455
38,588,21250,11771,17283,27696
39,588,20243,11863,17410,28484
40,588,20164,11836,17529,28471
41,588,20181,11745,17306,28768
42,588,18941,11599,17487,29973
43,588,19417,11628,17280,29675
44,588,18009,11796,16753,31442
45,588,17514,11987,16781,31718
46,588,17162,12059,16898,31881
47,588,17430,11732,16811,32027
48,588,17938,11987,16708,31367
49,588,16124,12190,16113,33573
50,588,16245,12021,16107,33627
51,588,16471,12368,16081,33080
52,588,16620,12491,16068,32821
53,588,16290,12394,15959,33357
54,588,16544,12440,16111,32905
55,588,16442,12566,16130,32862
56,588,17053,12669,15804,32474
57,588,18268,12265,16523,30944
58,588,17853,11939,16687,31521
59,588,18258,12180,16844,30718
60,588,20305,12338,16638,28719
61,588,19783,12382,16690,29145
62,588,18358,11825,16685,31132
63,588,17605,12424,16231,31740
64,588,19258,11837,17031,29874
65,588,19702,11774,17083,29441
66,588,19524,11745,16986,29745
67,588,19671,11959,16790,29580
68,588,19710,12008,16866,29416
69,588,20334,12023,17037,28606
70,588,20529,12087,16978,28406
71,588,21245,11987,17204,27564
72,588,20654,12252,17228,27866
73,588,20562,12268,17142,28028
74,588,22343,11837,17372,26448
75,588,22868,11776,17268,26088
76,588,22547,11712,17217,26524
77,588,22494,11815,17260,26431
78,588,24091,11322,17633,24954
79,588,22525,11738,17138,26599
80,588,22705,11918,17387,25990
81,588,20783,12174,16826,28217
82,588,21819,12603,16558,27020
83,588,23166,12633,16451,25750
84,588,21800,12566,16337,27297
85,588,21251,12538,16686,27525
86,588,22630,12746,16114,26510
87,588,23509,12974,16409,25108
88,588,23506,12645,16122,25727
89,588,24564,13204,15959,24273
90,588,24434,13202,15624,24740
91,588,25748,13340,15682,23230
92,588,24655,13309,15662,24374
93,588,23768,13415,15850,24967
94,588,24508,13075,15639,24778
95,588,23991,13373,15931,24705
96,588,23626,13432,15791,25151
97,588,23728,13566,16004,24702
98,588,24001,13073,15579,25347
99,588,23880,13177,15601,25342
100,588,22328,13181,16189,26302
101,588,22675,13222,15980,26123
102,588,22865,13199,16230,25706
103,588,23342,12886,15731,26041
104,588,21760,12771,16198,27271
105,588,21371,12582,16485,27562
106,588,21573,12846,16522,27059
107,588,21700,12709,16263,27328
108,588,21621,12680,16355,27344
109,588,22378,12782,16226,26614
110,588,21701,12583,16396,27320
111,588,19591,13274,15891,29244
112,588,17642,13866,15249,31243
113,588,18945,13789,15266,30000
114,588,19416,14042,15330,29212
115,588,19919,14089,15069,28923
116,588,18573,14577,14785,30065
117,588,17519,14587,14646,31248
118,588,17770,14517,14666,31047
119,588,17592,14491,14711,31206
120,588,16049,14733,14251,32967
121,588,14531,14279,14324,34866
122,588,12365,14363,14568,36704
123,588,12456,14420,14684,36440
124,588,13255,14580,14779,35386
125,588,12965,14730,15066,35239
126,588,13308,14424,14924,35344
127,588,13343,14523,14868,35266
128,588,12960,14671,14824,35545
129,588,12544,14635,14792,36029
130,588,13360,14850,14721,35069
131,588,13599,15145,14971,34285
132,588,13346,15045,14885,34724
133,588,13621,14915,14667,34797
134,588,13115,14854,14757,35274
135,588,12587,14927,14604,35882
136,588,13099,15052,14540,35309
137,588,10967,15092,13768,38173
138,588,10611,15242,13817,38330
139,588,10422,15047,13801,38730
