round,seed,coop,exploit_,exploit,defect
1,512,29226,17558,11823,19393
2,512,27176,17917,11259,21648
3,512,25219,17320,12061,23400
4,512,27434,16888,12430,21248
5,512,26745,16864,12497,21894
6,512,29012,17234,11812,19942
7,512,29158,17253,11886,19703
8,512,29749,17589,11649,19013
9,512,28809,17709,11603,19879
10,512,30661,16913,11856,18570
11,512,29812,16782,12209,19197
12,512,28702,16468,12428,20402
13,512,29015,16487,12131,20367
14,512,29943,16224,12507,19326
15,512,29321,15845,12885,19949
16,512,29493,15728,12820,19959
17,512,29979,15571,13069,19381
18,512,30351,15810,13085,18754
19,512,29597,15814,12668,19921
20,512,26892,16306,12452,22350
21,512,25674,16589,12385,23352
22,512,24580,16749,12126,24545
23,512,24564,16842,12250,24344
24,512,24115,16965,12339,24581
25,512,25702,16401,12529,23368
26,512,26715,15939,12856,22490
27,512,27561,16008,13180,21251
28,512,28142,15671,12929,21258
29,512,27990,15732,12953,21325
30,512,25812,16784,12270,23134
31,512,26369,16505,12389,22737
32,512,23927,17128,12120,24825
33,512,24146,16825,11990,25039
34,512,24163,16919,11873,25045
35,512,25184,17448,11470,23898
36,512,24122,17467,11425,24986
37,512,26058,16619,12542,22781
38,512,26415,16800,12277,22508
39,512,26288,17018,12343,22351
40,512,26880,16684,12345,22091
41,512,26894,16763,12477,21866
42,512,27893,16533,12762,20812
43,512,30291,15374,13312,19023
44,512,28887,15064,13942,20107
45,512,30923,14705,14142,18230
46,512,29239,15009,14168,19584
47,512,29494,14973,13948,19585
48,512,31177,15034,13808,17981
49,512,30956,15233,13964,17847
50,512,29928,15567,13436,19069
51,512,29991,15722,13465,18822
52,512,30110,15457,13408,19025
53,512,27852,16611,12644,20893
54,512,27741,16303,12530,21426
55,512,27490,16514,12560,21436
56,512,28498,16466,12286,20750
57,512,27377,16444,12720,21459
58,512,25954,16306,12793,22947
59,512,23842,15670,13613,24875
60,512,24349,15427,13799,24425
61,512,22426,15895,13126,26553
62,512,23865,15408,13542,25185
63,512,24187,15181,13914,24718
64,512,24551,15189,14043,24217
65,512,24422,15150,14113,24315
66,512,26045,14897,14107,22951
67,512,25935,14791,14114,23160
68,512,26156,14938,14125,22781
69,512,28542,14612,14405,20441
70,512,29280,14550,14375,19795
71,512,29049,14515,14339,20097
72,512,27436,15206,14380,20978
73,512,27533,15033,14292,21142
74,512,27480,15267,14231,21022
75,512,27159,14916,14185,21740
76,512,26919,14846,14092,22143
77,512,26589,15050,14078,22283
78,512,26727,14899,13904,22470
79,512,28374,15746,13238,20642
80,512,29479,15051,13730,19740
81,512,29739,15020,13585,19656
82,512,30092,15196,13408,19304
83,512,28340,15932,12725,21003
84,512,29111,16436,12485,19968
85,512,28194,16432,12712,20662
86,512,26672,16719,12361,22248
87,512,25710,16958,11882,23450
88,512,26041,16747,12301,22911
89,512,26537,16998,12035,22430
90,512,24585,17785,11298,24332
91,512,26460,17288,11447,22805
92,512,26892,17827,11444,21837
93,512,26674,17544,11560,22222
94,512,28337,17255,11772,20636
95,512,29854,16856,11854,19436
96,512,29812,16990,11777,19421
97,512,31293,16425,12315,17967
98,512,30615,16353,12320,18712
99,512,29975,16314,12372,19339
100,512,32653,15764,12549,17034
101,512,32266,15981,12664,17089
102,512,32304,15979,12766,16951
103,512,33182,15648,12896,16274
104,512,35669,15453,12465,14413
105,512,35149,15641,12705,14505
106,512,37375,14437,13181,13007
107,512,35126,14860,13353,14661
108,512,34967,14770,13419,14844
109,512,35246,14888,13340,14526
110,512,35333,14869,13337,14461
111,512,35988,14842,12987,14183
112,512,36068,14851,13311,13770
113,512,35545,14861,13095,14499
114,512,36088,14708,13064,14140
115,512,34176,15048,13167,15609
116,512,34499,14960,12978,15563
117,512,34105,15198,13272,15425
118,512,34508,15043,13218,15231
119,512,31983,14537,14101,17379
120,512,34390,14567,13458,15585
121,512,33929,14874,13537,15660
122,512,31892,14175,14404,17529
123,512,30247,13786,14816,19151
124,512,30725,13700,14997,18578
125,512,30600,13725,15032,18643
126,512,30283,13707,15158,18852
127,512,30638,13609,15114,18639
128,512,30674,13707,15093,18526
129,512,30735,13697,15070,18498
130,512,30993,13610,15330,18067
131,512,31357,13347,15653,17643
132,512,33031,12807,16001,16161
133,512,33303,12653,15714,16330
134,512,33425,12571,15915,16089
135,512,33166,12728,15879,16227
136,512,33686,12683,15930,15701
137,512,32409,13337,15417,16837
138,512,30121,13091,15962,18826
139,512,32213,12924,15826,17037
140,512,34559,13296,15136,15009
141,512,34333,13200,15185,15282
142,512,34695,13319,15081,14905
143,512,33762,13188,15302,15748
144,512,36099,13697,14149,14055
145,512,34521,13945,14209,15325
146,512,34397,14112,14397,15094
147,512,36448,14642,13229,13681
148,512,37089,14465,13126,13320
149,512,39297,13887,13338,11478
150,512,39964,13793,13268,10975
151,512,40425,13776,13063,10736
152,512,42297,13657,12402,9644
153,512,44384,13178,12190,8248
154,512,43870,13137,12431,8562
155,512,41645,13356,13177,9822
156,512,39680,13109,14016,11195
157,512,40266,12996,13785,10953
158,512,40498,13095,13680,10727
159,512,38903,13639,14073,11385
160,512,38838,13708,13862,11592
161,512,39404,13495,14131,10970
162,512,38993,13549,14240,11218
163,512,39110,13472,14217,11201
164,512,39827,13899,13803,10471
165,512,39857,13860,13779,10504
166,512,39999,13718,13622,10661
167,512,42193,14356,12418,9033
168,512,42651,14596,12141,8612
169,512,42506,14472,12149,8873
170,512,40520,14275,13555,9650
171,512,40676,14211,13241,9872
172,512,40568,14201,13452,9779
173,512,40769,14198,13263,9770
174,512,40347,14186,13338,10129
175,512,40440,14176,13232,10152
176,512,38364,13720,14740,11176
177,512,36487,13358,16041,12114
178,512,34553,13795,16284,13368
179,512,36733,13742,15894,11631
180,512,39027,12086,16566,10321
181,512,40881,11339,16280,9500
182,512,40536,11729,16021,9714
183,512,40907,11444,15903,9746
184,512,40510,11539,15864,10087
185,512,42708,12198,14377,8717
186,512,44510,10886,14809,7795
187,512,44652,10922,14686,7740
188,512,45011,11045,14429,7515
189,512,45059,10915,14474,7552
190,512,45016,10990,14532,7462
191,512,45006,10982,14564,7448
192,512,45047,10964,14441,7548
193,512,42787,11828,14769,8616
194,512,40569,12543,15201,9687
195,512,40822,12393,15159,9626
196,512,38497,13703,14817,10983
197,512,36424,13521,16236,11819
198,512,36913,13516,16164,11407
199,512,36799,13452,16036,11713
200,512,38406,12748,16064,10782
201,512,38560,12597,15969,10874
202,512,38751,12572,15846,10831
203,512,38183,12623,16049,11145
204,512,38535,12705,15897,10863
205,512,38743,12373,16077,10807
206,512,41201,12537,14742,9520
207,512,40733,12655,15181,9431
208,512,40769,12396,15057,9778
209,512,38344,14130,14258,11268
210,512,35971,14363,14952,12714
211,512,35710,14137,15018,13135
212,512,35671,14087,15020,13222
213,512,37773,14245,14570,11412
214,512,37413,14137,14162,12288
215,512,39591,13343,13973,11093
216,512,39782,13535,13890,10793
217,512,37392,14905,13279,12424
218,512,37504,14915,13414,12167
219,512,37296,15174,13412,12118
220,512,39569,15626,12187,10618
221,512,37623,15968,12638,11771
222,512,35893,16733,12622,12752
223,512,37868,15934,12742,11456
224,512,35704,16374,12841,13081
225,512,37504,16098,12303,12095
226,512,35738,16824,12206,13232
227,512,33387,18180,11818,14615
228,512,33699,18088,11778,14435
229,512,33715,17999,11893,14393
230,512,33478,17675,11806,15041
231,512,33006,17347,12148,15499
232,512,33076,17377,12066,15481
233,512,32951,17559,12132,15358
234,512,32485,17480,12203,15832
235,512,30718,16744,12852,17686
236,512,28366,16534,13452,19648
237,512,26709,16668,13718,20905
238,512,26362,16797,13462,21379
239,512,26316,17012,13394,21278
240,512,24805,16598,13907,22690
241,512,22997,16403,14583,24017
242,512,24955,17115,13821,22109
243,512,24911,17221,13794,22074
244,512,27324,16578,13918,20180
245,512,26914,16926,14161,19999
246,512,25577,17331,13809,21283
247,512,25288,17501,13629,21582
248,512,25239,17593,13755,21413
249,512,24921,17295,13280,22504
250,512,22825,16468,14168,24539
251,512,22648,16219,14143,24990
252,512,22390,16210,14229,25171
253,512,24551,15641,14759,23049
254,512,25973,15084,15211,21732
255,512,26127,15071,15359,21443
256,512,26174,14842,15132,21852
257,512,28003,14006,16295,19696
258,512,28989,13737,16466,18808
259,512,30216,14217,15627,17940
260,512,30121,14247,15697,17935
261,512,32189,13036,16633,16142
262,512,33810,12990,15994,15206
263,512,33780,13174,15822,15224
264,512,34201,13465,15665,14669
265,512,34039,13575,15616,14770
266,512,32533,13292,16015,16160
267,512,32772,13494,15823,15911
268,512,32246,13509,16250,15995
269,512,32652,13428,16361,15559
270,512,32696,13417,16374,15513
271,512,34607,12929,15863,14601
272,512,33431,13339,15756,15474
273,512,33869,13202,16037,14892
274,512,36390,12058,16403,13149
275,512,36334,11870,16470,13326
276,512,37151,11890,16461,12498
277,512,39029,11624,16030,11317
278,512,41285,11044,15808,9863
279,512,43749,11458,14258,8535
280,512,41018,12058,14878,10046
281,512,38988,11797,16244,10971
282,512,39401,11688,16098,10813
283,512,39928,11547,16262,10263
284,512,40026,11470,16180,10324
285,512,39878,11615,16102,10405
286,512,40890,11717,15784,9609
287,512,38693,12545,16085,10677
288,512,38749,12506,15924,10821
289,512,37837,13084,15720,11359
290,512,38145,12866,15555,11434
291,512,38016,12819,15733,11432
292,512,38298,12827,15701,11174
293,512,37667,13016,15549,11768
294,512,37696,13093,15590,11621
295,512,37872,12975,15429,11724
296,512,37611,13072,15541,11776
297,512,38314,12947,15556,11183
298,512,38617,12921,15787,10675
299,512,36352,14134,15421,12093
300,512,36597,14458,15265,11680
301,512,39018,15305,13644,10033
302,512,38753,15243,13689,10315
303,512,38990,15088,13490,10432
304,512,38364,14961,13748,10927
305,512,36100,16229,13466,12205
306,512,38011,15897,12640,11452
307,512,39414,15020,12801,10765
308,512,40090,14880,12504,10526
309,512,38587,15838,12579,10996
310,512,38235,15820,12809,11136
311,512,38316,15889,12789,11006
312,512,37890,15701,12931,11478
313,512,37443,15545,13028,11984
314,512,37599,15397,12960,12044
315,512,37518,15586,13179,11717
316,512,37981,15211,13572,11236
317,512,38819,15607,13125,10449
318,512,38380,14996,13371,11253
319,512,38155,15069,13483,11293
320,512,38238,15170,13468,11124
321,512,38074,15068,13390,11468
322,512,40382,14274,13386,9958
323,512,37822,14344,14347,11487
324,512,38024,14193,14246,11537
325,512,38037,14234,14143,11586
326,512,38485,14327,14467,10721
327,512,37984,14346,14540,11130
328,512,40191,13780,13733,10296
329,512,40439,14418,13382,9761
330,512,42983,13184,13256,8577
331,512,42710,13487,13416,8387
332,512,42516,13023,13594,8867
333,512,42292,13135,13709,8864
334,512,42370,12962,13524,9144
335,512,42011,13019,13729,9241
336,512,42027,13076,13542,9355
337,512,41906,13053,13543,9498
338,512,41381,13247,13497,9875
339,512,40990,13406,13482,10122
340,512,43513,12319,13598,8570
341,512,43614,12341,13412,8633
342,512,45998,11951,12831,7220
343,512,45387,12011,12942,7660
344,512,43229,13347,12724,8700
345,512,43271,13140,12712,8877
346,512,43031,13351,12680,8938
347,512,43115,13394,12514,8977
348,512,43274,13157,12644,8925
349,512,43041,13255,12675,9029
350,512,45773,13068,11773,7386
351,512,46608,12819,11456,7117
352,512,47027,12845,11648,6480
353,512,46910,13010,11591,6489
354,512,47467,12723,11584,6226
355,512,47097,12747,11484,6672
356,512,49530,11216,11810,5444
357,512,49759,11186,11894,5161
358,512,49933,10955,11865,5247
359,512,49912,11074,11737,5277
360,512,49901,10998,11849,5252
361,512,49745,11139,11826,5290
362,512,49062,11332,11792,5814
363,512,49614,11236,11628,5522
364,512,49149,11470,11884,5497
365,512,48603,11809,11603,5985
366,512,49005,11649,11614,5732
367,512,48202,11575,11998,6225
368,512,45804,11248,13575,7373
369,512,45873,11250,13310,7567
370,512,46156,11603,13096,7145
371,512,48115,11497,12227,6161
372,512,47998,11271,12306,6425
373,512,47477,11450,12460,6613
374,512,48196,11729,12030,6045
375,512,48461,11559,12021,5959
376,512,45757,12597,12185,7461
377,512,43210,12843,12916,9031
378,512,40470,13449,13522,10559
379,512,39930,13537,13641,10892
380,512,42812,13365,12632,9191
381,512,42783,13328,12617,9272
382,512,42181,13532,12695,9592
383,512,42459,13485,12587,9469
384,512,41739,13824,12480,9957
385,512,41122,13760,12629,10489
386,512,41150,13793,12639,10418
387,512,41883,13815,12438,9864
388,512,39577,13528,13522,11373
389,512,39520,13720,13519,11241
390,512,40412,13582,13282,10724
391,512,40703,13728,13180,10389
392,512,40297,13810,13360,10533
393,512,39891,13957,13221,10931
394,512,40806,13589,13330,10275
395,512,40572,13635,13266,10527
396,512,42675,12626,13338,9361
397,512,45346,11282,13561,7811
398,512,45230,11417,13436,7917
399,512,44827,11626,13602,7945
400,512,44526,11877,13490,8107
401,512,44603,11838,13466,8093
402,512,45308,11484,13416,7792
403,512,44818,11718,13360,8104
404,512,47248,10970,13104,6678
405,512,46938,11067,13245,6750
406,512,46426,11160,13422,6992
407,512,46021,11421,13062,7496
408,512,45752,11426,13200,7622
409,512,46858,11016,13212,6914
410,512,47475,10840,13256,6429
411,512,47792,10588,13190,6430
412,512,47497,10746,13196,6561
413,512,49380,10919,12120,5581
414,512,48414,10981,12476,6129
415,512,48801,10943,12406,5850
416,512,48772,10992,12321,5915
417,512,46522,11173,13095,7210
418,512,45837,11239,13395,7529
419,512,46808,11088,13149,6955
420,512,44315,10882,14340,8463
421,512,42430,11917,14182,9471
422,512,45059,12130,12811,8000
423,512,42341,12498,13639,9522
424,512,42693,12425,13571,9311
425,512,42740,12314,13586,9360
426,512,42434,12339,13617,9610
