,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,80,598,coop,27547399,4985,0.353,0.064
1,80,598,defect,20663988,4411,0.265,0.057
2,80,598,exploitation,29788613,1398,0.382,0.018
