round,seed,defect,exploit_,exploit,coop
1,536,19493,12358,17004,29145
2,536,18976,12409,17073,29542
3,536,18191,12430,16649,30730
4,536,17273,12261,16485,31981
5,536,15295,11527,16855,34323
6,536,13954,11218,16731,36097
7,536,13787,11301,16911,36001
8,536,15874,12543,16110,33473
9,536,15589,12591,16135,33685
10,536,15387,12564,15835,34214
11,536,15336,12358,15792,34514
12,536,15447,12511,15857,34185
13,536,15879,12533,15769,33819
14,536,14343,12984,14740,35933
15,536,15693,13206,15590,33511
16,536,13910,13218,14864,36008
17,536,14410,13261,14793,35536
18,536,13857,13317,14814,36012
19,536,13735,13306,14452,36507
20,536,14089,13078,14512,36321
21,536,13669,13024,14846,36461
22,536,13565,12997,14762,36676
23,536,15293,12495,16038,34174
24,536,17380,13605,15155,31860
25,536,17457,13417,15191,31935
26,536,17258,13596,15225,31921
27,536,17705,13467,15006,31822
28,536,19621,13520,15654,29205
29,536,19701,13456,15657,29186
30,536,19800,13397,15596,29207
31,536,19678,13588,15658,29076
32,536,19632,13483,15462,29423
33,536,17555,12998,15685,31762
34,536,19518,13423,15935,29124
35,536,20643,13467,15879,28011
36,536,20561,13673,15976,27790
37,536,19177,12735,16423,29665
38,536,19607,12672,16393,29328
39,536,21283,12410,16803,27504
40,536,20714,12789,16780,27717
41,536,20252,12793,16307,28648
42,536,20016,12969,16569,28446
43,536,20514,12837,16729,27920
44,536,20841,12970,16576,27613
45,536,21012,13013,16459,27516
46,536,23181,13835,15509,25475
47,536,24405,13713,15751,24131
48,536,23243,13612,16348,24797
49,536,23117,13751,16562,24570
50,536,21218,14147,15783,26852
51,536,20267,14545,15063,28125
52,536,20154,14513,15078,28255
53,536,20059,14651,14871,28419
54,536,19847,14786,14949,28418
55,536,20989,14359,15224,27428
56,536,21703,13781,15515,27001
57,536,20932,14210,15078,27780
58,536,21972,14960,14796,26272
59,536,21886,14904,14594,26616
60,536,22982,15713,14440,24865
61,536,22956,15754,14318,24972
62,536,23619,15230,14748,24403
63,536,23504,15258,14587,24651
64,536,23640,15278,14587,24495
65,536,23678,15301,14371,24650
66,536,25344,14562,15005,23089
67,536,27565,14688,15067,20680
68,536,29658,15230,14085,19027
69,536,28803,15669,13655,19873
70,536,28593,15724,13516,20167
71,536,27298,15960,13461,21281
72,536,28488,15890,13041,20581
73,536,27411,15401,13458,21730
74,536,26257,15216,13610,22917
75,536,26095,15407,13732,22766
76,536,25056,15186,13820,23938
77,536,23781,15600,13331,25288
78,536,25220,15465,13496,23819
79,536,24277,15239,13805,24679
80,536,22121,14592,14448,26839
81,536,23549,14591,14398,25462
82,536,23353,14405,14427,25815
83,536,23028,14758,14539,25675
84,536,21627,14783,14186,27404
85,536,22977,15044,14304,25675
86,536,21777,14988,14247,26988
87,536,20034,15733,13227,29006
88,536,19800,15692,13504,29004
89,536,20979,15655,13642,27724
90,536,19779,16299,13412,28510
91,536,19437,16544,13042,28977
92,536,19344,16592,13158,28906
93,536,19371,16728,13089,28812
94,536,19729,16586,13014,28671
95,536,17862,16171,13331,30636
96,536,17819,16210,13288,30683
97,536,19206,15669,13987,29138
98,536,17275,16731,13068,30926
99,536,18239,16030,14047,29684
100,536,16896,16002,13458,31644
101,536,16954,16053,13704,31289
102,536,16957,15955,13494,31594
103,536,18228,16302,14007,29463
104,536,18425,16006,13888,29681
105,536,20154,16741,13424,27681
106,536,18370,16542,13405,29683
107,536,18269,16516,13573,29642
108,536,20024,15625,14760,27591
109,536,19908,15731,14608,27753
110,536,20824,16295,14599,26282
111,536,22727,17134,13839,24300
112,536,24244,18130,13003,22623
113,536,24128,18054,12820,22998
114,536,26204,18168,12823,20805
115,536,26888,18902,12525,19685
116,536,26972,18844,12354,19830
117,536,28881,19532,11578,18009
118,536,28834,19414,11638,18114
119,536,31191,18491,11794,16524
120,536,30074,18177,12365,17384
121,536,30335,17912,12353,17400
122,536,30988,18268,12262,16482
123,536,31707,18546,12449,15298
124,536,31955,18340,12458,15247
125,536,31605,18534,12474,15387
126,536,29693,17409,13987,16911
127,536,29610,17353,13994,17043
128,536,29105,17301,13784,17810
129,536,27876,17341,14162,18621
130,536,29722,16580,14717,16981
131,536,28378,17264,13975,18383
132,536,27920,17702,13664,18714
133,536,26868,17721,13536,19875
134,536,26730,17805,13523,19942
135,536,27542,17697,13355,19406
136,536,26740,17689,13631,19940
137,536,25619,17844,13142,21395
138,536,25597,17954,13196,21253
139,536,23493,17671,13711,23125
140,536,22565,17524,13146,24765
141,536,21589,18438,12941,25032
142,536,22910,19152,12543,23395
143,536,22000,18219,12828,24953
144,536,20702,18416,12511,26371
145,536,19694,17619,12542,28145
146,536,20546,16916,12524,28014
147,536,20564,17189,12928,27319
148,536,21909,17028,13306,25757
149,536,22157,16957,13525,25361
150,536,22202,17065,13235,25498
151,536,22888,16903,13213,24996
152,536,23012,16632,13267,25089
153,536,22314,16832,13454,25400
154,536,21244,16427,13888,26441
155,536,22780,16610,13621,24989
156,536,22749,16512,13594,25145
157,536,22794,16507,13488,25211
158,536,23549,16574,13356,24521
159,536,24071,16643,13104,24182
160,536,23333,16539,13324,24804
161,536,22011,15889,13936,26164
162,536,23314,15879,14137,24670
163,536,23070,15702,14213,25015
164,536,24245,16364,13904,23487
165,536,25457,16218,14373,21952
166,536,25904,16061,14394,21641
167,536,26168,16086,14186,21560
168,536,23983,15971,14332,23714
169,536,24390,15983,14324,23303
170,536,25495,15948,14608,21949
171,536,25345,16090,14647,21918
172,536,25152,15975,14739,22134
173,536,25438,16021,14652,21889
174,536,24097,16109,14376,23418
175,536,25268,15500,14542,22690
176,536,27185,16109,13866,20840
177,536,28450,16367,13530,19653
178,536,28010,16692,13453,19845
179,536,30262,15826,14046,17866
180,536,31164,15451,14542,16843
181,536,31853,15547,14573,16027
182,536,33394,15257,14104,15245
183,536,32467,14803,14437,16293
184,536,32988,14844,14092,16076
185,536,33132,14815,14109,15944
186,536,33992,14842,14032,15134
187,536,32978,15227,13928,15867
188,536,34488,14845,13493,15174
189,536,34267,14727,13586,15420
190,536,33601,14651,13759,15989
191,536,32410,14906,13771,16913
192,536,34912,13335,14232,15521
193,536,36155,13918,13383,14544
194,536,36271,13959,13435,14335
195,536,37985,13602,12670,13743
196,536,37670,14038,12754,13538
197,536,39017,13672,12767,12544
198,536,38908,13722,12798,12572
199,536,41512,13514,12040,10934
200,536,38712,13087,13435,12766
201,536,39779,13164,12978,12079
202,536,36974,13168,13897,13961
203,536,36956,13183,13985,13876
204,536,35368,12955,14591,15086
205,536,33684,12746,15112,16458
206,536,33571,12780,15237,16412
207,536,31498,13667,14396,18439
208,536,32552,13809,13885,17754
209,536,31281,14063,13943,18713
210,536,30684,14275,14324,18717
211,536,28980,14140,14349,20531
212,536,30181,13920,14126,19773
213,536,30013,14058,14330,19599
214,536,29191,14169,14464,20176
215,536,27691,14218,14411,21680
216,536,25624,14641,14372,23363
217,536,23928,14670,14319,25083
218,536,24160,14637,14394,24809
219,536,22259,14840,14396,26505
220,536,20653,14897,14702,27748
221,536,21085,14842,14829,27244
222,536,21474,14645,14692,27189
223,536,22407,14512,15334,25747
224,536,22787,14498,15428,25287
225,536,22893,14478,15289,25340
226,536,22778,14539,15382,25301
227,536,22921,14429,15309,25341
228,536,22277,14591,15326,25806
229,536,21068,15233,15201,26498
230,536,21437,15170,15208,26185
231,536,21049,15018,15114,26819
232,536,20911,14989,15023,27077
233,536,20322,14857,14484,28337
234,536,21702,15131,14570,26597
235,536,21446,14811,14503,27240
236,536,22325,15134,14453,26088
237,536,20953,15298,14322,27427
238,536,21291,15315,14273,27121
239,536,22872,15236,14419,25473
240,536,23452,15183,14396,24969
241,536,23615,15311,14538,24536
242,536,22850,15274,13827,26049
243,536,22690,15244,13767,26299
244,536,21007,15624,13943,27426
245,536,23509,15818,13774,24899
246,536,23192,15489,13554,25765
247,536,23502,16084,13712,24702
248,536,25219,15713,13308,23760
249,536,24972,15793,13296,23939
250,536,24440,15830,13808,23922
251,536,25845,15259,13956,22940
252,536,22920,14896,14795,25389
253,536,23557,15177,14468,24798
254,536,24294,14926,14605,24175
255,536,24918,14804,14811,23467
256,536,23761,15032,14421,24786
257,536,23177,15271,14070,25482
258,536,21397,15314,14280,27009
259,536,21679,15537,14212,26572
260,536,20384,15247,14445,27924
261,536,20897,15201,14361,27541
262,536,20105,14640,14408,28847
263,536,18022,14781,14315,30882
264,536,19494,15375,14032,29099
265,536,20071,15159,13739,29031
266,536,20897,15702,13407,27994
267,536,21181,15866,13407,27546
268,536,21762,15655,13152,27431
269,536,23019,15437,13378,26166
270,536,23095,15656,13574,25675
271,536,22536,15701,13303,26460
272,536,22927,15461,13196,26416
273,536,24404,16151,13123,24322
274,536,24186,15955,12767,25092
275,536,22856,16130,12845,26169
276,536,23463,16194,12704,25639
277,536,22883,16309,12734,26074
278,536,22866,16352,12900,25882
279,536,22749,16411,12785,26055
280,536,22658,16482,12674,26186
281,536,22400,16418,12733,26449
282,536,25242,15492,13218,24048
283,536,25341,15769,13332,23558
284,536,26617,15306,13477,22600
285,536,26681,15390,13428,22501
286,536,26681,15226,13439,22654
287,536,25496,15199,13979,23326
288,536,25828,14973,14287,22912
289,536,25884,15052,14270,22794
290,536,27542,15011,13811,21636
291,536,27637,14854,13695,21814
292,536,28806,14627,13767,20800
293,536,30031,15078,13553,19338
294,536,32793,14356,13528,17323
295,536,31080,14484,13798,18638
296,536,30024,14133,14150,19693
297,536,27920,14772,13680,21628
298,536,28028,14780,13693,21499
299,536,28208,14677,13714,21401
300,536,28024,14850,13692,21434
301,536,29293,14273,14038,20396
302,536,27188,14093,14593,22126
303,536,28114,13480,14999,21407
304,536,28315,13609,14917,21159
305,536,28523,13628,14969,20880
306,536,29794,13644,14805,19757
307,536,30242,13894,14527,19337
308,536,28727,14009,14569,20695
309,536,26958,14816,13687,22539
310,536,27125,15052,13772,22051
311,536,26649,14821,14054,22476
312,536,27017,14777,13945,22261
313,536,28383,15341,13432,20844
314,536,29212,15398,13143,20247
315,536,29144,15560,13263,20033
316,536,28579,15317,13254,20850
317,536,29897,15239,13311,19553
318,536,30069,15601,13142,19188
319,536,30137,15266,12953,19644
320,536,30108,15447,13125,19320
321,536,30778,15249,13120,18853
322,536,31596,15449,12708,18247
323,536,32554,15563,12403,17480
324,536,32583,15566,12464,17387
325,536,34332,15570,12150,15948
326,536,34248,15505,12098,16149
327,536,34464,15473,12153,15910
328,536,34962,15503,11986,15549
329,536,35256,15568,11979,15197
330,536,33101,15936,12164,16799
331,536,33131,15763,11923,17183
332,536,32680,15998,12153,17169
333,536,34665,15454,12384,15497
334,536,35357,14710,12649,15284
335,536,34069,15085,12564,16282
336,536,34162,15039,12719,16080
337,536,33469,15101,12572,16858
338,536,33220,15426,12819,16535
339,536,34655,15469,12441,15435
340,536,34621,15394,12444,15541
