round,seed,coop,exploit,exploit_,defect
1,64,29773,11596,17246,19385
2,64,29829,11494,17536,19141
3,64,27622,11783,17609,20986
4,64,27014,12076,17123,21787
5,64,26767,12211,17062,21960
6,64,24525,12139,17153,24183
7,64,23299,12565,16892,25244
8,64,23517,12383,16979,25121
9,64,21408,12443,16733,27416
10,64,21441,12344,16840,27375
11,64,21745,12143,17091,27021
12,64,22208,12880,16876,26036
13,64,22446,12624,16615,26315
14,64,22548,12550,17304,25598
15,64,22389,12670,17500,25441
16,64,20843,13279,16133,27745
17,64,20734,13017,16135,28114
18,64,21125,13148,16274,27453
19,64,23529,12866,16241,25364
20,64,23532,12960,16380,25128
21,64,22664,13441,15697,26198
22,64,21630,12811,15845,27714
23,64,21570,13028,16045,27357
24,64,21620,12967,15849,27564
25,64,20662,12703,15950,28685
26,64,21096,12493,15676,28735
27,64,22404,12828,15784,26984
28,64,22300,12905,15757,27038
29,64,20570,13501,15001,28928
30,64,20515,13419,15063,29003
31,64,20704,13331,15025,28940
32,64,19741,13046,15550,29663
33,64,19809,13052,15380,29759
34,64,20989,12972,15876,28163
35,64,20649,12741,15760,28850
36,64,21157,12729,15834,28280
37,64,20899,12731,15750,28620
38,64,19351,12858,15403,30388
39,64,18803,12984,15035,31178
40,64,18117,12799,14968,32116
41,64,18995,13113,14883,31009
42,64,17406,12803,14990,32801
43,64,16670,12950,15052,33328
44,64,18804,13924,14493,30779
45,64,18966,13702,14373,30959
46,64,17595,13586,14405,32414
47,64,17483,13760,14391,32366
48,64,17417,13629,14242,32712
49,64,18115,13210,14676,31999
50,64,17067,13465,14202,33266
51,64,17610,13427,14613,32350
52,64,16269,13359,14789,33583
53,64,15714,12661,14870,34755
54,64,14933,11772,15036,36259
55,64,15127,12370,15434,35069
56,64,15656,12345,15190,34809
57,64,15197,11780,15155,35868
58,64,14751,11925,15503,35821
59,64,15040,12018,15472,35470
60,64,14993,12031,15455,35521
61,64,15161,11818,15368,35653
62,64,15148,11783,15337,35732
63,64,15081,11819,15336,35764
64,64,15807,12058,15141,34994
65,64,13684,12440,14457,37419
66,64,13453,12432,14341,37774
67,64,15059,12462,14591,35888
68,64,14841,12623,14637,35899
69,64,14253,12400,14267,37080
70,64,13060,12303,13888,38749
71,64,12035,12292,13854,39819
72,64,12928,12235,14126,38711
73,64,13315,12294,14249,38142
74,64,14733,12872,13936,36459
75,64,13672,12877,13809,37642
76,64,15491,13354,13787,35368
77,64,14734,13073,13559,36634
78,64,15412,13576,13874,35138
79,64,16306,13798,14067,33829
80,64,18625,14117,14255,31003
81,64,17964,14232,14296,31508
82,64,18957,14372,14119,30552
83,64,19683,14680,13909,29728
84,64,21670,14458,14875,26997
85,64,22228,14259,14508,27005
86,64,23016,14426,14514,26044
87,64,23380,14290,14305,26025
88,64,22878,14613,14685,25824
89,64,21094,15133,13665,28108
90,64,19497,14470,14049,29984
91,64,18452,14225,13995,31328
92,64,20275,15013,13852,28860
93,64,20623,14795,13673,28909
94,64,20025,14726,13687,29562
95,64,20042,14631,13842,29485
96,64,21043,14781,14216,27960
97,64,21124,14806,14233,27837
98,64,21038,14825,14094,28043
99,64,21455,14520,14144,27881
100,64,21471,14730,14453,27346
101,64,22777,14979,14252,25992
102,64,23090,14958,14134,25818
103,64,23367,14931,14065,25637
104,64,22117,14689,14074,27120
105,64,22040,14755,14166,27039
106,64,23484,14670,14218,25628
107,64,22853,14738,14558,25851
108,64,22978,14757,14332,25933
109,64,23351,14721,14207,25721
110,64,22617,14459,14389,26535
111,64,22461,14566,14386,26587
112,64,23081,14529,14362,26028
113,64,23358,14503,14349,25790
114,64,20846,14145,14895,28114
115,64,21528,13876,14645,27951
116,64,21454,13942,14912,27692
117,64,22533,14101,14915,26451
118,64,23674,14389,15061,24876
119,64,23173,14129,14489,26209
120,64,20722,14054,14445,28779
121,64,21725,14346,14833,27096
122,64,21976,14168,14862,26994
123,64,20981,14465,14879,27675
124,64,21753,14220,14603,27424
125,64,21712,14253,14999,27036
126,64,22908,14299,14839,25954
127,64,20512,14390,14626,28472
128,64,22076,14082,14658,27184
129,64,23338,14478,14786,25398
130,64,24750,14262,15253,23735
131,64,24700,14323,15177,23800
132,64,23635,13810,15360,25195
133,64,24648,13799,15295,24258
134,64,23940,13766,15252,25042
135,64,22776,13922,15458,25844
136,64,25177,14203,15099,23521
137,64,23873,14578,15267,24282
138,64,25062,15069,15289,22580
139,64,25199,14901,15112,22788
140,64,24349,15118,15196,23337
141,64,25041,15159,15025,22775
142,64,24656,15034,15146,23164
143,64,24735,14955,15209,23101
144,64,25236,15106,14828,22830
145,64,27014,15208,15196,20582
146,64,27182,15343,15138,20337
147,64,26195,14670,15197,21938
148,64,28278,14942,14911,19869
149,64,28074,14940,15077,19909
150,64,27814,15056,15171,19959
151,64,26292,15112,14911,21685
152,64,28582,14671,15040,19707
153,64,27683,14907,15450,19960
154,64,27563,14968,15550,19919
155,64,27356,14881,15466,20297
156,64,26493,14640,14981,21886
157,64,26348,14590,14923,22139
158,64,26583,14779,15071,21567
159,64,26300,14781,15115,21804
160,64,24628,14448,15055,23869
161,64,24285,14698,15119,23898
162,64,22908,14435,14966,25691
163,64,23203,14385,14987,25425
164,64,22277,14598,14892,26233
165,64,22935,14594,14892,25579
166,64,23741,14407,14582,25270
167,64,24608,14647,14339,24406
168,64,26349,15406,13897,22348
169,64,25150,14908,13978,23964
170,64,27549,14622,14480,21349
171,64,26339,15120,14362,22179
172,64,25940,14992,14436,22632
173,64,26061,14971,14282,22686
174,64,26092,14929,14245,22734
175,64,25928,14906,14242,22924
176,64,25197,14878,14281,23644
177,64,26562,15087,14543,21808
178,64,26737,15243,14346,21674
179,64,26066,15461,14638,21835
180,64,27354,15699,14500,20447
181,64,27553,15508,14470,20469
182,64,27598,15675,14630,20097
183,64,27634,15404,14454,20508
184,64,27456,15592,14600,20352
185,64,27970,15351,14395,20284
186,64,27970,15447,14700,19883
187,64,27402,15679,14665,20254
188,64,27688,15607,14614,20091
189,64,29296,15241,14119,19344
190,64,31018,14824,14829,17329
191,64,31527,14697,14827,16949
192,64,31351,14764,14746,17139
193,64,32195,14457,14945,16403
194,64,34103,13989,15121,14787
195,64,31563,14771,14573,17093
196,64,30344,14782,14570,18304
197,64,30282,14769,14541,18408
198,64,32701,15329,14080,15890
199,64,33299,15036,13863,15802
200,64,32874,14890,13859,16377
201,64,32699,14998,14030,16273
202,64,32656,15025,14079,16240
203,64,32569,15063,14173,16195
204,64,32415,15069,14113,16403
205,64,33901,14813,13874,15412
206,64,36265,14852,13450,13433
207,64,34955,14493,13649,14903
208,64,36038,15077,13460,13425
209,64,36470,14881,13291,13358
210,64,36681,14980,13084,13255
211,64,37436,14888,12860,12816
212,64,36444,15073,13156,13327
213,64,37190,14587,13216,13007
214,64,38913,14660,13274,11153
215,64,37987,14852,13122,12039
216,64,37693,14955,13128,12224
217,64,36710,15124,13473,12693
218,64,36603,15320,13600,12477
219,64,37474,14841,13299,12386
220,64,35729,14946,13477,13848
221,64,37094,14672,13946,12288
222,64,38157,14381,13609,11853
223,64,37866,14256,13692,12186
224,64,38086,14187,13610,12117
225,64,38036,14309,13659,11996
226,64,37420,14596,13567,12417
227,64,37330,14623,13739,12308
228,64,37428,14703,13531,12338
229,64,35528,14513,14187,13772
230,64,35504,14265,13984,14247
231,64,36149,14092,14013,13746
232,64,36211,14222,14183,13384
233,64,36981,13838,13997,13184
234,64,37483,13606,13923,12988
235,64,37334,13771,14285,12610
236,64,35886,13769,14823,13522
237,64,38238,13538,14310,11914
238,64,36795,13804,14787,12614
239,64,39006,13450,14753,10791
240,64,38309,13649,14897,11145
241,64,39119,13390,14579,10912
242,64,40512,13321,14424,9743
243,64,43020,12900,13828,8252
244,64,43860,12691,13609,7840
245,64,43547,13019,13876,7558
246,64,44506,12582,13524,7388
247,64,43949,12777,13689,7585
248,64,44026,12685,13655,7634
249,64,45025,12638,13483,6854
250,64,44886,12366,13329,7419
251,64,44544,12717,13441,7298
252,64,45117,12619,13273,6991
253,64,45223,12453,13278,7046
254,64,44949,12475,13459,7117
255,64,43134,12322,14053,8491
256,64,42374,12756,14021,8849
257,64,41147,13006,14424,9423
258,64,41164,13004,14197,9635
259,64,39223,13649,13869,11259
260,64,39213,13563,13929,11295
261,64,39650,13635,13631,11084
262,64,39489,13743,13735,11033
263,64,38438,14170,13615,11777
264,64,38833,14185,13775,11207
265,64,38035,14299,13784,11882
266,64,37849,14350,13961,11840
267,64,38459,14038,13749,11754
268,64,38198,14010,13904,11888
269,64,36144,14220,13632,14004
270,64,35376,14721,13774,14129
271,64,35256,14603,13943,14198
272,64,34926,14852,14012,14210
273,64,35604,14513,13994,13889
274,64,34557,14579,13736,15128
275,64,33863,14843,13926,15368
276,64,32962,14864,13976,16198
277,64,31109,14794,14417,17680
278,64,32910,14600,14339,16151
279,64,32390,14699,14382,16529
280,64,32058,14868,14567,16507
281,64,32655,14606,14323,16416
282,64,33523,14269,14641,15567
283,64,34413,14361,14402,14824
284,64,36419,14600,13744,13237
285,64,36589,14279,13641,13491
286,64,35344,14493,13829,14334
287,64,35263,14629,13894,14214
288,64,36459,14275,13833,13433
289,64,36240,14363,13774,13623
290,64,37703,14118,13431,12748
291,64,37404,14254,13398,12944
292,64,36534,14058,13907,13501
293,64,36520,14094,13960,13426
294,64,35508,14229,14174,14089
295,64,36156,14142,14244,13458
296,64,35445,13387,14513,14655
297,64,33983,13606,14788,15623
298,64,34468,13512,14704,15316
299,64,34489,13513,14911,15087
300,64,34993,13547,14884,14576
301,64,34303,13532,14933,15232
302,64,34371,13603,14924,15102
303,64,33283,14022,14836,15859
304,64,31730,13850,14781,17639
305,64,30756,13818,15123,18303
306,64,29695,13972,15465,18868
307,64,29863,13830,15506,18801
308,64,30220,13544,15395,18841
309,64,29478,13983,15669,18870
310,64,29570,14010,15673,18747
311,64,29204,14149,15750,18897
312,64,28325,14379,15705,19591
313,64,28568,14145,15582,19705
314,64,28390,14088,15495,20027
315,64,28245,14431,15683,19641
316,64,28273,14454,15727,19546
317,64,28987,14200,15253,19560
318,64,28908,14274,15467,19351
319,64,28801,14286,15529,19384
320,64,28576,14308,15383,19733
321,64,28229,14254,15373,20144
322,64,27191,14118,15697,20994
323,64,28147,13741,15298,20814
324,64,27589,14177,15619,20615
325,64,27875,13992,15756,20377
326,64,30341,13847,15342,18470
327,64,28412,13917,15456,20215
328,64,28031,13971,15514,20484
329,64,29740,13998,15504,18758
330,64,29255,14273,15600,18872
331,64,29640,14055,15609,18696
332,64,31694,14250,15307,16749
333,64,29975,14555,15005,18465
334,64,29699,14562,14757,18982
335,64,29103,14697,14813,19387
336,64,28537,14849,15168,19446
337,64,29746,14637,15605,18012
338,64,29591,14542,15588,18279
339,64,29984,14345,15307,18364
340,64,29250,14754,15659,18337
341,64,30534,15106,15521,16839
342,64,30232,14968,15478,17322
343,64,31537,14855,15123,16485
344,64,33941,15509,14526,14024
345,64,35423,15162,14231,13184
346,64,35459,15239,14359,12943
347,64,35124,15074,14307,13495
348,64,34873,15184,14407,13536
349,64,34896,15228,14478,13398
350,64,34400,15181,14566,13853
351,64,34197,15152,14530,14121
352,64,34925,15042,14357,13676
353,64,35019,14989,14314,13678
354,64,34657,15308,14593,13442
355,64,35818,14909,14314,12959
356,64,36876,14854,14144,12126
357,64,36474,14675,14101,12750
358,64,37374,14388,13995,12243
359,64,37351,14473,13943,12233
360,64,39198,13770,14438,10594
361,64,39833,13835,14480,9852
362,64,38676,14218,14624,10482
363,64,37774,14499,14623,11104
364,64,37506,14540,14644,11310
365,64,38751,14604,14996,9649
366,64,37944,14758,14931,10367
367,64,38136,14692,14893,10279
368,64,38739,14507,14698,10056
369,64,37659,14915,15004,10422
370,64,38139,14749,15005,10107
371,64,38115,14809,14892,10184
372,64,38301,14866,14838,9995
373,64,37394,15228,15186,10192
374,64,38536,15604,15065,8795
375,64,38291,15695,15052,8962
376,64,38878,15378,14889,8855
377,64,37889,15439,15401,9271
378,64,39330,15057,15229,8384
379,64,39027,15136,15242,8595
380,64,38939,15245,15345,8471
381,64,39755,15076,15146,8023
382,64,39286,15093,15249,8372
383,64,38638,15228,15209,8925
384,64,38371,15332,15333,8964
385,64,37420,15581,15492,9507
386,64,37529,15227,15247,9997
387,64,38663,15279,14909,9149
388,64,39577,15352,14721,8350
389,64,39913,15004,14562,8521
390,64,39608,15257,14872,8263
391,64,39602,15192,14834,8372
392,64,39247,15317,14710,8726
393,64,39074,15385,14825,8716
394,64,38998,15267,14960,8775
395,64,40566,14890,14595,7949
396,64,39952,15060,14789,8199
397,64,39723,15088,14961,8228
398,64,40529,14817,14750,7904
399,64,40524,14868,14786,7822
400,64,40074,15070,15031,7825
401,64,40615,14803,14796,7786
402,64,40242,14894,14937,7927
403,64,40870,14853,14764,7513
404,64,39901,15125,15056,7918
405,64,40442,14794,14802,7962
406,64,39942,15044,15001,8013
407,64,40422,14969,14944,7665
408,64,40115,15022,15106,7757
409,64,40579,14861,14790,7770
410,64,39644,15016,15234,8106
411,64,40506,14634,14744,8116
412,64,41656,14301,14457,7586
413,64,42673,14225,14222,6880
414,64,41304,14534,14612,7550
415,64,40743,14490,14753,8014
416,64,42069,14149,14336,7446
417,64,41637,14277,14528,7558
418,64,40878,14648,14731,7743
419,64,41368,14632,14638,7362
420,64,42416,14209,14452,6923
421,64,42268,14185,14416,7131
422,64,41773,14267,14502,7458
423,64,40524,14744,14878,7854
424,64,41606,14375,14555,7464
425,64,41401,14386,14662,7551
426,64,41732,14296,14481,7491
427,64,41175,14206,14672,7947
428,64,41879,14097,14534,7490
429,64,42017,14006,14421,7556
430,64,41718,14030,14570,7682
431,64,40625,14201,15102,8072
432,64,39023,14698,15301,8978
433,64,38891,14820,15499,8790
434,64,39275,14737,15355,8633
435,64,38762,14720,15378,9140
436,64,39244,14679,15330,8747
437,64,39014,14713,15347,8926
438,64,39433,14586,15245,8736
439,64,39568,14652,15156,8624
440,64,37547,15337,15777,9339
441,64,37536,15211,15621,9632
442,64,37861,15146,15785,9208
443,64,38516,14982,15426,9076
444,64,37654,15395,15635,9316
445,64,36940,15496,15793,9771
446,64,37687,15448,15698,9167
447,64,38210,15394,15822,8574
448,64,39108,15113,15515,8264
449,64,39429,14968,15319,8284
450,64,39876,14818,15221,8085
451,64,38539,15246,15400,8815
452,64,39560,14918,15162,8360
453,64,38904,15362,15290,8444
454,64,39239,15121,15119,8521
455,64,38785,15178,15123,8914
456,64,39024,15402,15233,8341
457,64,39606,15198,15046,8150
458,64,40102,15152,14862,7884
459,64,40857,14855,14703,7585
460,64,41119,14838,14675,7368
461,64,40394,14859,13819,8928
462,64,39508,15085,14028,9379
463,64,39685,15065,13909,9341
464,64,39904,15094,14024,8978
465,64,40796,14651,13909,8644
466,64,40041,14819,13946,9194
467,64,39766,15097,14292,8845
468,64,40137,15025,14166,8672
469,64,40253,14871,14153,8723
470,64,39843,15033,14402,8722
471,64,37934,15471,13718,10877
472,64,37147,15692,14022,11139
473,64,36989,15779,14053,11179
474,64,37249,15718,13921,11112
475,64,38074,15251,13614,11061
476,64,36716,15803,14098,11383
477,64,36054,15895,14186,11865
478,64,36283,15961,14265,11491
479,64,36831,15949,14246,10974
480,64,37191,15756,14109,10944
481,64,34951,15671,14201,13177
482,64,34195,15802,14277,13726
483,64,33883,15970,14496,13651
484,64,33757,16225,14666,13352
485,64,33337,16003,14645,14015
486,64,33171,15972,14606,14251
487,64,32734,15928,14779,14559
488,64,33204,16215,14827,13754
489,64,31810,15545,14592,16053
490,64,30801,15736,14921,16542
491,64,31403,15687,14944,15966
492,64,29237,15204,15124,18435
493,64,28970,15518,15378,18134
494,64,27328,15239,15092,20341
495,64,25432,15480,14780,22308
496,64,27784,15311,15079,19826
497,64,28416,15138,14695,19751
498,64,28026,15489,15125,19360
499,64,26642,15133,14961,21264
500,64,28255,14852,15497,19396
501,64,28875,14550,15329,19246
502,64,28768,14649,15360,19223
503,64,28629,14602,15271,19498
504,64,29125,14461,15549,18865
505,64,29862,14272,15554,18312
506,64,30031,14123,15372,18474
507,64,30992,13840,15067,18101
508,64,30668,14021,15321,17990
509,64,30773,14017,15308,17902
510,64,30638,14007,15257,18098
511,64,28923,14368,14939,19770
512,64,29335,14224,14844,19597
513,64,29241,14327,14857,19575
514,64,29251,14218,14984,19547
515,64,28999,14320,14946,19735
516,64,30151,14619,14839,18391
517,64,31022,15146,14824,17008
518,64,31316,15045,14717,16922
519,64,32841,15288,14574,15297
520,64,33235,15174,14457,15134
521,64,33234,15234,14505,15027
522,64,32859,15065,14530,15546
523,64,31534,14871,14553,17042
524,64,30673,15382,14858,17087
525,64,30243,15247,15086,17424
526,64,31378,15176,14433,17013
527,64,30937,15347,14377,17339
528,64,31666,15816,14333,16185
529,64,32702,15419,14110,15769
530,64,35286,14869,14328,13517
531,64,32770,14514,14846,15870
532,64,31913,14040,14998,17049
533,64,32810,14075,14531,16584
534,64,34795,13770,14753,14682
535,64,34992,13828,14617,14563
536,64,35114,13766,14754,14366
537,64,34586,13637,14710,15067
538,64,34757,13857,14715,14671
539,64,33807,13994,14678,15521
540,64,34069,13815,14780,15336
541,64,35097,13565,14708,14630
542,64,35167,13699,14677,14457
543,64,35633,13432,14917,14018
544,64,34780,13292,15387,14541
545,64,35043,13180,15162,14615
546,64,34711,13317,15463,14509
547,64,33622,12974,15576,15828
548,64,33202,13139,15226,16433
549,64,32313,13141,15625,16921
550,64,32012,13177,15520,17291
551,64,31494,13466,15742,17298
552,64,32084,13104,15545,17267
553,64,32197,13275,15511,17017
554,64,31781,13272,15457,17490
555,64,31829,13333,15598,17240
556,64,30443,13676,15293,18588
557,64,31290,13423,15356,17931
558,64,31948,13271,15435,17346
559,64,31997,13247,15477,17279
560,64,33933,13326,15069,15672
561,64,33088,13551,15163,16198
562,64,33948,13341,15049,15662
563,64,32980,13484,15059,16477
564,64,33465,13595,14851,16089
565,64,33502,13641,14668,16189
566,64,31910,14133,14639,17318
567,64,31072,14458,14605,17865
568,64,30848,14333,14899,17920
569,64,30479,14311,14668,18542
570,64,29573,14626,14751,19050
571,64,30079,14664,14293,18964
572,64,29462,14650,14520,19368
573,64,28847,14601,14341,20211
574,64,29310,14965,14425,19300
575,64,28110,14886,14216,20788
576,64,29964,15298,13906,18832
577,64,31669,15147,14513,16671
578,64,32677,14700,14463,16160
579,64,31020,15079,14471,17430
580,64,32376,15072,14188,16364
581,64,31771,15020,14285,16924
582,64,31168,15320,14388,17124
583,64,30276,15129,14041,18554
584,64,31336,15321,14060,17283
585,64,32782,15600,14234,15384
586,64,32811,15494,14314,15381
587,64,31542,15755,14520,16183
588,64,30371,16118,14739,16772
589,64,30777,15650,14423,17150
590,64,31362,15614,14589,16435
591,64,31711,15493,14681,16115
592,64,30747,15312,14634,17307
593,64,31874,14784,14457,16885
594,64,32549,15040,14782,15629
595,64,31960,15043,15029,15968
596,64,30886,14919,14840,17355
597,64,31572,14724,14547,17157
598,64,31330,14967,14626,17077
599,64,31191,14869,14625,17315
600,64,29881,15294,14891,17934
601,64,30274,15076,14661,17989
602,64,29609,15219,14861,18311
603,64,31771,15398,14725,16106
604,64,31580,15258,14636,16526
605,64,29960,15222,14888,17930
606,64,30487,15161,14619,17733
607,64,29552,15191,14928,18329
608,64,32052,14783,15030,16135
609,64,32034,15076,15244,15646
610,64,34574,14064,15626,13736
611,64,35547,13992,15368,13093
612,64,36228,13869,15314,12589
613,64,35963,13875,15214,12948
614,64,35332,14114,15640,12914
615,64,37820,14262,14874,11044
616,64,37376,14293,14998,11333
617,64,35883,13776,15124,13217
618,64,36218,13735,15141,12906
619,64,34817,13811,15734,13638
620,64,33318,14022,15492,15168
621,64,35287,13631,15918,13164
622,64,36082,13337,15721,12860
623,64,35835,13445,15863,12857
624,64,34242,13065,16028,14665
625,64,35385,12871,15775,13969
626,64,34223,13172,16044,14561
627,64,34696,12942,15977,14385
628,64,34734,12819,15975,14472
629,64,34892,12997,15947,14164
630,64,35150,12886,15969,13995
631,64,34891,13053,15950,14106
632,64,35428,12872,15919,13781
633,64,34804,13121,16068,14007
634,64,34932,12907,15873,14288
635,64,35414,12827,15841,13918
636,64,35985,12698,16097,13220
637,64,34454,12510,15929,15107
638,64,35518,12581,15341,14560
639,64,35377,12804,15499,14320
640,64,35806,12456,15535,14203
641,64,36609,12401,15315,13675
642,64,37463,12626,15423,12488
643,64,38702,12201,14892,12205
644,64,37659,12634,15318,12389
645,64,38757,12335,15162,11746
646,64,39530,12047,14690,11733
647,64,39991,11986,14613,11410
648,64,40234,11913,14751,11102
649,64,40123,11853,14807,11217
650,64,39053,12200,14825,11922
651,64,37699,12491,14830,12980
652,64,38651,12719,14486,12144
653,64,38395,12751,14446,12408
654,64,40536,12838,14160,10466
655,64,40402,12824,14015,10759
656,64,41547,12256,13958,10239
657,64,40472,12697,13975,10856
658,64,40154,12731,14127,10988
659,64,39644,12756,14274,11326
660,64,38492,13152,14089,12267
661,64,38573,13174,13890,12363
662,64,37424,13515,13977,13084
663,64,37688,13780,14001,12531
664,64,37877,13693,13941,12489
665,64,38392,13437,13859,12312
666,64,39056,13219,13999,11726
667,64,39910,13277,13822,10991
668,64,40534,13229,13645,10592
669,64,41295,13128,13488,10089
670,64,41075,12772,13543,10610
671,64,40674,12986,13763,10577
672,64,41538,12774,13598,10090
673,64,39604,13463,13592,11341
674,64,39788,13436,13479,11297
675,64,37443,13479,14232,12846
676,64,35163,12965,15301,14571
677,64,34900,12841,15289,14970
678,64,34766,13083,15448,14703
679,64,36419,13386,14590,13605
680,64,36513,13313,14587,13587
681,64,37043,13357,14612,12988
682,64,39180,12533,14604,11683
683,64,38679,12290,14930,12101
684,64,39146,12214,14822,11818
685,64,38584,12516,14892,12008
686,64,37129,12911,14746,13214
687,64,39577,12437,14787,11199
688,64,39724,12365,14741,11170
689,64,39325,12347,14579,11749
690,64,39056,12428,14748,11768
691,64,41520,11677,14613,10190
692,64,40550,12154,14672,10624
693,64,41124,11907,14443,10526
694,64,43276,11653,14283,8788
695,64,42005,11347,14628,10020
696,64,42526,11133,14790,9551
697,64,42091,11382,14953,9574
698,64,42445,11065,15030,9460
699,64,41742,11427,14949,9882
700,64,39521,12305,14776,11398
701,64,40024,12418,14659,10899
702,64,40607,12610,14405,10378
703,64,41013,12453,14407,10127
704,64,40852,12484,14477,10187
705,64,40802,12574,14418,10206
706,64,41300,12441,14209,10050
707,64,39333,13874,13650,11143
708,64,39414,13937,13839,10810
709,64,41579,12661,13992,9768
710,64,41774,12696,13808,9722
711,64,43228,12635,13324,8813
712,64,42555,12707,13498,9240
713,64,43385,12764,13089,8762
714,64,43115,12737,13064,9084
715,64,43182,12944,12989,8885
716,64,45699,12650,12083,7568
717,64,46113,12674,12068,7145
718,64,46997,12538,11730,6735
719,64,44076,13401,12372,8151
720,64,43779,13448,12548,8225
721,64,43584,13384,12369,8663
722,64,41027,13162,13665,10146
723,64,41438,13015,13728,9819
724,64,39045,13291,14331,11333
725,64,38733,13422,14011,11834
726,64,40216,13819,13270,10695
727,64,40628,13558,13297,10517
728,64,40401,13543,13505,10551
729,64,40155,13812,13303,10730
730,64,42233,12360,13771,9636
731,64,42030,12521,13635,9814
732,64,41829,12757,13768,9646
733,64,42938,12567,13205,9290
734,64,40471,12277,14432,10820
735,64,39795,12379,14818,11008
736,64,39672,12463,14460,11405
737,64,41096,12024,14376,10504
738,64,43525,11147,14374,8954
739,64,45923,11211,13462,7404
740,64,45268,11306,13682,7744
741,64,44709,11365,14043,7883
742,64,44045,11267,14244,8444
743,64,43511,11461,14367,8661
744,64,43746,11301,14204,8749
745,64,42239,11668,14264,9829
746,64,41773,12047,14370,9810
747,64,41682,11943,14362,10013
748,64,41386,11973,14490,10151
749,64,41866,11855,14522,9757
750,64,41167,11928,14585,10320
751,64,41512,11763,14551,10174
752,64,42194,11390,14541,9875
753,64,41676,11722,14737,9865
754,64,41974,11515,14572,9939
755,64,41837,11475,14691,9997
756,64,39009,11664,15451,11876
757,64,38021,11641,15737,12601
758,64,36809,11795,16067,13329
759,64,36874,11794,16074,13258
760,64,37715,11740,15798,12747
761,64,37765,11472,15815,12948
762,64,37714,11668,15822,12796
763,64,39221,11954,15216,11609
764,64,38920,11874,15114,12092
765,64,37866,12303,14841,12990
766,64,37437,12600,15037,12926
767,64,39041,12811,14468,11680
768,64,40034,12997,13883,11086
769,64,38779,13164,14415,11642
770,64,38803,12888,14248,12061
771,64,36420,13106,14657,13817
772,64,37704,13293,14324,12679
773,64,37559,13269,14086,13086
774,64,36635,13664,14202,13499
775,64,36638,13664,14131,13567
776,64,36692,13400,14119,13789
777,64,35703,13668,14475,14154
778,64,36374,13368,14188,14070
779,64,38272,13461,13989,12278
780,64,37970,13545,14082,12403
781,64,37494,13530,14179,12797
782,64,36898,13613,14410,13079
783,64,36815,13674,14525,12986
784,64,35633,13403,14848,14116
785,64,36790,13380,14444,13386
786,64,37416,13401,14455,12728
787,64,37730,13557,14141,12572
788,64,37139,13603,14255,13003
789,64,36956,13862,14276,12906
790,64,36452,13931,14264,13353
791,64,39299,13729,13880,11092
792,64,41809,12783,13809,9599
793,64,40998,12931,14277,9794
794,64,41796,12819,13999,9386
795,64,40831,13053,14251,9865
796,64,40907,13254,14358,9481
797,64,41209,13160,14216,9415
798,64,40710,13324,14521,9445
799,64,39963,13259,14200,10578
800,64,40157,13255,14206,10382
801,64,40805,13188,14099,9908
802,64,40458,13276,14196,10070
803,64,40967,13207,14220,9606
804,64,37945,12711,15224,12120
805,64,38713,12758,15107,11422
806,64,38892,12838,14979,11291
807,64,39648,12533,14769,11050
808,64,39344,12821,14960,10875
809,64,40440,12642,14712,10206
810,64,39777,12650,14519,11054
811,64,39733,12941,14755,10571
812,64,38142,13362,14221,12275
813,64,39188,13158,13995,11659
814,64,37996,13364,13995,12645
815,64,38181,13493,14089,12237
816,64,36509,13645,14179,13667
817,64,36840,13699,13944,13517
818,64,37422,13805,13770,13003
819,64,38485,13823,13508,12184
820,64,38604,13567,13417,12412
821,64,40071,13191,14033,10705
822,64,39260,13223,14140,11377
823,64,41878,13006,13459,9657
824,64,42276,12943,13585,9196
825,64,42014,12964,13577,9445
826,64,42686,12824,13273,9217
827,64,41880,13064,13639,9417
828,64,41588,13033,13686,9693
829,64,41643,12953,13636,9768
830,64,42108,12761,13673,9458
831,64,44215,13102,12689,7994
832,64,44230,13100,12894,7776
833,64,41335,13100,13772,9793
834,64,42449,12761,13619,9171
835,64,42684,12539,13504,9273
836,64,43677,12094,13607,8622
