round,seed,strategy,count,percentage
109,1024,coop,32454,0.42
109,1024,defect,16482,0.21
109,1024,exploitation,29064,0.37
110,1024,coop,35029,0.45
110,1024,defect,14725,0.19
110,1024,exploitation,28246,0.36
111,1024,coop,34570,0.44
111,1024,defect,15190,0.19
111,1024,exploitation,28240,0.36
112,1024,coop,32086,0.41
112,1024,defect,16997,0.22
112,1024,exploitation,28917,0.37
113,1024,coop,32596,0.42
113,1024,defect,16538,0.21
113,1024,exploitation,28866,0.37
114,1024,coop,32392,0.42
114,1024,defect,16785,0.22
114,1024,exploitation,28823,0.37
115,1024,coop,32980,0.42
115,1024,defect,15914,0.2
115,1024,exploitation,29106,0.37
116,1024,coop,33386,0.43
116,1024,defect,15698,0.2
116,1024,exploitation,28916,0.37
117,1024,coop,34601,0.44
117,1024,defect,14722,0.19
117,1024,exploitation,28677,0.37
118,1024,coop,32844,0.42
118,1024,defect,16210,0.21
118,1024,exploitation,28946,0.37
119,1024,coop,32649,0.42
119,1024,defect,16282,0.21
119,1024,exploitation,29069,0.37
120,1024,coop,30883,0.4
120,1024,defect,17867,0.23
120,1024,exploitation,29250,0.38
121,1024,coop,30893,0.4
121,1024,defect,17939,0.23
121,1024,exploitation,29168,0.37
122,1024,coop,32284,0.41
122,1024,defect,16776,0.22
122,1024,exploitation,28940,0.37
123,1024,coop,32770,0.42
123,1024,defect,16396,0.21
123,1024,exploitation,28834,0.37
124,1024,coop,32172,0.41
124,1024,defect,17019,0.22
124,1024,exploitation,28809,0.37
125,1024,coop,31161,0.4
125,1024,defect,17963,0.23
125,1024,exploitation,28876,0.37
126,1024,coop,29717,0.38
126,1024,defect,19170,0.25
126,1024,exploitation,29113,0.37
127,1024,coop,28986,0.37
127,1024,defect,19674,0.25
127,1024,exploitation,29340,0.38
128,1024,coop,28743,0.37
128,1024,defect,20065,0.26
128,1024,exploitation,29192,0.37
129,1024,coop,28320,0.36
129,1024,defect,20677,0.27
129,1024,exploitation,29003,0.37
130,1024,coop,27577,0.35
130,1024,defect,21505,0.28
130,1024,exploitation,28918,0.37
131,1024,coop,27438,0.35
131,1024,defect,21631,0.28
131,1024,exploitation,28931,0.37
132,1024,coop,25243,0.32
132,1024,defect,23728,0.3
132,1024,exploitation,29029,0.37
133,1024,coop,25293,0.32
133,1024,defect,23650,0.3
133,1024,exploitation,29057,0.37
134,1024,coop,25622,0.33
134,1024,defect,23034,0.3
134,1024,exploitation,29344,0.38
135,1024,coop,23747,0.3
135,1024,defect,25152,0.32
135,1024,exploitation,29101,0.37
136,1024,coop,23237,0.3
136,1024,defect,25778,0.33
136,1024,exploitation,28985,0.37
137,1024,coop,22963,0.29
137,1024,defect,26289,0.34
137,1024,exploitation,28748,0.37
138,1024,coop,23365,0.3
138,1024,defect,25651,0.33
138,1024,exploitation,28984,0.37
139,1024,coop,23453,0.3
139,1024,defect,25858,0.33
139,1024,exploitation,28689,0.37
140,1024,coop,21882,0.28
140,1024,defect,27117,0.35
140,1024,exploitation,29001,0.37
141,1024,coop,22713,0.29
141,1024,defect,26336,0.34
141,1024,exploitation,28951,0.37
142,1024,coop,24649,0.32
142,1024,defect,23996,0.31
142,1024,exploitation,29355,0.38
143,1024,coop,23277,0.3
143,1024,defect,25432,0.33
143,1024,exploitation,29291,0.38
144,1024,coop,25155,0.32
144,1024,defect,23562,0.3
144,1024,exploitation,29283,0.38
145,1024,coop,27206,0.35
145,1024,defect,21559,0.28
145,1024,exploitation,29235,0.37
146,1024,coop,25247,0.32
146,1024,defect,23557,0.3
