round,seed,defect,exploit_,exploit,coop
1,179,19410,12102,17108,29380
2,179,18414,11818,16925,30843
3,179,16504,12328,16240,32928
4,179,14472,11637,16297,35594
5,179,14117,11641,16280,35962
6,179,13846,11548,16723,35883
7,179,14835,11625,16279,35261
8,179,13859,11163,16477,36501
9,179,14862,11815,16665,34658
10,179,14206,11362,16740,35692
11,179,13502,11347,17200,35951
12,179,14915,11267,18089,33729
13,179,13212,11998,16542,36248
14,179,12786,12136,16439,36639
15,179,12865,12185,16632,36318
16,179,13263,12015,16472,36250
17,179,13872,12339,16007,35782
18,179,15087,13049,16215,33649
19,179,15933,12762,16435,32870
20,179,16079,12414,16235,33272
21,179,16002,12707,16354,32937
22,179,15083,12196,15926,34795
23,179,14290,12665,16064,34981
24,179,14693,12538,15855,34914
25,179,14076,12748,15741,35435
26,179,12258,12501,15270,37971
27,179,11098,11851,15156,39895
28,179,12006,11818,15936,38240
29,179,13364,12553,16134,35949
30,179,13607,12367,16083,35943
31,179,13463,12451,15974,36112
32,179,15344,11758,17248,33650
33,179,13632,12166,16443,35759
34,179,13847,11920,16365,35868
35,179,11803,12874,15041,38282
36,179,11909,12804,14933,38354
37,179,13941,13002,15097,35960
38,179,15206,14135,14833,33826
39,179,15928,15041,14722,32309
40,179,17009,14518,15079,31394
41,179,16185,13757,15215,32843
42,179,14317,13153,15038,35492
43,179,14994,13278,15139,34589
44,179,15281,13386,14945,34388
45,179,16617,13748,15195,32440
46,179,15858,14091,14666,33385
47,179,15820,14222,14878,33080
48,179,14044,14629,13776,35551
49,179,14491,14993,13581,34935
50,179,13259,14273,13627,36841
51,179,14747,14581,13942,34730
52,179,13832,14430,13838,35900
53,179,12418,14637,13232,37713
54,179,10672,13447,13430,40451
55,179,12198,13482,14338,37982
56,179,12362,13306,14213,38119
57,179,13222,13505,14751,36522
58,179,13662,13751,14744,35843
59,179,12968,14127,14358,36547
60,179,12119,13871,14750,37260
61,179,12237,13604,14495,37664
62,179,12059,13940,14711,37290
63,179,12796,14097,14321,36786
64,179,14667,13928,15388,34017
65,179,16338,14967,14671,32024
66,179,14411,14907,14439,34243
67,179,13590,13942,14444,36024
68,179,13699,14145,14152,36004
69,179,12483,14438,13592,37487
70,179,10758,13996,13039,40207
71,179,11359,13834,13203,39604
72,179,11514,13725,13332,39429
73,179,12731,14398,13193,37678
74,179,11118,13657,13401,39824
75,179,11053,13712,13563,39672
76,179,11650,13422,13731,39197
