,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,218,828,coop,35010583,7875,0.449,0.101
1,218,828,defect,14825884,6292,0.19,0.081
2,218,828,exploitation,28163533,1840,0.361,0.024
