round,seed,exploit,defect,exploit_,coop
1,559,17035,19587,12164,29214
2,559,17240,19188,12420,29152
3,559,17077,19501,12186,29236
4,559,16959,19588,12156,29297
5,559,16758,19851,12269,29122
6,559,16609,18316,12446,30629
7,559,16861,19541,12299,29299
8,559,16816,19353,12279,29552
9,559,17384,20731,12187,27698
10,559,17290,20912,12061,27737
11,559,17482,20898,12094,27526
12,559,17565,19458,11870,29107
13,559,16945,18396,12001,30658
14,559,17274,17593,12266,30867
15,559,17003,16735,11992,32270
16,559,17098,16479,11830,32593
17,559,17056,16659,11887,32398
18,559,16989,16737,11804,32470
19,559,17763,18705,11280,30252
20,559,18168,18344,11147,30341
21,559,17403,16186,11533,32878
22,559,17622,15800,11397,33181
23,559,18716,16963,10963,31358
24,559,18756,17042,10999,31203
25,559,17488,15486,11483,33543
26,559,17466,15577,11345,33612
27,559,16707,14244,11839,35210
28,559,16487,13923,11729,35861
29,559,16868,13104,11339,36689
30,559,17031,13133,11731,36105
31,559,16666,13601,11513,36220
32,559,16625,14077,11768,35530
33,559,17205,15399,11730,33666
34,559,16919,15704,11846,33531
35,559,17104,15713,11777,33406
36,559,16569,16527,12347,32557
37,559,16398,17225,13124,31253
38,559,16890,18413,13007,29690
39,559,16097,16710,13266,31927
40,559,15543,15429,13244,33784
41,559,15719,15262,13277,33742
42,559,15634,16608,13841,31917
43,559,15971,17891,14097,30041
44,559,15826,17929,14188,30057
45,559,15726,18142,13958,30174
46,559,16047,17893,14018,30042
47,559,15439,18308,14235,30018
48,559,15568,18865,13963,29604
49,559,15945,18151,13989,29915
50,559,16984,20158,13069,27789
51,559,17533,19519,12862,28086
52,559,17360,20276,13616,26748
53,559,16030,18586,14622,28762
54,559,16126,19144,14452,28278
55,559,15282,20165,14739,27814
56,559,15207,21082,15607,26104
57,559,14059,19274,16223,28444
58,559,14518,18490,16213,28779
59,559,14701,19710,16534,27055
60,559,14802,21061,16752,25385
61,559,15443,21998,16584,23975
62,559,15349,22605,16354,23692
63,559,15682,23150,16598,22570
64,559,15464,24643,17070,20823
65,559,15632,24326,17342,20700
66,559,15476,24399,17081,21044
67,559,15859,25034,17536,19571
68,559,16122,25568,17793,18517
69,559,15475,27828,17841,16856
70,559,15407,27721,17914,16958
71,559,15454,28588,17302,16656
72,559,15076,29105,17469,16350
73,559,15347,30665,16715,15273
74,559,15205,31848,17074,13873
75,559,15278,31580,17209,13933
76,559,15522,33226,15776,13476
77,559,16429,30974,15674,14923
78,559,15965,31599,16600,13836
79,559,16057,31355,16585,14003
80,559,15981,31556,16420,14043
81,559,16064,29696,16830,15410
82,559,16204,29543,16834,15419
83,559,15386,30613,16877,15124
84,559,15544,30412,16987,15057
85,559,16367,28515,16420,16698
86,559,16442,28383,16476,16699
87,559,17142,27466,16505,16887
88,559,16999,27615,16399,16987
89,559,17148,27441,16436,16975
90,559,16873,27701,16382,17044
91,559,17632,29543,15378,15447
92,559,17623,29671,15203,15503
93,559,17665,29499,15477,15359
94,559,17758,29620,15402,15220
95,559,16628,27538,16886,16948
96,559,17507,26452,15848,18193
97,559,16567,27878,15881,17674
98,559,16099,27183,15712,19006
99,559,15859,25092,16505,20544
100,559,16708,26361,15662,19269
101,559,16729,26416,15786,19069
102,559,18074,24373,14717,20836
103,559,18067,24466,14633,20834
104,559,17995,24270,14808,20927
105,559,16707,26571,15732,18990
106,559,16592,26356,15812,19240
107,559,16687,26388,15829,19096
108,559,16702,26229,15781,19288
109,559,15769,27577,15944,18710
110,559,15795,27784,15773,18648
111,559,15677,27187,16300,18836
112,559,14432,25411,17523,20634
113,559,14563,25172,17521,20744
114,559,14410,26220,18278,19092
115,559,14263,26173,18289,19275
116,559,14282,26398,18107,19213
117,559,14391,26335,18154,19120
118,559,14304,24477,18527,20692
119,559,14176,24413,18526,20885
120,559,13732,25484,19379,19405
121,559,13737,24218,19885,20160
122,559,13814,24071,20118,19997
123,559,14792,25271,19330,18607
124,559,14920,27135,18995,16950
125,559,13577,25291,20456,18676
126,559,12574,23572,21582,20272
127,559,12531,24743,20995,19731
128,559,12587,24619,20887,19907
129,559,12593,24785,20959,19663
130,559,12626,24601,20986,19787
131,559,12471,24851,20817,19861
132,559,12463,24692,20788,20057
133,559,12955,22859,20687,21499
134,559,12077,24770,21387,19766
135,559,11793,23239,22663,20305
136,559,11738,22956,21547,21759
137,559,10968,21093,22432,23507
138,559,11352,21612,21958,23078
139,559,10558,22618,23148,21676
140,559,11757,24545,21834,19864
141,559,12569,26614,20587,18230
142,559,13372,24836,20061,19731
143,559,13789,23669,19437,21105
144,559,13795,21767,19543,22895
145,559,13751,22569,19016,22664
146,559,13973,22431,18976,22620
147,559,13641,20597,19171,24591
148,559,14306,18773,18503,26418
149,559,14560,20083,17418,25939
150,559,14443,19451,17937,26169
151,559,15609,20450,17623,24318
152,559,15891,21502,17559,23048
153,559,15954,21381,17560,23105
154,559,15913,21381,17553,23153
155,559,15998,21047,17814,23141
156,559,15718,21164,17906,23212
157,559,16125,22372,16912,22591
158,559,16072,22054,16975,22899
159,559,15729,20305,17386,24580
160,559,15714,21544,16764,23978
161,559,15701,19749,16473,26077
162,559,14536,18339,17038,28087
163,559,14677,18022,17453,27848
164,559,13647,16574,17664,30115
165,559,14740,14804,16149,32307
166,559,14713,15702,15966,31619
167,559,15020,15249,16130,31601
168,559,15288,15974,16455,30283
169,559,15035,16853,16365,29747
170,559,16226,17531,16004,28239
171,559,16296,17297,16103,28304
172,559,16275,17447,16156,28122
173,559,16183,17512,15983,28322
174,559,16206,16923,16519,28352
175,559,17407,17417,16069,27107
176,559,18268,19110,15446,25176
177,559,19261,17452,14152,27135
178,559,20422,19020,13273,25285
179,559,18913,17322,14501,27264
180,559,18968,17416,14431,27185
181,559,18930,18063,15303,25704
182,559,19039,16556,14844,27561
183,559,19472,14923,14022,29583
184,559,17896,13522,14954,31628
185,559,17956,13545,14989,31510
186,559,16871,12110,15352,33667
187,559,16916,11754,15408,33922
188,559,17167,12526,14736,33571
189,559,17277,12533,14702,33488
190,559,17252,12639,14731,33378
191,559,17174,12662,14621,33543
192,559,18843,13880,13967,31310
193,559,18778,14084,13927,31211
194,559,18485,12552,13426,33537
195,559,18930,11779,13343,33948
196,559,18847,11840,13421,33892
197,559,18985,11747,13513,33755
198,559,18444,12619,13361,33576
199,559,18503,12670,13468,33359
200,559,16762,11170,14294,35774
201,559,17337,10492,14323,35848
202,559,17194,10513,14069,36224
203,559,17383,10412,14175,36030
204,559,17257,11766,15175,33802
205,559,16316,13103,16874,31707
206,559,16284,13199,16582,31935
207,559,16055,12253,17584,32108
