round,seed,coop,exploit_,exploit,defect
1,2,29140,17434,11822,19604
2,2,29459,17414,11701,19426
3,2,27144,18034,11099,21723
4,2,27276,18169,11137,21418
5,2,26527,18180,11468,21825
6,2,29459,16805,11892,19844
7,2,28935,17164,11950,19951
8,2,28513,17249,11819,20419
9,2,27213,17496,11833,21458
10,2,27303,17351,11766,21580
11,2,26280,17443,11797,22480
12,2,24999,17840,11384,23777
13,2,26323,17649,11860,22168
14,2,25764,17284,11296,23656
15,2,24265,17542,11603,24590
16,2,24413,17560,11677,24350
17,2,25686,17338,12020,22956
18,2,24650,16700,12480,24170
19,2,22779,16712,12309,26200
20,2,23154,16527,12194,26125
21,2,24417,16575,12274,24734
22,2,24201,16738,12208,24853
23,2,24830,16620,11973,24577
24,2,22019,16534,12186,27261
25,2,21284,16820,11897,27999
26,2,21395,16771,11751,28083
27,2,21795,16460,11545,28200
28,2,19964,16347,11883,29806
29,2,21187,16475,11780,28558
30,2,21050,16689,12141,28120
31,2,21441,16571,12112,27876
32,2,20381,15984,12315,29320
33,2,20552,16214,12224,29010
34,2,20146,15846,12486,29522
35,2,20053,16069,12384,29494
36,2,21762,16093,12520,27625
37,2,21689,16104,12591,27616
38,2,20855,16176,12158,28811
39,2,21915,15986,12514,27585
40,2,23976,15886,12812,25326
41,2,25193,15863,13015,23929
42,2,25347,16019,13175,23459
43,2,26567,16390,12518,22525
44,2,28449,17146,11845,20560
45,2,27567,16979,12390,21064
46,2,27878,16786,11982,21354
47,2,29035,16988,12080,19897
48,2,30467,16569,12454,18510
49,2,31991,15960,12314,17735
50,2,32151,16058,12246,17545
51,2,31959,16088,12410,17543
52,2,31501,16072,12659,17768
53,2,31241,15778,12662,18319
54,2,31738,15915,12885,17462
55,2,32493,16017,12524,16966
56,2,34414,16009,12624,14953
57,2,34405,15774,12385,15436
58,2,32226,16481,12338,16955
59,2,33109,16390,11840,16661
60,2,32796,16480,11979,16745
61,2,34573,16169,11950,15308
62,2,34162,16116,12141,15581
63,2,33706,16334,12240,15720
64,2,34639,16158,11884,15319
65,2,34606,16125,11830,15439
66,2,36330,15944,12109,13617
67,2,36668,15861,11963,13508
68,2,34728,15550,12677,15045
69,2,34808,15504,12740,14948
70,2,34081,15840,12761,15318
71,2,33928,15687,12835,15550
72,2,32636,15262,13248,16854
73,2,31286,15655,13198,17861
74,2,31461,15506,13103,17930
75,2,31992,15385,12816,17807
76,2,29228,15588,13176,20008
77,2,31633,14968,13768,17631
78,2,31458,15021,13838,17683
79,2,30114,15366,13204,19316
80,2,29881,15463,13231,19425
81,2,30506,15327,13259,18908
82,2,31965,15231,13406,17398
83,2,33357,15316,13487,15840
84,2,33290,15196,13495,16019
85,2,32561,15367,13608,16464
86,2,32080,15395,13653,16872
87,2,32566,15445,13493,16496
88,2,32380,15589,13651,16380
89,2,32586,15264,13265,16885
90,2,32290,15485,13541,16684
91,2,33430,15388,13346,15836
92,2,31155,15426,13353,18066
93,2,31524,15281,13219,17976
94,2,32006,15259,13208,17527
95,2,32668,14958,13222,17152
96,2,32302,15161,13269,17268
97,2,34325,15126,13135,15414
98,2,34883,14787,13240,15090
99,2,34962,14935,13338,14765
100,2,32886,14286,14160,16668
101,2,33420,14294,14070,16216
102,2,33773,14308,13983,15936
103,2,36805,13546,13801,13848
104,2,35672,13897,14090,14341
105,2,36863,14206,13845,13086
106,2,37589,14074,13697,12640
107,2,37041,14033,13778,13148
108,2,37421,14057,13719,12803
109,2,36452,14204,13897,13447
110,2,36388,14070,13973,13569
111,2,36351,14179,14080,13390
112,2,34884,14310,14244,14562
113,2,34648,14217,14498,14637
114,2,33660,14403,14426,15511
115,2,33275,14625,14617,15483
116,2,33624,14393,14595,15388
117,2,34726,14434,14370,14470
118,2,34142,14502,14280,15076
119,2,34297,14535,14375,14793
120,2,34005,14478,14464,15053
121,2,34120,14515,14380,14985
122,2,33290,14449,14221,16040
123,2,33360,14688,14381,15571
124,2,33075,14678,14423,15824
125,2,31955,14655,14467,16923
126,2,31053,14657,14572,17718
127,2,30422,14832,14553,18193
128,2,30117,14933,14706,18244
129,2,30870,14610,14447,18073
130,2,30684,14894,14602,17820
131,2,31792,14487,14246,17475
132,2,31640,14821,14427,17112
133,2,32067,14789,14214,16930
134,2,32578,14649,14234,16539
135,2,32922,14538,14176,16364
136,2,30911,14706,13921,18462
137,2,30452,14952,13840,18756
138,2,30624,15062,13928,18386
139,2,30209,15113,14108,18570
140,2,31066,14722,14018,18194
141,2,30546,15025,14104,18325
142,2,30981,14838,13858,18323
143,2,31811,14500,13951,17738
144,2,32286,14273,14097,17344
145,2,30676,14825,13816,18683
146,2,28992,15016,14203,19789
147,2,30156,14634,13966,19244
148,2,27624,15089,13640,21647
149,2,26644,14966,14191,22199
150,2,25492,14795,14339,23374
151,2,24861,14683,14351,24105
152,2,23955,14830,14214,25001
153,2,22063,13835,14715,27387
154,2,20739,13904,15274,28083
155,2,20094,13695,15285,28926
156,2,19769,13308,15169,29754
157,2,19741,13517,15265,29477
158,2,19563,13232,15201,30004
159,2,20293,13746,14727,29234
160,2,20646,13623,14711,29020
161,2,21761,13343,15514,27382
162,2,21449,13548,15404,27599
163,2,22738,13546,15218,26498
164,2,22683,13476,15143,26698
165,2,23494,13456,15786,25264
166,2,22981,13648,15669,25702
167,2,24254,13938,15452,24356
168,2,26192,13990,15383,22435
169,2,26042,13947,15421,22590
170,2,27270,14230,15185,21315
171,2,26130,14424,14869,22577
172,2,26152,14373,14862,22613
173,2,25021,13708,14972,24299
174,2,23871,13997,14645,25487
175,2,23302,14272,14662,25764
176,2,22699,14149,14570,26582
177,2,21994,14279,14861,26866
178,2,23962,14146,14821,25071
179,2,22241,14200,14625,26934
180,2,20482,13651,15013,28854
181,2,21809,13863,14914,27414
182,2,22473,14360,14511,26656
183,2,24028,14255,14801,24916
184,2,24668,14532,14825,23975
185,2,24626,14527,14874,23973
186,2,24947,14550,14862,23641
187,2,24145,14573,14707,24575
188,2,23164,14339,14076,26421
189,2,23265,14598,14111,26026
190,2,21926,14938,14089,27047
191,2,21822,14827,14109,27242
192,2,22557,14782,14063,26598
193,2,22531,14806,14131,26532
194,2,24640,14397,14789,24174
195,2,23718,14730,14236,25316
196,2,23472,14694,14037,25797
197,2,25109,14613,14384,23894
198,2,25750,14713,14871,22666
199,2,27253,14076,15087,21584
200,2,27029,14069,15069,21833
201,2,28301,13699,15243,20757
202,2,28189,13989,15614,20208
203,2,26914,14161,14604,22321
204,2,26133,14387,14854,22626
205,2,25473,14584,14621,23322
206,2,26304,14560,14428,22708
207,2,26268,14709,14306,22717
208,2,27419,14406,14340,21835
209,2,26074,14224,14594,23108
210,2,26541,14638,14489,22332
211,2,25072,14518,14560,23850
212,2,23982,14930,14015,25073
213,2,23194,15302,13483,26021
214,2,24107,15626,13547,24720
215,2,24665,15592,13304,24439
216,2,25815,15661,13414,23110
217,2,25939,15571,13357,23133
218,2,25128,15828,13367,23677
219,2,26423,16144,13072,22361
220,2,26763,16158,13094,21985
221,2,26667,16071,13027,22235
222,2,25767,16048,12871,23314
223,2,25635,16333,12913,23119
224,2,24987,16113,13174,23726
225,2,26121,15709,13547,22623
226,2,24758,15659,13967,23616
227,2,24488,15647,13894,23971
228,2,25700,16115,14000,22185
229,2,25233,15675,14039,23053
230,2,27270,15582,14331,20817
231,2,27034,15644,14317,21005
232,2,25870,15461,14440,22229
233,2,26259,15224,14382,22135
234,2,26088,15403,14175,22334
235,2,26183,15306,14357,22154
236,2,26504,15382,14417,21697
237,2,25892,15272,13672,23164
238,2,26143,15403,14092,22362
239,2,25906,15299,13972,22823
240,2,26111,15507,14013,22369
241,2,28027,15757,13737,20479
242,2,27954,15631,13540,20875
243,2,27382,16034,13817,20767
244,2,29950,15998,13390,18662
245,2,30266,15963,13216,18555
246,2,28354,16303,12684,20659
247,2,26902,16348,12895,21855
248,2,27403,15924,13397,21276
249,2,28571,15791,12932,20706
250,2,26370,15732,13605,22293
251,2,27680,15733,13034,21553
252,2,28590,15940,13189,20281
253,2,29875,16002,12776,19347
254,2,28816,15520,13378,20286
255,2,29995,15990,12847,19168
256,2,30295,15869,12787,19049
257,2,29895,16020,12930,19155
258,2,32196,15404,13073,17327
259,2,31866,15444,13042,17648
260,2,33461,15663,12741,16135
261,2,34186,15573,12485,15756
262,2,33429,15724,12700,16147
263,2,34387,15635,12535,15443
264,2,34639,15488,12485,15388
265,2,35277,15418,12277,15028
266,2,35111,15570,12445,14874
267,2,37774,15826,11601,12799
268,2,38265,15817,11232,12686
269,2,37895,16001,11510,12594
270,2,38745,15779,11290,12186
271,2,38715,15762,10979,12544
272,2,39098,15678,11140,12084
273,2,38801,15911,11286,12002
274,2,38984,15703,11160,12153
275,2,39004,15730,11251,12015
276,2,37997,15753,11601,12649
277,2,37826,15757,11544,12873
278,2,38386,15610,11351,12653
279,2,39276,15828,11200,11696
280,2,39081,15829,11086,12004
281,2,39080,15720,11232,11968
282,2,39005,15832,11268,11895
283,2,39994,15951,10915,11140
284,2,39630,15893,10955,11522
285,2,39180,15930,11162,11728
286,2,39501,15690,11150,11659
287,2,38765,15509,11454,12272
288,2,39051,15453,11601,11895
289,2,37130,16004,11260,13606
290,2,37531,16125,11198,13146
291,2,39721,14952,11838,11489
292,2,39433,14861,12125,11581
293,2,41770,14777,11462,9991
294,2,42412,14471,11480,9637
295,2,42531,14387,11434,9648
296,2,43187,14381,11113,9319
297,2,44900,13820,11335,7945
298,2,42086,14703,11460,9751
299,2,44331,13826,11740,8103
300,2,44275,13992,11605,8128
301,2,44349,13839,11535,8277
302,2,44762,13798,11423,8017
303,2,45425,13709,11246,7620
304,2,45489,13725,11202,7584
305,2,46214,13853,10688,7245
306,2,46186,13798,10907,7109
307,2,46636,13868,10628,6868
308,2,46019,13842,10816,7323
309,2,45641,14108,10787,7464
310,2,45930,14146,10695,7229
311,2,44811,14039,11145,8005
312,2,44718,14038,11276,7968
313,2,44308,14151,11312,8229
314,2,45488,14032,10788,7692
315,2,45637,14134,10903,7326
316,2,46535,14086,10387,6992
317,2,46914,13911,10206,6969
318,2,45992,14191,10533,7284
319,2,43068,14303,11642,8987
320,2,42917,14308,11782,8993
321,2,42923,14399,11426,9252
322,2,42390,14488,11598,9524
323,2,43152,14352,11444,9052
324,2,45078,13496,11752,7674
325,2,45895,13133,11542,7430
326,2,45658,13321,11662,7359
327,2,45696,13149,11494,7661
328,2,45077,13324,11941,7658
329,2,44309,13237,12328,8126
330,2,44063,13523,12290,8124
331,2,42955,13711,12343,8991
332,2,43379,13648,12288,8685
333,2,42829,13897,12507,8767
334,2,43328,13567,12347,8758
335,2,43700,13735,12120,8445
336,2,44435,13784,11694,8087
337,2,43350,14071,12053,8526
338,2,43274,14062,11950,8714
339,2,43413,13940,11979,8668
340,2,43748,13800,11781,8671
341,2,43796,13825,12072,8307
342,2,43311,13875,12167,8647
343,2,45515,13032,12357,7096
344,2,45481,13062,12353,7104
345,2,45378,13032,12400,7190
346,2,43101,13850,12316,8733
347,2,43520,13628,12118,8734
348,2,44084,13361,12182,8373
349,2,44607,13411,12086,7896
350,2,45002,13114,11821,8063
351,2,43861,13814,11991,8334
352,2,43131,13843,12016,9010
353,2,40162,13731,13177,10930
354,2,40415,13788,13057,10740
355,2,39490,13949,13307,11254
356,2,39917,13997,12896,11190
357,2,40309,14077,12956,10658
358,2,39949,14066,13022,10963
359,2,40195,13934,12996,10875
360,2,41062,13634,12886,10418
361,2,40969,13602,12841,10588
362,2,40829,13835,13000,10336
363,2,40238,14024,13095,10643
364,2,39621,14224,13218,10937
365,2,40097,13996,12854,11053
366,2,38943,14238,13047,11772
367,2,38678,14332,13290,11700
368,2,38257,14493,13453,11797
369,2,36196,14976,13104,13724
370,2,36558,14745,13048,13649
371,2,37088,14699,12935,13278
372,2,37527,14719,12689,13065
373,2,36470,15064,12853,13613
374,2,36572,15298,12633,13497
375,2,36401,15182,12556,13861
376,2,35805,15304,12813,14078
377,2,35271,15457,12986,14286
378,2,34989,15488,13071,14452
379,2,35374,15404,12857,14365
380,2,35459,15330,12711,14500
381,2,36057,14978,13207,13758
382,2,35165,15173,12933,14729
383,2,34156,15615,12994,15235
384,2,32873,15677,13099,16351
385,2,33737,15651,12840,15772
386,2,35015,15303,12867,14815
387,2,32999,16108,12390,16503
388,2,35643,16463,11479,14415
389,2,35578,16412,11436,14574
390,2,36341,16230,11275,14154
391,2,35613,16436,11504,14447
392,2,36482,16479,11209,13830
393,2,36233,16678,11285,13804
394,2,35801,16568,11507,14124
395,2,36633,16482,11099,13786
396,2,36413,16715,11479,13393
397,2,36502,16614,11287,13597
398,2,35478,16936,10954,14632
399,2,35059,16882,11157,14902
400,2,33375,17085,11107,16433
401,2,33386,17180,11145,16289
402,2,32543,17585,11125,16747
403,2,32747,17516,11084,16653
404,2,33131,17455,11176,16238
405,2,33038,17485,10939,16538
406,2,32859,17459,10918,16764
407,2,32548,17500,11046,16906
408,2,30122,16772,12280,18826
409,2,30622,16659,12040,18679
410,2,30813,16729,12061,18397
411,2,31358,16909,11740,17993
412,2,30882,16779,11994,18345
413,2,32763,16734,11985,16518
414,2,33013,16647,11957,16383
415,2,32182,16563,12192,17063
416,2,32163,16414,12133,17290
417,2,32255,16407,12197,17141
418,2,29925,15970,12743,19362
419,2,30099,16134,12959,18808
420,2,29995,15848,12828,19329
421,2,29613,15898,13044,19445
422,2,29654,15942,12928,19476
423,2,30391,15598,13216,18795
424,2,28281,16568,12316,20835
425,2,26252,17195,11859,22694
426,2,27277,16725,12467,21531
427,2,27978,16781,12507,20734
428,2,28499,16368,12190,20943
429,2,27342,16657,12563,21438
430,2,27182,16470,12441,21907
431,2,27776,16477,12399,21348
432,2,26528,16196,12957,22319
433,2,27984,15706,13312,20998
434,2,27994,15750,13296,20960
435,2,28002,15691,13279,21028
436,2,29854,15339,13473,19334
437,2,31136,14884,13772,18208
438,2,32771,15021,13442,16766
439,2,32239,15188,13673,16900
440,2,33438,15031,13143,16388
441,2,35973,15571,12501,13955
442,2,35245,15638,12578,14539
443,2,35161,15601,12648,14590
444,2,32507,16350,12434,16709
445,2,30318,16366,12313,19003
446,2,30001,16563,12375,19061
447,2,30137,16519,12249,19095
448,2,29505,16419,12377,19699
449,2,28253,16344,12835,20568
450,2,28555,16503,12918,20024
451,2,27582,16343,12834,21241
452,2,25983,16397,13236,22384
453,2,26464,16539,13037,21960
454,2,28890,16989,12102,20019
455,2,28307,17094,12289,20310
456,2,28142,17056,12155,20647
457,2,29498,16993,12666,18843
458,2,28688,16566,12630,20116
459,2,28024,16745,13069,20162
460,2,28683,16717,12526,20074
461,2,27778,16910,11887,21425
462,2,24813,17519,12044,23624
463,2,23573,17145,12447,24835
464,2,23931,17095,12346,24628
465,2,23674,17345,12520,24461
466,2,22941,16610,12467,25982
467,2,23770,16611,12552,25067
468,2,23864,16717,12654,24765
469,2,21503,16557,12943,26997
470,2,21686,16457,12750,27107
471,2,20757,16507,12908,27828
472,2,21587,16456,13457,26500
473,2,21684,16503,13602,26211
474,2,21703,16430,13424,26443
475,2,22788,16329,13292,25591
476,2,22765,16459,13213,25563
477,2,21409,16677,12860,27054
478,2,21547,16687,12949,26817
479,2,23165,15955,12932,25948
480,2,22271,16269,13378,26082
481,2,22327,16137,13228,26308
482,2,22084,15994,13105,26817
483,2,21020,16111,13093,27776
484,2,20947,15991,13176,27886
485,2,18726,16583,12304,30387
486,2,18823,16304,12138,30735
487,2,17827,16615,11976,31582
488,2,17685,16510,12053,31752
489,2,16771,16192,12044,32993
490,2,16753,16251,12098,32898
491,2,16484,16355,12072,33089
492,2,16616,16103,11939,33342
493,2,16851,16287,12159,32703
494,2,16759,16147,12007,33087
495,2,17205,16315,11923,32557
496,2,15874,16380,11506,34240
497,2,16606,16311,11898,33185
498,2,15098,15865,12249,34788
499,2,16456,16173,11818,33553
500,2,17218,16533,11652,32597
501,2,16097,16437,11597,33869
502,2,14994,15718,11776,35512
503,2,16994,16414,11674,32918
504,2,17830,16457,11825,31888
505,2,16199,16369,11412,34020
506,2,16298,16397,11218,34087
507,2,16183,16354,11436,34027
508,2,16957,16796,11155,33092
509,2,15904,16314,11401,34381
510,2,18048,17007,11488,31457
511,2,15964,16568,11591,33877
512,2,16725,16511,11348,33416
513,2,15482,16785,10877,34856
514,2,13674,15778,10987,37561
515,2,13716,16006,10950,37328
516,2,14740,15813,11416,36031
517,2,14535,15805,11372,36288
518,2,15203,16301,11184,35312
519,2,14007,15725,11569,36699
520,2,13201,15834,11225,37740
521,2,13065,15744,11268,37923
522,2,13679,15891,11202,37228
523,2,14389,15945,11605,36061
524,2,15206,15931,11748,35115
525,2,14946,15516,11349,36189
526,2,14433,15675,11498,36394
527,2,15377,16685,11056,34882
528,2,16847,16546,11325,33282
529,2,16355,16353,11533,33759
530,2,16980,16743,11427,32850
531,2,16903,16870,11318,32909
532,2,16139,16707,11596,33558
533,2,15019,16009,11993,34979
534,2,14832,15641,11980,35547
535,2,14876,15742,12131,35251
536,2,14840,15669,12108,35383
537,2,13894,15582,11562,36962
538,2,14748,16443,11191,35618
539,2,12948,15635,11669,37748
540,2,12513,15462,11204,38821
541,2,11562,15564,10775,40099
542,2,11429,15599,10830,40142
543,2,9962,14178,10986,42874
544,2,10132,14114,10993,42761
545,2,9419,14050,11142,43389
546,2,9439,14170,11227,43164
547,2,10059,14158,10835,42948
548,2,9812,14192,10993,43003
549,2,10723,14191,11278,41808
550,2,10736,14212,11430,41622
551,2,10617,14403,11367,41613
552,2,9379,13597,11661,43363
553,2,9492,13717,11584,43207
554,2,9430,13598,11623,43349
555,2,9940,13612,11921,42527
556,2,10050,13694,11982,42274
557,2,10581,13904,12232,41283
558,2,10934,13764,12331,40971
559,2,10172,13434,12379,42015
560,2,10382,13402,12391,41825
561,2,10235,13345,12427,41993
562,2,10097,13197,12378,42328
563,2,9959,13383,12349,42309
564,2,9418,13177,12057,43348
565,2,9592,13177,11963,43268
566,2,9340,13295,12119,43246
567,2,8230,12666,12308,44796
568,2,7886,12472,12150,45492
569,2,8659,12377,11992,44972
570,2,7834,12339,11854,45973
571,2,7804,12138,11781,46277
572,2,8012,11959,11507,46522
573,2,6971,11995,11723,47311
574,2,6932,11879,11391,47798
575,2,7107,11957,11465,47471
576,2,5921,10701,11231,50147
577,2,6004,11209,11497,49290
578,2,5954,11165,11665,49216
579,2,5648,10928,11354,50070
580,2,5782,10721,11241,50256
581,2,6077,11008,11690,49225
582,2,6202,10928,11792,49078
583,2,6085,11197,11740,48978
584,2,6001,11041,11765,49193
585,2,6039,10995,11818,49148
586,2,6421,10836,11519,49224
587,2,5728,10671,11483,50118
588,2,5229,10384,11131,51256
589,2,4864,10440,11090,51606
590,2,6199,10919,11179,49703
591,2,6213,10808,11423,49556
592,2,5955,11031,11561,49453
593,2,6091,10959,11430,49520
594,2,5996,11174,11592,49238
595,2,5966,10991,11488,49555
596,2,6115,10960,11493,49432
597,2,5548,10813,10895,50744
598,2,5734,10833,10956,50477
599,2,5070,10657,10635,51638
600,2,5148,10528,10503,51821
601,2,5414,10848,10976,50762
602,2,5478,11017,10958,50547
603,2,5860,10938,10899,50303
604,2,5822,10920,10769,50489
605,2,5415,11093,10975,50517
606,2,5678,11045,10793,50484
607,2,6171,11190,11353,49286
608,2,5982,11179,11197,49642
609,2,6786,11534,11330,48350
610,2,7930,11406,12281,46383
611,2,7583,11368,12421,46628
612,2,7871,11409,12431,46289
613,2,8377,11845,12478,45300
614,2,7970,11435,12179,46416
615,2,7796,11316,12054,46834
616,2,8306,11555,12465,45674
617,2,7643,11455,12281,46621
618,2,7596,11317,12063,47024
619,2,7502,11501,12208,46789
620,2,7723,11431,12155,46691
621,2,8268,11416,12482,45834
622,2,8004,11513,12609,45874
623,2,8666,11666,12613,45055
624,2,8683,11722,12572,45023
625,2,9026,11780,12494,44700
626,2,8927,11742,12541,44790
627,2,9298,11970,12568,44164
628,2,9369,12110,12652,43869
629,2,9244,12201,12654,43901
630,2,9396,12192,12651,43761
631,2,8600,12176,12521,44703
632,2,7995,11974,11933,46098
633,2,8093,11915,11898,46094
634,2,8565,12099,12219,45117
635,2,8738,12169,12284,44809
636,2,9214,12394,12237,44155
637,2,8088,13009,11511,45392
638,2,8094,13013,11566,45327
639,2,7807,12351,11171,46671
640,2,7846,12367,11365,46422
641,2,7708,12487,11315,46490
642,2,8016,12704,11412,45868
643,2,8499,13119,11484,44898
644,2,8923,13175,11518,44384
645,2,8418,12807,11589,45186
646,2,7443,12791,11140,46626
647,2,6640,12078,10738,48544
648,2,6231,11724,10680,49365
649,2,6615,11953,11213,48219
650,2,6637,11914,11194,48255
651,2,6292,11417,10926,49365
