round,seed,defect,exploit,exploit_,coop
1,367,19551,16902,12115,29432
2,367,19472,16965,12189,29374
3,367,18549,16990,12333,30128
4,367,18815,16816,12287,30082
5,367,17217,16749,12267,31767
6,367,17380,16394,12608,31618
7,367,17814,16496,12596,31094
8,367,18925,16739,12510,29826
9,367,20306,16059,13681,27954
10,367,20038,16069,13394,28499
11,367,20110,16043,13262,28585
12,367,20415,15945,13635,28005
13,367,19702,15065,13894,29339
14,367,20230,15292,13601,28877
15,367,21062,15100,14244,27594
16,367,20561,15018,14450,27971
17,367,20062,15199,14310,28429
18,367,20355,15362,14302,27981
19,367,18976,15543,13675,29806
20,367,17908,15131,14183,30778
21,367,17760,15285,14102,30853
22,367,18476,15335,14496,29693
23,367,18362,15251,14569,29818
24,367,16665,16201,13361,31773
25,367,16219,16554,13062,32165
26,367,16527,16325,12834,32314
27,367,17969,16939,13081,30011
28,367,18018,17003,12931,30048
29,367,18419,16962,13100,29519
30,367,16794,16844,12881,31481
31,367,16994,16851,12919,31236
32,367,17791,16548,12796,30865
33,367,18451,16511,12764,30274
34,367,18085,16411,12836,30668
35,367,19790,16711,13139,28360
36,367,19314,16452,13248,28986
37,367,19229,16556,13290,28925
38,367,20191,17150,13198,27461
39,367,20028,17228,13063,27681
40,367,20222,17146,13129,27503
41,367,20831,17100,13759,26310
42,367,22024,17313,13159,25504
43,367,20883,16649,13428,27040
44,367,21010,16775,13316,26899
45,367,19299,16454,13298,28949
46,367,19896,16297,13570,28237
47,367,18703,16082,13977,29238
48,367,16834,15250,14445,31471
49,367,15673,14291,14723,33313
50,367,14889,13832,14499,34780
51,367,12837,13983,13970,37210
52,367,13386,14013,13802,36799
53,367,13404,14153,13607,36836
54,367,13406,14275,13767,36552
55,367,13330,14053,13800,36817
56,367,12977,14261,14039,36723
57,367,14010,14921,13584,35485
58,367,12404,15381,12265,37950
59,367,11566,15878,12077,38479
60,367,11881,15608,12079,38432
61,367,10259,15189,11362,41190
62,367,11191,16371,11241,39197
63,367,11455,16456,11493,38596
64,367,10028,15953,11243,40776
65,367,10001,15675,10941,41383
66,367,10114,15596,11101,41189
67,367,11415,17199,10650,38736
68,367,13265,17850,10608,36277
69,367,14352,18918,10360,34370
70,367,14282,18905,10382,34431
71,367,15987,18725,10992,32296
72,367,16088,18618,11029,32265
73,367,18081,18207,11847,29865
74,367,16855,18281,11309,31555
75,367,18840,19395,10694,29071
76,367,19472,19443,11151,27934
77,367,20771,19619,11385,26225
78,367,22019,19217,11274,25490
79,367,22582,18731,11517,25170
80,367,23834,19293,11247,23626
81,367,23287,19391,11203,24119
82,367,23689,19308,11364,23639
83,367,24727,18950,12077,22246
84,367,26817,18316,12353,20514
85,367,27895,18428,12553,19124
86,367,27812,18425,12575,19188
87,367,27716,18506,12498,19280
88,367,28713,18532,12636,18119
89,367,28657,18617,12730,17996
90,367,28459,18565,12665,18311
91,367,29965,17936,12714,17385
92,367,27846,19199,11857,19098
93,367,27147,19050,11613,20190
94,367,27791,18954,11375,19880
95,367,28200,18916,11243,19641
96,367,29900,19240,10648,18212
97,367,29823,19400,10620,18157
98,367,29973,19332,10551,18144
99,367,29920,19357,10624,18099
100,367,30225,19366,10547,17862
101,367,30528,19369,10349,17754
102,367,29743,18917,10608,18732
103,367,28193,18833,11517,19457
104,367,28281,18669,11394,19656
105,367,29264,18707,11389,18640
106,367,27329,17928,12504,20239
107,367,26035,18256,12340,21369
108,367,26470,18062,12203,21265
109,367,27516,17260,12559,20665
110,367,27700,17294,12423,20583
111,367,28228,17768,12326,19678
112,367,29085,17536,12150,19229
113,367,27999,18338,11685,19978
114,367,25506,19708,11099,21687
115,367,24900,18861,11571,22668
116,367,24865,18735,11528,22872
117,367,24964,18752,11456,22828
118,367,25621,18443,11592,22344
119,367,23481,18926,11118,24475
120,367,22921,19305,11241,24533
121,367,24784,18907,11403,22906
122,367,26870,17654,12521,20955
123,367,27626,17608,12897,19869
124,367,28534,17973,12837,18656
125,367,28244,17956,12812,18988
126,367,27623,17603,12842,19932
127,367,25675,16902,13744,21679
128,367,26432,17331,13674,20563
129,367,27139,17813,13635,19413
130,367,27025,17765,13755,19455
131,367,26993,17832,13628,19547
132,367,26833,17767,13795,19605
133,367,26883,17889,13765,19463
134,367,28436,16826,13890,18848
135,367,28343,17046,14010,18601
136,367,29469,16561,13803,18167
137,367,30555,16652,13731,17062
138,367,30374,16685,13825,17116
139,367,29753,16848,13173,18226
140,367,29690,16944,13130,18236
141,367,28341,16657,13860,19142
142,367,28330,16369,13689,19612
143,367,27713,16346,14120,19821
144,367,28361,16206,13883,19550
145,367,30070,14986,14949,17995
146,367,28238,14930,15256,19576
147,367,28981,15020,15396,18603
148,367,26854,15297,15551,20298
149,367,26806,15224,15645,20325
150,367,28921,14087,16422,18570
151,367,29200,13996,16362,18442
152,367,28874,14172,16479,18475
153,367,28072,13709,16617,19602
154,367,28142,13798,16596,19464
155,367,27940,13800,16372,19888
156,367,29424,13199,16739,18638
157,367,29136,13081,16813,18970
158,367,28387,13734,16354,19525
159,367,28130,13678,16402,19790
160,367,27828,13885,16594,19693
161,367,28326,13829,16469,19376
162,367,25937,13139,17193,21731
163,367,25633,13305,17129,21933
164,367,26247,13741,17245,20767
165,367,25109,14317,17372,21202
166,367,25215,14207,17387,21191
167,367,23313,13236,18376,23075
168,367,23083,13331,18341,23245
169,367,25201,14190,17489,21120
170,367,23211,13574,18163,23052
171,367,24252,12841,18524,22383
172,367,25641,13110,17544,21705
173,367,25396,13166,17490,21948
174,367,26333,12881,18209,20577
175,367,27665,12455,18080,19800
176,367,26249,13092,18104,20555
177,367,26515,12785,18016,20684
178,367,24298,12098,18986,22618
179,367,22263,12041,19130,24566
180,367,22875,11903,19052,24170
181,367,24685,11593,19520,22202
182,367,24858,11501,19449,22192
183,367,24609,11462,19830,22099
184,367,25731,12102,19235,20932
185,367,25760,12096,19098,21046
186,367,24440,12726,18983,21851
187,367,23613,12966,18463,22958
188,367,23630,13115,18402,22853
189,367,24394,12681,18619,22306
190,367,24258,12736,18623,22383
191,367,23650,12942,18305,23103
192,367,23881,13122,18375,22622
193,367,23791,12879,18339,22991
194,367,25738,11755,19437,21070
195,367,25504,11936,19660,20900
196,367,25529,11784,19632,21055
197,367,24847,11507,19670,21976
198,367,24682,11646,19523,22149
199,367,26120,11544,19075,21261
200,367,25198,11569,18620,22613
201,367,25050,11740,18663,22547
202,367,26483,11015,18584,21918
203,367,26148,11170,18846,21836
204,367,27357,11486,18094,21063
205,367,28509,11240,18405,19846
206,367,29499,11121,18774,18606
207,367,29554,11036,18608,18802
208,367,27398,11483,18461,20658
209,367,25953,11588,19111,21348
210,367,24680,12086,19205,22029
211,367,25500,11766,19725,21009
212,367,26224,11959,19216,20601
213,367,28319,12080,18659,18942
214,367,29356,12339,18577,17728
215,367,28428,12873,17919,18780
216,367,26480,12300,18572,20648
217,367,25483,12381,18257,21879
218,367,25747,12329,18224,21700
219,367,25686,12378,18241,21695
220,367,27708,11477,19009,19806
221,367,27511,11424,19146,19919
222,367,27406,11485,19022,20087
223,367,27736,11540,18956,19768
224,367,28497,10950,19693,18860
225,367,28529,10951,19523,18997
226,367,28661,11049,19590,18700
227,367,29809,10653,19489,18049
228,367,29505,10566,19539,18390
229,367,28612,11508,19139,18741
230,367,26234,11222,20040,20504
231,367,24346,12407,18812,22435
232,367,26008,12643,18710,20639
233,367,24491,12600,18344,22565
234,367,25070,13428,18190,21312
235,367,27140,14535,16957,19368
236,367,24911,15492,16192,21405
237,367,25712,15261,15974,21053
238,367,23221,15899,15924,22956
239,367,25764,14208,16827,21201
240,367,27555,15417,15958,19070
241,367,28399,15321,16187,18093
242,367,28355,15212,16316,18117
243,367,27671,15360,15769,19200
244,367,27894,15539,15600,18967
245,367,27966,15533,15721,18780
246,367,28011,15497,15451,19041
247,367,26097,14902,16265,20736
248,367,24012,14743,16707,22538
249,367,22897,15010,16841,23252
250,367,24027,14161,17153,22659
251,367,24052,14212,17080,22656
252,367,22362,14976,16321,24341
253,367,23050,14733,17125,23092
254,367,21946,14972,16414,24668
255,367,20266,15465,15750,26519
256,367,19740,16023,14598,27639
257,367,17762,15316,14981,29941
258,367,17875,15415,14993,29717
259,367,18558,15418,14835,29189
260,367,18850,15285,14779,29086
261,367,17089,13789,15509,31613
262,367,18860,15221,14678,29241
263,367,18928,15276,14751,29045
264,367,19983,15409,14437,28171
265,367,20755,15311,14105,27829
266,367,21031,15404,14192,27373
267,367,20914,15345,14312,27429
268,367,22770,15571,14379,25280
269,367,22840,15481,14354,25325
270,367,21844,15821,13624,26711
271,367,21918,15775,13543,26764
272,367,21973,15716,13587,26724
273,367,22803,15997,13356,25844
274,367,23026,15992,13394,25588
275,367,24014,15678,13355,24953
276,367,24300,15453,13283,24964
277,367,24190,15696,13355,24759
278,367,22822,16191,13082,25905
279,367,20871,16046,13211,27872
280,367,21010,15818,13008,28164
281,367,18835,14816,14149,30200
282,367,19870,15042,14051,29037
283,367,21943,14835,14328,26894
284,367,20720,14817,14352,28111
285,367,19886,14419,14734,28961
286,367,22068,13949,14918,27065
287,367,19915,14921,13925,29239
288,367,18945,14869,13780,30406
289,367,17823,14818,13474,31885
290,367,15881,14166,13989,33964
291,367,15914,13974,13963,34149
292,367,15181,14377,13789,34653
293,367,15099,14284,13739,34878
294,367,15576,14801,13677,33946
295,367,14523,14109,13290,36078
296,367,15914,14229,13739,34118
297,367,15081,14462,13572,34885
298,367,15010,14441,13485,35064
299,367,16192,14594,13190,34024
300,367,18085,14145,13942,31828
301,367,17850,14311,14054,31785
302,367,18545,14428,14408,30619
303,367,20554,13403,15359,28684
304,367,19412,13294,15691,29603
305,367,17702,13369,15331,31598
306,367,17603,13327,15258,31812
307,367,17422,13464,15371,31743
308,367,16683,13161,15268,32888
309,367,18645,14285,14544,30526
310,367,18514,14355,14688,30443
311,367,17641,14027,14671,31661
312,367,15662,14805,13619,33914
313,367,14712,14004,14130,35154
314,367,14679,13981,14033,35307
315,367,16750,13933,14456,32861
316,367,18346,14522,14437,30695
317,367,18525,14517,14247,30711
318,367,18628,14402,14381,30589
319,367,17540,14252,14777,31431
320,367,18115,13899,14864,31122
321,367,16776,14113,14334,32777
322,367,16594,14107,14488,32811
323,367,14646,13468,14529,35357
324,367,13880,13383,14469,36268
325,367,14121,13548,14418,35913
326,367,13889,13428,14141,36542
327,367,14105,13526,14341,36028
328,367,14040,13680,14429,35851
329,367,14863,13728,14345,35064
330,367,13668,13956,13381,36995
331,367,13137,13819,13429,37615
332,367,13188,13974,13474,37364
333,367,12714,13773,13522,37991
334,367,11864,13690,13643,38803
335,367,13201,13452,14171,37176
336,367,13295,13506,14044,37155
337,367,12407,13438,14416,37739
338,367,12500,13459,14301,37740
339,367,12735,13258,14333,37674
340,367,12547,13535,14470,37448
341,367,11545,13108,13906,39441
342,367,12530,13224,13830,38416
343,367,12467,13365,13769,38399
344,367,13134,13115,14243,37508
345,367,13786,13119,14183,36912
346,367,13853,13485,14199,36463
347,367,15807,13279,14601,34313
348,367,16035,13394,14759,33812
349,367,17284,12876,15568,32272
350,367,17757,13004,15604,31635
351,367,18878,13173,15200,30749
352,367,18905,13283,15434,30378
353,367,18781,13200,15252,30767
354,367,17328,13695,15013,31964
355,367,19617,13590,15363,29430
356,367,19671,13673,15237,29419
357,367,20733,13410,15040,28817
358,367,22078,13451,15326,27145
359,367,22691,13524,15288,26497
360,367,22179,13779,15491,26551
361,367,21333,14140,14801,27726
362,367,21531,14075,14918,27476
363,367,19155,14494,14054,30297
364,367,19395,14756,14017,29832
365,367,19646,14838,14243,29273
366,367,21817,15112,13997,27074
367,367,23008,15196,13799,25997
368,367,23987,14943,13794,25276
369,367,23913,15176,13823,25088
370,367,25643,15396,13634,23327
371,367,26929,14763,13990,22318
372,367,26890,14905,13996,22209
373,367,29354,15324,13513,19809
374,367,27573,15132,13646,21649
375,367,29109,15158,13596,20137
376,367,28606,15055,13468,20871
377,367,27219,15200,13768,21813
378,367,28336,15110,13595,20959
379,367,28888,15147,13505,20460
380,367,28356,15504,13615,20525
381,367,28224,15139,13590,21047
382,367,30195,14670,13939,19196
383,367,30402,14596,13985,19017
384,367,31663,14598,13652,18087
385,367,31812,14582,13402,18204
386,367,31824,14645,13590,17941
387,367,30414,14698,13997,18891
388,367,29233,14703,13805,20259
389,367,29632,14841,14014,19513
390,367,29459,14647,13903,19991
391,367,27890,14645,14453,21012
392,367,28400,14753,14145,20702
393,367,28327,14790,14285,20598
394,367,27622,14837,14130,21411
395,367,27330,14928,14176,21566
396,367,28449,14750,13972,20829
397,367,27245,15178,13708,21869
398,367,27431,15216,13606,21747
399,367,28444,15138,14339,20079
400,367,27863,14830,14150,21157
401,367,27893,14849,14143,21115
402,367,26928,14692,14321,22059
403,367,27705,14708,14869,20718
404,367,27579,14722,15054,20645
405,367,28197,14775,14923,20105
406,367,29842,14518,14569,19071
407,367,30868,14404,14351,18377
408,367,29514,14530,14278,19678
409,367,31005,14340,14261,18394
410,367,31053,14360,14297,18290
411,367,30538,14185,14494,18783
412,367,30333,14194,14523,18950
413,367,31647,14540,14239,17574
414,367,31727,14593,14119,17561
415,367,31950,14608,14136,17306
416,367,31701,14597,14153,17549
417,367,31555,14540,14084,17821
418,367,29984,14594,14339,19083
419,367,30180,14735,14320,18765
420,367,30387,14720,14386,18507
421,367,31499,14579,14185,17737
422,367,31374,14731,14216,17679
423,367,30363,14841,14406,18390
424,367,30060,14699,14402,18839
425,367,32608,14421,14371,16600
426,367,34510,14031,14033,15426
427,367,34281,14302,14119,15298
428,367,36089,13762,14143,14006
429,367,34064,13455,14581,15900
430,367,34367,13585,14712,15336
431,367,35187,13333,14386,15094
432,367,35343,13654,14654,14349
433,367,37342,13435,13618,13605
434,367,38954,13250,13430,12366
435,367,37614,13500,13654,13232
436,367,37379,13405,13820,13396
437,367,35915,14043,13772,14270
438,367,35041,14243,13433,15283
439,367,33335,14238,13689,16738
440,367,33506,14230,13779,16485
441,367,34778,14141,13558,15523
442,367,33821,14338,13417,16424
443,367,31253,14299,14333,18115
444,367,31968,14283,14370,17379
445,367,31304,13883,14494,18319
446,367,32910,14193,14166,16731
447,367,33936,13666,14268,16130
448,367,33981,13561,14197,16261
449,367,35257,13358,14186,15199
450,367,36783,12781,14201,14235
451,367,35475,12970,14637,14918
452,367,33728,13630,14441,16201
453,367,35340,12987,14608,15065
454,367,34087,13167,14781,15965
455,367,34344,13201,14920,15535
456,367,34280,13046,14680,15994
457,367,35168,13207,14550,15075
458,367,34090,13612,14118,16180
459,367,34002,13701,14155,16142
460,367,32899,13741,14589,16771
461,367,34196,13558,14036,16210
462,367,35093,13591,13985,15331
463,367,33878,13807,14293,16022
464,367,35135,13578,14044,15243
465,367,33989,13832,13986,16193
466,367,34725,13560,14525,15190
467,367,34067,13518,14364,16051
468,367,32871,13395,14818,16916
469,367,31703,13339,14981,17977
470,367,31724,13295,15062,17919
471,367,30307,13563,14781,19349
472,367,31422,13628,14696,18254
473,367,31398,13865,14716,18021
474,367,32709,13477,14817,16997
475,367,31773,13479,14997,17751
476,367,32764,13337,14872,17027
477,367,32973,13349,14942,16736
478,367,32853,13164,14738,17245
479,367,32772,13244,14704,17280
480,367,32715,13481,14964,16840
481,367,31686,13422,14919,17973
482,367,30578,14141,14759,18522
483,367,30256,14159,14910,18675
484,367,31450,13999,14548,18003
485,367,31900,13979,14640,17481
