round,seed,coop,exploit_,exploit,defect
1,128,29446,17459,11734,19361
2,128,28886,17191,11767,20156
3,128,26495,17149,12118,22238
4,128,26657,17245,12114,21984
5,128,25157,17878,11442,23523
6,128,25218,17921,11395,23466
7,128,26505,17720,11368,22407
8,128,26134,17729,11414,22723
9,128,25714,17202,11547,23537
10,128,25789,17528,11602,23081
11,128,26775,17803,11552,21870
12,128,28118,17238,11852,20792
13,128,28942,16835,12290,19933
14,128,28892,16974,12270,19864
15,128,30744,16735,12056,18465
16,128,28667,16398,12377,20558
17,128,28936,16414,12562,20088
18,128,29920,16878,12276,18926
19,128,29426,16938,12045,19591
20,128,29896,17642,11589,18873
21,128,31375,16867,12045,17713
22,128,31621,16736,11938,17705
23,128,32418,17237,11428,16917
24,128,31789,17100,11841,17270
25,128,32731,16913,11851,16505
26,128,34976,17004,11474,14546
27,128,35368,16927,11352,14353
28,128,33509,18049,10992,15450
29,128,31390,18110,11133,17367
30,128,29615,18604,11299,18482
31,128,29389,18703,11367,18541
32,128,29488,18442,11364,18706
33,128,27433,19190,10857,20520
34,128,28774,18890,10810,19526
35,128,28831,18866,10642,19661
36,128,28330,18984,10628,20058
37,128,29893,18575,10902,18630
38,128,29532,18307,10960,19201
39,128,29680,18232,11128,18960
40,128,30995,17393,11432,18180
41,128,31676,17630,11051,17643
42,128,32515,17657,11145,16683
43,128,31483,17953,11030,17534
44,128,32934,17411,11239,16416
45,128,32798,17191,11276,16735
46,128,33911,17504,11085,15500
47,128,34307,17271,11075,15347
48,128,33814,17200,11076,15910
49,128,32563,16937,11507,16993
50,128,33688,16526,11985,15801
51,128,32975,16258,12133,16634
52,128,33037,16205,12182,16576
53,128,33607,16216,12074,16103
54,128,33373,16216,12024,16387
55,128,35260,15261,12720,14759
56,128,35563,15301,12934,14202
57,128,34844,15439,12731,14986
58,128,34526,15366,12771,15337
59,128,34389,15325,12712,15574
60,128,33749,15457,12889,15905
61,128,33296,15656,12929,16119
62,128,33198,15645,12848,16309
63,128,33399,15420,12824,16357
64,128,32024,15922,12574,17480
65,128,31981,15866,12486,17667
66,128,31840,15885,12666,17609
67,128,32079,16004,12762,17155
68,128,33931,15800,12332,15937
69,128,34399,15740,12362,15499
70,128,34262,15791,12483,15464
71,128,32019,15219,13383,17379
72,128,29952,14984,13915,19149
73,128,30184,14861,13848,19107
74,128,29781,15134,13995,19090
75,128,28096,14648,14291,20965
76,128,29848,14655,13948,19549
77,128,29658,14757,14247,19338
78,128,30936,14705,14115,18244
79,128,31047,14674,13952,18327
80,128,31153,14665,14046,18136
81,128,30838,14803,13751,18608
82,128,32277,14251,14066,17406
83,128,32016,14409,14199,17376
84,128,30123,13994,14591,19292
85,128,28380,14025,14624,20971
86,128,28369,14225,14865,20541
87,128,28805,14092,14653,20450
88,128,28814,14149,14683,20354
89,128,28076,14072,15025,20827
90,128,26545,14269,14661,22525
91,128,24244,13808,15304,24644
92,128,23932,13617,15090,25361
93,128,23986,13643,15249,25122
94,128,22888,13816,15086,26210
95,128,24082,13639,15318,24961
96,128,22968,13711,14902,26419
97,128,23063,13809,14944,26184
98,128,21654,13876,14968,27502
99,128,21504,13750,14594,28152
100,128,22944,13978,14493,26585
101,128,22266,14126,14532,27076
102,128,20244,14623,14051,29082
103,128,20386,14516,13958,29140
104,128,20905,14357,14454,28284
105,128,21909,14502,14232,27357
106,128,20714,14610,13961,28715
107,128,22340,14685,13751,27224
108,128,22659,14862,13850,26629
109,128,22437,15013,13951,26599
110,128,25225,14377,14253,24145
111,128,23832,14584,14574,25010
112,128,24704,14456,14688,24152
113,128,24667,14264,14497,24572
114,128,25815,14680,14242,23263
115,128,26061,14584,14104,23251
116,128,26244,14659,14616,22481
117,128,25272,14441,14458,23829
118,128,25339,14509,14500,23652
119,128,25659,14377,14482,23482
120,128,27469,14012,14782,21737
121,128,28006,14225,14520,21249
122,128,27894,14189,14539,21378
123,128,27983,14189,14463,21365
124,128,28374,14232,14873,20521
125,128,28405,13967,14945,20683
126,128,27937,14060,15051,20952
127,128,27412,13897,14856,21835
128,128,27343,14076,14731,21850
129,128,27685,13782,15147,21386
130,128,28256,13717,15174,20853
131,128,28675,13664,15098,20563
132,128,27124,13527,15449,21900
133,128,26504,13455,15557,22484
134,128,26753,13284,15384,22579
135,128,26632,13296,15450,22622
136,128,24306,13584,15512,24598
137,128,25133,13611,15237,24019
138,128,24296,13534,15421,24749
139,128,26598,13673,15282,22447
140,128,26054,13616,15482,22848
141,128,24504,13799,14995,24702
142,128,24537,14002,15031,24430
143,128,25687,13775,15311,23227
144,128,26745,13987,14995,22273
145,128,26583,13936,14804,22677
146,128,27037,13915,15133,21915
147,128,25946,14276,14796,22982
148,128,26338,14090,14995,22577
149,128,26188,14258,15101,22453
150,128,26295,14059,15074,22572
151,128,24825,14690,14629,23856
152,128,23939,14250,14644,25167
153,128,23917,14371,14670,25042
154,128,25098,13864,15082,23956
155,128,24653,13945,15010,24392
156,128,25558,14115,14949,23378
157,128,27703,14401,14618,21278
158,128,27864,14349,14696,21091
159,128,29899,13946,14868,19287
160,128,30288,13899,14619,19194
161,128,29100,14116,14991,19793
162,128,30667,13898,14879,18556
163,128,30376,14002,14805,18817
164,128,31369,13817,14627,18187
165,128,31531,13604,14880,17985
166,128,32965,13379,15155,16501
167,128,32140,13402,14858,17600
168,128,34028,13930,14273,15769
169,128,34037,14117,14347,15499
170,128,31567,14368,14352,17713
171,128,33130,14628,13955,16287
172,128,33102,14616,13908,16374
173,128,33070,14674,14074,16182
174,128,35036,14248,13857,14859
175,128,36692,14094,13904,13310
176,128,35114,14545,14115,14226
