,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,201,409,coop,33579241,9334,0.43,0.12
1,201,409,defect,14500156,6331,0.186,0.081
2,201,409,exploitation,29920603,3801,0.384,0.049
