round,seed,exploit,coop,defect,exploit_
1,4,11670,29610,19414,17306
2,4,12327,31653,17379,16641
3,4,12009,29252,19654,17085
4,4,12156,28829,19945,17070
5,4,12003,29248,19919,16830
6,4,12745,30618,18432,16205
7,4,12740,32566,17192,15502
8,4,13509,30809,17969,15713
9,4,13322,30830,18355,15493
10,4,13347,30794,18386,15473
11,4,13409,29631,19191,15769
12,4,13233,30806,18515,15446
13,4,13172,29454,19662,15712
14,4,13210,29336,19783,15671
15,4,13045,28200,20729,16026
16,4,13095,28875,20225,15805
17,4,13143,26760,22294,15803
18,4,12869,25184,23889,16058
19,4,12897,25249,23671,16183
20,4,12818,25066,23997,16119
21,4,12881,23829,24898,16392
22,4,13142,25029,23805,16024
23,4,12977,24178,24639,16206
24,4,12646,25283,23208,16863
25,4,12735,25069,23238,16958
26,4,12456,25357,23608,16579
27,4,13026,27158,21532,16284
28,4,13133,26890,21594,16383
29,4,12850,27278,21525,16347
30,4,12791,27639,21331,16239
31,4,13551,27261,20763,16425
32,4,13401,28995,19673,15931
33,4,13110,30493,18514,15883
34,4,12942,29262,19772,16024
35,4,12568,31660,17414,16358
36,4,12788,30868,18559,15785
37,4,13111,29758,19404,15727
38,4,13049,30067,19171,15713
39,4,12990,33083,16748,15179
40,4,13316,32068,17411,15205
41,4,13192,32843,16821,15144
42,4,13592,31108,18059,15241
43,4,13915,31448,17604,15033
44,4,13988,30284,18730,14998
45,4,13988,30823,18113,15076
46,4,14067,30478,18412,15043
47,4,13839,29982,19116,15063
48,4,13860,29610,19448,15082
49,4,13542,30010,19371,15077
50,4,13938,31823,17532,14707
51,4,13968,31047,18130,14855
52,4,14461,32660,16746,14133
53,4,14245,32491,17160,14104
54,4,14280,33150,16510,14060
55,4,13790,30601,18603,15006
56,4,14621,28722,20165,14492
57,4,14880,27769,21221,14130
58,4,15031,27086,21778,14105
59,4,15035,27340,21557,14068
60,4,15050,27305,21513,14132
61,4,14955,27384,21677,13984
62,4,15136,29252,19841,13771
63,4,13993,31826,17496,14685
64,4,13819,31666,18043,14472
65,4,13657,33360,16370,14613
66,4,13482,34162,16025,14331
67,4,13114,35418,14698,14770
68,4,13280,35143,14622,14955
69,4,13905,37188,13081,13826
70,4,13808,37406,13137,13649
71,4,13815,38173,12347,13665
72,4,13779,38384,12341,13496
73,4,13313,40298,11104,13285
74,4,13321,39821,11210,13648
75,4,13164,40060,11303,13473
76,4,13362,39786,11657,13195
77,4,13531,39869,11298,13302
78,4,13517,39733,11320,13430
79,4,13413,37604,13232,13751
80,4,13723,36528,13781,13968
81,4,13830,36135,14338,13697
82,4,14153,35737,14247,13863
83,4,14215,34510,15375,13900
84,4,13981,33392,16262,14365
85,4,14390,32915,16771,13924
86,4,14468,32436,16881,14215
87,4,14178,32230,17331,14261
88,4,14225,32556,17081,14138
89,4,14613,31525,17930,13932
90,4,14965,30623,18542,13870
91,4,14953,30637,18487,13923
92,4,14825,30676,18669,13830
93,4,14704,33214,16335,13747
94,4,14938,31974,17235,13853
95,4,14750,31894,17567,13789
96,4,14661,32728,16303,14308
97,4,14641,33248,16457,13654
98,4,14818,33417,15954,13811
99,4,14626,33891,15948,13535
100,4,14592,33330,16548,13530
101,4,14345,34909,14714,14032
102,4,14152,35120,14803,13925
103,4,14256,33982,15617,14145
104,4,14326,34042,15357,14275
105,4,14309,32516,16894,14281
106,4,13797,31239,18278,14686
107,4,14186,29914,19314,14586
108,4,14114,32733,17085,14068
109,4,14083,32906,16576,14435
110,4,13827,33646,16178,14349
111,4,13647,32837,16857,14659
112,4,14590,30725,18549,14136
113,4,15101,29423,19781,13695
114,4,14987,28567,20650,13796
115,4,15070,28794,20513,13623
116,4,15254,30878,18367,13501
117,4,15465,33314,16588,12633
118,4,15600,31323,17908,13169
119,4,15725,31521,17669,13085
120,4,15751,29304,19920,13025
121,4,15635,29101,20196,13068
122,4,15555,29343,20034,13068
123,4,16171,29884,18992,12953
124,4,16573,31813,17820,11794
125,4,16281,33093,16612,12014
126,4,16169,31533,17866,12432
127,4,16037,31574,18016,12373
128,4,16191,31310,18103,12396
129,4,16112,31114,18260,12514
130,4,16318,29185,19913,12584
131,4,16354,28724,20396,12526
132,4,16161,28104,20997,12738
133,4,16407,26994,22217,12382
134,4,15724,24461,24613,13202
135,4,15767,24677,24310,13246
136,4,15874,24790,24080,13256
137,4,15454,23483,25320,13743
138,4,15351,23608,25434,13607
139,4,15488,23595,25094,13823
140,4,15300,24923,24060,13717
141,4,15320,25001,24110,13569
142,4,15380,24649,24140,13831
143,4,15134,25685,23774,13407
