round,seed,defect,exploit,exploit_,coop
1,897,19393,17049,12150,29408
2,897,19474,17013,12140,29373
3,897,17895,16144,12740,31221
4,897,19173,16573,12632,29622
5,897,17578,16522,12274,31626
6,897,17515,16406,12469,31610
7,897,17083,16360,12370,32187
8,897,17266,16584,12451,31699
9,897,17114,16405,12508,31973
10,897,17649,16572,12289,31490
11,897,19127,16418,12779,29676
12,897,20358,16410,13191,28041
13,897,18428,16879,12721,29972
14,897,19946,17175,12417,28462
15,897,20909,17706,12204,27181
16,897,20281,17966,12049,27704
17,897,19804,17932,12298,27966
18,897,20706,17674,12468,27152
19,897,21278,17719,12147,26856
20,897,23244,18839,11325,24592
21,897,21319,19342,10795,26544
22,897,23430,18462,11488,24620
23,897,22142,17955,12029,25874
24,897,22248,17923,11824,26005
25,897,20388,18409,11001,28202
26,897,20918,18185,11160,27737
27,897,22844,17552,12183,25421
28,897,22882,17437,12302,25379
29,897,21979,16855,12433,26733
30,897,21767,16823,12452,26958
31,897,19688,16536,12761,29015
32,897,18279,15963,12923,30835
33,897,17287,15647,13108,31958
34,897,18065,15254,13561,31120
35,897,18016,15049,13343,31592
36,897,17147,15175,13627,32051
37,897,16924,14904,13393,32779
38,897,16157,14494,13687,33662
39,897,14672,14547,13507,35274
40,897,16048,14931,13511,33510
41,897,15208,15336,13036,34420
42,897,14597,14815,13294,35294
43,897,14592,14731,13167,35510
44,897,16596,15375,13005,33024
45,897,14311,16175,11893,35621
46,897,14657,15994,11929,35420
47,897,13186,15419,12101,37294
48,897,11650,15223,11587,39540
49,897,11193,15276,11141,40390
50,897,12148,16132,10838,38882
51,897,10920,15552,11096,40432
52,897,11605,15146,11425,39824
53,897,13464,15163,12342,37031
54,897,13397,15220,12400,36983
55,897,15107,15602,12329,34962
56,897,15503,15796,12277,34424
57,897,15532,16066,12438,33964
58,897,15756,15939,12350,33955
59,897,16635,15544,12532,33289
60,897,18664,16788,11997,30551
61,897,20670,15890,12559,28881
62,897,19251,15618,13276,29855
63,897,20565,15123,13574,28738
64,897,20989,15148,13617,28246
65,897,21925,15532,13449,27094
66,897,23703,15427,13619,25251
67,897,25139,15231,13876,23754
68,897,23850,15449,13656,25045
69,897,24948,15544,13911,23597
70,897,24108,15048,14107,24737
71,897,24037,14963,14158,24842
72,897,25110,15512,13696,23682
73,897,27361,15278,13532,21829
74,897,24730,15045,14497,23728
75,897,23966,14312,14829,24893
76,897,23830,14468,14929,24773
77,897,24076,14464,14646,24814
78,897,23441,14668,14816,25075
79,897,23319,14775,14890,25016
80,897,23712,14699,14626,24963
81,897,23626,14895,14735,24744
82,897,23876,14804,14704,24616
83,897,23964,14908,14603,24525
84,897,23847,14977,14684,24492
85,897,23270,14864,14709,25157
86,897,21883,14834,14322,26961
87,897,20689,14507,14478,28326
88,897,22001,14709,14448,26842
89,897,21840,14816,14515,26829
90,897,22977,14112,14640,26271
91,897,21757,14594,14681,26968
92,897,21746,14552,14485,27217
93,897,20849,14891,14165,28095
94,897,20091,15293,13890,28726
95,897,19824,15500,13817,28859
96,897,20028,15251,13752,28969
97,897,18791,15751,13709,29749
98,897,18530,15561,13873,30036
99,897,19278,15182,13974,29566
100,897,20167,15742,13837,28254
101,897,18912,15193,13890,30005
102,897,18715,15231,13735,30319
103,897,19951,15703,13636,28710
104,897,21368,15319,14606,26707
105,897,20532,14924,15238,27306
106,897,20617,14740,15195,27448
107,897,21504,15100,15213,26183
108,897,21874,15074,15532,25520
109,897,22422,15200,15059,25319
110,897,23468,15519,15002,24011
111,897,25475,14783,15727,22015
112,897,25451,14721,15777,22051
113,897,24929,14966,15714,22391
114,897,24808,15070,15760,22362
115,897,24066,14975,15480,23479
116,897,21799,16113,14421,25667
117,897,23865,16800,13601,23734
118,897,23656,16825,13690,23829
119,897,22219,16629,13635,25517
120,897,22467,16632,13683,25218
121,897,22402,16551,13587,25460
122,897,22673,16508,13507,25312
123,897,21167,17136,12667,27030
124,897,19968,17409,12146,28477
125,897,21389,17022,13066,26523
126,897,21151,16550,13255,27044
127,897,20945,16826,13450,26779
128,897,18887,16310,13601,29202
129,897,18919,16287,13687,29107
130,897,18098,15741,14080,30081
131,897,19798,17024,13191,27987
132,897,20752,16819,13979,26450
133,897,21737,17065,13978,25220
134,897,23447,16902,14444,23207
135,897,22279,17799,14167,23755
136,897,21406,18114,13126,25354
137,897,21740,17835,13322,25103
138,897,21889,17925,13382,24804
139,897,23118,18680,12834,23368
140,897,22641,18977,12751,23631
141,897,22548,19003,12718,23731
142,897,21987,19280,12588,24145
143,897,23176,20332,12140,22352
144,897,21241,20172,12217,24370
145,897,21791,19928,12217,24064
146,897,21570,19873,12293,24264
147,897,19791,19433,12647,26129
148,897,18079,18308,13801,27812
149,897,17287,18665,13579,28469
150,897,16214,18702,12914,30170
151,897,15714,18842,12838,30606
152,897,15388,19018,12881,30713
153,897,16378,18568,14025,29029
154,897,17876,18563,14559,27002
155,897,19597,18599,14701,25103
156,897,17988,17258,15711,27043
157,897,17417,17105,16275,27203
158,897,17260,17053,16247,27440
159,897,15778,16583,16291,29348
160,897,16134,16801,16015,29050
161,897,14639,17197,15064,31100
162,897,15244,17256,14735,30765
163,897,14759,17332,14834,31075
164,897,14168,17316,15004,31512
165,897,14083,17318,15186,31413
166,897,14168,17299,15251,31282
167,897,14302,17300,15013,31385
168,897,14310,17202,15135,31353
169,897,14206,17272,15059,31463
170,897,15205,17291,15796,29708
171,897,15706,17485,15510,29299
172,897,16745,17733,14951,28571
173,897,15072,17286,14650,30992
174,897,14546,16568,14459,32427
175,897,16053,16959,14676,30312
176,897,15378,17013,15008,30601
177,897,15313,16942,14979,30766
178,897,13749,17679,13773,32799
179,897,15538,17305,14556,30601
180,897,13894,16761,14494,32851
181,897,15286,16293,15678,30743
182,897,15149,16241,15885,30725
183,897,17024,17632,14664,28680
184,897,16073,16684,14928,30315
185,897,16669,16456,14710,30165
186,897,16417,16614,14839,30130
187,897,18062,15869,15884,28185
188,897,18291,16036,15970,27703
189,897,16646,15209,16255,29890
190,897,16508,15262,16247,29983
191,897,15283,15197,15806,31714
192,897,15228,15093,15849,31830
193,897,15635,15040,15755,31570
194,897,15392,15013,15703,31892
195,897,15384,14912,15728,31976
196,897,16547,14761,16855,29837
197,897,17116,14558,17674,28652
198,897,18343,14139,18617,26901
199,897,20040,15245,17901,24814
200,897,19928,15273,17925,24874
201,897,19165,15291,18355,25189
202,897,20272,15149,18964,23615
203,897,20284,15100,19019,23597
204,897,21877,15388,18794,21941
205,897,20912,15133,18523,23432
206,897,20377,15314,17664,24645
207,897,19693,15220,18059,25028
208,897,18036,14119,18810,27035
209,897,19574,14194,19199,25033
210,897,19722,14106,19065,25107
211,897,17941,13721,19428,26910
212,897,17028,13481,20093,27398
213,897,18520,14186,19748,25546
214,897,17057,14196,19474,27273
215,897,15956,12884,20022,29138
216,897,17442,13654,19703,27201
217,897,17523,13752,19579,27146
218,897,17688,13660,19573,27079
219,897,17613,13581,19381,27425
220,897,18349,13146,19697,26808
221,897,18332,13095,19775,26798
222,897,17283,12238,19917,28562
223,897,15692,12988,18794,30526
224,897,14210,11841,19452,32497
