round,seed,defect,exploit,exploit_,coop
1,743,19603,16882,12093,29422
2,743,21316,16504,12872,27308
3,743,19674,15475,13761,29090
4,743,18585,15826,13609,29980
5,743,16872,15320,13494,32314
6,743,18584,14836,14296,30284
7,743,17147,14835,13995,32023
8,743,16175,14808,14330,32687
9,743,16939,14837,14245,31979
10,743,16244,14627,14412,32717
11,743,17044,14837,14254,31865
12,743,18947,14883,14103,30067
13,743,19313,14859,14470,29358
14,743,18939,15028,14275,29758
15,743,17095,15412,13360,32133
16,743,15103,15891,12809,34197
17,743,14831,15707,12634,34828
18,743,13731,15764,12300,36205
19,743,15490,16592,11917,34001
20,743,16292,16530,12072,33106
21,743,16557,16386,12049,33008
22,743,16517,16552,12021,32910
23,743,14972,15692,12337,34999
24,743,15290,15803,12285,34622
25,743,14950,15863,12270,34917
26,743,14036,15209,12103,36652
27,743,13862,15378,12266,36494
28,743,13798,15411,12180,36611
29,743,13500,15411,11958,37131
30,743,12267,14939,12348,38446
31,743,12642,15030,12245,38083
32,743,13895,14959,12487,36659
33,743,13646,15152,12563,36639
34,743,12014,14816,12480,38690
35,743,11428,14701,12497,39374
36,743,11764,14802,12269,39165
37,743,11643,14536,12263,39558
38,743,11563,14532,12013,39892
39,743,11207,14670,12128,39995
40,743,11123,14353,12124,40400
41,743,10370,14197,12177,41256
42,743,11621,14973,11917,39489
43,743,11287,14936,11893,39884
44,743,11520,14846,11777,39857
45,743,12294,14972,12843,37891
46,743,13105,14631,13212,37052
47,743,12686,14341,13481,37492
48,743,11937,14082,13405,38576
49,743,12007,14445,13644,37904
50,743,12839,13897,14572,36692
51,743,13889,13711,15539,34861
52,743,13826,13753,15633,34788
53,743,12523,12493,16169,36815
54,743,12632,12368,16174,36826
55,743,13010,12254,15991,36745
56,743,13036,12289,16133,36542
57,743,13819,12156,16038,35987
58,743,13232,12335,16384,36049
59,743,11816,12675,14842,38667
60,743,11877,12708,14991,38424
61,743,12400,12671,15040,37889
62,743,11985,12697,15416,37902
63,743,11616,12493,15193,38698
64,743,10388,12784,14136,40692
65,743,10082,12763,14030,41125
66,743,10249,12668,13874,41209
67,743,10206,12912,14014,40868
68,743,10021,12848,14011,41120
69,743,8700,12229,13473,43598
70,743,7115,12767,11957,46161
71,743,7599,12931,11892,45578
72,743,7807,13152,11954,45087
73,743,8166,13351,12026,44457
74,743,8526,13399,11935,44140
75,743,8732,13440,12253,43575
76,743,8838,13401,12130,43631
77,743,8921,13229,11965,43885
78,743,7184,12112,12431,46273
79,743,6865,12013,12192,46930
80,743,6273,11843,12284,47600
81,743,6440,12014,12319,47227
82,743,6704,11930,12079,47287
83,743,7865,12852,12102,45181
84,743,8095,13037,12202,44666
85,743,6840,12936,11727,46497
86,743,6739,12556,11463,47242
87,743,6501,12657,11524,47318
88,743,6539,12492,11446,47523
89,743,7679,12597,12577,45147
90,743,7886,12573,12583,44958
91,743,7697,12571,12538,45194
92,743,7882,12762,12651,44705
93,743,8157,12593,12551,44699
94,743,9331,12980,13024,42665
95,743,9524,12913,13082,42481
96,743,9378,13008,13204,42410
97,743,9049,12711,13381,42859
98,743,9153,12598,13591,42658
99,743,9564,12697,13532,42207
100,743,9854,12889,13429,41828
101,743,10430,13103,13259,41208
102,743,11097,12877,13692,40334
103,743,11034,12965,13828,40173
104,743,11811,13280,13752,39157
105,743,11227,13250,13705,39818
106,743,11824,13075,14001,39100
107,743,12381,13240,13955,38424
108,743,13048,12999,14359,37594
