round,seed,population_seed,strategy,count,percentage
1,565,85,coop,29545,0.38
1,565,85,defect,19158,0.25
1,565,85,exploitation,29297,0.38
2,565,85,coop,31632,0.41
2,565,85,defect,17392,0.22
2,565,85,exploitation,28976,0.37
3,565,85,coop,34043,0.44
3,565,85,defect,15651,0.2
3,565,85,exploitation,28306,0.36
4,565,85,coop,36196,0.46
4,565,85,defect,13702,0.18
4,565,85,exploitation,28102,0.36
5,565,85,coop,36332,0.47
5,565,85,defect,13918,0.18
5,565,85,exploitation,27750,0.36
6,565,85,coop,36164,0.46
6,565,85,defect,13776,0.18
6,565,85,exploitation,28060,0.36
7,565,85,coop,37308,0.48
7,565,85,defect,13047,0.17
7,565,85,exploitation,27645,0.35
8,565,85,coop,39368,0.5
8,565,85,defect,11530,0.15
8,565,85,exploitation,27102,0.35
9,565,85,coop,41221,0.53
9,565,85,defect,10307,0.13
9,565,85,exploitation,26472,0.34
10,565,85,coop,42138,0.54
10,565,85,defect,9701,0.12
10,565,85,exploitation,26161,0.34
11,565,85,coop,41425,0.53
11,565,85,defect,10214,0.13
11,565,85,exploitation,26361,0.34
12,565,85,coop,42119,0.54
12,565,85,defect,9865,0.13
12,565,85,exploitation,26016,0.33
13,565,85,coop,42016,0.54
13,565,85,defect,9785,0.13
13,565,85,exploitation,26199,0.34
14,565,85,coop,41980,0.54
14,565,85,defect,9800,0.13
14,565,85,exploitation,26220,0.34
15,565,85,coop,41178,0.53
15,565,85,defect,10129,0.13
15,565,85,exploitation,26693,0.34
16,565,85,coop,41625,0.53
16,565,85,defect,10311,0.13
16,565,85,exploitation,26064,0.33
17,565,85,coop,40206,0.52
17,565,85,defect,11189,0.14
17,565,85,exploitation,26605,0.34
18,565,85,coop,40879,0.52
18,565,85,defect,10517,0.13
18,565,85,exploitation,26604,0.34
19,565,85,coop,39111,0.5
19,565,85,defect,11659,0.15
19,565,85,exploitation,27230,0.35
20,565,85,coop,38464,0.49
20,565,85,defect,12164,0.16
20,565,85,exploitation,27372,0.35
21,565,85,coop,39402,0.51
21,565,85,defect,11381,0.15
21,565,85,exploitation,27217,0.35
22,565,85,coop,37376,0.48
22,565,85,defect,12801,0.16
22,565,85,exploitation,27823,0.36
23,565,85,coop,37131,0.48
23,565,85,defect,12993,0.17
23,565,85,exploitation,27876,0.36
24,565,85,coop,36885,0.47
24,565,85,defect,13487,0.17
24,565,85,exploitation,27628,0.35
25,565,85,coop,35885,0.46
25,565,85,defect,14233,0.18
25,565,85,exploitation,27882,0.36
26,565,85,coop,37999,0.49
26,565,85,defect,12682,0.16
26,565,85,exploitation,27319,0.35
27,565,85,coop,36750,0.47
27,565,85,defect,13260,0.17
27,565,85,exploitation,27990,0.36
28,565,85,coop,37467,0.48
28,565,85,defect,13004,0.17
28,565,85,exploitation,27529,0.35
29,565,85,coop,37409,0.48
29,565,85,defect,13001,0.17
29,565,85,exploitation,27590,0.35
30,565,85,coop,37845,0.49
30,565,85,defect,12545,0.16
30,565,85,exploitation,27610,0.35
31,565,85,coop,36917,0.47
31,565,85,defect,13601,0.17
31,565,85,exploitation,27482,0.35
32,565,85,coop,38435,0.49
32,565,85,defect,12365,0.16
32,565,85,exploitation,27200,0.35
33,565,85,coop,37785,0.48
33,565,85,defect,12573,0.16
33,565,85,exploitation,27642,0.35
34,565,85,coop,35496,0.46
34,565,85,defect,14679,0.19
34,565,85,exploitation,27825,0.36
35,565,85,coop,35435,0.45
35,565,85,defect,14429,0.18
35,565,85,exploitation,28136,0.36
36,565,85,coop,35324,0.45
36,565,85,defect,14745,0.19
36,565,85,exploitation,27931,0.36
37,565,85,coop,37229,0.48
37,565,85,defect,13170,0.17
37,565,85,exploitation,27601,0.35
38,565,85,coop,38594,0.49
38,565,85,defect,12164,0.16
38,565,85,exploitation,27242,0.35
39,565,85,coop,36118,0.46
39,565,85,defect,14076,0.18
39,565,85,exploitation,27806,0.36
40,565,85,coop,35841,0.46
40,565,85,defect,14215,0.18
40,565,85,exploitation,27944,0.36
41,565,85,coop,35971,0.46
41,565,85,defect,14142,0.18
41,565,85,exploitation,27887,0.36
42,565,85,coop,36508,0.47
42,565,85,defect,13848,0.18
42,565,85,exploitation,27644,0.35
43,565,85,coop,36173,0.46
43,565,85,defect,14149,0.18
43,565,85,exploitation,27678,0.35
44,565,85,coop,35035,0.45
44,565,85,defect,15365,0.2
44,565,85,exploitation,27600,0.35
45,565,85,coop,36988,0.47
45,565,85,defect,13253,0.17
45,565,85,exploitation,27759,0.36
46,565,85,coop,37709,0.48
46,565,85,defect,13146,0.17
46,565,85,exploitation,27145,0.35
47,565,85,coop,38944,0.5
47,565,85,defect,12209,0.16
47,565,85,exploitation,26847,0.34
48,565,85,coop,41361,0.53
48,565,85,defect,10398,0.13
48,565,85,exploitation,26241,0.34
49,565,85,coop,40003,0.51
49,565,85,defect,11270,0.14
49,565,85,exploitation,26727,0.34
50,565,85,coop,42376,0.54
50,565,85,defect,9641,0.12
50,565,85,exploitation,25983,0.33
51,565,85,coop,43136,0.55
51,565,85,defect,9121,0.12
51,565,85,exploitation,25743,0.33
52,565,85,coop,44504,0.57
52,565,85,defect,8506,0.11
52,565,85,exploitation,24990,0.32
53,565,85,coop,44464,0.57
53,565,85,defect,8334,0.11
53,565,85,exploitation,25202,0.32
54,565,85,coop,45125,0.58
54,565,85,defect,7935,0.1
54,565,85,exploitation,24940,0.32
55,565,85,coop,42864,0.55
55,565,85,defect,9497,0.12
55,565,85,exploitation,25639,0.33
56,565,85,coop,45381,0.58
56,565,85,defect,7897,0.1
56,565,85,exploitation,24722,0.32
57,565,85,coop,45659,0.59
57,565,85,defect,7656,0.1
57,565,85,exploitation,24685,0.32
58,565,85,coop,46382,0.59
58,565,85,defect,7443,0.1
58,565,85,exploitation,24175,0.31
59,565,85,coop,46081,0.59
59,565,85,defect,7408,0.09
59,565,85,exploitation,24511,0.31
60,565,85,coop,43161,0.55
60,565,85,defect,9335,0.12
60,565,85,exploitation,25504,0.33
61,565,85,coop,42665,0.55
61,565,85,defect,9207,0.12
61,565,85,exploitation,26128,0.33
62,565,85,coop,42395,0.54
62,565,85,defect,9922,0.13
62,565,85,exploitation,25683,0.33
63,565,85,coop,41594,0.53
63,565,85,defect,10055,0.13
63,565,85,exploitation,26351,0.34
64,565,85,coop,41433,0.53
64,565,85,defect,10334,0.13
64,565,85,exploitation,26233,0.34
65,565,85,coop,40345,0.52
65,565,85,defect,11094,0.14
65,565,85,exploitation,26561,0.34
66,565,85,coop,40909,0.52
66,565,85,defect,11026,0.14
66,565,85,exploitation,26065,0.33
67,565,85,coop,40000,0.51
67,565,85,defect,11494,0.15
67,565,85,exploitation,26506,0.34
68,565,85,coop,40744,0.52
68,565,85,defect,10724,0.14
68,565,85,exploitation,26532,0.34
69,565,85,coop,41435,0.53
69,565,85,defect,10537,0.14
69,565,85,exploitation,26028,0.33
70,565,85,coop,38933,0.5
70,565,85,defect,11954,0.15
70,565,85,exploitation,27113,0.35
71,565,85,coop,38929,0.5
71,565,85,defect,11884,0.15
71,565,85,exploitation,27187,0.35
72,565,85,coop,39060,0.5
72,565,85,defect,12077,0.15
72,565,85,exploitation,26863,0.34
73,565,85,coop,39273,0.5
73,565,85,defect,11763,0.15
73,565,85,exploitation,26964,0.35
74,565,85,coop,37935,0.49
74,565,85,defect,12837,0.16
74,565,85,exploitation,27228,0.35
75,565,85,coop,38619,0.5
75,565,85,defect,12087,0.15
75,565,85,exploitation,27294,0.35
76,565,85,coop,39026,0.5
76,565,85,defect,12043,0.15
76,565,85,exploitation,26931,0.35
77,565,85,coop,39229,0.5
77,565,85,defect,11728,0.15
77,565,85,exploitation,27043,0.35
78,565,85,coop,41945,0.54
78,565,85,defect,10015,0.13
78,565,85,exploitation,26040,0.33
79,565,85,coop,42422,0.54
79,565,85,defect,9737,0.12
79,565,85,exploitation,25841,0.33
80,565,85,coop,42477,0.54
80,565,85,defect,9635,0.12
80,565,85,exploitation,25888,0.33
81,565,85,coop,41780,0.54
81,565,85,defect,10100,0.13
81,565,85,exploitation,26120,0.33
82,565,85,coop,42018,0.54
82,565,85,defect,9906,0.13
82,565,85,exploitation,26076,0.33
83,565,85,coop,40279,0.52
83,565,85,defect,10985,0.14
83,565,85,exploitation,26736,0.34
84,565,85,coop,40576,0.52
84,565,85,defect,11044,0.14
84,565,85,exploitation,26380,0.34
85,565,85,coop,40410,0.52
85,565,85,defect,10964,0.14
85,565,85,exploitation,26626,0.34
86,565,85,coop,41220,0.53
86,565,85,defect,10427,0.13
86,565,85,exploitation,26353,0.34
87,565,85,coop,41174,0.53
87,565,85,defect,10312,0.13
87,565,85,exploitation,26514,0.34
88,565,85,coop,41223,0.53
88,565,85,defect,10519,0.13
88,565,85,exploitation,26258,0.34
89,565,85,coop,40793,0.52
89,565,85,defect,10739,0.14
89,565,85,exploitation,26468,0.34
90,565,85,coop,41709,0.53
90,565,85,defect,10174,0.13
90,565,85,exploitation,26117,0.33
91,565,85,coop,41870,0.54
91,565,85,defect,9948,0.13
91,565,85,exploitation,26182,0.34
92,565,85,coop,41430,0.53
92,565,85,defect,10345,0.13
92,565,85,exploitation,26225,0.34
93,565,85,coop,42407,0.54
93,565,85,defect,9856,0.13
93,565,85,exploitation,25737,0.33
94,565,85,coop,41665,0.53
94,565,85,defect,10136,0.13
94,565,85,exploitation,26199,0.34
95,565,85,coop,41223,0.53
95,565,85,defect,10348,0.13
95,565,85,exploitation,26429,0.34
96,565,85,coop,42972,0.55
96,565,85,defect,9279,0.12
96,565,85,exploitation,25749,0.33
97,565,85,coop,42864,0.55
97,565,85,defect,9415,0.12
97,565,85,exploitation,25721,0.33
98,565,85,coop,43152,0.55
98,565,85,defect,9316,0.12
98,565,85,exploitation,25532,0.33
99,565,85,coop,43957,0.56
99,565,85,defect,8753,0.11
99,565,85,exploitation,25290,0.32
100,565,85,coop,42924,0.55
100,565,85,defect,9250,0.12
100,565,85,exploitation,25826,0.33
101,565,85,coop,42883,0.55
101,565,85,defect,9414,0.12
101,565,85,exploitation,25703,0.33
102,565,85,coop,43346,0.56
102,565,85,defect,9173,0.12
102,565,85,exploitation,25481,0.33
103,565,85,coop,42529,0.55
103,565,85,defect,9863,0.13
103,565,85,exploitation,25608,0.33
104,565,85,coop,41843,0.54
104,565,85,defect,9874,0.13
104,565,85,exploitation,26283,0.34
105,565,85,coop,42543,0.55
105,565,85,defect,9727,0.12
105,565,85,exploitation,25730,0.33
106,565,85,coop,44280,0.57
106,565,85,defect,8455,0.11
106,565,85,exploitation,25265,0.32
107,565,85,coop,45182,0.58
107,565,85,defect,7932,0.1
107,565,85,exploitation,24886,0.32
108,565,85,coop,45171,0.58
108,565,85,defect,7954,0.1
108,565,85,exploitation,24875,0.32
109,565,85,coop,45275,0.58
109,565,85,defect,8169,0.1
109,565,85,exploitation,24556,0.31
110,565,85,coop,44298,0.57
110,565,85,defect,8445,0.11
110,565,85,exploitation,25257,0.32
111,565,85,coop,42080,0.54
111,565,85,defect,9760,0.13
111,565,85,exploitation,26160,0.34
112,565,85,coop,42169,0.54
112,565,85,defect,9889,0.13
112,565,85,exploitation,25942,0.33
113,565,85,coop,41984,0.54
113,565,85,defect,10061,0.13
113,565,85,exploitation,25955,0.33
114,565,85,coop,42652,0.55
114,565,85,defect,9783,0.13
114,565,85,exploitation,25565,0.33
