round,seed,coop,exploit_,exploit,defect
1,32,29095,17462,11761,19682
2,32,27927,17577,12023,20473
3,32,26542,17231,12279,21948
4,32,27246,17204,12727,20823
5,32,26861,16856,12918,21365
6,32,27985,16514,13115,20386
7,32,29551,16037,13380,19032
8,32,30109,15818,13400,18673
9,32,28010,15234,14363,20393
10,32,28355,14993,14162,20490
11,32,30111,15118,14205,18566
12,32,30010,15151,14433,18406
13,32,30742,14869,14420,17969
14,32,29752,15070,14237,18941
15,32,29147,15260,14013,19580
16,32,30860,14898,13728,18514
17,32,29904,15068,13841,19187
18,32,30516,15341,13507,18636
19,32,29804,15391,13512,19293
20,32,29156,15371,13294,20179
21,32,29091,15466,13267,20176
22,32,28277,15321,13540,20862
23,32,28681,15217,13594,20508
24,32,28105,15428,13474,20993
25,32,26450,14851,13761,22938
26,32,27442,14565,14212,21781
27,32,28577,14480,14478,20465
28,32,29629,14369,14502,19500
29,32,27499,13659,15243,21599
30,32,29643,12784,15975,19598
31,32,30351,12954,15691,19004
32,32,31025,12866,15519,18590
33,32,31342,13323,15299,18036
34,32,33140,13260,14957,16643
35,32,32858,13350,15208,16584
36,32,33385,13365,14926,16324
37,32,32538,13521,15010,16931
38,32,32830,13489,14736,16945
39,32,32426,13607,14910,17057
40,32,31350,13170,15325,18155
41,32,31135,12855,15628,18382
42,32,31656,13343,15211,17790
43,32,33239,13226,15078,16457
44,32,33093,13361,15161,16385
45,32,33104,13760,15181,15955
46,32,36033,13506,14372,14089
47,32,36679,13353,14331,13637
48,32,38752,13220,14122,11906
49,32,38829,13202,14115,11854
50,32,39032,12894,13878,12196
51,32,37832,13278,14220,12670
52,32,37360,13354,14268,13018
53,32,35361,12845,15058,14736
54,32,35383,12846,15193,14578
55,32,35863,13014,15025,14098
56,32,35479,13027,14940,14554
57,32,36974,13014,14787,13225
58,32,34613,14134,14323,14930
59,32,34837,13973,14096,15094
60,32,37382,14143,13645,12830
61,32,36991,14249,13464,13296
62,32,36649,14307,13654,13390
63,32,37179,14150,13429,13242
64,32,36715,14415,13542,13328
65,32,38717,14991,12775,11517
66,32,38455,14918,12824,11803
67,32,38883,14713,12851,11553
68,32,39616,14436,12654,11294
69,32,39396,14440,12723,11441
70,32,38929,14479,12840,11752
71,32,37834,14912,12475,12779
72,32,38415,14933,12441,12211
73,32,38997,14890,12012,12101
74,32,40885,15090,11434,10591
75,32,41188,15216,11272,10324
76,32,41247,15297,11333,10123
77,32,41787,15128,11196,9889
78,32,42047,15153,11012,9788
79,32,39606,15282,11699,11413
80,32,40773,15364,11239,10624
81,32,40282,15472,11119,11127
82,32,42259,15276,10831,9634
83,32,42843,15198,10752,9207
84,32,42538,15240,10856,9366
85,32,39880,16696,10367,11057
86,32,41026,16348,10125,10501
87,32,40371,16152,10500,10977
88,32,40550,16300,10474,10676
89,32,37997,16593,10829,12581
90,32,38099,16680,10872,12349
91,32,38132,16590,10876,12402
92,32,38483,16356,10709,12452
93,32,37643,16300,11237,12820
94,32,37551,16515,11304,12630
95,32,35399,16079,12017,14505
96,32,35761,16065,12034,14140
97,32,35081,15724,12389,14806
98,32,35573,15684,12161,14582
99,32,35178,15807,12295,14720
100,32,34782,15791,12513,14914
101,32,34171,15646,12815,15368
102,32,34172,15523,12808,15497
103,32,35237,15221,12430,15112
104,32,33290,14819,13607,16284
105,32,32960,15006,13601,16433
106,32,35275,15430,12681,14614
107,32,35228,15426,12647,14699
108,32,34158,15463,12991,15388
109,32,34682,15335,12727,15256
110,32,35917,14747,13141,14195
111,32,35135,14821,13281,14763
112,32,36566,14424,13066,13944
113,32,35208,14829,13249,14714
114,32,36222,14779,12766,14233
115,32,33656,14432,13762,16150
116,32,32917,14603,13801,16679
117,32,30661,14866,13785,18688
118,32,31214,15151,13435,18200
119,32,31976,15220,13325,17479
120,32,29294,15829,12985,19892
121,32,29381,15703,13002,19914
122,32,29668,15667,12999,19666
123,32,28222,15588,13190,21000
124,32,28446,15502,13311,20741
125,32,29535,15817,12798,19850
126,32,28999,15972,12928,20101
127,32,29693,15876,12823,19608
128,32,27537,16077,12927,21459
129,32,27257,16239,13095,21409
130,32,28099,15825,13054,21022
131,32,28911,16369,12775,19945
132,32,27072,16322,13100,21506
133,32,28702,15919,13186,20193
134,32,30456,15951,12888,18705
135,32,30024,16056,12775,19145
136,32,30173,15872,12781,19174
137,32,29846,15912,12856,19386
138,32,30432,15873,12891,18804
139,32,31165,16132,12584,18119
140,32,30785,16324,12388,18503
141,32,28602,17118,12150,20130
142,32,29239,16954,12115,19692
143,32,26884,17283,12080,21753
144,32,25227,16570,12317,23886
145,32,26038,16310,12841,22811
146,32,26469,16131,12737,22663
147,32,27483,15757,13468,21292
148,32,27095,15244,13522,22139
149,32,28677,15346,13519,20458
150,32,29329,14883,13855,19933
151,32,31496,15184,13403,17917
152,32,31822,15011,13204,17963
153,32,31742,15200,13519,17539
154,32,32176,14857,13444,17523
155,32,33840,14834,13596,15730
156,32,31455,14519,14072,17954
157,32,31397,14772,14065,17766
158,32,33103,14748,13610,16539
159,32,31911,15147,13575,17367
160,32,31874,15119,13666,17341
161,32,33366,14740,13782,16112
162,32,35051,14494,14010,14445
163,32,35113,14551,14157,14179
164,32,35418,14353,13938,14291
165,32,34974,14434,14023,14569
166,32,35952,14377,13709,13962
167,32,33922,14374,13725,15979
168,32,32067,14535,14023,17375
169,32,32665,14347,14304,16684
170,32,32231,14669,14193,16907
171,32,31629,14452,14436,17483
172,32,32089,14377,14238,17296
173,32,31354,14216,14632,17798
174,32,32819,14083,14693,16405
175,32,33236,13925,14605,16234
176,32,32917,14076,14736,16271
177,32,34351,13905,14225,15519
178,32,34963,13879,14232,14926
179,32,33720,14243,14329,15708
180,32,32508,14023,14669,16800
181,32,32611,13991,14467,16931
182,32,33236,14060,14258,16446
183,32,30488,13889,15132,18491
184,32,30832,13688,15064,18416
185,32,31261,13377,15070,18292
186,32,33118,13701,14580,16601
187,32,31158,13884,14745,18213
188,32,31893,13674,14834,17599
189,32,30884,13345,15295,18476
190,32,31226,13406,15177,18191
191,32,33232,13665,14692,16411
192,32,33854,13620,14397,16129
193,32,34155,13538,14777,15530
194,32,33570,13553,14546,16331
195,32,34127,13309,14703,15861
196,32,33414,13697,14398,16491
197,32,32971,13941,14367,16721
198,32,32117,14225,14532,17126
199,32,31969,14277,14406,17348
200,32,31054,14000,14943,18003
201,32,31120,14037,14796,18047
202,32,31312,13905,14544,18239
203,32,30838,14174,14682,18306
204,32,31128,14140,14766,17966
205,32,30693,14352,14634,18321
206,32,30841,14260,14674,18225
207,32,30508,14403,14763,18326
208,32,31268,14288,14366,18078
209,32,31347,14384,14501,17768
210,32,31229,14352,14452,17967
211,32,31556,14258,14314,17872
212,32,31181,14324,14520,17975
213,32,29292,13766,14884,20058
214,32,29897,13731,15079,19293
215,32,27711,13181,15317,21791
216,32,27455,13337,15518,21690
217,32,27941,13086,15165,21808
218,32,28869,13292,15628,20211
219,32,28868,13350,15535,20247
220,32,28769,13577,15677,19977
221,32,26886,13623,15455,22036
222,32,27051,13466,15556,21927
223,32,27253,13435,15239,22073
224,32,28838,13404,15550,20208
225,32,29500,13008,15683,19809
226,32,29669,13286,15733,19312
227,32,30344,12868,15796,18992
228,32,28240,13285,15669,20806
229,32,29705,13663,15247,19385
230,32,29825,13529,15133,19513
231,32,30141,13490,15076,19293
232,32,29335,13543,15157,19965
233,32,30777,13768,15350,18105
234,32,30750,13590,15180,18480
235,32,30534,13743,15329,18394
236,32,30409,13736,15305,18550
237,32,30904,13926,15057,18113
