,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,80,598,coop,19479620,8218,0.25,0.105
1,80,598,defect,29755660,9135,0.381,0.117
2,80,598,exploitation,28764720,2024,0.369,0.026
