round,seed,coop,exploit_,exploit,defect
1,512,29226,17558,11823,19393
2,512,27176,17917,11259,21648
3,512,25219,17320,12061,23400
4,512,27434,16888,12430,21248
5,512,26745,16864,12497,21894
6,512,28118,16889,12103,20890
7,512,28272,16884,12215,20629
8,512,28992,17196,11893,19919
9,512,27934,17337,11861,20868
10,512,29821,16588,12144,19447
11,512,28940,16511,12533,20016
12,512,28382,16188,12631,20799
13,512,28358,16264,12420,20958
14,512,29886,15918,12731,19465
15,512,29691,15697,13066,19546
16,512,30750,15875,12751,18624
17,512,31322,15687,12952,18039
18,512,31714,15817,12942,17527
19,512,32122,15637,12605,17636
20,512,29298,16310,12497,19895
21,512,28645,16393,12532,20430
22,512,27515,16634,12378,21473
23,512,27537,16620,12457,21386
24,512,27184,16655,12476,21685
25,512,27491,16519,12391,21599
26,512,28518,16125,12603,20754
27,512,29377,16133,13067,19423
28,512,29832,15906,12904,19358
29,512,29527,16119,13001,19353
30,512,29097,16397,12511,19995
31,512,29678,16103,12574,19645
32,512,29461,16178,12627,19734
33,512,29523,16028,12613,19836
34,512,29892,16286,12364,19458
35,512,30329,16528,12123,19020
36,512,28980,16581,12234,20205
37,512,30875,15785,13228,18112
38,512,29752,15210,13792,19246
39,512,29692,15288,13790,19230
40,512,31529,14595,14161,17715
41,512,29830,15208,13749,19213
42,512,30014,15209,13996,18781
43,512,30559,14927,14202,18312
44,512,29050,14380,14886,19684
45,512,31148,14214,15178,17460
46,512,30083,14392,15085,18440
47,512,29705,14531,15352,18412
48,512,29720,14591,15240,18449
49,512,27357,14167,16106,20370
50,512,26951,14421,15231,21397
51,512,27021,14352,15313,21314
52,512,27243,14251,15545,20961
53,512,25178,15401,14603,22818
54,512,24900,15232,14475,23393
55,512,24572,15458,14580,23390
56,512,25489,15498,14447,22566
57,512,25283,15588,14434,22695
58,512,23607,15603,14710,24080
59,512,21777,14738,15593,25892
60,512,22718,14267,16250,24765
61,512,20698,14807,15508,26987
62,512,20469,14962,15681,26888
63,512,22368,14070,16372,25190
64,512,21285,14396,16380,25939
65,512,21163,14452,16505,25880
66,512,22845,14078,16615,24462
67,512,22584,14139,16539,24738
68,512,23322,14423,16939,23316
69,512,25384,14052,17285,21279
70,512,27308,14116,16942,19634
71,512,27374,14057,16953,19616
72,512,25537,14814,16856,20793
73,512,23957,14773,17224,22046
74,512,24495,15346,16957,21202
75,512,22326,15050,17510,23114
76,512,22470,14924,17353,23253
77,512,21140,15430,17116,24314
78,512,21750,15762,17537,22951
79,512,21371,15891,17527,23211
80,512,22659,15041,17864,22436
81,512,24155,15175,16903,21767
82,512,24659,16034,16549,20758
83,512,22606,17235,15724,22435
84,512,24773,17969,14508,20750
85,512,24706,18127,14730,20437
86,512,23142,19004,14193,21661
87,512,21705,20012,13498,22785
88,512,23605,18762,14705,20928
89,512,25193,19067,14377,19363
90,512,23424,20468,13265,20843
91,512,25443,19414,13859,19284
92,512,25317,19497,13949,19237
93,512,25318,19430,13946,19306
94,512,27022,18833,14633,17512
95,512,29090,18287,14440,16183
96,512,28727,18422,14208,16643
97,512,30770,17248,14882,15100
98,512,30349,17084,14591,15976
99,512,31908,16385,14584,15123
100,512,31857,16425,14919,14799
101,512,32438,16202,14640,14720
102,512,30192,16588,15048,16172
103,512,30349,16574,15273,15804
104,512,32489,16425,14895,14191
105,512,34634,16901,13822,12643
106,512,37036,15064,14652,11248
107,512,39059,14598,14316,10027
108,512,39400,14583,14227,9790
109,512,36980,15038,14728,11254
110,512,34690,15287,15464,12559
111,512,32655,14604,16441,14300
112,512,32589,14634,16588,14189
113,512,32693,14617,16663,14027
114,512,32643,14591,16683,14083
115,512,30789,15142,16936,15133
116,512,29019,15214,17711,16056
117,512,28808,15265,17839,16088
118,512,29009,15247,17715,16029
119,512,28783,15201,17875,16141
120,512,29142,15036,17739,16083
121,512,27079,15956,17355,17610
122,512,25752,15463,18648,18137
123,512,24135,15112,19617,19136
124,512,24195,14895,19736,19174
125,512,25759,14267,20393,17581
126,512,27455,14220,19401,16924
127,512,27916,14568,19511,16005
128,512,27902,14604,19449,16045
129,512,27739,14558,19630,16073
130,512,27861,14479,19571,16089
131,512,27749,14663,19511,16077
132,512,27691,14825,19502,15982
133,512,25865,14957,19674,17504
134,512,25900,14907,19595,17598
135,512,25920,14970,19544,17566
136,512,27855,15172,19135,15838
137,512,28225,14910,19854,15011
138,512,26388,14560,20442,16610
139,512,26360,14684,20499,16457
140,512,26299,14812,20424,16465
141,512,27949,14692,19719,15640
142,512,28091,14673,19528,15708
143,512,28027,14689,19623,15661
144,512,27940,14792,19601,15667
145,512,26056,15611,19182,17151
146,512,24247,15176,19874,18703
147,512,24139,15134,19820,18907
148,512,26111,14532,20085,17272
149,512,27959,13738,20672,15631
150,512,28261,13665,20682,15392
151,512,28050,13745,20697,15508
152,512,28184,13394,20630,15792
153,512,27774,13638,20230,16358
154,512,27573,13741,20181,16505
155,512,29579,13621,19954,14846
156,512,29839,13600,19825,14736
157,512,29455,13314,19601,15630
158,512,29681,13278,19736,15305
159,512,29951,13601,20262,14186
160,512,29785,13582,20253,14380
161,512,28321,13883,20697,15099
162,512,28239,13928,20797,15036
163,512,29795,13529,20173,14503
164,512,27762,12383,21703,16152
165,512,26016,13875,20491,17618
166,512,26067,14106,20730,17097
167,512,26175,14023,20687,17115
168,512,24565,13958,21628,17849
169,512,24755,13942,21539,17764
170,512,24516,14138,21693,17653
171,512,26624,14827,20424,16125
172,512,26482,14839,20332,16347
173,512,26636,14923,20443,15998
174,512,26416,14942,20488,16154
175,512,26483,14796,20468,16253
176,512,26529,14805,20387,16279
177,512,26471,14908,20394,16227
178,512,26513,14852,20498,16137
179,512,26345,14369,20063,17223
180,512,26006,14653,20149,17192
181,512,27810,14083,19945,16162
182,512,27642,14073,20057,16228
183,512,29751,12493,20809,14947
184,512,31183,11933,20974,13910
185,512,29397,11208,22022,15373
186,512,29119,11374,21408,16099
187,512,26993,12401,20881,17725
188,512,25163,11787,21745,19305
189,512,25761,11984,22121,18134
190,512,25339,11596,22319,18746
191,512,23630,12244,21534,20592
192,512,21740,13227,20816,22217
193,512,20459,13434,20754,23353
194,512,20353,13387,20794,23466
195,512,20065,13472,20263,24200
196,512,21949,12781,20738,22532
197,512,20402,12325,21895,23378
198,512,20327,12285,22029,23359
199,512,21779,12607,21221,22393
200,512,23272,12241,21345,21142
201,512,23123,12180,21375,21322
202,512,24808,11782,20828,20582
203,512,24643,11953,20791,20613
204,512,22863,12971,19708,22458
205,512,23023,13003,19813,22161
206,512,24859,13406,19443,20292
207,512,25271,13821,19735,19173
208,512,25461,13591,19736,19212
209,512,24816,14110,18878,20196
210,512,24988,14079,18592,20341
211,512,23046,13720,19160,22074
212,512,22804,13699,19308,22189
213,512,22620,13743,19092,22545
214,512,22529,13721,18733,23017
215,512,21983,13667,18510,23840
216,512,22423,13705,18689,23183
217,512,22561,13762,18505,23172
218,512,22831,13850,18997,22322
219,512,23184,13877,19126,21813
220,512,22919,13963,19361,21757
221,512,24430,13819,18583,21168
222,512,24910,14107,19284,19699
223,512,24756,13854,18703,20687
224,512,24683,13895,18826,20596
225,512,23369,13989,19417,21225
226,512,21908,14605,19099,22388
227,512,23296,13676,19749,21279
228,512,21886,14583,19217,22314
229,512,23464,13630,19614,21292
230,512,22811,13557,19535,22097
231,512,23078,13499,19349,22074
232,512,22975,13571,19432,22022
233,512,21867,13917,19560,22656
234,512,23523,13637,19784,21056
235,512,25165,13869,19052,19914
236,512,25009,13430,18998,20563
237,512,23250,13811,19409,21530
238,512,24793,12956,19861,20390
239,512,24749,12938,19861,20452
240,512,24299,12721,19766,21214
241,512,26027,12969,18965,20039
242,512,24378,12687,19694,21241
243,512,24638,12557,19643,21162
244,512,22354,13039,19508,23099
245,512,24254,13183,19356,21207
246,512,26085,12192,19694,20029
247,512,28054,12486,18985,18475
248,512,27957,12550,19123,18370
249,512,29757,12059,18954,17230
250,512,29186,11828,19054,17932
251,512,29106,11843,18738,18313
252,512,28872,11968,18761,18399
253,512,28882,11844,18822,18452
254,512,29314,11773,19079,17834
255,512,29761,11627,19275,17337
256,512,29640,11607,19190,17563
257,512,27196,12935,18680,19189
258,512,25638,13365,18528,20469
259,512,27879,14252,17091,18778
260,512,27405,14333,16984,19278
261,512,26022,15160,16635,20183
262,512,26536,15450,16678,19336
263,512,28127,16118,15418,18337
264,512,28283,16802,15372,17543
265,512,29924,17341,14159,16576
266,512,29974,17095,14205,16726
267,512,30044,17196,14080,16680
268,512,32162,17737,12985,15116
269,512,30284,18797,12872,16047
270,512,30200,18549,12645,16606
271,512,30095,18526,12664,16715
272,512,32021,17719,13149,15111
273,512,32061,17672,13016,15251
274,512,30417,18955,12594,16034
275,512,32134,18453,12388,15025
276,512,32874,18705,12298,14123
277,512,31003,19041,12720,15236
278,512,31060,19223,13010,14707
279,512,31055,19304,12990,14651
280,512,30917,18930,12810,15343
281,512,28669,18020,14572,16739
282,512,28649,18024,14483,16844
283,512,30809,17761,13763,15667
284,512,30492,17849,13855,15804
285,512,28425,18083,13954,17538
286,512,28418,18173,14028,17381
287,512,26503,18431,13915,19151
288,512,26674,18560,13826,18940
289,512,28055,17448,14130,18367
290,512,27853,17593,14210,18344
291,512,29595,16298,14797,17310
292,512,29725,16226,14663,17386
293,512,29641,16060,14620,17679
294,512,29502,16330,14706,17462
295,512,31283,15729,14699,16289
296,512,31010,15666,14498,16826
297,512,29460,15918,14844,17778
298,512,27638,16418,15403,18541
299,512,27390,16321,14821,19468
300,512,27905,16727,14683,18685
301,512,29548,17948,13551,16953
302,512,30260,17775,13544,16421
303,512,29881,17521,13638,16960
304,512,29218,16892,14023,17867
305,512,28961,16920,13628,18491
306,512,28624,16789,13788,18799
307,512,28340,16730,13742,19188
308,512,28927,17007,13663,18403
309,512,28452,16964,13666,18918
310,512,30531,16461,13478,17530
311,512,28918,16104,13987,18991
312,512,30418,16648,13305,17629
313,512,30541,17130,13176,17153
314,512,28812,16724,13638,18826
315,512,29017,16874,13909,18200
316,512,27322,17749,13796,19133
317,512,27159,17142,13993,19706
318,512,26622,16472,14247,20659
319,512,26347,16600,13915,21138
320,512,27844,16496,13698,19962
321,512,27254,16413,13645,20688
322,512,27328,16395,13346,20931
323,512,29439,16583,12990,18988
324,512,30788,15925,13177,18110
325,512,30862,15979,13301,17858
326,512,29906,15881,13248,18965
327,512,30315,15993,13247,18445
328,512,30336,15688,13070,18906
329,512,30310,15951,13077,18662
330,512,28609,16184,13183,20024
331,512,26401,15382,14310,21907
332,512,25522,14861,14449,23168
333,512,27488,14039,15062,21411
334,512,27114,14103,15014,21769
335,512,25418,14337,14984,23261
336,512,24847,14020,15324,23809
337,512,24886,13861,15117,24136
338,512,25509,13872,15176,23443
339,512,24906,13900,15500,23694
340,512,25339,14054,15342,23265
341,512,25438,13925,15152,23485
342,512,25221,13853,15206,23720
343,512,26687,13846,15209,22258
344,512,26963,13668,15217,22152
345,512,26309,13975,14932,22784
346,512,26207,13897,14875,23021
347,512,25977,13954,15029,23040
348,512,26120,13994,14991,22895
349,512,28248,13068,16042,20642
350,512,26092,12612,16397,22899
351,512,24838,12458,16302,24402
352,512,25171,12614,16502,23713
353,512,27397,11651,17413,21539
354,512,26981,11834,17174,22011
355,512,26380,11579,17269,22772
356,512,26776,11490,17533,22201
357,512,26918,11439,17545,22098
358,512,27425,11133,17929,21513
359,512,29527,12052,16854,19567
360,512,28065,12522,16764,20649
361,512,27738,12692,16417,21153
362,512,28821,12661,16304,20214
363,512,27235,12468,16591,21706
364,512,26692,12776,16325,22207
365,512,25973,13142,15779,23106
366,512,26110,13164,15871,22855
367,512,25361,12442,16116,24081
368,512,25857,12797,15986,23360
369,512,27186,12766,15952,22096
370,512,28252,13211,15519,21018
371,512,27693,13187,15702,21418
372,512,27818,12965,15503,21714
373,512,27369,13064,15641,21926
374,512,27712,13364,15390,21534
375,512,26056,14069,14867,23008
376,512,27813,13727,15043,21417
377,512,27596,13707,15095,21602
378,512,27536,13879,15054,21531
379,512,27354,13870,15255,21521
380,512,27817,13772,15052,21359
381,512,27910,13740,14973,21377
382,512,27399,13872,14744,21985
383,512,27410,13981,15020,21589
384,512,25014,14636,14286,24064
385,512,24983,14695,14244,24078
386,512,24107,14224,14411,25258
387,512,22698,14257,14530,26515
388,512,22945,14026,14565,26464
389,512,22589,14211,14820,26380
390,512,24281,14334,14306,25079
391,512,22396,14296,14287,27021
392,512,20811,14418,14156,28615
393,512,19229,14681,13662,30428
394,512,18820,14699,13112,31369
395,512,18756,14816,13152,31276
396,512,18687,14681,13131,31501
397,512,19054,14586,13111,31249
398,512,18930,14711,13200,31159
399,512,20359,14745,13426,29470
400,512,20227,14753,13536,29484
401,512,20631,14731,13605,29033
402,512,20461,14875,13665,28999
403,512,20287,14860,13404,29449
404,512,20322,14718,13370,29590
405,512,20412,14699,13265,29624
406,512,19689,14781,13481,30049
407,512,19588,14810,13308,30294
408,512,19384,15026,13304,30286
409,512,18714,15101,12862,31323
410,512,17418,15003,12779,32800
411,512,17254,15211,12752,32783
412,512,17044,15114,12592,33250
413,512,15787,14503,12706,35004
414,512,15772,14160,12758,35310
415,512,17073,14546,13217,33164
416,512,15168,13542,13894,35396
417,512,15412,13263,13854,35471
418,512,14964,13279,13788,35969
419,512,14079,13048,13764,37109
420,512,13929,13044,13957,37070
421,512,14582,13032,13886,36500
422,512,14200,12945,14164,36691
423,512,16200,13579,14113,34108
424,512,16239,13512,14101,34148
425,512,15898,13533,13750,34819
426,512,15713,13427,14021,34839
