round,seed,defect,coop,exploit,exploit_
106,990,32808,15303,14979,14910
107,990,33711,14561,14562,15166
108,990,31680,16075,15294,14951
109,990,30300,16635,16433,14632
110,990,28141,18278,15638,15943
111,990,27974,18258,15744,16024
112,990,28146,18296,15641,15917
113,990,28919,17955,15510,15616
114,990,31071,16412,16454,14063
115,990,31082,16354,16461,14103
116,990,31057,16317,16598,14028
117,990,31141,16307,16514,14038
118,990,28962,18024,17018,13996
119,990,29067,18065,17092,13776
120,990,28328,18973,17227,13472
121,990,26833,20553,16819,13795
122,990,26084,21634,16481,13801
123,990,26065,21523,16520,13892
124,990,26046,21763,16393,13798
125,990,27969,19757,17220,13054
126,990,29652,18204,16712,13432
127,990,30916,17054,16867,13163
128,990,29389,17815,17804,12992
129,990,29277,17891,17723,13109
130,990,28694,18715,17148,13443
131,990,29330,18380,17116,13174
132,990,27246,20325,17178,13251
133,990,25840,21674,16520,13966
134,990,23788,23564,15999,14649
135,990,24891,22172,16728,14209
136,990,26249,21450,16083,14218
137,990,26227,21354,16179,14240
138,990,24096,23151,17206,13547
139,990,24033,23412,17166,13389
140,990,23107,24086,17502,13305
141,990,25134,22260,16869,13737
142,990,25188,22096,16940,13776
143,990,25922,21477,17251,13350
144,990,24805,21939,17548,13708
145,990,24991,22139,17466,13404
146,990,23132,23771,17388,13709
147,990,24977,22308,16326,14389
148,990,26267,21360,16151,14222
149,990,25564,22401,16325,13710
150,990,25405,22562,16305,13728
151,990,27413,20887,15734,13966
152,990,25265,22326,16372,14037
153,990,25387,22314,16279,14020
154,990,24698,23891,15701,13710
155,990,23600,25052,15851,13497
156,990,22937,25370,15775,13918
157,990,23031,25285,15771,13913
158,990,24153,24566,15735,13546
159,990,24246,24416,15853,13485
160,990,23765,24470,15962,13803
161,990,23592,24639,16024,13745
162,990,22905,25791,16039,13265
163,990,23011,25789,15985,13215
164,990,22629,25909,16234,13228
165,990,20960,27965,15594,13481
166,990,19425,29392,15973,13210
167,990,19535,29694,15704,13067
168,990,21696,27285,15684,13335
169,990,21895,26990,15920,13195
170,990,21077,27830,15906,13187
171,990,22739,26313,16482,12466
172,990,23554,25117,17049,12280
173,990,24745,23882,16854,12519
174,990,23903,24953,16948,12196
175,990,24482,23952,17238,12328
176,990,24599,23401,17377,12623
177,990,23737,24260,17984,12019
178,990,23771,24018,18098,12113
179,990,23780,24247,17707,12266
180,990,24135,23944,17805,12116
181,990,25061,22886,17602,12451
182,990,24899,22883,17734,12484
183,990,23823,24251,16945,12981
184,990,23832,24293,17012,12863
185,990,23350,24409,17332,12909
186,990,21242,26654,17010,13094
187,990,22126,25411,17781,12682
188,990,22282,25371,17656,12691
189,990,20394,27442,16901,13263
190,990,20177,27435,17015,13373
191,990,22292,25324,17185,13199
192,990,21290,26200,16878,13632
193,990,22388,24376,17921,13315
194,990,20483,26369,16986,14162
195,990,18836,28294,17740,13130
196,990,18632,28393,17824,13151
197,990,17586,29993,17638,12783
198,990,19252,27977,16629,14142
199,990,19285,27902,16575,14238
200,990,21231,25930,15550,15289
201,990,22993,24018,14529,16460
202,990,25368,22016,15381,15235
203,990,25748,21073,15738,15441
204,990,26305,20567,15972,15156
205,990,26628,20691,15680,15001
206,990,25841,21614,15390,15155
207,990,25906,21552,15497,15045
208,990,26889,20971,15164,14976
209,990,29027,18953,14790,15230
210,990,30657,17622,14959,14762
211,990,29518,18732,15114,14636
212,990,30513,17780,14852,14855
213,990,30611,17707,14827,14855
214,990,29881,18728,14141,15250
215,990,30862,18062,14355,14721
216,990,32479,16440,13997,15084
217,990,35011,14745,13226,15018
218,990,33116,16238,12875,15771
219,990,34423,14903,12755,15919
220,990,32616,16616,13357,15411
221,990,33069,16132,13082,15717
222,990,33231,15956,13169,15644
223,990,35386,14569,13011,15034
224,990,35918,14371,12774,14937
225,990,33308,15996,13346,15350
226,990,34776,15479,12922,14823
227,990,33615,16284,12750,15351
228,990,33513,16425,12807,15255
229,990,32624,17166,12736,15474
230,990,32600,17274,12700,15426
231,990,33048,16922,12819,15211
232,990,32909,16891,12877,15323
233,990,32123,17288,12763,15826
234,990,33485,16839,12785,14891
235,990,33484,16936,12774,14806
236,990,30781,18858,12365,15996
237,990,30870,18359,12546,16225
238,990,32157,17510,12540,15793
239,990,31942,18103,12428,15527
240,990,33253,16913,12197,15637
241,990,33224,16683,12312,15781
242,990,31887,17898,12828,15387
243,990,32996,17001,12826,15177
244,990,32570,17029,12860,15541
245,990,31859,18002,12946,15193
246,990,30586,19099,12839,15476
247,990,30334,19210,12868,15588
248,990,30367,19141,12909,15583
249,990,31814,17856,12935,15395
250,990,30162,19537,12691,15610
251,990,30096,19635,12646,15623
252,990,29459,20280,12665,15596
253,990,30337,19076,13210,15377
254,990,31226,18382,13298,15094
255,990,29926,19773,13320,14981
256,990,29067,20396,12914,15623
257,990,27445,21581,12670,16304
258,990,27705,21745,12456,16094
259,990,27518,21616,12734,16132
260,990,29961,19481,12652,15906
261,990,31240,18705,12998,15057
262,990,31285,18532,12940,15243
263,990,29762,19856,13077,15305
264,990,30515,19420,12958,15107
265,990,32928,17062,13213,14797
266,990,32423,17531,13182,14864
267,990,30439,18944,13912,14705
268,990,31585,18068,13815,14532
269,990,30299,18967,13936,14798
270,990,31639,18202,13212,14947
271,990,32877,17299,12745,15079
272,990,34114,16050,12494,15342
273,990,32692,17365,12531,15412
274,990,35410,15124,12173,15293
275,990,38149,13212,10936,15703
276,990,36704,14376,11064,15856
277,990,35581,15065,11579,15775
278,990,33925,16046,11985,16044
279,990,33237,16758,12238,15767
280,990,30484,19153,11858,16505
281,990,33150,16344,12510,15996
282,990,34288,16103,12176,15433
283,990,34235,16013,12240,15512
284,990,35627,14942,12129,15302
285,990,35343,15302,12110,15245
286,990,34675,15723,12241,15361
287,990,35358,15305,12250,15087
288,990,34350,15808,12696,15146
289,990,33983,16132,12605,15280
290,990,35080,15329,12391,15200
291,990,36602,13760,13106,14532
292,990,36343,13870,13069,14718
293,990,35982,14010,13260,14748
294,990,37727,13299,12962,14012
295,990,35808,14448,13063,14681
296,990,36366,14026,13073,14535
297,990,36501,14087,12979,14433
298,990,34438,15310,13567,14685
299,990,33168,15610,14283,14939
300,990,33496,15733,14102,14669
301,990,33495,15775,14054,14676
302,990,33382,15863,14080,14675
303,990,33519,15901,14037,14543
304,990,34940,14366,14455,14239
305,990,33729,14896,14586,14789
306,990,33851,15383,14332,14434
307,990,36288,13613,14153,13946
308,990,37444,12537,13862,14157
309,990,36637,13508,13851,14004
310,990,35042,15010,14257,13691
311,990,36674,13558,13805,13963
312,990,36562,13814,13692,13932
313,990,37225,13337,13626,13812
314,990,37156,13181,13718,13945
315,990,36942,13091,13908,14059
316,990,35826,14402,14135,13637
317,990,37579,13408,14081,12932
318,990,37527,13401,14069,13003
319,990,36296,14238,14287,13179
320,990,34483,14973,14787,13757
321,990,36160,14321,14028,13491
322,990,37396,13484,14061,13059
323,990,40100,11610,13176,13114
324,990,39934,11357,13384,13325
325,990,37350,13221,13981,13448
326,990,38881,11906,13718,13495
327,990,38767,11937,13834,13462
328,990,37684,12917,14379,13020
329,990,37385,13405,14377,12833
330,990,36885,13741,14204,13170
331,990,38105,12838,13449,13608
332,990,39751,11712,13088,13449
333,990,39702,11528,13213,13557
334,990,40106,11205,13169,13520
335,990,37801,12292,13874,14033
336,990,37950,12410,13724,13916
337,990,38365,12460,13496,13679
338,990,38196,12288,13628,13888
339,990,38041,12163,13823,13973
340,990,38604,11278,14005,14113
341,990,40100,11201,13304,13395
342,990,41958,10147,12900,12995
343,990,40256,11222,13886,12636
344,990,41262,10868,13425,12445
345,990,40090,11781,13646,12483
346,990,38386,12420,14184,13010
347,990,38217,12885,13914,12984
348,990,36992,13512,14046,13450
349,990,38272,13061,13851,12816
350,990,38017,12843,14118,13022
351,990,38379,12920,13918,12783
352,990,36855,13575,14490,13080
353,990,36786,13181,14729,13304
354,990,35078,14424,14776,13722
355,990,34669,15047,14674,13610
356,990,33706,15744,14891,13659
357,990,33449,15604,15021,13926
358,990,34588,15370,14573,13469
359,990,33444,15600,15154,13802
360,990,33910,15454,14993,13643
361,990,33219,15800,15173,13808
362,990,33458,16043,15004,13495
363,990,33178,15843,15214,13765
364,990,33869,15377,15234,13520
365,990,32289,16196,15487,14028
366,990,31267,17168,15067,14498
367,990,31091,17061,15289,14559
368,990,33525,15669,14568,14238
369,990,34558,15201,14579,13662
370,990,34894,14671,14800,13635
371,990,35540,14207,14673,13580
372,990,36707,13366,14684,13243
373,990,36107,14081,14882,12930
374,990,35961,14160,14835,13044
375,990,36079,14035,14909,12977
376,990,35013,14805,14977,13205
377,990,34795,14930,15096,13179
378,990,34636,14948,15095,13321
379,990,36154,14070,14538,13238
380,990,37015,13571,14386,13028
381,990,38528,12781,13979,12712
382,990,37144,13541,13705,13610
383,990,36241,14635,13610,13514
384,990,34582,15257,14055,14106
385,990,34877,15307,13828,13988
386,990,36175,14153,13735,13937
387,990,36542,14120,13798,13540
388,990,36713,14092,13656,13539
389,990,37044,13643,13725,13588
390,990,37201,13454,13877,13468
391,990,37487,13412,13707,13394
392,990,37694,13329,13714,13263
393,990,38590,12431,13560,13419
394,990,40829,11334,12777,13060
395,990,41517,10784,12633,13066
396,990,43094,9564,13205,12137
397,990,43327,9343,13178,12152
398,990,42270,10413,13045,12272
399,990,42916,9954,12923,12207
400,990,43706,9399,12726,12169
401,990,43887,9457,12723,11933
402,990,43706,9542,12648,12104
403,990,43280,9630,12709,12381
404,990,42674,10357,12571,12398
405,990,43455,9721,12301,12523
406,990,42589,10380,12594,12437
407,990,42686,10502,12440,12372
408,990,42744,10438,12468,12350
409,990,42129,10577,12690,12604
410,990,44099,9401,11649,12851
411,990,42911,10042,12023,13024
412,990,44042,9324,11741,12893
413,990,44171,9312,11655,12862
414,990,42847,9993,12081,13079
415,990,42748,9921,12160,13171
416,990,42832,9717,12227,13224
417,990,44040,9205,12075,12680
418,990,42295,10389,11838,13478
419,990,43621,9694,11786,12899
420,990,44704,8980,11523,12793
421,990,45455,8578,11279,12688
422,990,46565,7907,10964,12564
423,990,45331,8581,11159,12929
424,990,44717,9129,11173,12981
425,990,44527,9016,11443,13014
426,990,44461,8950,11508,13081
427,990,42723,10277,11410,13590
428,990,41204,11606,11618,13572
429,990,39935,11948,12355,13762
430,990,40498,11255,12441,13806
431,990,38262,13115,12336,14287
432,990,40241,11686,12109,13964
433,990,41338,11021,12110,13531
434,990,42341,10430,12050,13179
435,990,40772,11369,12222,13637
436,990,42876,10243,12089,12792
437,990,42824,10132,12147,12897
438,990,43523,9482,11994,13001
439,990,42680,10177,12043,13100
440,990,43659,9366,12086,12889
441,990,43495,9234,12280,12991
442,990,43483,9446,12124,12947
443,990,44790,8894,11986,12330
444,990,44735,8688,12009,12568
445,990,43742,9515,12252,12491
446,990,44536,8610,12209,12645
447,990,45740,8127,11848,12285
448,990,46957,7435,11460,12148
449,990,47002,7585,11459,11954
450,990,47168,7576,11302,11954
451,990,48086,7248,10921,11745
452,990,47934,7074,11136,11856
453,990,48269,6849,11102,11780
454,990,47747,7318,11088,11847
455,990,46794,7760,11329,12117
456,990,45717,8194,11845,12244
457,990,44087,9343,11847,12723
458,990,43847,9484,11936,12733
459,990,45837,8411,11678,12074
460,990,46158,7925,11731,12186
461,990,45875,8215,11711,12199
462,990,43861,9479,11676,12984
463,990,45013,8634,11351,13002
464,990,45066,8842,11201,12891
465,990,45340,8550,11229,12881
466,990,45089,8617,11339,12955
467,990,45061,8634,11285,13020
468,990,43466,9680,12029,12825
469,990,46493,7900,10851,12756
470,990,45123,8857,11118,12902
471,990,44996,8814,11259,12931
472,990,46449,8045,10769,12737
473,990,46432,8210,10702,12656
474,990,45143,8680,11183,12994
475,990,46324,8126,10865,12685
476,990,45270,8545,10948,13237
477,990,43927,9176,11262,13635
478,990,41243,11060,11848,13849
479,990,41155,11232,11928,13685
480,990,42092,10329,11993,13586
481,990,42234,10501,11904,13361
482,990,43093,10039,11410,13458
483,990,42814,9995,11683,13508
484,990,41659,11053,11699,13589
485,990,41022,11229,11854,13895
486,990,40596,11433,12176,13795
487,990,39655,12365,12403,13577
488,990,39465,12232,12582,13721
489,990,39239,12477,12461,13823
490,990,39584,12165,12521,13730
491,990,40955,11436,11899,13710
492,990,38764,12907,12697,13632
493,990,37726,13511,12887,13876
494,990,38933,13047,12678,13342
495,990,40294,11766,12865,13075
496,990,40155,11858,13018,12969
497,990,41360,11053,12542,13045
498,990,41229,11163,12532,13076
499,990,39695,11956,12535,13814
500,990,38938,12795,12030,14237
501,990,39822,11676,11986,14516
502,990,40966,10956,11944,14134
503,990,39878,11904,12100,14118
504,990,39757,11836,12217,14190
505,990,41464,10935,12443,13158
506,990,40603,11628,12418,13351
507,990,39730,11935,12935,13400
508,990,39978,11787,12951,13284
509,990,41434,10519,13121,12926
510,990,41451,10793,13011,12745
511,990,42496,10089,12593,12822
512,990,43387,9262,12634,12717
513,990,42388,9900,12899,12813
514,990,44782,8694,12225,12299
515,990,45902,8118,11910,12070
516,990,45775,8127,11820,12278
517,990,45948,7893,11943,12216
518,990,45955,8037,11791,12217
519,990,43134,9265,11484,14117
520,990,44922,8686,11718,12674
521,990,44863,8982,11566,12589
522,990,44028,9298,11879,12795
523,990,44180,9111,11860,12849
524,990,44142,9255,11923,12680
525,990,45092,8531,11592,12785
526,990,45136,8652,11505,12707
527,990,44919,8631,11668,12782
528,990,44338,8826,11700,13136
529,990,43200,9809,11931,13060
530,990,43194,9683,12099,13024
531,990,43297,9478,12113,13112
532,990,40903,11236,13306,12555
533,990,40825,11422,13189,12564
534,990,42439,10049,13602,11910
535,990,41515,10779,13389,12317
536,990,41344,10968,13304,12384
537,990,42349,10114,13202,12335
538,990,42618,10010,13190,12182
539,990,42733,9899,13203,12165
540,990,40752,11228,14161,11859
541,990,41472,10750,13619,12159
542,990,41506,10714,13622,12158
543,990,43868,9382,12228,12522
544,990,45072,8477,12247,12204
545,990,44709,8718,12428,12145
546,990,44148,9040,12502,12310
547,990,43028,9721,12505,12746
548,990,43943,9432,12463,12162
549,990,43687,9725,12799,11789
550,990,42288,10849,12894,11969
551,990,43419,10112,12734,11735
552,990,44463,9040,12961,11536
553,990,46029,8161,11910,11900
554,990,46124,8052,11895,11929
555,990,45154,8900,12165,11781
556,990,42529,10105,12879,12487
557,990,41309,10835,13010,12846
558,990,41130,11361,12755,12754
559,990,42827,10073,12121,12979
560,990,41820,10726,12542,12912
561,990,42062,10545,12529,12864
562,990,42127,10492,12554,12827
563,990,39739,12060,13724,12477
564,990,39283,12362,13712,12643
565,990,38184,13073,14032,12711
566,990,38251,12957,14141,12651
567,990,36994,13947,14042,13017
568,990,37748,13338,14158,12756
569,990,35528,14921,13717,13834
570,990,35576,14990,13730,13704
571,990,36199,14538,13732,13531
572,990,35899,14466,13832,13803
573,990,34931,15256,14026,13787
574,990,35382,14865,14162,13591
575,990,35634,14591,14200,13575
576,990,35669,14869,14020,13442
577,990,35633,14881,13943,13543
578,990,35645,15057,13868,13430
579,990,36541,14140,13762,13557
580,990,37668,13265,14100,12967
581,990,37876,13057,14095,12972
582,990,38033,13281,13870,12816
583,990,38139,13128,13936,12797
584,990,40605,11564,13747,12084
585,990,40821,11111,13877,12191
586,990,38084,13129,15055,11732
587,990,38154,13203,15002,11641
588,990,37053,13848,15679,11420
589,990,38272,13156,15289,11283
590,990,38010,13450,15316,11224
591,990,37467,13558,15662,11313
592,990,38499,12636,15320,11545
593,990,38702,12646,15247,11405
594,990,38524,12765,15274,11437
595,990,38540,12746,15395,11319
596,990,40966,10895,14273,11866
597,990,42134,10269,14152,11445
598,990,41013,11074,14160,11753
599,990,41047,11274,14110,11569
600,990,41104,11172,14028,11696
601,990,41171,11066,14101,11662
602,990,41020,11085,14187,11708
603,990,41015,11066,14215,11704
604,990,41487,10828,14072,11613
605,990,41915,10539,14020,11526
606,990,41926,10323,14207,11544
607,990,42073,10595,13850,11482
608,990,43142,9630,13900,11328
609,990,43140,9560,13973,11327
610,990,43015,9551,13967,11467
611,990,44156,9120,13729,10995
612,990,44865,8193,13907,11035
613,990,42969,9111,14417,11503
614,990,43254,8987,14441,11318
615,990,42259,9688,14580,11473
616,990,42290,9779,14460,11471
617,990,43111,9148,14641,11100
618,990,44581,8029,13892,11498
619,990,44584,8211,13810,11395
620,990,45695,7875,13425,11005
621,990,46522,7295,13096,11087
622,990,46395,7246,13246,11113
623,990,44559,7665,13717,12059
624,990,44675,7830,13546,11949
625,990,45519,7520,13363,11598
626,990,45248,7694,13373,11685
627,990,45307,7421,13362,11910
628,990,45961,6966,13432,11641
629,990,45763,7028,13466,11743
630,990,46036,6987,13376,11601
631,990,45386,7617,13321,11676
632,990,46043,7028,13530,11399
633,990,46817,6531,13804,10848
634,990,45971,7082,13591,11356
635,990,45466,7432,13584,11518
636,990,45520,7608,13516,11356
637,990,48107,6249,13200,10444
638,990,48665,5898,13206,10231
639,990,49346,5331,12980,10343
640,990,49243,5354,13050,10353
641,990,51891,4437,11297,10375
642,990,51783,4290,11420,10507
643,990,51758,4378,11373,10491
644,990,51325,4609,11694,10372
645,990,51332,4756,11496,10416
646,990,51341,4697,11694,10268
647,990,51740,4485,11599,10176
648,990,52718,3940,11661,9681
649,990,52489,3989,11769,9753
650,990,52522,3922,11725,9831
651,990,51884,4309,11945,9862
652,990,51854,4350,11919,9877
653,990,51871,4332,11900,9897
654,990,49701,4901,12777,10621
655,990,50015,4820,12800,10365
656,990,49883,4927,12835,10355
657,990,49520,5302,12576,10602
658,990,48917,5281,12974,10828
659,990,48740,5549,12915,10796
660,990,48424,5553,13049,10974
661,990,47389,6386,13121,11104
662,990,49037,6001,12337,10625
663,990,50614,4965,12134,10287
664,990,51380,4523,11809,10288
665,990,51192,4590,11823,10395
666,990,50927,4704,11921,10448
667,990,51254,4579,11822,10345
668,990,51153,4571,11799,10477
669,990,51339,4474,11803,10384
670,990,51106,4632,11834,10428
671,990,51105,4687,11815,10393
672,990,51213,4545,11799,10443
673,990,50713,5041,11718,10528
674,990,49829,5425,11896,10850
675,990,49128,5965,12119,10788
676,990,49730,5362,12071,10837
677,990,50391,4994,11867,10748
678,990,50578,4970,11865,10587
679,990,50488,5025,11735,10752
680,990,50475,4998,11840,10687
681,990,52060,4207,11248,10485
682,990,49249,5445,13012,10294
683,990,49406,5275,12952,10367
684,990,49833,4821,13201,10145
685,990,51973,4237,11373,10417
686,990,51717,4413,11570,10300
687,990,52398,4084,11356,10162
688,990,52605,3873,11379,10143
689,990,52480,3909,11442,10169
690,990,52535,3892,11362,10211
691,990,55243,3024,10423,9310
692,990,55728,2765,10377,9130
693,990,55873,2730,10245,9152
694,990,58448,2072,8438,9042
695,990,59128,1740,8002,9130
696,990,59009,1763,8196,9032
697,990,59161,1772,8133,8934
698,990,58689,1934,8402,8975
699,990,58335,1838,8643,9184
700,990,58478,1952,8450,9120
701,990,58580,1976,8448,8996
702,990,58665,2021,8367,8947
703,990,59147,1713,8215,8925
704,990,60257,1469,8331,7943
705,990,60792,1224,8324,7660
706,990,60785,1198,8335,7682
707,990,61100,1204,8104,7592
708,990,61184,1152,8184,7480
709,990,60790,1305,8180,7725
710,990,60714,1218,8220,7848
711,990,60992,1211,8251,7546
712,990,61055,1191,8189,7565
713,990,60859,1143,8276,7722
714,990,60453,1427,8164,7956
715,990,60343,1315,8274,8068
716,990,60527,1372,8272,7829
717,990,60647,1325,8202,7826
718,990,60568,1220,8200,8012
719,990,60903,1206,8027,7864
720,990,60924,1155,8075,7846
721,990,60944,1154,8174,7728
722,990,60960,1248,7976,7816
723,990,60888,1176,8017,7919
724,990,62125,980,7436,7459
725,990,62297,963,7382,7358
726,990,62242,1040,7352,7366
727,990,62234,914,7414,7438
728,990,62399,938,7493,7170
729,990,62572,908,7346,7174
730,990,62479,880,7390,7251
731,990,62436,844,7559,7161
732,990,62487,867,7531,7115
733,990,62456,875,7599,7070
734,990,62551,880,7433,7136
735,990,62874,811,7203,7112
736,990,62872,856,7127,7145
737,990,62965,791,7292,6952
738,990,62830,749,7261,7160
739,990,62586,838,7274,7302
740,990,62393,942,7294,7371
741,990,62379,968,7398,7255
742,990,62146,1008,7586,7260
743,990,62097,997,7567,7339
744,990,62258,992,7388,7362
745,990,61640,1138,7593,7629
746,990,61616,1062,7673,7649
747,990,61742,1059,7540,7659
748,990,61925,1081,7516,7478
749,990,58774,1652,9133,8441
750,990,58463,1778,9371,8388
751,990,58229,1845,9615,8311
752,990,57779,1984,9631,8606
753,990,57347,2358,9354,8941
754,990,56661,2674,9864,8801
755,990,56246,2891,9720,9143
756,990,55219,3295,10299,9187
757,990,55417,3196,10214,9173
758,990,55503,3305,10139,9053
759,990,55238,3232,10163,9367
760,990,51830,4832,10867,10471
761,990,51893,4712,10918,10477
762,990,52652,4275,10974,10099
763,990,53297,3783,10705,10215
764,990,53414,3773,10657,10156
765,990,53701,3712,10764,9823
766,990,51104,4388,11455,11053
767,990,52199,3980,11340,10481
768,990,51360,4540,11269,10831
769,990,51771,4193,11472,10564
770,990,51762,4059,11552,10627
771,990,50917,4209,11825,11049
772,990,51246,4132,11698,10924
773,990,51285,4140,11674,10901
774,990,49910,4980,12453,10657
775,990,49865,4957,12500,10678
776,990,49840,4813,12527,10820
777,990,47219,5866,13414,11501
778,990,47962,5453,13121,11464
779,990,47963,5414,13106,11517
780,990,45407,6298,14453,11842
781,990,44869,6558,14857,11716
782,990,44878,6663,14715,11744
783,990,44902,6581,14769,11748
784,990,44661,6609,14840,11890
785,990,44683,6474,14931,11912
786,990,45848,5877,15081,11194
787,990,45747,5964,14990,11299
788,990,45423,6380,15206,10991
789,990,45590,6387,15105,10918
790,990,47838,5413,14684,10065
791,990,47794,5498,14662,10046
792,990,48597,4815,14351,10237
793,990,48274,4841,14595,10290
794,990,48452,4870,14410,10268
795,990,48637,4950,14286,10127
796,990,48329,5066,14351,10254
797,990,48478,4861,14318,10343
798,990,48660,4861,14324,10155
799,990,48422,4783,14302,10493
800,990,48301,5042,14349,10308
801,990,49610,4246,13882,10262
802,990,49666,4281,13785,10268
803,990,49613,4184,13837,10366
804,990,49804,4249,13669,10278
805,990,49839,3952,14066,10143
806,990,50166,3879,13930,10025
807,990,52716,3110,12468,9706
808,990,52846,3158,12354,9642
809,990,52795,3054,12507,9644
810,990,52705,3150,12569,9576
811,990,52942,3108,12390,9560
812,990,52814,3119,12359,9708
813,990,55251,2445,11360,8944
814,990,54179,2843,11645,9333
815,990,54297,2910,11443,9350
816,990,54319,2864,11538,9279
817,990,55761,2684,10918,8637
818,990,55555,2590,10992,8863
819,990,55711,2653,10908,8728
820,990,55321,2679,11033,8967
821,990,54438,3176,10670,9716
822,990,51687,3925,10645,11743
823,990,51682,4024,10617,11677
824,990,50237,4597,10640,12526
825,990,49716,5068,10487,12729
826,990,49664,4998,10686,12652
827,990,47130,5801,12507,12562
828,990,46884,6136,12676,12304
829,990,47141,6078,12588,12193
830,990,46621,6690,12643,12046
831,990,46584,6455,12750,12211
832,990,44090,7688,13429,12793
833,990,41580,8862,13230,14328
834,990,44063,7859,11510,14568
835,990,44007,7707,11492,14794
836,990,44277,7701,11548,14474
837,990,42778,8658,12301,14263
838,990,45309,7323,11656,13712
839,990,45234,7348,11453,13965
840,990,45810,6765,11347,14078
841,990,46582,6159,10924,14335
842,990,46440,6243,10939,14378
843,990,47743,5535,10160,14562
844,990,46645,6161,9691,15503
845,990,46642,6083,9779,15496
846,990,49131,5177,10053,13639
847,990,50377,4331,9848,13444
848,990,53163,3585,8522,12730
849,990,53452,3284,8521,12743
850,990,53002,3625,8647,12726
851,990,53216,3704,8607,12473
852,990,51567,3999,8774,13660
853,990,51726,4009,8676,13589
854,990,51646,3923,8665,13766
855,990,52762,3463,7781,13994
856,990,54423,3189,7760,12628
857,990,54205,2976,8046,12773
858,990,54373,3062,7943,12622
859,990,54320,3060,7832,12788
860,990,51638,3956,8375,14031
861,990,51776,3846,8504,13874
862,990,51646,4017,8502,13835
863,990,51793,4025,8342,13840
864,990,51509,3879,8627,13985
865,990,50981,4416,8796,13807
866,990,49686,4721,8648,14945
867,990,49674,4622,8673,15031
868,990,49685,4603,8796,14916
869,990,51086,4291,8786,13837
870,990,51542,3968,8702,13788
871,990,54287,3014,8172,12527
872,990,54138,3153,8200,12509
873,990,54273,3166,8053,12508
