round,seed,defect,exploit,exploit_,coop
1,367,19551,16902,12115,29432
2,367,19472,16965,12189,29374
3,367,18549,16990,12333,30128
4,367,18815,16816,12287,30082
5,367,17217,16749,12267,31767
6,367,17380,16394,12608,31618
7,367,17814,16496,12596,31094
8,367,18925,16739,12510,29826
9,367,20306,16059,13681,27954
10,367,19478,16253,13342,28927
11,367,20513,15893,13814,27780
12,367,20858,15801,14283,27058
13,367,20193,14953,14556,28298
14,367,22024,15655,13933,26388
15,367,22897,15444,14539,25120
16,367,24194,15511,14836,23459
17,367,25499,15044,14681,22776
18,367,25395,15212,14829,22564
19,367,23415,15698,14264,24623
20,367,22177,15305,14932,25586
21,367,23759,15114,15352,23775
22,367,24464,15253,15606,22677
23,367,23388,15138,15394,24080
24,367,21644,16238,14163,25955
25,367,20938,16785,14078,26199
26,367,21927,16198,14058,25817
27,367,21766,16240,14153,25841
28,367,20447,15414,14617,27522
29,367,20376,15330,14782,27512
30,367,18999,15210,14416,29375
31,367,18932,15299,14487,29282
32,367,18939,15280,14558,29223
33,367,18088,14650,14488,30774
34,367,17664,14710,14652,30974
35,367,19530,14835,14875,28760
36,367,19113,14672,15157,29058
37,367,17215,14752,14516,31517
38,367,16891,14743,14724,31642
39,367,15499,14240,14614,33647
40,367,15443,14321,14582,33654
41,367,15495,14437,14668,33400
42,367,15563,14167,14618,33652
43,367,14428,13632,14659,35281
44,367,16384,13384,15536,32696
45,367,17526,13727,15738,31009
46,367,18038,13477,15864,30621
47,367,17218,13293,16111,31378
48,367,16591,13171,16412,31826
49,367,15723,12451,16463,33363
50,367,13983,12087,16553,35377
51,367,12681,11888,16074,37357
52,367,12745,11720,15780,37755
53,367,12599,11987,15906,37508
54,367,13107,12017,15883,36993
55,367,13920,11945,15921,36214
56,367,13598,11787,16188,36427
57,367,13088,11580,16468,36864
58,367,12081,11756,15583,38580
59,367,12986,11760,16154,37100
60,367,13166,11728,16243,36863
61,367,14188,11751,16653,35408
62,367,15014,12484,16567,33935
63,367,16150,12003,17688,32159
64,367,16190,12178,17637,31995
65,367,16339,12017,17472,32172
66,367,16223,12096,17635,32046
67,367,16540,12478,17367,31615
68,367,17735,12543,16878,30844
69,367,17409,12518,17182,30891
70,367,17215,12375,17183,31227
71,367,17119,12261,17309,31311
72,367,15234,12265,16770,33731
73,367,15415,12321,16661,33603
74,367,16313,12149,16860,32678
75,367,17965,13344,16270,30421
76,367,18171,13233,16178,30418
77,367,17662,13299,16180,30859
78,367,16455,12972,15701,32872
79,367,17373,13082,16464,31081
80,367,18106,13056,16336,30502
81,367,17676,13070,16304,30950
82,367,17112,13205,16528,31155
83,367,15473,14072,15101,33354
84,367,14610,13871,14438,35081
85,367,14233,13986,14700,35081
86,367,14168,13755,14668,35409
87,367,14978,13591,15225,34206
88,367,14883,13720,15416,33981
89,367,16700,12911,16383,32006
90,367,18541,14254,15690,29515
91,367,17738,14386,15680,30196
92,367,19448,13476,16964,28112
93,367,21204,13371,17140,26285
94,367,19902,13277,17102,27719
95,367,18158,12231,17615,29996
96,367,19926,12980,17215,27879
97,367,21628,13970,16595,25807
98,367,21528,13794,16652,26026
99,367,20212,12923,17200,27665
100,367,21341,13958,16795,25906
101,367,21658,13778,16571,25993
102,367,22465,13631,16591,25313
103,367,21781,13404,16961,25854
104,367,23835,13106,17239,23820
105,367,24684,13237,17743,22336
106,367,26053,13894,16955,21098
107,367,24669,14206,16688,22437
108,367,24657,14271,16556,22516
109,367,24637,14348,16503,22512
110,367,24719,14274,16614,22393
111,367,24623,14380,16580,22417
112,367,25913,14260,15960,21867
113,367,25209,14751,15949,22091
114,367,23856,15223,16004,22917
115,367,24685,15480,15348,22487
116,367,25782,15780,15258,21180
117,367,24895,15296,15405,22404
118,367,24430,15398,14794,23378
119,367,23535,15730,14818,23917
120,367,23047,15921,15012,24020
121,367,20901,16004,14842,26253
122,367,21126,15887,14754,26233
123,367,19893,16469,14733,26905
124,367,20234,16522,14776,26468
125,367,20095,16550,14629,26726
126,367,20466,16331,14538,26665
127,367,19593,16497,15103,26807
128,367,21005,16973,14788,25234
129,367,19712,17192,15015,26081
130,367,19860,17217,14948,25975
131,367,20770,16337,15467,25426
132,367,20103,16311,15762,25824
133,367,18975,16618,14895,27512
134,367,21036,15837,15809,25318
135,367,21428,15923,16568,24081
136,367,22623,15799,16176,23402
137,367,22770,15774,16155,23301
138,367,23409,15953,16153,22485
139,367,23515,16109,16277,22099
140,367,23343,16037,16449,22171
141,367,22297,15256,16813,23634
142,367,20489,14038,17735,25738
143,367,19833,13935,18257,25975
144,367,20551,14574,18306,24569
145,367,20644,14456,18421,24479
146,367,19334,14445,18784,25437
147,367,21088,14799,18858,23255
148,367,19458,14522,18839,25181
149,367,18249,14348,19851,25552
150,367,18322,14282,19753,25643
151,367,19016,13882,19856,25246
152,367,18313,14233,18711,26743
153,367,20005,14951,18073,24971
154,367,19107,15823,17811,25259
155,367,18916,15935,17694,25455
156,367,20576,15311,18534,23579
157,367,19145,15645,17918,25292
158,367,18878,15794,17989,25339
159,367,19252,15919,17730,25099
160,367,19222,15818,17701,25259
161,367,18174,16395,17840,25591
162,367,18350,16145,17847,25658
163,367,19047,15745,17729,25479
164,367,18964,15914,17823,25299
165,367,18879,15855,17889,25377
166,367,17939,16333,18069,25659
167,367,17837,16323,17988,25852
168,367,17924,16219,18031,25826
169,367,17792,16159,18100,25949
170,367,19612,17155,17418,23815
171,367,21249,16375,18309,22067
172,367,21354,16276,18205,22165
173,367,22995,17683,17047,20275
174,367,21169,18864,15579,22388
175,367,21334,18867,15680,22119
176,367,19519,19400,14902,24179
177,367,17783,19501,14801,25915
178,367,19457,20750,13832,23961
179,367,19396,20823,13906,23875
180,367,19916,20620,13652,23812
181,367,21751,19815,14318,22116
182,367,22408,19575,14150,21867
183,367,23593,20305,13994,20108
184,367,24011,21181,13935,18873
185,367,23817,21103,13887,19193
186,367,24786,20801,14595,17818
187,367,26077,19719,14889,17315
188,367,26940,19227,15643,16190
189,367,27602,18767,15647,15984
190,367,27798,18806,15667,15729
191,367,28737,18221,16242,14800
192,367,28714,18340,16287,14659
193,367,26899,19418,15516,16167
194,367,26724,19411,15640,16225
195,367,26885,19482,15565,16068
196,367,26772,19390,15568,16270
197,367,26642,19566,15678,16114
198,367,24820,20188,15164,17828
199,367,26729,20042,14974,16255
200,367,26221,19897,14613,17269
201,367,24372,18941,15793,18894
202,367,25638,17907,15910,18545
203,367,25080,17354,16008,19558
204,367,24479,16594,16391,20536
205,367,24438,16553,16238,20771
206,367,25063,16556,16652,19729
207,367,23455,16809,16433,21303
208,367,25224,16459,16846,19471
209,367,25181,16475,16752,19592
210,367,25769,16602,17259,18370
211,367,26029,16439,17206,18326
212,367,26653,16625,16709,18013
213,367,27384,16263,16328,18025
214,367,25306,15872,17289,19533
215,367,24849,16314,16189,20648
216,367,26180,16124,15592,20104
217,367,24258,16559,15243,21940
218,367,24148,16803,15190,21859
219,367,22049,17539,14530,23882
220,367,20529,18463,13646,25362
221,367,18740,17581,14042,27637
222,367,18513,17681,14113,27693
223,367,18668,17656,13984,27692
224,367,17678,18300,13863,28159
225,367,19578,18480,13618,26324
226,367,20428,17968,14113,25491
227,367,20405,17960,13859,25776
228,367,22361,17085,14761,23793
229,367,21510,17420,14231,24839
230,367,22685,17357,13585,24373
231,367,23818,16672,13842,23668
232,367,22486,16332,13833,25349
233,367,23605,16025,13961,24409
234,367,22500,15919,14831,24750
235,367,23624,16167,14016,24193
236,367,21692,16832,12978,26498
237,367,21571,17018,12997,26414
238,367,22240,16824,13041,25895
239,367,22117,16899,13029,25955
240,367,24182,17449,12194,24175
241,367,25137,17724,12397,22742
242,367,24056,17290,12349,24305
243,367,23961,17373,12557,24109
244,367,25378,18161,12126,22335
245,367,24398,18960,11599,23043
246,367,25809,18939,10688,22564
247,367,26463,18964,10485,22088
248,367,26698,18900,10626,21776
249,367,27009,18845,10482,21664
250,367,27512,18820,11022,20646
251,367,28431,18421,11551,19597
252,367,27113,18858,11334,20695
253,367,27185,18590,11196,21029
254,367,25061,19715,10440,22784
255,367,27198,19039,10838,20925
256,367,29175,17878,11816,19131
257,367,28806,18001,11984,19209
258,367,26983,17961,11861,21195
259,367,27668,18440,11762,20130
260,367,26465,18220,12629,20686
261,367,27196,19030,12228,19546
262,367,27002,19055,12096,19847
263,367,27204,19027,12107,19662
264,367,26024,19125,12697,20154
265,367,25623,19248,12819,20310
266,367,25619,19097,12759,20525
267,367,27757,18308,13183,18752
268,367,28878,18384,13322,17416
269,367,29758,18885,13182,16175
270,367,31078,18413,13532,14977
271,367,31285,18341,13547,14827
272,367,32434,17310,13829,14427
273,367,32365,17192,13841,14602
274,367,31599,16965,14004,15432
275,367,30281,17543,14292,15884
276,367,28961,17691,14860,16488
277,367,31013,16234,15795,14958
278,367,31011,16248,15872,14869
279,367,32198,16433,15744,13625
280,367,31541,16398,16070,13991
281,367,29882,15206,17594,15318
282,367,29115,15105,17451,16329
283,367,29777,14645,17347,16231
284,367,29789,14627,17501,16083
285,367,29805,14702,17361,16132
286,367,29654,14685,17404,16257
287,367,32119,13189,18052,14640
288,367,29994,14022,17781,16203
289,367,29042,14439,18150,16369
290,367,26832,13790,19352,18026
291,367,26802,13771,19287,18140
292,367,25051,14932,18428,19589
293,367,27035,15614,17373,17978
294,367,24923,15897,17594,19586
295,367,25073,15627,17594,19706
296,367,24929,15581,17627,19863
297,367,23772,16540,17442,20246
298,367,21893,15316,18832,21959
299,367,22021,15326,18763,21890
300,367,23633,14449,19573,20345
301,367,22807,13432,20140,21621
302,367,22683,13403,20232,21682
303,367,21033,14665,18880,23422
304,367,19408,13816,19702,25074
305,367,19184,13643,19879,25294
306,367,19676,13645,19654,25025
307,367,19680,13871,19720,24729
308,367,19569,13718,19743,24970
309,367,19768,13560,19539,25133
310,367,19773,13738,19479,25010
311,367,17855,13185,19891,27069
312,367,17069,13658,19769,27504
313,367,16997,13830,19623,27550
314,367,17559,14485,20242,25714
315,367,18151,14020,20142,25687
316,367,19905,14329,19772,23994
317,367,20033,14353,19735,23879
318,367,21003,14182,19515,23300
319,367,21068,14192,19536,23204
320,367,21860,13508,19626,23006
321,367,21687,13615,19735,22963
322,367,19947,14221,18794,25038
323,367,18309,13898,19107,26686
324,367,18096,13883,19157,26864
325,367,18323,13806,19028,26843
326,367,18294,13667,19117,26922
327,367,18326,13781,19128,26765
328,367,18214,13633,19170,26983
329,367,18268,13821,19100,26811
330,367,18145,13899,19073,26883
331,367,18233,13905,19126,26736
332,367,18395,13838,19135,26632
333,367,19951,13899,19164,24986
334,367,18203,13829,19033,26935
335,367,19260,13659,19889,25192
336,367,17526,12849,20370,27255
337,367,17533,12912,20313,27242
338,367,16033,11988,20869,29110
339,367,15491,11727,21452,29330
340,367,13849,12858,19842,31451
341,367,15432,12894,20154,29520
342,367,16246,14182,19773,27799
343,367,16751,14820,20135,26294
344,367,15291,15687,18810,28212
345,367,16838,15971,18944,26247
346,367,15323,16089,18725,27863
347,367,14467,15819,17916,29798
348,367,14969,15572,17770,29689
349,367,16436,14386,19401,27777
350,367,14836,14401,19099,29664
351,367,16295,15366,18603,27736
352,367,16295,15448,18566,27691
353,367,16130,15420,18475,27975
354,367,14823,16098,17565,29514
355,367,13890,16081,16490,31539
356,367,12599,14680,17141,33580
357,367,12432,14491,17354,33723
358,367,13883,14226,18468,31423
359,367,14987,14161,17957,30895
360,367,14729,14174,17974,31123
361,367,14210,14618,16724,32448
362,367,15337,14567,17327,30769
363,367,13507,15092,16332,33069
364,367,15159,16374,15711,30756
365,367,14232,14996,15942,32830
366,367,14728,15123,15952,32197
367,367,14700,15105,16102,32093
368,367,15384,15318,16576,30722
369,367,14449,14824,16258,32469
370,367,13949,14829,16523,32699
371,367,14632,14329,16758,32281
372,367,15581,14390,17420,30609
373,367,15637,14293,17294,30776
374,367,15766,14270,17317,30647
375,367,15537,14361,17451,30651
376,367,17182,15099,17038,28681
377,367,17115,15141,17086,28658
378,367,17251,15156,17091,28502
379,367,15609,14167,17536,30688
380,367,15395,14211,17846,30548
381,367,15510,14282,17799,30409
382,367,14778,14704,17438,31080
383,367,14922,14639,17386,31053
384,367,15318,14846,17061,30775
385,367,13760,14921,16346,32973
386,367,15401,16397,15416,30786
387,367,16935,17379,14991,28695
388,367,16899,17342,14920,28839
389,367,16880,17412,15047,28661
390,367,16320,17265,15432,28983
391,367,17968,18203,14755,27074
392,367,17916,18374,14660,27050
393,367,17800,18266,14731,27203
394,367,16412,18565,13912,29111
395,367,15716,18949,13950,29385
396,367,17182,19376,14260,27182
397,367,16561,19858,13848,27733
398,367,17573,19468,13847,27112
399,367,19271,18400,15042,25287
400,367,18461,17578,15059,26902
401,367,16533,18685,13859,28923
402,367,15785,18027,13690,30498
403,367,16027,18127,13524,30322
404,367,15031,18747,13433,30789
405,367,14541,18679,13701,31079
406,367,13526,17829,13692,32953
407,367,13633,17823,13519,33025
408,367,13611,17783,13578,33028
409,367,13420,17941,13687,32952
410,367,13101,17843,13829,33227
411,367,13053,17925,13887,33135
412,367,11648,16422,14369,35561
413,367,13017,17891,13771,33321
414,367,12355,18045,13594,34006
415,367,12382,18150,13805,33663
416,367,12123,18269,13884,33724
417,367,12270,18154,13893,33683
418,367,13032,18932,14003,32033
419,367,13123,18880,14013,31984
420,367,13108,18954,13981,31957
421,367,14467,19320,14405,29808
422,367,16059,20600,13426,27915
423,367,15850,21028,13304,27818
424,367,15960,20735,13456,27849
425,367,17521,20759,13638,26082
426,367,19305,20783,13781,24131
427,367,17617,21782,12729,25872
428,367,16877,22317,12523,26283
429,367,15411,21018,13464,28107
430,367,15771,21625,13880,26724
431,367,15060,20417,14138,28385
432,367,15796,21308,14287,26609
433,367,17157,22948,13057,24838
434,367,15818,22293,13277,26612
435,367,15948,22191,13219,26642
436,367,17320,21474,14361,24845
437,367,17378,21541,14362,24719
438,367,17382,21479,14270,24869
439,367,18259,22402,14130,23209
440,367,18103,22657,14195,23045
441,367,19582,22849,13986,21583
442,367,18280,23230,13230,23260
443,367,18210,23286,13371,23133
444,367,17732,22543,13014,24711
445,367,17043,22299,13703,24955
446,367,18596,23786,12741,22877
447,367,19363,22950,12767,22920
448,367,20365,21866,13244,22525
449,367,22139,21340,13578,20943
450,367,20476,21992,13078,22454
451,367,18632,20942,14194,24232
452,367,18744,20854,14201,24201
453,367,18785,20712,14222,24281
454,367,18805,20777,14323,24095
455,367,18854,20703,14153,24290
456,367,19883,20109,15479,22529
457,367,21396,21125,14551,20928
458,367,21553,21220,14457,20770
459,367,19717,21072,14552,22659
460,367,20590,22091,14116,21203
461,367,19042,21085,14906,22967
462,367,17912,21442,15171,23475
463,367,17876,21580,15195,23349
464,367,17657,21737,15211,23395
465,367,17705,21609,15322,23364
466,367,18215,21231,16579,21975
467,367,19691,21692,16325,20292
468,367,19755,21743,16207,20295
469,367,19830,21621,16260,20289
470,367,18466,22918,16028,20588
471,367,18587,22788,15916,20709
472,367,18506,22894,16055,20545
473,367,18489,22934,16030,20547
474,367,18438,22976,16001,20585
475,367,20002,23916,15101,18981
476,367,20089,23853,15055,19003
477,367,21625,23856,15094,17425
478,367,21759,23722,15046,17473
479,367,21624,23862,15057,17457
480,367,21715,23839,14942,17504
481,367,20004,24252,14635,19109
482,367,18435,25856,13217,20492
483,367,18316,25733,13355,20596
484,367,18475,25648,13258,20619
485,367,18613,25505,13132,20750
