round,seed,defect,exploit_,exploit,coop
1,179,19410,12102,17108,29380
2,179,18414,11818,16925,30843
3,179,16504,12328,16240,32928
4,179,14472,11637,16297,35594
5,179,14117,11641,16280,35962
6,179,13846,11548,16723,35883
7,179,14835,11625,16279,35261
8,179,13859,11163,16477,36501
9,179,14862,11815,16665,34658
10,179,14206,11362,16740,35692
11,179,15211,12368,16712,33709
12,179,16663,12291,17561,31485
13,179,15638,12737,16466,33159
14,179,15280,12785,16276,33659
15,179,15290,12970,16521,33219
16,179,15770,12728,16260,33242
17,179,17426,13832,15474,31268
18,179,18610,14417,15579,29394
19,179,19576,14045,15893,28486
20,179,19850,13668,15682,28800
21,179,19550,14052,15818,28580
22,179,18535,13661,15521,30283
23,179,17861,14078,15579,30482
24,179,18318,13853,15381,30448
25,179,19178,13872,16033,28917
26,179,17346,13819,15662,31173
27,179,16051,13371,15659,32919
28,179,17006,13195,16296,31503
29,179,18665,13824,16412,29099
30,179,18868,13562,16292,29278
31,179,18779,13639,16184,29398
32,179,19804,13299,17078,27819
33,179,17986,13835,16418,29761
34,179,17593,13929,16153,30325
35,179,15543,14968,14887,32602
36,179,15587,14985,14900,32528
37,179,17731,14952,14905,30412
38,179,19126,16064,14496,28314
39,179,19708,16872,14466,26954
40,179,20933,16030,14743,26294
41,179,19115,15154,15535,28196
42,179,17364,14803,15343,30490
43,179,18053,14814,15367,29766
44,179,18606,14688,15064,29642
45,179,18494,14716,15264,29526
46,179,17658,15238,14721,30383
47,179,17676,15288,14858,30178
48,179,15980,15736,13791,32493
49,179,14714,15146,14135,34005
50,179,13557,14469,13950,36024
51,179,14943,14728,14340,33989
52,179,15621,14887,14694,32798
53,179,14227,15195,14068,34510
54,179,12439,14218,14390,36953
55,179,11292,14043,13649,39016
56,179,11485,13927,13579,39009
57,179,12292,14253,14154,37301
58,179,12675,14388,14024,36913
59,179,11939,14858,13737,37466
60,179,11340,14456,14037,38167
61,179,10922,14347,13937,38794
62,179,10647,14512,14189,38652
63,179,12373,15690,13626,36311
64,179,12776,15622,13816,35786
65,179,12760,15697,13751,35792
66,179,11224,15493,13117,38166
67,179,11857,15669,12722,37752
68,179,11673,15667,12789,37871
69,179,12783,15502,13817,35898
70,179,11193,15257,13307,38243
71,179,11772,14877,13363,37988
72,179,11909,14901,13523,37667
73,179,11564,14867,13636,37933
74,179,11440,14939,13631,37990
75,179,11446,14987,13721,37846
76,179,13002,14630,15066,35302
