round,seed,coop,exploit_,exploit,defect
1,32,29095,17462,11761,19682
2,32,27927,17577,12023,20473
3,32,26542,17231,12279,21948
4,32,27246,17204,12727,20823
5,32,26861,16856,12918,21365
6,32,26656,16890,13083,21371
7,32,28222,16435,13321,20022
8,32,28671,16279,13422,19628
9,32,26736,15585,14322,21357
10,32,24931,16061,13399,23609
11,32,25817,16203,13469,22511
12,32,26020,16472,13508,22000
13,32,26553,16367,13577,21503
14,32,25818,16374,13350,22458
15,32,25241,16452,12970,23337
16,32,26832,16216,12898,22054
17,32,24588,16301,12959,24152
18,32,25232,16717,12672,23379
19,32,22873,16840,12512,25775
20,32,22417,16704,12042,26837
21,32,22335,16843,11914,26908
22,32,21647,16452,12196,27705
23,32,22311,16388,12324,26977
24,32,22205,16609,12289,26897
25,32,20469,16102,12570,28859
26,32,20463,16062,12569,28906
27,32,22409,16032,13059,26500
28,32,23224,16462,13348,24966
29,32,21890,15058,13672,27380
30,32,22576,14817,14176,26431
31,32,21079,14186,14705,28030
32,32,21543,14341,14557,27559
33,32,21920,14899,14313,26868
34,32,21937,14883,14408,26772
35,32,22244,14862,14525,26369
36,32,22270,15036,14573,26121
37,32,21347,15249,14312,27092
38,32,21876,15024,14042,27058
39,32,21859,15004,14100,27037
40,32,21401,14760,14381,27458
41,32,21556,14648,14317,27479
42,32,22084,15494,14088,26334
43,32,23778,15397,13896,24929
44,32,23999,15595,14072,24334
45,32,24014,15900,13756,24330
46,32,26011,15743,13417,22829
47,32,24230,15767,13622,24381
48,32,25981,16250,13426,22343
49,32,25960,16290,13325,22425
50,32,24601,16993,12915,23491
51,32,24433,16994,12802,23771
52,32,23563,16996,12575,24866
53,32,21769,16515,13472,26244
54,32,21737,16574,13527,26162
55,32,21984,17029,13435,25552
56,32,20554,17337,13191,26918
57,32,20772,17122,13062,27044
58,32,19187,18047,12368,28398
59,32,19340,18057,12287,28316
60,32,19166,18050,12580,28204
61,32,17428,17835,12157,30580
62,32,18897,17873,12001,29229
63,32,18849,18033,12089,29029
64,32,18657,17995,12148,29200
65,32,19079,17947,12251,28723
66,32,18614,17615,12094,29677
67,32,18511,17448,12125,29916
68,32,20124,16805,13267,27804
69,32,19705,16489,12813,28993
70,32,19184,16600,12608,29608
71,32,18362,16863,12294,30481
72,32,19939,17120,12879,28062
73,32,20114,16929,12688,28269
74,32,20417,17433,12653,27497
75,32,21597,17106,12824,26473
76,32,22417,17253,13092,25238
77,32,22067,17181,13010,25742
78,32,22119,17147,13025,25709
79,32,21449,16941,12935,26675
80,32,22024,17355,12984,25637
81,32,22353,17140,12772,25735
82,32,21050,17431,13067,26452
83,32,22393,17105,13413,25089
84,32,23532,16655,13868,23945
85,32,22598,17318,13306,24778
86,32,21272,17751,13021,25956
87,32,19586,16588,14082,27744
88,32,18301,17027,13647,29025
89,32,16564,16694,13295,31447
90,32,17785,16269,14085,29861
91,32,17850,16196,13974,29980
92,32,17857,16335,13807,30001
93,32,17531,15725,13997,30747
94,32,17494,15822,14092,30592
95,32,17457,15707,14201,30635
96,32,17469,15703,13920,30908
97,32,17111,15067,14409,31413
98,32,17066,15317,14230,31387
99,32,17228,15102,14126,31544
100,32,17224,15002,14383,31391
101,32,18594,15841,13578,29987
102,32,18563,15631,13767,30039
103,32,18640,15609,13609,30142
104,32,18571,15709,13716,30004
105,32,17093,16309,13152,31446
106,32,18362,16781,12704,30153
107,32,19421,16626,12865,29088
108,32,19528,16499,12775,29198
109,32,20268,16731,12965,28036
110,32,21123,16191,13765,26921
111,32,22992,16700,12832,25476
112,32,22027,16823,12547,26603
113,32,21512,17182,12178,27128
114,32,20184,16414,12836,28566
115,32,18605,15727,13376,30292
116,32,19984,15621,13909,28486
117,32,18523,15582,13508,30387
118,32,17272,15060,14112,31556
119,32,17716,15548,14093,30643
120,32,17439,15617,14315,30629
121,32,17264,15559,13992,31185
122,32,19155,15787,14375,28683
123,32,18399,15416,14186,29999
124,32,16833,15176,13864,32127
125,32,15602,14318,14575,33505
126,32,15662,14479,14612,33247
127,32,14617,14314,14810,34259
128,32,13470,14147,14752,35631
129,32,13315,14152,14757,35776
130,32,13698,14065,15021,35216
131,32,14012,14724,15073,34191
132,32,14048,14711,15175,34066
133,32,15303,14397,15540,32760
134,32,16345,14525,15219,31911
135,32,16100,14538,15365,31997
136,32,16009,14057,15235,32699
137,32,14435,14157,14624,34784
138,32,13562,14480,14366,35592
139,32,13597,14510,14270,35623
140,32,14522,14342,14806,34330
141,32,14767,14256,14728,34249
142,32,13380,14473,14352,35795
143,32,11953,14201,13639,38207
144,32,11935,14157,13848,38060
145,32,13239,13696,14476,36589
146,32,11919,13051,15064,37966
147,32,12932,12546,15795,36727
148,32,14340,13269,15078,35313
149,32,15574,13403,15367,33656
150,32,15752,12977,16065,33206
151,32,15712,13017,16181,33090
152,32,16934,13790,15570,31706
153,32,17091,13903,15017,31989
154,32,16881,13803,15047,32269
155,32,16805,13902,15280,32013
156,32,16414,13706,15023,32857
157,32,15420,13996,14324,34260
158,32,15390,13932,14308,34370
159,32,15158,14031,14389,34422
160,32,16704,13754,14747,32795
161,32,17795,13641,15092,31472
162,32,17878,13465,15254,31403
163,32,16448,13870,14730,32952
164,32,17808,13350,15585,31257
165,32,17663,13466,15326,31545
166,32,17988,14108,14878,31026
167,32,16915,13911,15141,32033
168,32,18346,13954,15185,30515
169,32,18120,14159,15228,30493
170,32,19562,13593,15615,29230
171,32,17741,12819,16083,31357
172,32,17716,12648,16075,31561
173,32,17245,11683,16562,32510
174,32,18012,11791,16452,31745
175,32,18035,11958,16550,31457
176,32,16972,11558,16880,32590
177,32,15835,10991,17128,34046
178,32,15487,11105,16692,34716
179,32,13842,11581,15354,37223
180,32,13904,11727,15376,36993
181,32,13568,11806,15560,37066
182,32,15063,11837,15045,36055
183,32,16163,12660,14796,34381
184,32,17474,13193,14742,32591
185,32,16605,13177,14460,33758
186,32,15846,13045,14532,34577
187,32,14780,12861,14548,35811
188,32,14814,12693,14552,35941
189,32,14686,12848,14516,35950
190,32,14752,12778,14470,36000
191,32,14919,12842,14344,35895
192,32,13941,12421,14427,37211
193,32,12825,12711,13980,38484
194,32,12548,12713,14022,38717
195,32,11628,12998,13392,39982
196,32,12878,12577,13781,38764
197,32,14016,12410,14791,36783
198,32,15003,12523,15030,35444
199,32,15506,12244,14563,35687
200,32,16429,13040,14621,33910
201,32,14776,12518,14433,36273
202,32,14588,12371,14459,36582
203,32,15949,12476,14807,34768
204,32,15813,12431,14818,34938
205,32,15464,12500,14479,35557
206,32,16909,13161,14409,33521
207,32,16728,13227,14488,33557
208,32,17895,13455,14399,32251
209,32,18351,13630,14127,31892
210,32,18242,13571,14254,31933
211,32,19404,13394,14625,30577
212,32,19481,13503,14463,30553
213,32,18472,12864,14738,31926
214,32,20020,12637,15032,30311
215,32,21619,12899,15024,28458
216,32,21233,13138,15129,28500
217,32,21348,12988,14993,28671
218,32,23157,13141,15248,26454
219,32,22853,13098,15237,26812
220,32,22801,13369,15204,26626
221,32,23025,13131,15315,26529
222,32,25140,13042,15225,24593
223,32,26822,13243,15450,22485
224,32,24368,13311,15091,25230
225,32,24368,13315,15266,25051
226,32,24353,13496,15006,25145
227,32,25066,13315,15357,24262
228,32,26505,12972,15756,22767
229,32,26478,12935,15447,23140
230,32,27938,12741,15662,21659
231,32,27908,13038,15749,21305
232,32,27703,12808,15576,21913
233,32,27682,13008,15656,21654
234,32,27611,13168,15743,21478
235,32,27950,13109,15537,21404
236,32,27471,13212,15771,21546
237,32,26423,12632,15763,23182
