round,seed,defect,exploit_,exploit,coop
1,898,19386,12233,16993,29388
2,898,19373,12157,17111,29359
3,898,20458,12704,16618,28220
4,898,18380,12324,16668,30628
5,898,18223,12269,16729,30779
6,898,17334,11659,17106,31901
7,898,19390,12611,16643,29356
8,898,20483,12350,17120,28047
9,898,20555,12259,17357,27829
10,898,21583,12124,17626,26667
11,898,19515,12348,17112,29025
12,898,19558,12422,17133,28887
13,898,19483,12479,17049,28989
14,898,19753,12516,17121,28610
15,898,20389,12973,17035,27603
16,898,21833,13516,16938,25713
17,898,20389,13751,16571,27289
18,898,19958,13882,16287,27873
19,898,19740,13952,16311,27997
20,898,19535,14199,16076,28190
21,898,17769,13123,16712,30396
22,898,16483,13591,16070,31856
23,898,16412,13720,16007,31861
24,898,14735,13253,15559,34453
25,898,15628,14119,15715,32538
26,898,15727,13901,15620,32752
27,898,14464,14053,14608,34875
28,898,14899,14076,14799,34226
29,898,14273,14120,15064,34543
30,898,15608,13743,15890,32759
31,898,16073,13704,16004,32219
32,898,16737,13642,15863,31758
33,898,16489,13473,15742,32296
34,898,15815,14168,15418,32599
35,898,16111,14181,15293,32415
36,898,15436,14278,15358,32928
37,898,14606,14588,14466,34340
38,898,14429,14400,14493,34678
39,898,16281,15594,13825,32300
40,898,15295,14923,14348,33434
41,898,13516,14019,14488,35977
42,898,13642,14033,14392,35933
43,898,13502,14030,14441,36027
44,898,12841,14054,14445,36660
45,898,13047,13894,14344,36715
46,898,12420,14072,14442,37066
47,898,11121,14680,12804,39395
48,898,11351,14640,13229,38780
49,898,12270,15573,12769,37388
50,898,12842,15683,12387,37088
51,898,12944,15858,12544,36654
52,898,12583,16220,12415,36782
53,898,13252,15808,12553,36387
54,898,12621,16094,12251,37034
55,898,14077,16682,12587,34654
56,898,13455,15957,12279,36309
57,898,12765,15889,12558,36788
58,898,11919,15346,12349,38386
59,898,12104,15217,12501,38178
60,898,12618,15314,12586,37482
61,898,12644,15390,12578,37388
62,898,13024,15300,12515,37161
63,898,12969,15357,12359,37315
64,898,13346,15236,12410,37008
65,898,14145,15133,12687,36035
66,898,13517,15319,12543,36621
67,898,13662,15289,12469,36580
68,898,13670,15238,12569,36523
69,898,12886,15672,12396,37046
70,898,12661,15536,12290,37513
71,898,12968,15516,12252,37264
72,898,11872,14868,12112,39148
73,898,11968,15147,12243,38642
74,898,11078,14707,12319,39896
75,898,12219,15244,12582,37955
76,898,13906,16262,12203,35629
77,898,12306,15031,12704,37959
78,898,12916,15386,13267,36431
79,898,13026,15274,13218,36482
80,898,13874,14909,13523,35694
81,898,14383,14930,13771,34916
82,898,14227,14928,13547,35298
83,898,15264,15576,13505,33655
84,898,14747,15713,13366,34174
85,898,14300,15570,13816,34314
86,898,15313,15981,13958,32748
87,898,15821,15685,14933,31561
88,898,16875,15705,15768,29652
89,898,16385,15717,15904,29994
90,898,15489,16141,15876,30494
91,898,15587,16148,15808,30457
92,898,15512,16196,15698,30594
93,898,15116,16232,15615,31037
94,898,15171,16243,15755,30831
95,898,16649,15563,17191,28597
96,898,15073,14896,17137,30894
97,898,15678,14778,17092,30452
98,898,17189,15628,16749,28434
99,898,15373,16785,15398,30444
100,898,15483,16808,15378,30331
101,898,15847,16883,15152,30118
102,898,15988,16855,15150,30007
103,898,16123,16817,15028,30032
104,898,17047,17285,15032,28636
105,898,15471,16830,15004,30695
106,898,15178,16944,15142,30736
107,898,15235,17086,14886,30793
108,898,13653,17698,13962,32687
109,898,15115,17142,14940,30803
110,898,16568,18609,13905,28918
111,898,18355,17714,15302,26629
112,898,18314,17486,15370,26830
113,898,17361,17452,14719,28468
114,898,17299,17556,14786,28359
115,898,18239,16897,14852,28012
116,898,18260,17048,14859,27833
117,898,20205,16383,15510,25902
118,898,19944,16500,15553,26003
119,898,20779,16538,16306,24377
120,898,20224,16535,16381,24860
121,898,22456,17178,15438,22928
122,898,22138,17479,15460,22923
123,898,22939,17621,15815,21625
124,898,22875,17572,15995,21558
125,898,22858,17688,15891,21563
126,898,21968,16676,16431,22925
127,898,22208,16685,16369,22738
128,898,22251,16635,16233,22881
129,898,22025,16680,16489,22806
130,898,21913,16662,16467,22958
131,898,22711,16700,15859,22730
132,898,22091,15965,16090,23854
133,898,21910,15893,15971,24226
134,898,20418,16536,15232,25814
135,898,22105,17918,14260,23717
136,898,22279,17702,14164,23855
137,898,21535,17640,14604,24221
138,898,22074,17571,14559,23796
139,898,21952,17566,14504,23978
140,898,22691,17683,14987,22639
141,898,22887,17635,14954,22524
142,898,23044,17560,14785,22611
143,898,22865,17799,14857,22479
144,898,21063,17776,14585,24576
145,898,21067,17752,14686,24495
146,898,22182,18170,14650,22998
147,898,21384,18542,15003,23071
148,898,21243,18509,15167,23081
149,898,22570,17579,15226,22625
150,898,20863,16527,16035,24575
151,898,20724,16673,16070,24533
152,898,21879,16316,16068,23737
153,898,21130,15619,16238,25013
154,898,19225,16340,15048,27387
155,898,18584,16002,14880,28534
156,898,16746,15229,15186,30839
157,898,16875,15363,15062,30700
158,898,15029,14722,15299,32950
159,898,15116,14741,15429,32714
160,898,14359,13618,15590,34433
161,898,12798,13465,14668,37069
162,898,12677,13774,14760,36789
163,898,11265,12985,14583,39167
164,898,10821,12941,14861,39377
165,898,12261,14305,14471,36963
166,898,12724,14331,14076,36869
167,898,12394,14396,14225,36985
168,898,13654,14284,14981,35081
169,898,12407,13285,15324,36984
170,898,12653,13440,15236,36671
171,898,11872,13071,15365,37692
172,898,11338,12909,15797,37956
173,898,9820,13804,14075,40301
174,898,9242,13698,14073,40987
175,898,8542,13761,14139,41558
176,898,8006,14019,13911,42064
177,898,7728,14308,13755,42209
178,898,8566,15863,13373,40198
179,898,8137,15829,13311,40723
180,898,6980,15957,12107,42956
181,898,7052,15927,11977,43044
182,898,6959,15962,12177,42902
183,898,7188,15919,12006,42887
184,898,7480,15841,12071,42608
185,898,8843,15385,13697,40075
186,898,8104,15041,14120,40735
187,898,8519,15071,14131,40279
188,898,9724,16608,13556,38112
189,898,9710,16548,13706,38036
190,898,10475,16508,13515,37502
191,898,10461,16555,13444,37540
192,898,10261,16537,13469,37733
193,898,11098,15912,13859,37131
194,898,11837,16446,13259,36458
195,898,13195,17464,13031,34310
196,898,11815,16066,13712,36407
197,898,11858,16139,13573,36430
198,898,11761,16116,13566,36557
199,898,11100,16354,13572,36974
200,898,12472,15520,15215,34793
201,898,12773,15550,14978,34699
202,898,13222,15892,15649,33237
203,898,12491,15949,14683,34877
204,898,13281,16991,14639,33089
205,898,12917,17319,13182,34582
206,898,11445,18131,11618,36806
207,898,10044,17820,10970,39166
208,898,9761,17825,11134,39280
209,898,11054,19251,10752,36943
210,898,11651,19149,10675,36525
211,898,11815,19009,10495,36681
212,898,12171,19359,10408,36062
213,898,12188,19449,10220,36143
214,898,12078,19260,10145,36517
215,898,10706,19936,9021,38337
216,898,10935,19826,8947,38292
217,898,10469,19930,8782,38819
218,898,10867,19991,8936,38206
219,898,11177,19822,8831,38170
220,898,10443,19571,9130,38856
221,898,9688,19947,8894,39471
222,898,9585,19955,8948,39512
223,898,9030,20361,8681,39928
224,898,10302,21327,8674,37697
225,898,10796,22540,8559,36105
226,898,10711,22694,8758,35837
227,898,9557,21488,8976,37979
228,898,10823,22368,8794,36015
229,898,10799,22332,8912,35957
230,898,10336,22193,9345,36126
231,898,10231,22273,9302,36194
232,898,10313,22168,9242,36277
233,898,10450,22112,9231,36207
234,898,11632,21947,10343,34078
235,898,10794,22099,10656,34451
236,898,10912,22070,10609,34409
237,898,9928,22723,10552,34797
238,898,9972,22754,10473,34801
239,898,8899,21303,10782,37016
240,898,9925,22272,11003,34800
241,898,10014,22113,11081,34792
242,898,9973,21934,11066,35027
243,898,9121,21796,11837,35246
244,898,8103,21730,10654,37513
245,898,8072,21771,10778,37379
246,898,8112,21739,10707,37442
247,898,6995,21934,9358,39713
248,898,7057,21847,9503,39593
249,898,6292,20765,9126,41817
250,898,6161,20922,9022,41895
251,898,6472,20562,9244,41722
252,898,6524,20569,9198,41709
253,898,6967,20183,9493,41357
254,898,7951,20148,10811,39090
255,898,6956,19336,10331,41377
256,898,6926,19192,10489,41393
257,898,6434,18963,9172,43431
258,898,5513,17318,9170,45999
259,898,6317,19538,8697,43448
260,898,5917,19669,8431,43983
261,898,6158,19721,8423,43698
262,898,5409,17703,8969,45919
263,898,6282,18937,9138,43643
264,898,6838,18779,9175,43208
265,898,7370,18587,9478,42565
266,898,7854,18358,9394,42394
267,898,8528,17837,9837,41798
268,898,8542,17876,9773,41809
269,898,8525,18103,10002,41370
270,898,8648,17811,9818,41723
271,898,9885,17465,11306,39344
272,898,9923,17385,11272,39420
273,898,11320,17833,11830,37017
274,898,10738,18202,11690,37370
275,898,10660,18460,11707,37173
276,898,10714,18177,11768,37341
277,898,10011,18443,11623,37923
278,898,9948,18537,11684,37831
279,898,9292,18903,11610,38195
280,898,9393,18776,11567,38264
281,898,10676,19053,12166,36105
282,898,11312,18682,12259,35747
283,898,12119,18309,12488,35084
284,898,12527,17888,13872,33713
285,898,14072,18625,14023,31280
286,898,15512,18275,15056,29157
287,898,14054,18862,13892,31192
288,898,14095,18732,13813,31360
289,898,13951,18922,13814,31313
290,898,13453,17691,13925,32931
291,898,13518,17708,13821,32953
292,898,15017,16985,15192,30806
293,898,16427,16893,15903,28777
294,898,15480,16712,16353,29455
295,898,16568,16563,16119,28750
296,898,18170,17466,15490,26874
297,898,18134,17425,15414,27027
298,898,16609,18424,14002,28965
299,898,18051,19631,13499,26819
300,898,18058,19549,13385,27008
301,898,18645,19830,14064,25461
302,898,17078,19279,14166,27477
303,898,17684,19032,14262,27022
304,898,17719,19012,14319,26950
305,898,15978,18390,14572,29060
306,898,15479,17817,14161,30543
307,898,17121,18233,14326,28320
308,898,17003,18118,14314,28565
309,898,16199,18814,13904,29083
310,898,16253,18845,14045,28857
311,898,15254,18885,13233,30628
312,898,16704,18244,14395,28657
313,898,15259,17350,14723,30668
314,898,13452,17781,13791,32976
315,898,14240,17362,14015,32383
316,898,14215,17226,14207,32352
317,898,14746,17407,13807,32040
318,898,16325,17392,14058,30225
319,898,14726,16968,14163,32143
320,898,14754,16969,14190,32087
321,898,14084,16520,13776,33620
322,898,12531,17070,12477,35922
323,898,14280,16781,13155,33784
324,898,13979,16989,13248,33784
325,898,14761,16924,13131,33184
326,898,15678,16696,13237,32389
327,898,16802,17022,13429,30747
328,898,17251,16668,13525,30556
329,898,15649,15793,14035,32523
330,898,15501,15667,13956,32876
331,898,14020,15305,13748,34927
332,898,13333,15964,13653,35050
333,898,14112,15871,13378,34639
334,898,13555,15765,13509,35171
335,898,13528,15841,13583,35048
336,898,15014,15578,14368,33040
337,898,14275,15470,14720,33535
338,898,14124,15566,14846,33464
339,898,15601,15923,14924,31552
340,898,14994,15745,14333,32928
341,898,14534,15648,14327,33491
342,898,14609,15795,14376,33220
343,898,13873,16063,14292,33772
344,898,14057,16166,14161,33616
345,898,12681,14520,14908,35891
346,898,13380,14872,15549,34199
347,898,13182,15012,15521,34285
