round,seed,coop,exploit_,exploit,defect
1,512,29226,17558,11823,19393
2,512,27176,17917,11259,21648
3,512,25219,17320,12061,23400
4,512,27434,16888,12430,21248
5,512,26745,16864,12497,21894
6,512,28118,16889,12103,20890
7,512,28272,16884,12215,20629
8,512,26847,16593,12655,21905
9,512,25764,16709,12550,22977
10,512,27632,16035,12816,21517
11,512,26726,15980,13228,22066
12,512,25548,15600,13390,23462
13,512,25829,15540,13046,23585
14,512,25434,15639,13189,23738
15,512,24903,15197,13592,24308
16,512,23782,14870,13739,25609
17,512,23166,15113,13635,26086
18,512,21548,15057,13913,27482
19,512,20956,14848,13465,28731
20,512,18566,15051,12890,31493
21,512,17534,15243,12597,32626
22,512,16489,15432,12417,33662
23,512,16465,15355,12372,33808
24,512,15308,15698,12047,34947
25,512,16507,15360,12246,33887
26,512,17366,15023,12917,32694
27,512,18101,15162,13333,31404
28,512,19009,14885,13040,31066
29,512,18803,15148,13133,30916
30,512,16902,15868,12052,33178
31,512,17633,15718,12257,32392
32,512,16860,15822,12216,33102
33,512,17025,15648,12074,33253
34,512,16956,15659,12073,33312
35,512,17777,15811,11740,32672
36,512,16261,15550,11760,34429
37,512,18026,14972,13054,31948
38,512,18469,15255,12887,31389
39,512,18228,15313,12998,31461
40,512,18547,15324,13067,31062
41,512,18947,15260,13064,30729
42,512,18560,15357,13382,30701
43,512,20071,14687,13766,29476
44,512,20707,15605,13377,28311
45,512,22720,15386,13389,26505
46,512,21409,15536,13316,27739
47,512,23310,14960,14248,25482
48,512,24693,14987,14098,24222
49,512,25012,15413,14059,23516
50,512,24053,15712,13332,24903
51,512,23750,16066,13395,24789
52,512,22899,16291,12930,25880
53,512,23034,16208,12907,25851
54,512,22628,16052,12828,26492
55,512,24526,16027,13254,24193
56,512,25294,16305,13073,23328
57,512,24383,16118,13324,24175
58,512,24461,15847,13213,24479
59,512,22616,15364,13926,26094
60,512,22750,15053,13793,26404
61,512,22209,15225,13525,27041
62,512,22041,15382,13663,26914
63,512,20880,15484,12821,28815
64,512,21111,15773,13203,27913
65,512,20624,15742,13476,28158
66,512,20830,15758,13190,28222
67,512,21058,15669,13162,28111
68,512,21059,15728,13138,28075
69,512,19027,15879,12691,30403
70,512,19968,16178,12666,29188
71,512,19811,16100,12746,29343
72,512,20059,16274,12815,28852
73,512,19516,15878,12730,29876
74,512,19624,16135,12758,29483
75,512,21139,16181,12599,28081
76,512,22584,15988,12797,26631
77,512,21093,16515,12581,27811
78,512,20851,16312,12532,28305
79,512,19099,15027,13284,30590
80,512,18071,15443,12806,31680
81,512,18184,15377,12616,31823
82,512,18571,15558,12524,31347
83,512,18842,15708,12538,30912
84,512,19778,15781,12259,30182
85,512,18836,15757,12443,30964
86,512,17695,15868,12131,32306
87,512,18213,15750,11918,32119
88,512,18139,15540,12674,31647
89,512,17033,15609,12463,32895
90,512,17616,15436,12522,32426
91,512,18852,15020,12865,31263
92,512,19546,15771,12952,29731
93,512,19083,15487,13079,30351
94,512,20358,15083,13221,29338
95,512,21145,15137,13397,28321
96,512,19631,15415,13107,29847
97,512,19221,15412,13079,30288
98,512,18101,15283,12913,31703
99,512,17851,15124,12896,32129
100,512,18015,15164,12624,32197
101,512,16046,15715,11839,34400
102,512,17009,15828,11910,33253
103,512,16749,15897,12024,33330
104,512,18482,15898,11835,31785
105,512,18009,15869,12114,32008
106,512,19498,15369,12680,30453
107,512,17481,15304,12787,32428
108,512,17645,15064,12556,32735
109,512,18433,15573,12650,31344
110,512,17727,15426,12597,32250
111,512,16843,15127,12837,33193
112,512,17871,14774,12874,32481
113,512,19012,14607,13368,31013
114,512,18942,14583,13252,31223
115,512,20240,14686,13519,29555
116,512,19035,14082,13830,31053
117,512,19070,14349,14027,30554
118,512,19272,14174,13900,30654
119,512,16968,13589,14526,32917
120,512,16698,13391,14554,33357
121,512,15850,13331,14165,34654
122,512,14535,12696,14485,36284
123,512,13494,11943,14693,37870
124,512,14118,12153,15107,36622
125,512,14172,12088,15139,36601
126,512,15095,12568,14935,35402
127,512,14747,12405,14872,35976
128,512,14311,12417,15047,36225
129,512,15762,12640,14878,34720
130,512,15114,12762,14703,35421
131,512,13689,13078,13916,37317
132,512,13751,13087,13768,37394
133,512,13068,13051,13724,38157
134,512,11586,12688,13620,40106
135,512,10456,12555,13314,41675
136,512,11361,12891,13206,40542
137,512,10747,13027,12817,41409
138,512,10173,12714,12831,42282
139,512,10786,12482,12887,41845
140,512,12255,13818,13116,38811
141,512,11610,13599,13270,39521
142,512,10156,12813,12533,42498
143,512,10080,12987,12624,42309
144,512,11353,13564,12267,40816
145,512,10072,13742,11774,42412
146,512,10973,14330,11876,40821
147,512,12353,15062,11293,39292
148,512,13015,14886,11639,38460
149,512,12738,14955,11881,38426
150,512,13940,15036,12258,36766
151,512,14508,15056,11873,36563
152,512,15396,15243,12005,35356
153,512,15204,15396,12040,35360
154,512,16343,15582,11980,34095
155,512,15349,15651,11758,35242
156,512,14002,15273,11950,36775
157,512,13744,15149,11916,37191
158,512,15288,15473,11768,35471
159,512,15204,15582,11841,35373
160,512,15108,15487,11722,35683
161,512,15091,15563,12051,35295
162,512,16062,15853,11637,34448
163,512,16248,15851,11648,34253
164,512,15172,15442,11943,35443
165,512,16192,15167,12286,34355
166,512,13916,14980,12172,36932
167,512,14796,15338,12157,35709
168,512,14255,14857,12127,36761
169,512,13712,14746,12178,37364
170,512,13165,14416,12195,38224
171,512,13103,14165,11979,38753
172,512,13672,14505,12473,37350
173,512,13047,14023,12387,38543
174,512,12902,13868,12497,38733
175,512,13416,13745,12391,38448
176,512,11761,13394,12826,40019
177,512,12445,13793,12527,39235
178,512,11415,13381,12175,41029
179,512,11558,13470,12068,40904
180,512,11150,13600,12255,40995
181,512,12772,13633,12462,39133
182,512,12266,13589,12641,39504
183,512,12507,13575,12507,39411
184,512,11820,13598,12436,40146
185,512,12273,14052,12417,39258
186,512,13020,13996,12780,38204
187,512,14152,13667,13429,36752
188,512,14158,13663,13394,36785
189,512,14374,13794,13563,36269
190,512,14545,13650,13285,36520
191,512,14976,13799,13657,35568
192,512,15482,13556,13794,35168
193,512,15171,13831,13852,35146
194,512,16964,13807,14112,33117
195,512,17438,13891,13941,32730
196,512,16930,13839,14084,33147
197,512,17171,13881,14069,32879
198,512,16047,13674,14084,34195
199,512,16887,13848,14142,33123
200,512,16207,13872,13878,34043
201,512,15373,13463,13726,35438
202,512,15130,13390,13583,35897
203,512,15947,13138,14235,34680
204,512,14298,13453,13481,36768
205,512,13501,13593,13527,37379
206,512,14916,13693,13261,36130
207,512,14507,13614,13483,36396
208,512,16077,14607,13141,34175
209,512,18293,13676,14411,31620
210,512,16078,13270,14554,34098
211,512,16709,13450,14351,33490
212,512,15025,12407,14775,35793
213,512,15633,12750,14944,34673
214,512,16236,12456,14981,34327
215,512,16648,12682,15186,33484
216,512,16671,12561,15204,33564
217,512,17061,12476,15438,33025
218,512,17380,12404,15372,32844
219,512,18106,12514,15582,31798
220,512,19254,12959,15350,30437
221,512,19987,13136,15288,29589
222,512,20529,13295,15589,28587
223,512,19473,13288,15153,30086
224,512,20075,13429,15288,29208
225,512,19116,13319,15331,30234
226,512,21633,12920,15737,27710
227,512,23312,12422,16171,26095
228,512,23769,12344,16370,25517
229,512,23488,12399,16540,25573
230,512,24426,12654,16524,24396
231,512,25013,12571,16205,24211
232,512,26450,12707,16145,22698
233,512,26435,12832,16224,22509
234,512,25129,12768,16386,23717
235,512,25279,12790,16291,23640
236,512,25860,12896,16220,23024
237,512,26688,12911,16094,22307
238,512,26643,13160,15876,22321
239,512,26692,12953,15653,22702
240,512,26740,13098,15796,22366
241,512,24338,12635,16283,24744
242,512,23936,12686,16671,24707
243,512,22851,12961,15777,26411
244,512,23841,12768,15854,25537
245,512,23358,12895,16058,25689
246,512,23590,12853,15775,25782
247,512,23278,12864,15977,25881
248,512,25314,13816,15339,23531
249,512,24448,13836,15140,24576
250,512,23055,13410,15364,26171
251,512,21817,13406,15557,27220
252,512,21933,13264,15510,27293
253,512,20918,13451,15296,28335
254,512,19264,13790,15009,29937
255,512,21411,13714,15383,27492
256,512,22952,13857,15144,26047
257,512,22435,14110,14950,26505
258,512,23640,14097,14875,25388
259,512,23012,13664,15305,26019
260,512,23328,13687,14996,25989
261,512,22215,14013,14699,27073
262,512,23410,14726,14291,25573
263,512,24032,14611,14110,25247
264,512,25526,15154,13784,23536
265,512,26899,15701,13303,22097
266,512,26424,15473,13308,22795
267,512,26017,15860,13458,22665
268,512,26813,15793,13215,22179
269,512,26837,15585,13236,22342
270,512,26623,15799,13200,22378
271,512,26626,15632,13165,22577
272,512,26350,15907,13357,22386
273,512,27663,15549,13767,21021
274,512,28566,15273,13820,20341
275,512,26040,15133,13681,23146
276,512,26449,15129,13587,22835
277,512,24747,14840,13676,24737
278,512,24536,15189,13806,24469
279,512,23115,14941,14248,25696
280,512,23515,14588,13944,25953
281,512,22878,14571,14245,26306
282,512,24592,14746,14271,24391
283,512,26359,14933,13976,22732
284,512,26225,14903,14241,22631
285,512,27385,14846,14170,21599
286,512,27455,14677,14127,21741
287,512,27095,14921,14177,21807
288,512,26950,14969,14422,21659
289,512,26420,15203,14319,22058
290,512,26070,15181,14149,22600
291,512,27060,14849,14266,21825
292,512,26499,14896,14398,22207
293,512,25747,14888,14548,22817
294,512,25234,15193,14749,22824
295,512,26352,15071,14653,21924
296,512,28154,14976,14570,20300
297,512,27664,14748,14456,21132
298,512,26392,14724,14766,22118
299,512,28352,14523,15020,20105
300,512,26900,13973,15264,21863
301,512,26687,14183,15339,21791
302,512,26927,14131,15124,21818
303,512,27009,14006,15221,21764
304,512,26925,13985,15124,21966
305,512,25565,14165,14773,23497
306,512,25907,14230,14744,23119
307,512,25930,14233,14845,22992
308,512,24966,14372,15036,23626
309,512,25058,14362,15015,23565
310,512,23843,14236,14800,25121
311,512,23148,13684,14765,26403
312,512,21543,13407,15037,28013
313,512,23430,14057,14754,25759
314,512,23700,13733,14422,26145
315,512,22374,14201,14838,26587
316,512,23775,14005,15020,25200
317,512,24328,13765,15044,24863
318,512,24104,13983,15004,24909
319,512,24872,13935,14963,24230
320,512,26592,14017,14861,22530
321,512,27054,13967,14879,22100
322,512,25372,14016,14637,23975
323,512,26702,14356,14587,22355
324,512,28056,13852,15202,20890
325,512,28907,13751,15038,20304
326,512,26809,13833,15023,22335
327,512,26496,13955,15224,22325
328,512,27005,13695,14859,22441
329,512,26136,13664,15242,22958
330,512,24277,13628,15219,24876
331,512,22834,13076,15503,26587
332,512,23762,13223,15223,25792
333,512,23085,13401,15526,25988
334,512,24318,13411,15548,24723
335,512,23589,13225,15328,25858
336,512,25036,13874,15008,24082
337,512,24957,13929,15085,24029
338,512,26592,13750,15101,22557
339,512,24643,13740,15311,24306
340,512,23946,13995,14994,25065
341,512,24111,13940,14800,25149
342,512,24200,13835,14891,25074
343,512,23015,13720,14879,26386
344,512,20866,14223,14252,28659
345,512,21184,14206,14290,28320
346,512,22274,14675,14217,26834
347,512,22340,14668,14096,26896
348,512,22191,14766,13833,27210
349,512,22394,14635,13647,27324
350,512,20208,14638,14007,29147
351,512,20487,14121,13751,29641
352,512,20481,14406,13834,29279
353,512,20122,14416,13955,29507
354,512,19738,14678,13803,29781
355,512,20401,14473,13703,29423
356,512,21397,14477,13934,28192
357,512,22044,14311,14009,27636
358,512,21209,14543,14146,28102
359,512,21575,14513,14051,27861
360,512,21301,14266,13992,28441
361,512,20544,14457,13570,29429
362,512,21638,14654,13967,27741
363,512,20904,14117,13659,29320
364,512,20871,14240,14135,28754
365,512,20380,14263,14258,29099
366,512,19022,13944,14143,30891
367,512,19260,13851,14006,30883
368,512,17869,13308,14185,32638
369,512,19235,13461,14508,30796
370,512,17804,12568,14819,32809
371,512,17784,12693,14728,32795
372,512,17724,12783,14920,32573
373,512,19150,12781,15161,30908
374,512,18824,13113,15082,30981
375,512,18984,12892,15310,30814
376,512,19291,12894,15045,30770
377,512,19052,12872,15249,30827
378,512,18383,12960,15174,31483
379,512,17394,12896,15301,32409
380,512,17678,12741,15140,32441
381,512,18241,12492,14861,32406
382,512,17115,12789,14751,33345
383,512,16079,12565,15011,34345
384,512,16775,12264,15016,33945
385,512,16942,12212,14970,33876
386,512,16521,12071,14987,34421
387,512,15104,11687,15224,35985
388,512,15083,11554,15146,36217
389,512,14652,11579,14911,36858
390,512,14368,11623,15169,36840
391,512,14661,11652,14766,36921
392,512,14877,11666,15307,36150
393,512,16457,11380,15894,34269
394,512,17597,11489,16315,32599
395,512,17180,11593,16477,32750
396,512,16843,11283,16001,33873
397,512,16988,11320,15937,33755
398,512,16828,11260,16148,33764
399,512,16297,11494,15915,34294
400,512,16473,11278,15842,34407
401,512,15860,11428,15742,34970
402,512,15994,11433,15712,34861
403,512,15787,11440,15459,35314
404,512,16001,11465,15672,34862
405,512,15670,11478,15451,35401
406,512,15809,11526,15663,35002
407,512,16495,11405,16024,34076
408,512,16255,11516,15974,34255
409,512,15070,11403,15440,36087
410,512,14283,11389,15392,36936
411,512,13814,11379,15407,37400
412,512,13998,11323,15241,37438
413,512,15591,11805,15094,35510
414,512,15988,11959,15031,35022
415,512,15858,11991,15101,35050
416,512,16096,12108,14964,34832
417,512,16209,11857,14866,35068
418,512,16474,12317,15158,34051
419,512,17238,12275,15216,33271
420,512,15597,11732,15448,35223
421,512,16186,11606,15653,34555
422,512,17159,12171,15558,33112
423,512,19524,12536,15598,30342
424,512,17859,12424,15581,32136
425,512,18315,12428,15270,31987
426,512,17995,12231,15470,32304
