round,seed,defect,exploit,exploit_,coop
1,711,19687,16741,11993,29579
2,711,18590,17553,11701,30156
3,711,18357,17399,11725,30519
4,711,18662,17336,11822,30180
5,711,18738,17274,11767,30221
6,711,18451,17371,11791,30387
7,711,20552,16839,12690,27919
8,711,21725,16995,12301,26979
9,711,22674,17815,12007,25504
10,711,21832,18164,11633,26371
11,711,21853,18162,11910,26075
12,711,21754,18044,11685,26517
13,711,22963,17582,12084,25371
14,711,22440,17418,12094,26048
15,711,21423,16990,12538,27049
16,711,22323,16459,12755,26463
17,711,21986,16566,12899,26549
18,711,23316,15793,13710,25181
19,711,23271,15836,13796,25097
20,711,23537,15812,13580,25071
21,711,21495,15946,13361,27198
22,711,23335,16044,13311,25310
23,711,23444,15797,13317,25442
24,711,24270,16422,13284,24024
25,711,23780,16257,13592,24371
26,711,24458,16935,13425,23182
27,711,23414,16934,13622,24030
28,711,23461,16840,13651,24048
29,711,23357,16910,13800,23933
30,711,22761,16642,13534,25063
31,711,21430,15967,13975,26628
32,711,19370,17079,12656,28895
33,711,19127,16990,12697,29186
34,711,19159,17145,12799,28897
35,711,21435,17721,12194,26650
36,711,19421,17512,12395,28672
37,711,18546,17096,12042,30316
38,711,18436,17079,12219,30266
39,711,17528,17366,12250,30856
40,711,15849,17522,11293,33336
41,711,16343,17281,11330,33046
42,711,15271,17890,11095,33744
43,711,16323,17750,11247,32680
44,711,16900,17518,11337,32245
45,711,16983,17246,11735,32036
46,711,16816,17090,11486,32608
47,711,16954,17185,11575,32286
48,711,17460,17541,11393,31606
49,711,18202,17308,11484,31006
50,711,18081,17321,11604,30994
51,711,17984,17351,11652,31013
52,711,16290,17348,10932,33430
53,711,16573,17609,11182,32636
54,711,18356,17048,11479,31117
55,711,19486,17683,11546,29285
56,711,18580,16851,11782,30787
57,711,17590,16360,12198,31852
58,711,18010,16247,12354,31389
59,711,16512,16676,12064,32748
60,711,16409,16420,12020,33151
61,711,16656,16231,11922,33191
62,711,15703,16663,11641,33993
63,711,14973,16607,11518,34902
64,711,15839,16646,11882,33633
65,711,13777,16994,10999,36230
66,711,13990,16967,10773,36270
67,711,13588,16710,10912,36790
68,711,15418,16771,11179,34632
69,711,16898,17625,10702,32775
70,711,16712,17619,10747,32922
71,711,15852,17986,10521,33641
72,711,14606,17367,10804,35223
73,711,14183,17605,10530,35682
74,711,12838,16379,11023,37760
75,711,12521,16583,11065,37831
76,711,12573,16407,10925,38095
77,711,12594,16304,10872,38230
78,711,12389,16263,10933,38415
79,711,12426,16410,10972,38192
80,711,11084,15788,11159,39969
81,711,12617,15406,12108,37869
82,711,12118,15372,12023,38487
83,711,13023,15071,12355,37551
84,711,13345,15147,12321,37187
85,711,13294,15021,12424,37261
86,711,11441,13751,13098,39710
87,711,11643,13899,12990,39468
88,711,10789,14104,12792,40315
89,711,12316,14625,12621,38438
90,711,12594,14953,12433,38020
91,711,12387,14757,12575,38281
92,711,13794,15497,12107,36602
93,711,13780,15538,12260,36422
94,711,15326,15302,12997,34375
95,711,14023,15721,12141,36115
96,711,13798,15921,12016,36265
97,711,15360,16831,11736,34073
98,711,15511,16848,11800,33841
99,711,15932,16618,11709,33741
100,711,15416,16953,11720,33911
101,711,15372,16744,11671,34213
102,711,14746,16436,12013,34805
103,711,13702,16305,12244,35749
104,711,15421,15833,13362,33384
105,711,15213,15767,13339,33681
106,711,13409,16352,12370,35869
107,711,12404,15828,11712,38056
108,711,13513,16966,11351,36170
109,711,12033,16362,11443,38162
110,711,11952,16446,11350,38252
111,711,13623,16142,11996,36239
112,711,14014,16219,12035,35732
113,711,14490,15902,12107,35501
114,711,13090,14995,12696,37219
115,711,13138,14970,12836,37056
116,711,12647,14978,12667,37708
117,711,12080,14900,13023,37997
118,711,12412,14506,13068,38014
119,711,11740,14778,13024,38458
120,711,13373,15886,12575,36166
121,711,14341,16107,12748,34804
122,711,14387,16001,12963,34649
123,711,13987,15939,13264,34810
124,711,13226,16051,13394,35329
125,711,12865,15467,13574,36094
126,711,12972,15586,13732,35710
127,711,12335,15682,13679,36304
128,711,12429,15658,13612,36301
129,711,13190,15268,13908,35634
130,711,13757,15359,13597,35287
131,711,13465,15783,13523,35229
132,711,11884,16515,12138,37463
133,711,11859,16423,11917,37801
134,711,12184,16247,12356,37213
135,711,12855,16179,12106,36860
136,711,11916,15400,12361,38323
137,711,11522,15551,12467,38460
138,711,10138,14496,12416,40950
139,711,10082,14435,12395,41088
140,711,10021,14543,12591,40845
141,711,10117,14386,12429,41068
142,711,10775,14406,12305,40514
143,711,10768,14586,12454,40192
144,711,10706,14443,12359,40492
145,711,10281,14375,12402,40942
146,711,10884,14501,12497,40118
147,711,10858,14476,12178,40488
148,711,9096,13874,12130,42900
149,711,10573,14313,12722,40392
150,711,9059,12795,13370,42776
151,711,7803,12444,12828,44925
152,711,8014,12610,12845,44531
153,711,8321,12444,13049,44186
154,711,9472,12659,13593,42276
155,711,10762,12204,14934,40100
156,711,10957,12220,14793,40030
157,711,10624,12120,14948,40308
158,711,10816,11930,14968,40286
159,711,10321,11927,15318,40434
160,711,10086,11742,15042,41130
161,711,10434,12001,14742,40823
162,711,10487,11887,14697,40929
163,711,11839,11704,15522,38935
164,711,10999,11512,15710,39779
165,711,10599,11580,15924,39897
166,711,10293,11504,16109,40094
167,711,10750,11695,15973,39582
168,711,10140,11978,15542,40340
169,711,8691,12011,14597,42701
170,711,7268,11732,13837,45163
171,711,7367,11630,13738,45265
172,711,7645,11845,13583,44927
173,711,7935,12013,13585,44467
174,711,8167,12339,13576,43918
175,711,8735,12164,13716,43385
176,711,8614,12054,13698,43634
177,711,9026,12041,13840,43093
178,711,9392,12278,13774,42556
179,711,9403,12154,13934,42509
180,711,9944,12406,13924,41726
181,711,10071,12221,13885,41823
182,711,10081,12235,13888,41796
183,711,9942,12418,13873,41767
184,711,10087,12284,14282,41347
185,711,10296,12436,14269,40999
186,711,10218,12314,14066,41402
187,711,10132,12506,14225,41137
188,711,10059,12094,14210,41637
189,711,10301,12237,14316,41146
190,711,10249,12032,14282,41437
191,711,9882,11919,14510,41689
192,711,9941,12013,14556,41490
193,711,9514,11719,14289,42478
194,711,7931,12329,12872,44868
195,711,8305,12509,12969,44217
196,711,8510,12803,13053,43634
197,711,8560,12707,12992,43741
198,711,10171,12852,13586,41391
