round,seed,exploit,coop,defect,exploit_
1,4,11670,29610,19414,17306
2,4,12095,30838,18266,16801
3,4,11667,28464,20600,17269
4,4,11837,27999,20921,17243
5,4,12276,27302,21778,16644
6,4,12981,29353,19822,15844
7,4,13145,31127,18484,15244
8,4,13853,29543,19203,15401
9,4,13411,30456,18768,15365
10,4,13489,30387,18785,15339
11,4,13588,29624,19173,15615
12,4,13410,31396,17899,15295
13,4,13356,29768,19223,15653
14,4,13082,29387,19903,15628
15,4,13209,28310,20486,15995
16,4,13040,29404,19820,15736
17,4,13041,29368,19752,15839
18,4,12763,27618,21435,16184
19,4,12789,27609,21380,16222
20,4,12692,28621,20509,16178
21,4,12997,26676,21837,16490
22,4,12791,27051,21854,16304
23,4,13283,27557,21158,16002
24,4,13098,28206,19984,16712
25,4,13078,28252,19993,16677
26,4,12895,28613,20070,16422
27,4,13019,29714,19175,16092
28,4,13233,29337,19243,16187
29,4,12875,29748,19186,16191
30,4,12639,30580,18272,16509
31,4,13254,30422,17843,16481
32,4,13174,30560,17961,16305
33,4,12727,32145,16967,16161
34,4,12804,31877,17077,16242
35,4,12750,32203,17043,16004
36,4,13183,31349,17953,15515
37,4,13399,30439,18809,15353
38,4,13460,30720,18346,15474
39,4,13385,32190,17207,15218
40,4,14043,30455,18528,14974
41,4,14096,30778,18158,14968
42,4,13999,30775,18257,14969
43,4,14100,30792,18081,15027
44,4,13846,31615,17526,15013
45,4,13851,32016,16874,15259
46,4,13918,31732,17122,15228
47,4,13825,32084,17060,15031
48,4,13930,31362,17478,15230
49,4,14540,29915,18964,14581
50,4,15123,31899,16883,14095
51,4,15050,31646,17231,14073
52,4,15593,33036,16246,13125
53,4,15487,32143,17249,13121
54,4,15617,32951,16473,12959
55,4,15040,30779,18298,13883
56,4,13939,33101,16219,14741
57,4,13476,34051,15594,14879
58,4,13018,35656,14265,15061
59,4,13020,36100,13837,15043
60,4,12980,38537,11991,14492
61,4,12730,38550,12281,14439
62,4,12591,40523,10769,14117
63,4,12419,41179,10407,13995
64,4,12448,41779,10006,13767
65,4,11702,43392,9114,13792
66,4,11616,43582,9256,13546
67,4,11278,44655,8324,13743
68,4,11504,44043,8453,14000
69,4,11912,46674,7073,12341
70,4,11899,46835,6943,12323
71,4,11600,47450,6635,12315
72,4,11705,47729,6415,12151
73,4,11709,47330,6741,12220
74,4,11831,47621,6408,12140
75,4,11655,47862,6534,11949
76,4,11670,47773,6658,11899
77,4,11621,48040,6405,11934
78,4,11752,47980,6295,11973
79,4,11520,48180,6406,11894
80,4,11701,47501,6606,12192
81,4,11657,47934,6454,11955
82,4,11948,47475,6497,12080
83,4,11715,48246,6140,11899
84,4,11569,48085,6326,12020
85,4,10978,48827,5914,12281
86,4,11152,48492,5923,12433
87,4,10968,48317,6308,12407
88,4,11102,48603,5890,12405
89,4,11371,47760,6398,12471
90,4,11806,47204,6580,12410
91,4,11807,47191,6676,12326
92,4,11747,47080,6853,12320
93,4,11848,47073,6645,12434
94,4,11922,47043,6667,12368
95,4,11603,47817,6371,12209
96,4,11194,48492,5979,12335
97,4,11317,48558,6031,12094
98,4,11334,48788,5795,12083
99,4,11285,48830,5798,12087
100,4,11251,49200,5661,11888
101,4,11529,48543,5837,12091
102,4,11346,48553,5910,12191
103,4,11401,47903,6353,12343
104,4,11495,47969,6131,12405
105,4,11950,46114,7129,12807
106,4,11904,46366,7057,12673
107,4,11729,46637,6788,12846
108,4,11617,46891,6717,12775
109,4,11370,47513,6308,12809
110,4,11400,47553,6101,12946
111,4,11065,50413,4811,11711
112,4,10860,50394,5014,11732
113,4,12412,48020,5789,11779
114,4,12258,47458,6321,11963
115,4,12380,48087,6046,11487
116,4,12879,45476,7185,12460
117,4,13196,47781,5983,11040
118,4,13269,48131,5837,10763
119,4,13135,48308,5830,10727
120,4,14020,45490,7053,11437
121,4,13964,46040,6564,11432
122,4,13971,45606,7111,11312
123,4,14266,43576,7882,12276
124,4,13373,41172,9239,14216
125,4,13711,40551,9750,13988
126,4,13712,40569,9766,13953
127,4,13505,41293,9138,14064
128,4,13519,41235,9168,14078
129,4,13744,41725,8572,13959
130,4,13724,41829,8468,13979
131,4,13662,41703,8698,13937
132,4,13822,39843,9321,15014
133,4,14060,39572,9509,14859
134,4,13594,39124,10125,15157
135,4,13708,38975,10312,15005
136,4,13713,38859,10340,15088
137,4,13195,36695,11653,16457
138,4,13338,38540,10710,15412
139,4,12661,40904,9508,14927
140,4,12719,40778,9493,15010
141,4,11648,43023,8331,14998
142,4,11550,42812,8508,15130
143,4,11511,42717,8692,15080
144,4,11721,42519,8518,15242
145,4,11442,43003,8525,15030
146,4,11573,42827,8512,15088
147,4,11430,42543,8817,15210
148,4,11119,43091,8412,15378
149,4,11071,43359,8132,15438
150,4,10683,41672,8759,16886
151,4,11010,41413,8552,17025
152,4,11090,41873,8322,16715
153,4,10902,41762,8801,16535
154,4,12182,39636,9550,16632
155,4,12240,39413,9625,16722
156,4,12086,39265,9947,16702
157,4,11652,41291,9106,15951
158,4,11981,40880,9441,15698
159,4,11803,40556,9679,15962
160,4,12067,38698,10909,16326
161,4,11920,39024,10316,16740
162,4,12085,38441,10819,16655
163,4,11980,38618,10613,16789
164,4,11893,38762,10926,16419
165,4,13721,36165,12222,15892
166,4,12522,38593,10707,16178
167,4,12497,38659,10655,16189
168,4,12436,38562,10755,16247
169,4,12521,38509,10878,16092
170,4,12545,38372,10824,16259
171,4,12536,38692,10652,16120
172,4,12261,39206,10174,16359
173,4,12378,38760,10649,16213
174,4,12494,38784,10482,16240
175,4,12201,40932,9430,15437
176,4,12025,41138,9470,15367
177,4,12100,40942,9379,15579
178,4,12163,41276,9129,15432
179,4,12167,41141,9171,15521
180,4,12089,41186,9270,15455
181,4,12108,40865,9430,15597
182,4,12067,41011,9560,15362
183,4,12127,40798,9599,15476
184,4,11982,38941,10349,16728
185,4,11942,39175,10356,16527
186,4,11833,38894,10692,16581
187,4,11808,38849,10670,16673
188,4,12288,36462,12114,17136
189,4,12336,36509,12103,17052
190,4,12401,38301,11116,16182
191,4,12350,38633,10988,16029
192,4,13311,36250,12198,16241
193,4,13436,36329,12161,16074
194,4,13360,36147,12511,15982
195,4,12919,38089,11447,15545
196,4,11839,40182,10333,15646
197,4,11752,40250,10324,15674
198,4,11653,39679,10673,15995
199,4,11717,39699,10581,16003
200,4,11680,39595,10714,16011
201,4,11287,41777,9465,15471
202,4,11498,41269,9941,15292
203,4,11407,43853,8471,14269
204,4,11474,43885,8258,14383
205,4,11624,46068,7209,13099
206,4,11920,45422,7540,13118
207,4,11897,45242,7900,12961
208,4,13217,42578,9220,12985
209,4,12973,40511,10755,13761
210,4,11712,42756,9360,14172
211,4,12022,41901,9719,14358
212,4,11640,42584,9484,14292
213,4,12164,40016,10707,15113
214,4,11720,39968,11283,15029
215,4,12784,38033,12483,14700
216,4,12932,37477,12981,14610
217,4,13184,37040,13015,14761
218,4,13532,38991,11646,13831
219,4,13597,38914,11906,13583
220,4,13672,38692,11981,13655
221,4,13705,38434,12114,13747
222,4,13063,37060,13337,14540
223,4,13490,35246,14633,14631
224,4,13607,34704,14852,14837
225,4,13776,34654,14724,14846
226,4,13423,34462,15382,14733
227,4,13771,36281,13622,14326
228,4,13554,36680,13646,14120
229,4,13622,36634,13679,14065
230,4,13813,34534,15242,14411
231,4,13339,36346,13762,14553
232,4,13210,35944,14136,14710
233,4,13105,36215,13960,14720
234,4,13550,34177,15527,14746
235,4,13615,33466,16004,14915
236,4,12986,32360,17264,15390
237,4,13111,32549,16686,15654
238,4,13194,32688,16446,15672
239,4,13103,32888,16467,15542
240,4,12938,33116,16570,15376
241,4,13349,33555,15661,15435
242,4,14090,35848,14061,14001
243,4,14060,36190,13483,14267
244,4,14174,35695,14205,13926
245,4,14374,35061,14514,14051
246,4,14213,35416,14649,13722
247,4,14278,34745,14961,14016
248,4,13963,36646,13722,13669
249,4,14024,36633,13555,13788
250,4,13960,37261,13227,13552
251,4,14120,36748,13407,13725
252,4,14043,36789,13497,13671
253,4,14258,36952,13337,13453
254,4,14192,36733,13534,13541
255,4,13751,36531,13869,13849
256,4,13562,38121,12392,13925
257,4,13435,38357,12413,13795
258,4,13464,36409,13778,14349
259,4,13585,35582,14453,14380
260,4,13915,35261,14513,14311
261,4,13464,35956,14372,14208
262,4,13717,35494,14672,14117
263,4,14393,33564,16289,13754
264,4,14479,34037,15796,13688
265,4,14709,33688,15623,13980
266,4,14667,33591,16082,13660
267,4,14715,33491,15959,13835
268,4,14815,33447,15971,13767
269,4,14618,33576,16065,13741
270,4,14512,35668,14751,13069
271,4,14815,35096,14716,13373
272,4,14764,35316,14671,13249
273,4,14772,34350,15257,13621
274,4,15058,37113,13318,12511
275,4,15204,36730,13507,12559
276,4,14777,38633,11926,12664
277,4,14823,38608,11890,12679
278,4,14598,39262,11591,12549
279,4,14689,39468,11386,12457
280,4,14624,39313,11564,12499
281,4,14640,38673,11895,12792
282,4,14279,39322,11700,12699
283,4,14296,39458,11330,12916
284,4,13618,41355,9860,13167
285,4,13501,41687,9941,12871
286,4,13757,40727,10326,13190
287,4,14097,38434,12318,13151
288,4,14612,36367,13651,13370
289,4,13568,38816,11833,13783
290,4,13568,39070,11425,13937
291,4,13728,37326,13014,13932
292,4,13660,38985,11443,13912
293,4,13081,39965,11239,13715
294,4,13277,39473,11402,13848
295,4,12883,38225,12564,14328
296,4,13425,37596,12817,14162
297,4,13301,37813,12591,14295
298,4,13576,39905,11412,13107
299,4,13931,39129,11706,13234
300,4,13898,39442,11537,13123
301,4,14650,37389,12944,13017
302,4,14792,37689,12636,12883
303,4,14770,38153,12410,12667
304,4,14712,38046,12624,12618
305,4,14903,38589,12233,12275
306,4,14644,36435,13587,13334
307,4,14433,36703,13786,13078
308,4,14752,37098,13176,12974
309,4,13992,38920,11779,13309
310,4,13886,38318,12288,13508
311,4,13770,38096,12646,13488
312,4,13791,37986,12375,13848
313,4,13275,36647,13485,14593
314,4,13474,35806,14319,14401
315,4,13595,33434,16161,14810
316,4,13447,33543,16252,14758
317,4,13426,33687,16115,14772
318,4,13499,32839,16845,14817
319,4,13489,33419,16436,14656
320,4,13486,33076,16647,14791
321,4,12993,31480,17890,15637
322,4,12866,31803,17579,15752
323,4,12777,31932,17473,15818
324,4,12882,32014,17235,15869
325,4,12918,31637,17642,15803
326,4,12609,30153,18955,16283
327,4,12642,30135,18929,16294
328,4,12379,31851,17451,16319
329,4,12390,31765,17538,16307
330,4,12217,31893,17643,16247
331,4,12509,31298,18004,16189
332,4,12739,33465,16241,15555
333,4,12797,33592,16295,15316
334,4,13556,31643,18137,14664
335,4,13949,31365,17865,14821
336,4,13959,31140,18051,14850
337,4,13522,30564,18905,15009
338,4,13498,30603,18855,15044
339,4,13707,30607,18762,14924
340,4,13538,30575,18860,15027
341,4,13208,28629,20491,15672
342,4,13336,28794,20292,15578
343,4,13479,27244,21891,15386
344,4,13234,25411,23485,15870
345,4,12625,23972,24875,16528
346,4,12505,23854,25122,16519
347,4,12207,25149,23936,16708
348,4,12006,25701,22907,17386
349,4,11518,26360,22319,17803
350,4,11069,27932,20951,18048
351,4,11136,28086,20716,18062
352,4,11494,30032,19020,17454
353,4,11490,29523,19446,17541
354,4,11534,29075,19596,17795
355,4,11317,29431,19825,17427
356,4,11621,31175,18011,17193
357,4,11476,29680,19368,17476
358,4,11346,29513,19652,17489
359,4,12344,27069,21960,16627
360,4,12974,25446,23117,16463
361,4,12776,25543,23358,16323
