round,seed,defect,exploit_,exploit,coop
1,895,19412,12191,17146,29251
2,895,19959,12167,17177,28697
3,895,19959,12030,16923,29088
4,895,20240,12160,16682,28918
5,895,20803,12496,17066,27635
6,895,21308,12075,16967,27650
7,895,20153,11805,17079,28963
8,895,18287,11928,17060,30725
9,895,20302,11832,16708,29158
10,895,22445,12629,16379,26547
11,895,24279,12216,16719,24786
12,895,23339,12061,17265,25335
13,895,21680,12456,16743,27121
14,895,22196,12305,16770,26729
15,895,22246,12330,16651,26773
16,895,23311,12097,17078,25514
17,895,24531,11724,17254,24491
18,895,24679,11778,17248,24295
19,895,23049,12087,16767,26097
20,895,22296,12643,16219,26842
21,895,21025,12891,15782,28302
22,895,20942,13250,16056,27752
23,895,18961,13823,14981,30235
24,895,18873,13841,15159,30127
25,895,18735,13512,14912,30841
26,895,19418,14294,14974,29314
27,895,17172,13580,14895,32353
28,895,17786,14073,14722,31419
29,895,16099,13397,15069,33435
30,895,16515,14052,14805,32628
31,895,17662,13972,14761,31605
32,895,15945,14005,15027,33023
33,895,15863,14016,15008,33113
34,895,15749,13769,14933,33549
35,895,15432,13601,14997,33970
36,895,14874,13306,15055,34765
37,895,14633,13332,15096,34939
38,895,14561,13130,14664,35645
39,895,14300,13435,14833,35432
40,895,13574,13194,14216,37016
41,895,13866,13488,14521,36125
42,895,13503,12936,14454,37107
43,895,14033,13318,14530,36119
44,895,15810,13338,14937,33915
45,895,16292,13196,15229,33283
46,895,17971,13746,14979,31304
47,895,18914,13843,14796,30447
48,895,17634,14184,14736,31446
49,895,17662,14136,14761,31441
50,895,17734,14114,14602,31550
51,895,16926,14006,14559,32509
52,895,15832,14284,14235,33649
53,895,14425,14098,13895,35582
54,895,16285,15051,13792,32872
55,895,16364,14803,13715,33118
56,895,15722,14869,13735,33674
57,895,16105,14686,13571,33638
58,895,17457,14857,13604,32082
59,895,17723,14733,13680,31864
60,895,17696,14931,13723,31650
61,895,17155,14990,13552,32303
62,895,17394,15214,13660,31732
