round,seed,exploit,coop,exploit_,defect
1,16,11732,29597,17191,19480
2,16,12181,30822,16749,18248
3,16,12678,29443,16335,19544
4,16,12682,29344,16303,19671
5,16,13289,27872,16294,20545
6,16,13201,28261,16287,20251
7,16,12664,30208,16674,18454
8,16,12311,28569,17245,19875
9,16,12103,30899,17044,17954
10,16,12271,30642,17101,17986
11,16,13064,29373,16635,18928
12,16,13053,29135,16556,19256
13,16,13301,26968,16753,20978
14,16,13201,26978,16679,21142
15,16,13176,25191,16612,23021
16,16,13365,25082,16733,22820
17,16,13148,27263,16910,20679
18,16,13017,25682,17470,21831
19,16,12986,25808,17277,21929
20,16,13202,25615,17376,21807
21,16,13705,24512,16821,22962
22,16,14834,22428,15924,24814
23,16,15734,22916,15802,23548
24,16,15440,24647,15581,22332
25,16,15553,24589,15701,22157
26,16,15862,23273,15255,23610
27,16,14672,24909,16456,21963
28,16,14703,25421,16704,21172
29,16,15847,23524,15756,22873
30,16,15692,23696,15720,22892
31,16,16275,24114,15844,21767
32,16,16625,24202,15723,21450
33,16,17694,22625,15453,22228
34,16,17592,22613,15411,22384
35,16,17225,24495,15094,21186
36,16,17171,24100,14877,21852
37,16,16180,25632,15077,21111
38,16,16198,25439,15044,21319
39,16,16171,25419,15210,21200
40,16,15368,26917,15628,20087
41,16,15249,27694,16033,19024
42,16,15521,27876,16064,18539
43,16,15561,27669,15879,18891
44,16,15535,27612,16051,18802
45,16,15922,25693,15742,20643
46,16,15860,25735,15763,20642
47,16,16339,25899,15868,19894
48,16,16331,25392,15647,20630
49,16,15317,23870,16472,22341
50,16,15367,23642,16483,22508
51,16,16162,22505,16169,23164
52,16,15634,20726,16766,24874
53,16,16309,19611,16419,25661
54,16,16277,19477,16331,25915
55,16,16410,18164,16604,26822
56,16,16996,16792,16563,27649
57,16,16427,18353,16713,26507
58,16,16216,18136,16284,27364
59,16,15910,16658,16424,29008
60,16,16161,17477,16208,28154
61,16,17227,19419,15148,26206
62,16,17061,20928,15029,24982
63,16,16964,19257,15482,26297
64,16,16852,19374,15552,26222
65,16,16788,19473,15415,26324
66,16,17043,19268,15378,26311
67,16,16689,19471,15434,26406
68,16,16851,20776,15215,25158
69,16,16103,22422,15826,23649
70,16,15493,20501,16400,25606
71,16,14559,22108,17488,23845
72,16,14660,24138,17291,21911
73,16,13821,25827,17531,20821
74,16,13621,25895,17673,20811
75,16,13894,25925,18121,20060
76,16,13783,26179,17998,20040
77,16,13874,25990,18015,20121
78,16,13512,25872,17845,20771
79,16,13718,25614,17906,20762
80,16,13568,25629,17989,20814
81,16,14736,23730,16897,22637
82,16,14937,22095,17197,23771
83,16,14740,22178,17221,23861
84,16,14689,24288,17153,21870
85,16,14836,22686,17479,22999
86,16,14826,24022,16810,22342
87,16,15288,24173,16925,21614
88,16,15059,24373,16903,21665
89,16,14153,26039,17945,19863
90,16,14727,24068,17502,21703
91,16,14908,24337,17435,21320
92,16,13913,23991,17842,22254
93,16,13906,24052,17718,22324
94,16,13927,24230,17977,21866
95,16,14065,24383,18737,20815
96,16,14973,26432,17472,19123
97,16,15018,26330,17480,19172
98,16,15228,26813,17589,18370
99,16,13947,28353,18084,17616
100,16,14031,28571,18025,17373
101,16,14132,28110,17944,17814
102,16,14174,28145,17806,17875
103,16,13660,28876,18429,17035
104,16,13770,30273,17830,16127
105,16,13222,31905,17471,15402
106,16,13710,30205,17511,16574
107,16,13730,30079,17608,16583
108,16,13916,30463,17657,15964
109,16,14062,30333,17683,15922
110,16,13776,30164,17578,16482
111,16,13628,29776,17503,17093
112,16,13526,31793,17349,15332
113,16,14705,29690,16482,17123
114,16,14785,28130,17118,17967
115,16,14655,27923,17161,18261
116,16,14745,29254,16693,17308
117,16,14582,29553,16396,17469
118,16,14768,29139,16001,18092
119,16,14834,28636,15880,18650
120,16,14635,28943,15814,18608
121,16,14049,26584,16945,20422
122,16,13547,27306,17614,19533
123,16,13560,25726,18159,20555
124,16,13006,27627,18417,18950
125,16,13066,27604,18482,18848
126,16,12798,28104,18333,18765
127,16,13210,28013,18424,18353
128,16,12293,25865,19538,20304
129,16,12319,26321,19931,19429
130,16,12300,26357,20157,19186
131,16,12358,26536,19966,19140
132,16,11947,24964,21107,19982
133,16,12187,24894,21088,19831
134,16,11301,23251,21986,21462
135,16,11336,21287,21810,23567
136,16,11726,22807,21081,22386
137,16,11453,22502,20937,23108
138,16,11788,23056,20879,22277
139,16,11484,24680,21167,20669
140,16,11473,24392,20850,21285
141,16,11737,22718,20359,23186
142,16,12397,21182,20249,24172
143,16,12042,21509,20185,24264
144,16,11166,19642,20948,26244
145,16,11492,19243,20291,26974
146,16,11588,19077,20456,26879
147,16,12527,17618,19771,28084
148,16,12366,17269,19278,29087
149,16,12748,16070,18971,30211
150,16,13514,14785,18495,31206
151,16,12812,16112,19668,29408
152,16,12734,16281,19657,29328
153,16,12829,16397,19500,29274
154,16,13337,14881,18337,31445
155,16,13354,14907,18391,31348
156,16,13376,13360,17776,33488
157,16,13366,13544,17723,33367
158,16,12427,12364,18594,34615
159,16,13935,13647,17696,32722
160,16,13598,12526,18176,33700
161,16,12613,14032,19645,31710
162,16,12882,13816,19278,32024
163,16,13403,14972,18569,31056
164,16,12817,16339,19096,29748
165,16,12949,16231,18948,29872
166,16,12870,16400,19075,29655
167,16,13052,16283,19026,29639
168,16,13246,15008,18831,30915
169,16,13381,14907,18821,30891
170,16,14047,16087,18117,29749
171,16,14584,17874,17945,27597
172,16,14622,17827,17946,27605
173,16,14375,17913,17974,27738
174,16,14368,19168,17921,26543
175,16,14601,18862,17287,27250
176,16,14431,18960,17167,27442
177,16,14578,18748,17262,27412
178,16,14608,18768,17219,27405
179,16,15275,20761,16538,25426
180,16,15464,20482,16561,25493
181,16,15529,20661,16515,25295
182,16,16265,19244,16074,26417
183,16,16055,18943,16226,26776
184,16,16057,19322,16134,26487
185,16,15423,20658,16610,25309
186,16,15331,20990,17141,24538
187,16,15094,21085,17089,24732
188,16,15251,20976,17131,24642
189,16,14326,20399,17571,25704
190,16,13811,18648,17805,27736
191,16,12943,16678,18376,30003
192,16,13433,15593,16907,32067
193,16,13019,14903,16705,33373
194,16,12758,16020,16885,32337
195,16,13410,14838,16444,33308
196,16,14105,16193,15706,31996
197,16,13511,17306,15984,31199
198,16,13866,17258,16090,30786
199,16,14042,17690,16148,30120
200,16,14106,16446,16232,31216
201,16,14709,14961,15030,33300
202,16,15014,16400,15403,31183
203,16,14853,16332,15442,31373
204,16,14425,14954,15240,33381
205,16,14616,13601,14967,34816
206,16,13717,13207,14599,36477
207,16,13676,12133,14622,37569
208,16,13723,12602,14821,36854
209,16,12945,11668,15182,38205
210,16,12925,11516,15091,38468
211,16,13026,10750,15085,39139
212,16,13016,10730,14268,39986
213,16,11609,9248,14782,42361
214,16,11577,9159,14864,42400
215,16,11529,9412,14582,42477
216,16,11186,8206,14671,43937
217,16,10555,9569,16485,41391
218,16,10547,9577,16487,41389
219,16,10477,10340,17506,39677
220,16,11168,11142,17254,38436
221,16,11434,11383,17508,37675
222,16,10959,10410,17366,39265
223,16,11110,10270,17709,38911
224,16,10878,11187,18018,37917
225,16,11273,12391,17626,36710
226,16,11420,12530,17771,36279
227,16,12472,13703,17478,34347
228,16,12952,14251,17503,33294
229,16,13004,14165,17542,33289
230,16,12893,14320,17440,33347
231,16,13086,14057,17442,33415
232,16,13431,12832,16193,35544
233,16,14114,11286,14845,37755
234,16,14437,12479,14711,36373
235,16,14180,11928,14330,37562
236,16,14033,11029,14060,38878
237,16,13618,12230,14466,37686
238,16,14012,12755,14543,36690
239,16,14034,13908,14150,35908
240,16,13993,14071,14129,35807
241,16,14156,13877,14183,35784
242,16,14137,13791,14287,35785
243,16,14061,15032,14381,34526
244,16,14146,15042,14215,34597
245,16,14329,15053,14369,34249
246,16,14819,13594,12821,36766
247,16,14874,13439,12956,36731
248,16,14635,12281,12951,38133
249,16,13701,11311,13399,39589
250,16,13925,11353,13275,39447
251,16,13939,11949,13103,39009
252,16,13910,11870,13012,39208
253,16,14915,10648,11375,41062
254,16,14669,9543,10962,42826
255,16,14685,9202,10710,43403
256,16,14861,9292,10587,43260
257,16,14483,8395,10324,44798
258,16,14341,9395,11054,43210
259,16,14145,8585,11069,44201
260,16,14381,8885,11065,43669
261,16,14306,9790,11757,42147
262,16,13857,8713,12101,43329
263,16,13756,8737,12132,43375
264,16,12201,7612,11965,46222
265,16,12305,7700,12094,45901
266,16,12421,7299,12075,46205
267,16,12462,7685,12146,45707
268,16,12387,8224,11945,45444
269,16,12352,7218,11620,46810
270,16,12493,6914,11261,47332
271,16,11537,6190,11162,49111
272,16,11690,6197,11336,48777
273,16,11344,5677,11452,49527
274,16,11118,5054,11410,50418
275,16,11066,5161,11537,50236
276,16,10966,6015,12192,48827
277,16,10783,5277,11679,50261
278,16,10523,5783,12621,49073
279,16,10631,5815,12601,48953
280,16,10507,5815,12769,48909
281,16,10511,5792,12507,49190
282,16,9310,4867,12213,51610
283,16,9249,4912,12257,51582
284,16,9204,4884,12237,51675
285,16,9218,4896,12336,51550
286,16,9257,4695,12312,51736
287,16,9657,6121,13383,48839
288,16,9396,6020,13663,48921
289,16,9873,7121,14656,46350
290,16,8953,6262,15015,47770
291,16,8994,6168,15078,47760
292,16,9927,6980,14637,46456
293,16,9973,7642,14563,45822
294,16,10350,8294,14419,44937
295,16,10011,7594,14610,45785
296,16,10011,7700,14813,45476
297,16,9539,9013,16211,43237
298,16,10571,9615,16509,41305
299,16,10530,9524,16407,41539
300,16,10668,9713,16180,41439
301,16,10938,8596,15840,42626
302,16,10919,8684,15787,42610
303,16,11366,9777,15461,41396
304,16,12326,10427,15280,39967
305,16,12321,9818,15047,40814
306,16,12050,10415,16591,38944
307,16,11266,9340,16985,40409
308,16,11105,8401,16947,41547
309,16,11055,8407,16790,41748
310,16,10979,8474,17057,41490
311,16,11455,7176,15201,44168
312,16,11672,7132,15086,44110
313,16,12664,8632,15001,41703
314,16,12899,8433,15060,41608
315,16,13274,7521,14309,42896
316,16,13566,7988,15440,41006
317,16,13415,8036,15371,41178
318,16,13758,8897,15381,39964
319,16,13982,9338,16202,38478
320,16,13500,8307,16367,39826
321,16,13357,8367,16304,39972
322,16,14164,9311,15804,38721
323,16,14062,9348,15691,38899
324,16,14274,10215,15791,37720
325,16,14568,10150,15842,37440
326,16,14387,10145,15893,37575
327,16,14273,11399,16855,35473
328,16,14324,11331,16850,35495
329,16,14735,12136,16915,34214
330,16,14671,12551,16677,34101
331,16,14364,13800,17715,32121
332,16,13423,14991,18576,31010
333,16,13444,15177,18423,30956
334,16,13303,15066,18397,31234
335,16,13475,15127,18479,30919
336,16,13486,14971,18507,31036
337,16,13538,13467,17877,33118
338,16,13872,14550,17639,31939
339,16,13717,14705,17657,31921
340,16,13840,14599,17636,31925
341,16,13059,15875,18208,30858
342,16,13699,17163,17700,29438
343,16,13807,15783,16736,31674
344,16,13820,16801,17010,30369
345,16,14477,15283,15760,32480
346,16,14585,15191,15864,32360
347,16,14582,15263,15762,32393
348,16,14529,13787,14938,34746
349,16,14905,13645,15039,34411
350,16,14694,15433,15769,32104
351,16,15093,14150,14572,34185
352,16,15077,14010,14613,34300
353,16,15216,13872,14606,34306
354,16,15314,15134,14704,32848
355,16,15013,16406,15004,31577
356,16,14991,16488,14824,31697
357,16,14492,16008,15019,32481
358,16,14727,17535,14623,31115
359,16,14951,15846,13939,33264
360,16,14465,17022,14479,32034
361,16,14215,18334,14674,30777
362,16,14021,17068,15146,31765
363,16,13927,17051,15164,31858
364,16,13987,17024,14878,32111
365,16,12992,15358,15633,34017
366,16,12644,13884,14740,36732
367,16,12920,13786,14957,36337
368,16,12754,13939,14819,36488
369,16,12654,14798,15301,35247
370,16,12597,15136,15283,34984
371,16,11837,13861,15741,36561
372,16,11758,13841,15797,36604
373,16,11829,13633,15642,36896
374,16,11221,12814,16177,37788
375,16,11132,12620,16358,37890
376,16,11105,12592,16039,38264
377,16,11411,11518,15726,39345
378,16,11387,11534,15673,39406
379,16,11427,11442,15879,39252
380,16,11395,11736,15548,39321
381,16,11691,12427,16122,37760
382,16,11491,12647,15774,38088
383,16,11339,11543,15522,39596
384,16,11364,11449,15684,39503
385,16,10850,13212,16801,37137
386,16,11024,13128,16775,37073
387,16,11336,11926,16422,38316
388,16,11230,11696,16578,38496
389,16,11301,11890,16415,38394
390,16,11223,12038,16282,38457
391,16,11485,10453,15160,40902
392,16,11588,10591,14910,40911
393,16,11301,9419,14910,42370
394,16,11895,10509,14771,40825
395,16,11318,9536,14825,42321
396,16,11766,10428,15088,40718
397,16,11693,10551,14965,40791
398,16,11863,10269,14914,40954
399,16,11607,10641,14950,40802
400,16,11404,9600,15016,41980
401,16,11488,8830,14828,42854
402,16,12171,9700,14385,41744
403,16,11801,8758,14639,42802
404,16,11636,9553,15014,41797
405,16,11535,9662,14959,41844
406,16,11520,9650,14992,41838
407,16,11196,8584,15188,43032
408,16,11197,8586,15092,43125
409,16,12021,9770,14556,41653
410,16,13107,10928,14539,39426
411,16,12876,11046,14660,39418
412,16,13010,12226,14841,37923
413,16,13026,12168,14820,37986
414,16,13064,12205,14800,37931
415,16,12928,12309,14798,37965
416,16,12497,13423,15584,36496
417,16,12045,12081,15981,37893
418,16,12594,13717,16050,35639
419,16,12674,13705,15911,35710
420,16,12867,14718,16258,34157
421,16,12019,13413,16167,36401
422,16,11995,13351,16175,36479
423,16,11784,13455,16164,36597
424,16,11347,11657,16171,38825
425,16,11873,10652,15071,40404
426,16,11738,10752,15118,40392
427,16,11837,10586,15281,40296
428,16,11842,10786,15195,40177
429,16,11686,10690,15328,40296
430,16,11661,10724,15189,40426
431,16,11698,10650,15301,40351
432,16,11807,10782,15237,40174
433,16,11815,10387,15265,40533
434,16,12016,9632,14370,41982
435,16,11935,9764,14359,41942
436,16,11833,8712,14099,43356
437,16,12381,9659,14137,41823
438,16,12356,9635,14236,41773
439,16,12312,10548,14831,40309
440,16,12631,11647,14498,39224
441,16,12686,11769,14673,38872
442,16,12624,11689,14591,39096
443,16,12542,12875,14961,37622
444,16,13472,14005,14629,35894
445,16,13605,15607,15171,33617
446,16,13746,15719,15605,32930
447,16,13560,15461,14745,34234
448,16,13550,15394,14844,34212
449,16,13602,14207,15043,35148
450,16,14375,15558,14493,33574
451,16,13276,14598,14852,35274
452,16,13811,13096,14575,36518
453,16,12936,12246,14855,37963
454,16,13058,11039,14562,39341
455,16,13064,11210,14473,39253
456,16,12886,10619,14255,40240
457,16,12803,10535,14226,40436
458,16,12858,10606,14207,40329
459,16,12915,10766,14120,40199
460,16,12268,9653,14582,41497
461,16,12215,10785,14755,40245
462,16,12228,10590,15006,40176
463,16,12920,11566,14322,39192
464,16,13060,11553,14575,38812
465,16,12745,11795,14251,39209
466,16,13356,13047,13881,37716
467,16,14462,14455,13968,35115
468,16,15479,14626,13683,34212
469,16,16208,16155,12864,32773
470,16,16051,16095,12963,32891
471,16,16243,14690,12948,34119
472,16,15638,16117,13322,32923
473,16,15518,16244,13330,32908
474,16,15643,16254,13379,32724
475,16,15336,17711,14217,30736
476,16,15585,17433,14316,30666
477,16,15244,17814,14279,30663
478,16,14774,16419,14697,32110
479,16,15310,17721,14392,30577
480,16,15505,17364,14593,30538
481,16,15052,16321,14569,32058
482,16,15203,17660,14727,30410
483,16,15142,17742,14575,30541
484,16,15171,19008,14516,29305
485,16,15116,19939,14592,28353
486,16,15025,20021,14458,28496
487,16,15035,20364,14482,28119
488,16,14935,20361,14532,28172
489,16,14872,18646,14741,29741
490,16,14683,18888,14647,29782
491,16,15013,18673,14704,29610
492,16,14718,18678,14389,30215
493,16,14857,18835,14773,29535
494,16,15573,19151,14787,28489
495,16,15699,18521,13939,29841
496,16,15557,18665,13990,29788
497,16,15733,16909,13343,32015
498,16,15374,16815,13243,32568
499,16,15810,18002,13177,31011
500,16,15731,16665,13402,32202
501,16,14996,18147,14219,30638
502,16,15107,17962,14017,30914
503,16,15269,19418,13713,29600
504,16,15228,17680,13945,31147
505,16,15253,17893,13935,30919
506,16,15206,17871,14000,30923
507,16,15516,17004,13338,32142
508,16,15838,18184,13563,30415
509,16,15668,18393,13381,30558
510,16,15745,18128,13511,30616
511,16,15670,19690,13688,28952
512,16,15669,19523,13603,29205
513,16,15999,21043,13204,27754
514,16,15922,20890,12664,28524
515,16,16109,20712,12756,28423
516,16,15905,22084,13168,26843
517,16,16043,22093,12998,26866
518,16,15817,22369,12887,26927
519,16,16049,22236,13062,26653
520,16,16007,22609,13160,26224
521,16,16129,22577,13161,26133
522,16,15836,23087,13332,25745
523,16,16037,22757,13377,25829
524,16,15929,22873,13502,25696
525,16,16149,24527,13206,24118
526,16,15150,22543,13890,26417
527,16,14403,20366,14579,28652
528,16,14290,19156,14421,30133
529,16,14122,18815,14353,30710
530,16,14301,18944,14340,30415
531,16,14535,17241,13774,32450
532,16,15229,16211,13041,33519
533,16,14525,14833,13251,35391
534,16,14561,14882,13458,35099
535,16,14541,14720,13010,35729
536,16,14118,16402,14151,33329
537,16,14174,14906,14323,34597
538,16,14343,16201,14219,33237
539,16,14471,15794,14253,33482
540,16,14381,16256,14219,33144
541,16,14021,14923,14315,34741
542,16,13809,13974,14424,35793
543,16,14106,14830,14250,34814
544,16,13412,16287,14833,33468
545,16,13881,14763,14673,34683
