,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,895,579,coop,18277000,14071,0.234,0.181
1,895,579,defect,31470319,14984,0.403,0.192
2,895,579,exploitation,28252681,4517,0.362,0.058
