round,seed,defect,exploit,exploit_,coop
1,824,19553,16986,12215,29246
2,824,19319,17046,12238,29397
3,824,17483,17360,11766,31391
4,824,15593,16775,11768,33864
5,824,17110,16964,12086,31840
6,824,19091,16163,12876,29870
7,824,18138,16735,12491,30636
8,824,18061,16706,12558,30675
9,824,19508,16382,13133,28977
10,824,18539,16033,13913,29515
11,824,19452,16235,13392,28921
12,824,18119,16218,13114,30549
13,824,19339,16565,13528,28568
14,824,19381,16531,13412,28676
15,824,18853,16519,13006,29622
16,824,19791,16821,13486,27902
17,824,20385,17798,13325,26492
18,824,22365,17115,13849,24671
19,824,20797,17253,13389,26561
20,824,21828,17105,13460,25607
21,824,22754,17757,13345,24144
22,824,23954,17696,12466,23884
23,824,25068,17775,12916,22241
24,824,23159,18612,12448,23781
25,824,25196,17512,12955,22337
26,824,26167,17606,12795,21432
27,824,26272,17339,12700,21689
28,824,27258,17990,12399,20353
29,824,25726,18272,12824,21178
30,824,26509,18193,12578,20720
31,824,24279,19013,12138,22570
32,824,22464,19172,11679,24685
33,824,24301,18458,12512,22729
34,824,24746,18266,12454,22534
35,824,23969,17696,12847,23488
36,824,22730,17719,12689,24862
37,824,24047,18232,12128,23593
38,824,26078,17001,13300,21621
39,824,24764,16173,13737,23326
40,824,23844,16168,13690,24298
41,824,23538,16198,13607,24657
42,824,22320,15808,13921,25951
43,824,22150,15783,14090,25977
44,824,20637,15274,14074,28015
45,824,21954,15400,14433,26213
46,824,20740,14773,14677,27810
47,824,20079,14842,14994,28085
48,824,20969,14214,15148,27669
49,824,19179,14335,14756,29730
50,824,20688,14804,14723,27785
51,824,21261,15045,14598,27096
52,824,21221,14815,14473,27491
53,824,22482,15428,14320,25770
54,824,22898,15369,14552,25181
55,824,22931,15396,14019,25654
56,824,22760,15295,14090,25855
57,824,22716,15358,14034,25892
58,824,24132,15839,13873,24156
59,824,22948,15629,14124,25299
60,824,23300,15435,13959,25306
61,824,21754,14658,14216,27372
62,824,21195,14931,14259,27615
63,824,21318,14980,14337,27365
64,824,22676,15315,14124,25885
65,824,22711,15415,13928,25946
66,824,22779,15314,14082,25825
67,824,22238,15290,13976,26496
68,824,22253,15370,14147,26230
69,824,22162,15570,14137,26131
70,824,21044,15304,13992,27660
71,824,20288,15347,14168,28197
72,824,20535,15311,14161,27993
73,824,19919,15458,14016,28607
74,824,19904,15569,14098,28429
75,824,19501,15372,14148,28979
76,824,21332,15618,14155,26895
77,824,21481,15481,13988,27050
78,824,21235,15498,14344,26923
79,824,20529,15236,14790,27445
80,824,19235,14841,14921,29003
81,824,20490,15487,14698,27325
82,824,20523,15420,14469,27588
83,824,21151,15277,14380,27192
84,824,20966,15446,14384,27204
85,824,20725,14772,14703,27800
86,824,20391,15068,14842,27699
87,824,20509,15193,15122,27176
88,824,20662,15027,14927,27384
89,824,20581,14980,14749,27690
90,824,21633,15481,14612,26274
91,824,20100,15510,14593,27797
92,824,19326,15482,14854,28338
93,824,20127,16106,14762,27005
94,824,18504,15247,15147,29102
95,824,17955,15276,15422,29347
96,824,19271,14665,16414,27650
97,824,20536,14839,16756,25869
98,824,20472,14812,16840,25876
99,824,19858,15055,16902,26185
100,824,21033,16197,16144,24626
101,824,18987,16373,16114,26526
102,824,19670,16067,15898,26365
103,824,18673,15335,16049,27943
104,824,20443,15861,15868,25828
105,824,20352,15994,15752,25902
106,824,20492,15914,15712,25882
107,824,20784,15963,15647,25606
108,824,18843,15492,15882,27783
109,824,18825,15559,15916,27700
110,824,17274,14912,16241,29573
111,824,16899,14888,16272,29941
112,824,17441,15004,16032,29523
113,824,15755,14554,15916,31775
114,824,15850,14500,15870,31780
115,824,15933,14639,15877,31551
116,824,14211,12990,16848,33951
117,824,14634,13415,16474,33477
118,824,14655,13407,16460,33478
119,824,15823,13513,16967,31697
120,824,15252,13577,17102,32069
121,824,15361,13589,16969,32081
122,824,14750,13705,17252,32293
123,824,14279,13562,17506,32653
124,824,14653,13807,17162,32378
125,824,16242,13589,18056,30113
126,824,17103,14083,17267,29547
127,824,16111,12858,17536,31495
128,824,15663,12985,17743,31609
129,824,15624,12781,17713,31882
130,824,16001,12861,17635,31503
131,824,17800,13966,16955,29279
132,824,18919,14990,16562,27529
133,824,20753,14059,17541,25647
134,824,21454,13798,17348,25400
135,824,22505,14446,17281,23768
136,824,22590,14403,17165,23842
137,824,22635,14363,17172,23830
138,824,21754,14008,18120,24118
139,824,19902,14786,17079,26233
140,824,19784,14878,17110,26228
141,824,18054,15828,15826,28292
142,824,18020,15865,16018,28097
143,824,17843,15919,16148,28090
144,824,17984,15865,15958,28193
145,824,16944,16328,14877,29851
146,824,15715,16405,14019,31861
147,824,16964,16141,14878,30017
148,824,17521,16231,14735,29513
149,824,17528,16041,14906,29525
150,824,18215,15874,14805,29106
151,824,17993,15844,14833,29330
152,824,19335,15631,15604,27430
153,824,21188,16657,14534,25621
154,824,21408,16748,14478,25366
155,824,21410,16732,14575,25283
156,824,21210,16797,14731,25262
157,824,23322,15781,15620,23277
158,824,22069,16260,14788,24883
159,824,20259,17006,13693,27042
160,824,21525,17697,13390,25388
161,824,22633,17530,14052,23785
162,824,23904,17404,14504,22188
163,824,22717,17425,14036,23822
164,824,23216,17357,13906,23521
165,824,22593,16681,14129,24597
166,824,22824,16941,13851,24384
167,824,22949,16873,13858,24320
168,824,22939,16747,13837,24477
169,824,22348,16778,14238,24636
170,824,21293,17151,13065,26491
171,824,21112,17089,13318,26481
172,824,21108,17110,13123,26659
173,824,19769,17421,12622,28188
174,824,21231,17423,12991,26355
175,824,23106,17132,13211,24551
176,824,21968,17475,12719,25838
177,824,21823,17701,12740,25736
178,824,22826,17320,12303,25551
179,824,23670,18157,12192,23981
180,824,23841,18032,12322,23805
181,824,24324,17532,12445,23699
182,824,25879,17304,12612,22205
183,824,24258,16944,12919,23879
184,824,23605,17207,12912,24276
185,824,22298,17616,12506,25580
186,824,22229,17514,12385,25872
187,824,22282,17584,12266,25868
188,824,23191,18080,12381,24348
189,824,23336,17900,12258,24506
190,824,23242,18023,12479,24256
191,824,22952,17874,12184,24990
192,824,23378,17594,12377,24651
193,824,23274,17709,12787,24230
194,824,23398,17581,12565,24456
195,824,23367,17553,12719,24361
196,824,23304,17621,12679,24396
197,824,23352,17549,12583,24516
198,824,22380,17175,12774,25671
199,824,22291,17255,12757,25697
200,824,20766,16570,13061,27603
201,824,20936,16379,13148,27537
202,824,22196,16522,13563,25719
203,824,24221,15553,14422,23804
204,824,22368,15859,13877,25896
205,824,22444,16114,13857,25585
206,824,22247,16185,13969,25599
207,824,22708,16140,13750,25402
208,824,22915,15844,13805,25436
209,824,21335,15456,13809,27400
210,824,21185,15477,13874,27464
211,824,21389,15572,13943,27096
212,824,20932,15957,13819,27292
213,824,20729,15770,13655,27846
214,824,19349,16315,13328,29008
215,824,19310,16161,13401,29128
216,824,19809,16042,13276,28873
217,824,19887,16274,13371,28468
218,824,19789,16054,13268,28889
219,824,20996,15665,14211,27128
220,824,21218,15524,14279,26979
221,824,20017,15545,13816,28622
222,824,19832,15646,13824,28698
223,824,17896,14650,14637,30817
224,824,18399,14033,14826,30742
225,824,19685,14250,15156,28909
226,824,19564,13957,15199,29280
227,824,20784,13788,16237,27191
228,824,21513,13776,15755,26956
229,824,21911,14123,15296,26670
230,824,19939,13454,15940,28667
231,824,20967,13636,16010,27387
232,824,22459,14069,16068,25404
233,824,22284,14191,15832,25693
234,824,20793,13914,16094,27199
235,824,21509,13592,15734,27165
236,824,21887,13555,15967,26591
237,824,22524,13469,15676,26331
238,824,22670,13615,15709,26006
239,824,21025,14092,14989,27894
240,824,19569,14370,14306,29755
241,824,19014,14829,14204,29953
242,824,19029,14660,14353,29958
243,824,17408,15023,13521,32048
244,824,16013,14605,13891,33491
245,824,17453,14508,14160,31879
246,824,18972,14461,14474,30093
247,824,17880,14488,14270,31362
248,824,19433,15177,13658,29732
249,824,18680,15454,13598,30268
250,824,18830,15376,13427,30367
251,824,18817,15568,13542,30073
252,824,18890,15470,13393,30247
253,824,18300,15554,13554,30592
254,824,19913,16034,13649,28404
255,824,20928,16124,13553,27395
256,824,19885,15923,13434,28758
257,824,17994,16167,13060,30779
258,824,18120,16001,12922,30957
259,824,17250,16207,13076,31467
260,824,16630,16073,13413,31884
261,824,17194,15510,13482,31814
262,824,15798,15590,13192,33420
263,824,14527,15490,12979,35004
264,824,14439,15454,12821,35286
265,824,12596,14942,12758,37704
266,824,12661,14827,12721,37791
267,824,14046,14776,13488,35690
268,824,12744,13646,13853,37757
269,824,12663,13698,14005,37634
270,824,13262,13746,13923,37069
271,824,13012,13890,13862,37236
272,824,11558,12798,14157,39487
273,824,11503,13027,14307,39163
274,824,11991,13131,14155,38723
275,824,12022,13047,14025,38906
276,824,13257,13637,14194,36912
277,824,13441,13666,14378,36515
278,824,13667,13806,13967,36560
279,824,13890,13864,13892,36354
280,824,15433,13974,14331,34262
281,824,15133,14168,14177,34522
282,824,14821,14235,14122,34822
283,824,15008,14259,14177,34556
284,824,14395,14530,13871,35204
285,824,13267,13849,13857,37027
286,824,13384,13774,13937,36905
287,824,13334,13865,13842,36959
288,824,13713,13976,13615,36696
289,824,13246,14128,13755,36871
290,824,13228,13942,13601,37229
291,824,13348,14084,13939,36629
292,824,12862,13892,14151,37095
293,824,12796,13874,14012,37318
294,824,12986,13687,13875,37452
295,824,12911,13879,14040,37170
296,824,14473,13900,14491,35136
297,824,14750,13876,14116,35258
298,824,15913,14967,13860,33260
299,824,16129,15105,13861,32905
300,824,16960,14833,13948,32259
301,824,16836,15068,13755,32341
302,824,16539,14931,13794,32736
303,824,16436,14822,13785,32957
304,824,16923,14995,13729,32353
305,824,18292,15439,13675,30594
306,824,17767,15261,13928,31044
307,824,18345,15163,13906,30586
308,824,18870,15354,13549,30227
309,824,19399,15048,13936,29617
310,824,19545,14830,13897,29728
311,824,20963,14523,14808,27706
312,824,20255,14823,14735,28187
313,824,21821,15029,14792,26358
314,824,21276,15169,14896,26659
315,824,21316,15087,14786,26811
316,824,20656,15166,14521,27657
317,824,20924,15424,14632,27020
318,824,22681,14701,15238,25380
319,824,22204,14492,15604,25700
