,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,894,981,coop,15861933,8820,0.203,0.113
1,894,981,defect,34274496,10684,0.439,0.137
2,894,981,exploitation,27863571,2758,0.357,0.035
