round,seed,defect,exploit_,exploit,coop
1,179,19410,12102,17108,29380
2,179,18414,11818,16925,30843
3,179,16504,12328,16240,32928
4,179,14472,11637,16297,35594
5,179,14474,11621,16303,35602
6,179,14266,11501,16738,35495
7,179,15187,11616,16377,34820
8,179,14198,11165,16520,36117
9,179,15154,11829,16725,34292
10,179,14593,11314,16748,35345
11,179,13868,11354,17261,35517
12,179,14301,11243,17423,35033
13,179,12579,11935,15895,37591
14,179,12242,12042,15786,37930
15,179,12053,12083,15915,37949
16,179,12373,11991,15817,37819
17,179,12929,12310,15421,37340
18,179,14088,12969,15617,35326
19,179,15030,12800,15861,34309
20,179,15092,12487,15592,34829
21,179,15130,12691,15749,34430
22,179,14037,12237,15342,36384
23,179,13263,12712,15528,36497
24,179,12966,12211,15537,37286
25,179,12437,12455,15472,37636
26,179,10670,12107,14777,40446
27,179,9518,11451,14605,42426
28,179,8882,11648,14427,43043
29,179,9026,11720,14478,42776
30,179,8676,11833,13999,43492
31,179,8610,11778,13954,43658
32,179,8596,11924,13944,43536
33,179,8538,11925,14014,43523
34,179,8899,11753,13860,43488
35,179,7141,12434,12440,45985
36,179,7238,12331,12389,46042
37,179,7399,12227,12123,46251
38,179,7753,12555,12105,45587
39,179,8572,13807,12069,43552
40,179,9182,13698,12435,42685
41,179,8229,12467,12588,44716
42,179,7916,12337,12350,45397
43,179,8355,12660,12685,44300
44,179,8569,12668,12578,44185
45,179,9733,13320,13000,41947
46,179,9249,13533,12370,42848
47,179,8632,13579,12301,43488
48,179,7315,13592,10988,46105
49,179,7064,13787,11048,46101
50,179,6342,12788,10955,47915
51,179,6526,12818,10983,47673
52,179,6190,12745,10801,48264
53,179,5771,12778,10577,48874
54,179,5221,12395,10471,49913
55,179,5465,12489,10794,49252
56,179,5465,12211,10612,49712
57,179,6818,12571,11648,46963
58,179,7022,12814,11746,46418
59,179,7074,12868,11860,46198
60,179,6534,12456,11881,47129
61,179,6610,12377,11757,47256
62,179,6359,12581,11965,47095
63,179,6958,12791,11753,46498
64,179,8312,12827,13199,43662
65,179,8268,12742,13013,43977
66,179,6914,12474,12186,46426
67,179,7360,12711,11988,45941
68,179,7557,12864,11989,45590
69,179,6251,13176,11055,47518
70,179,5829,12912,10777,48482
71,179,6176,12773,10948,48103
72,179,6343,12865,11166,47626
73,179,5981,12568,10937,48514
74,179,6077,12653,11012,48258
75,179,6096,12695,11286,47923
76,179,6546,12509,11487,47458
