,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,130,123,coop,27211780,5999,0.349,0.077
1,130,123,defect,21034492,6011,0.27,0.077
2,130,123,exploitation,29753728,1320,0.381,0.017
