round,seed,coop,exploit_,exploit,defect
1,128,29446,17459,11734,19361
2,128,28437,17149,11853,20561
3,128,26150,17065,12100,22685
4,128,27819,16595,12614,20972
5,128,28167,16420,12506,20907
6,128,29435,15906,12989,19670
7,128,29387,15903,12947,19763
8,128,29053,15834,12957,20156
9,128,28804,15300,13064,20832
10,128,26594,15466,13425,22515
11,128,27671,15561,13497,21271
12,128,30008,14698,14146,19148
13,128,29801,14598,14272,19329
14,128,28698,14840,14083,20379
15,128,31281,14564,13915,18240
16,128,33235,14625,13603,16537
17,128,33150,14629,13603,16618
18,128,33094,14575,13900,16431
19,128,34171,14186,13859,15784
20,128,34163,14324,13769,15744
21,128,34089,14097,14221,15593
22,128,34712,13893,13923,15472
23,128,33232,13543,14735,16490
24,128,30469,13020,15955,18556
25,128,31262,12785,16032,17921
26,128,32571,12936,15574,16919
27,128,31628,12875,15532,17965
28,128,31145,13257,15582,18016
29,128,30541,13209,15591,18659
30,128,31563,13168,15532,17737
31,128,32141,13285,15426,17148
32,128,32201,13051,15494,17254
33,128,30758,13577,15294,18371
34,128,30239,13557,15320,18884
35,128,30583,13547,15050,18820
36,128,30645,13547,15162,18646
37,128,32118,13480,15200,17202
38,128,33186,13592,14785,16437
39,128,31168,13647,15100,18085
40,128,32508,13193,15433,16866
41,128,32820,13056,15297,16827
42,128,34766,12772,15256,15206
43,128,33937,13153,15223,15687
44,128,33909,13185,15290,15616
45,128,33955,13120,15344,15581
46,128,34081,13012,15272,15635
47,128,34875,12561,15277,15287
48,128,32685,12877,15838,16600
49,128,33349,12727,15583,16341
50,128,33064,13014,15609,16313
51,128,30581,13092,15817,18510
52,128,29636,13301,15200,19863
53,128,29979,13432,15460,19129
54,128,29876,13489,15197,19438
55,128,28653,13833,14855,20659
56,128,26147,14660,14191,23002
57,128,26253,14626,14007,23114
58,128,27596,14544,14246,21614
59,128,27385,14540,14332,21743
60,128,27232,14608,14310,21850
61,128,26495,14666,14399,22440
62,128,25329,14953,13907,23811
63,128,25071,15054,13904,23971
64,128,25307,14781,13865,24047
65,128,23516,14449,14029,26006
66,128,23004,14615,14299,26082
67,128,21240,14408,14004,28348
68,128,23473,14939,14039,25549
69,128,23546,14843,14030,25581
70,128,23521,14854,13948,25677
71,128,21031,14229,14546,28194
72,128,19832,13730,14847,29591
73,128,21351,13395,14880,28374
74,128,21791,13159,15647,27403
75,128,21773,13189,15385,27653
76,128,21988,13152,15419,27441
77,128,22448,13017,15443,27092
78,128,23255,13303,15567,25875
79,128,23343,13293,15367,25997
80,128,24316,13119,15836,24729
81,128,25535,12736,16551,23178
82,128,26208,12177,16745,22870
83,128,23954,12593,16351,25102
84,128,22185,12316,16945,26554
85,128,24070,12117,16311,25502
86,128,24454,12608,16284,24654
87,128,24979,12672,16372,23977
88,128,25080,12609,16416,23895
89,128,23970,12210,16799,25021
90,128,23671,12298,17157,24874
91,128,22972,11855,16980,26193
92,128,23281,12060,17123,25536
93,128,23333,11884,17116,25667
94,128,23319,11730,17178,25773
95,128,23183,11943,17245,25629
96,128,22999,11865,16749,26387
97,128,23502,11933,17009,25556
98,128,23792,12065,17070,25073
99,128,22005,12395,16306,27294
100,128,21644,12435,16560,27361
101,128,22685,12450,16730,26135
102,128,22076,12742,16393,26789
103,128,21409,12682,15925,27984
104,128,22811,12216,16671,26302
105,128,22899,12306,16703,26092
106,128,24852,11892,17334,23922
107,128,25630,11680,17195,23495
108,128,25702,11803,17213,23282
109,128,24285,11665,17195,24855
110,128,24793,11568,17327,24312
111,128,22495,11124,18220,26161
112,128,22749,10830,18205,26216
113,128,22838,10900,18299,25963
114,128,23832,11120,18268,24780
115,128,23190,11447,17748,25615
116,128,25004,10995,18039,23962
117,128,24098,11300,18201,24401
118,128,26047,11215,17719,23019
119,128,26111,11289,17830,22770
120,128,25693,11505,17443,23359
121,128,25492,11518,17295,23695
122,128,24425,11693,17179,24703
123,128,24643,11551,17138,24668
124,128,23385,12256,16747,25612
125,128,23558,12024,16578,25840
126,128,23043,11943,16753,26261
127,128,21291,12270,16202,28237
128,128,23013,12955,15734,26298
129,128,22978,12834,15687,26501
130,128,23325,12818,15803,26054
131,128,23248,12835,15782,26135
132,128,21706,12802,15973,27519
133,128,20289,12304,16383,29024
134,128,20650,12697,16186,28467
135,128,22980,12280,16460,26280
136,128,23705,12207,16929,25159
137,128,22179,12127,16945,26749
138,128,21574,12029,17144,27253
139,128,23219,12041,16842,25898
140,128,22868,12194,17052,25886
141,128,23556,11758,17330,25356
142,128,23571,11775,17458,25196
