round,seed,defect,exploit_,exploit,coop
1,536,19493,12358,17004,29145
2,536,20405,11958,17807,27830
3,536,19651,11975,17388,28986
4,536,19156,11836,17307,29701
5,536,17163,11166,17696,31975
6,536,17296,11261,17623,31820
7,536,17084,11295,17821,31800
8,536,19189,12461,16886,29464
9,536,18526,12579,16978,29917
10,536,19524,12000,17480,28996
11,536,21479,11145,18409,26967
12,536,21412,11245,18473,26870
13,536,23442,11265,18495,24798
14,536,21961,11717,17607,26715
15,536,22004,12004,17815,26177
16,536,22434,11941,17819,25806
17,536,22647,11846,17586,25921
18,536,22511,12005,17873,25611
19,536,20738,12526,16891,27845
20,536,22723,11712,17415,26150
21,536,23391,12373,17584,24652
22,536,22863,12599,17469,25069
23,536,21477,13103,16727,26693
24,536,22246,13223,16167,26364
25,536,22173,13173,16158,26496
26,536,21661,13184,16486,26669
27,536,23281,13039,16398,25282
28,536,25199,12838,17087,22876
29,536,27252,13216,16506,21026
30,536,27274,13201,16439,21086
31,536,27428,13136,16223,21213
32,536,27281,13199,16500,21020
33,536,25336,12960,16627,23077
34,536,27301,13190,16610,20899
35,536,26797,12983,16840,21380
36,536,25645,13665,16788,21902
37,536,24309,12606,17339,23746
38,536,26401,12182,17783,21634
39,536,27218,11890,17404,21488
40,536,27076,12030,17704,21190
41,536,27216,12029,17642,21113
42,536,27055,11979,17532,21434
43,536,25460,12485,17227,22828
44,536,27174,13193,16397,21236
45,536,27321,13251,16381,21047
46,536,29190,13791,15367,19652
47,536,29386,13947,15214,19453
48,536,28862,13937,15581,19620
49,536,28692,13942,15628,19738
50,536,28767,13866,15685,19682
51,536,30146,13278,16191,18385
52,536,31132,13405,16351,17112
53,536,29693,13965,15621,18721
54,536,29699,13930,15713,18658
55,536,31176,13232,15685,17907
56,536,31545,12779,15960,17716
57,536,31897,12621,15832,17650
58,536,29414,11785,17351,19450
59,536,29704,11746,17171,19379
60,536,29520,12033,17273,19174
61,536,27425,12587,16627,21361
62,536,28721,12086,17411,19782
63,536,29550,12075,17656,18719
64,536,29815,12014,17845,18326
65,536,31121,12014,17325,17540
66,536,31168,12094,17446,17292
67,536,32497,11984,16877,16642
68,536,33907,12223,16018,15852
69,536,32137,12986,15614,17263
70,536,32098,12999,15555,17348
71,536,32356,12923,15463,17258
72,536,31317,12808,15386,18489
73,536,31359,12801,15530,18310
74,536,32111,12971,15528,17390
75,536,31084,13350,15160,18406
76,536,32089,13156,14994,17761
77,536,31887,13299,15033,17781
78,536,30450,13548,15258,18744
79,536,29992,13015,15596,19397
80,536,31059,13264,15369,18308
81,536,31966,13128,15367,17539
82,536,33184,12646,15706,16464
83,536,33788,12606,16207,15399
84,536,35219,12373,16095,14313
85,536,35970,12523,16294,13213
86,536,36146,12465,16008,13381
87,536,36129,12341,16209,13321
88,536,36347,12359,16180,13114
89,536,36094,12385,16194,13327
90,536,36164,12382,16229,13225
91,536,36281,12287,16167,13265
92,536,36231,12554,16127,13088
93,536,34896,12806,16006,14292
94,536,33209,12851,16196,15744
95,536,33407,12858,16007,15728
96,536,31873,13171,16086,16870
97,536,29601,14367,15304,18728
98,536,31945,13183,15840,17032
99,536,31495,13426,15800,17279
100,536,31612,13463,15574,17351
101,536,29305,14364,15715,18616
102,536,29125,14314,15651,18910
103,536,27428,14715,15496,20361
104,536,26131,14538,15345,21986
105,536,27515,14819,15065,20601
106,536,28612,14966,15092,19330
107,536,28658,15005,15138,19199
108,536,28310,15070,15114,19506
109,536,29848,14272,16037,17843
110,536,28403,14259,16914,18424
111,536,29332,14507,15958,18203
112,536,28431,14173,16726,18670
113,536,27448,14735,15877,19940
114,536,27196,14656,16304,19844
115,536,27120,14818,16302,19760
116,536,26115,14848,15701,21336
117,536,25773,15053,15712,21462
118,536,27985,14471,16355,19189
119,536,27459,14634,16143,19764
120,536,28181,14973,15428,19418
121,536,26635,14542,15826,20997
122,536,26867,14478,15718,20937
123,536,26046,15035,15889,21030
124,536,28085,15282,15012,19621
125,536,27915,15468,15142,19475
126,536,28362,15262,14942,19434
127,536,28076,15510,15002,19412
128,536,28812,15065,14793,19330
129,536,27772,14573,15108,20547
130,536,28854,14445,15623,19078
131,536,27535,15128,14663,20674
132,536,28814,14409,15607,19170
133,536,28798,14351,15551,19300
134,536,30414,15029,14746,17811
135,536,31479,15441,14630,16450
136,536,32891,15641,14180,15288
137,536,32790,15665,14329,15216
138,536,31722,15183,14782,16313
139,536,31393,15220,15086,16301
140,536,31470,15166,14804,16560
141,536,30705,15953,14552,16790
142,536,30673,15799,14602,16926
143,536,30001,15513,14771,17715
144,536,29836,15453,14658,18053
145,536,29990,15477,14585,17948
146,536,28787,15685,14387,19141
147,536,26787,15850,14719,20644
148,536,26935,15813,14557,20695
149,536,26814,15867,14578,20741
150,536,28084,15269,15330,19317
151,536,27807,15280,15279,19634
152,536,27760,15109,15358,19773
153,536,28348,16032,15092,18528
154,536,28755,15820,14989,18436
155,536,28367,15897,15190,18546
156,536,28645,15766,15098,18491
157,536,27939,16221,15151,18689
158,536,27834,16227,15291,18648
159,536,28740,16370,14705,18185
160,536,26624,15800,15246,20330
161,536,27609,16646,14917,18828
162,536,28611,16071,14573,18745
163,536,29714,17009,14094,17183
164,536,30993,17590,13669,15748
165,536,32083,16773,13632,15512
166,536,30935,16831,13399,16835
167,536,29463,16314,13871,18352
168,536,29605,16248,14024,18123
169,536,29418,16351,14242,17989
170,536,30602,16268,14202,16928
171,536,31965,16210,14221,15604
172,536,31903,16247,14272,15578
173,536,33252,16046,14391,14311
174,536,35728,15253,14268,12751
175,536,35469,15260,14362,12909
176,536,34336,15114,14682,13868
177,536,32825,14709,15379,15087
178,536,32334,14840,15377,15449
179,536,30550,15832,14509,17109
180,536,32520,14989,15277,15214
181,536,30933,15282,15314,16471
182,536,33147,14809,14815,15229
183,536,34581,15265,14351,13803
184,536,34578,15189,14371,13862
185,536,36118,14270,14734,12878
186,536,36286,14302,14667,12745
187,536,34743,14885,14392,13980
188,536,34647,14704,14453,14196
189,536,33700,15487,14719,14094
190,536,35086,15867,14083,12964
191,536,37027,14715,14482,11776
192,536,39377,12976,15331,10316
193,536,40695,13072,14235,9998
194,536,42070,12358,14508,9064
195,536,44420,12242,13502,7836
196,536,43311,12435,14115,8139
197,536,43406,12324,14061,8209
198,536,41762,12127,14930,9181
199,536,41923,12139,15005,8933
200,536,41925,12094,14949,9032
201,536,41305,11840,15202,9653
202,536,41197,11779,15091,9933
203,536,41046,11895,15334,9725
204,536,41229,11678,15115,9978
205,536,42524,12086,14327,9063
206,536,42400,12179,14590,8831
207,536,42737,12191,14414,8658
208,536,42576,12155,14481,8788
209,536,43819,11490,14623,8068
210,536,43843,11588,14583,7986
211,536,44975,11565,14334,7126
212,536,45156,11480,14268,7096
213,536,45109,11751,14114,7026
214,536,45127,11503,14290,7080
215,536,44055,11579,14479,7887
216,536,44047,11687,14425,7841
217,536,45230,11483,14365,6922
218,536,45289,11380,14290,7041
219,536,45214,11222,14389,7175
220,536,47821,11525,12850,5804
221,536,46510,11839,12875,6776
222,536,47860,12009,12188,5943
223,536,46405,12816,11806,6973
224,536,47678,12358,11942,6022
225,536,49008,11973,11679,5340
226,536,48928,12035,11799,5238
227,536,49042,12029,11666,5263
228,536,49086,12121,11484,5309
229,536,48312,12371,11491,5826
230,536,48319,12307,11477,5897
231,536,48337,12377,11426,5860
232,536,48255,12410,11435,5900
233,536,47273,12926,11743,6058
234,536,44654,13525,12724,7097
235,536,46040,13910,11676,6374
236,536,45840,13892,11809,6459
237,536,48495,12561,11590,5354
238,536,48557,12525,11562,5356
239,536,48238,12574,11660,5528
240,536,48335,12641,11673,5351
241,536,49612,11652,12021,4715
242,536,50002,11549,11768,4681
243,536,49640,11689,11945,4726
244,536,49866,11521,12006,4607
245,536,49776,11769,11880,4575
246,536,49557,11742,12046,4655
247,536,49832,11597,11813,4758
248,536,49751,11668,11834,4747
249,536,50405,11309,12100,4186
250,536,51383,11814,11185,3618
251,536,52727,10781,11321,3171
252,536,52787,10705,11312,3196
253,536,52758,10956,11178,3108
254,536,51625,11435,11259,3681
255,536,51550,11767,11109,3574
256,536,50085,12685,11065,4165
257,536,51419,11535,11445,3601
258,536,52245,11337,10966,3452
259,536,52177,11237,10974,3612
260,536,49639,11564,12427,4370
