round,seed,coop,exploit_,exploit,defect
1,128,29446,17459,11734,19361
2,128,28437,17149,11853,20561
3,128,26150,17065,12100,22685
4,128,27819,16595,12614,20972
5,128,28167,16420,12506,20907
6,128,29435,15906,12989,19670
7,128,29387,15903,12947,19763
8,128,29053,15834,12957,20156
9,128,28804,15300,13064,20832
10,128,28825,15726,13083,20366
11,128,29963,15737,13056,19244
12,128,31742,15162,13443,17653
13,128,31668,15000,13573,17759
14,128,30431,15352,13451,18766
15,128,32776,14963,13333,16928
16,128,32117,14937,13595,17351
17,128,32614,14698,13678,17010
18,128,32557,14620,13984,16839
19,128,33158,14428,13872,16542
20,128,32967,14675,13772,16586
21,128,33202,14280,14145,16373
22,128,33699,14130,13834,16337
23,128,34608,14489,13419,15484
24,128,33736,14498,13795,15971
25,128,34458,14299,13803,15440
26,128,36004,14302,13487,14207
27,128,36373,14260,13355,14012
28,128,36454,14350,13532,13664
29,128,35976,14295,13500,14229
30,128,36858,14197,13450,13495
31,128,37464,14352,13198,12986
32,128,37326,14164,13341,13169
33,128,36109,14683,13305,13903
34,128,35398,14730,13402,14470
35,128,35800,14737,13084,14379
36,128,35788,14637,13361,14214
37,128,38487,14194,13140,12179
38,128,39411,14377,12656,11556
39,128,37217,14547,13121,13115
40,128,39614,13414,13692,11280
41,128,40121,13229,13436,11214
42,128,42092,12797,13324,9787
43,128,40931,13256,13296,10517
44,128,40821,13369,13365,10445
45,128,40875,13310,13405,10410
46,128,41302,13212,13251,10235
47,128,40771,13235,13246,10748
48,128,40731,13540,13363,10366
49,128,41341,13310,13098,10251
50,128,41801,13151,13223,9825
51,128,39168,13341,13908,11583
52,128,38424,13524,13429,12623
53,128,38692,13587,13614,12107
54,128,39511,13461,13484,11544
55,128,37900,14170,13138,12792
56,128,37205,14637,13093,13065
57,128,37121,14566,13015,13298
58,128,38573,14154,13148,12125
59,128,38986,13996,12951,12067
60,128,38628,14089,13193,12090
61,128,38642,14085,13183,12090
62,128,39439,13882,13205,11474
63,128,39700,13701,13194,11405
64,128,40095,13558,12952,11395
65,128,37264,13528,14011,13197
66,128,37152,13603,14214,13031
67,128,37476,13577,13790,13157
68,128,39715,13720,13208,11357
69,128,39193,13906,13171,11730
70,128,41146,13659,12834,10361
71,128,40839,13767,13029,10365
72,128,41288,13577,12892,10243
73,128,40450,13988,12870,10692
74,128,40646,13814,13031,10509
75,128,40427,13933,12976,10664
76,128,41368,13798,12673,10161
77,128,40670,13700,13138,10492
78,128,40152,13644,13149,11055
79,128,42375,12882,13538,9205
80,128,41027,13376,13822,9775
81,128,40783,13454,13837,9926
82,128,39113,13997,13299,11591
83,128,37043,14555,13294,13108
84,128,37367,14278,13063,13292
85,128,37224,14260,13130,13386
86,128,35226,14203,13806,14765
87,128,35965,14182,13617,14236
88,128,35840,14093,13778,14289
89,128,36411,14267,13575,13747
90,128,35961,14417,13579,14043
91,128,35051,14308,13868,14773
92,128,35409,14256,13712,14623
93,128,35338,14287,13685,14690
94,128,35532,14298,13772,14398
95,128,35436,14216,13781,14567
96,128,35127,14186,13441,15246
97,128,34434,14547,13686,15333
98,128,34193,14708,13799,15300
99,128,34425,14520,13635,15420
100,128,32910,14409,14249,16432
101,128,34548,14097,14271,15084
102,128,33583,14383,14140,15894
103,128,35049,13845,14182,14924
104,128,34670,14155,14284,14891
105,128,35454,14059,14101,14386
106,128,35367,13994,13970,14669
107,128,35817,14061,14019,14103
108,128,33799,14100,14319,15782
109,128,34817,13933,14163,15087
110,128,35035,13936,14126,14903
111,128,37124,14473,13302,13101
112,128,37724,14318,13194,12764
113,128,40360,13937,12604,11099
114,128,42816,14211,11538,9435
115,128,42397,14549,11578,9476
116,128,41243,14961,11669,10127
117,128,40644,14954,12051,10351
118,128,39787,14727,12218,11268
119,128,39957,14776,12392,10875
120,128,39496,14941,12261,11302
121,128,39269,15053,12302,11376
122,128,38924,14947,12246,11883
123,128,39069,15074,12313,11544
124,128,40359,14548,12883,10210
125,128,43283,13848,12632,8237
126,128,42367,14081,12959,8593
127,128,43697,13470,12825,8008
128,128,42570,13693,13410,8327
129,128,42243,13682,13407,8668
130,128,42816,13635,13282,8267
131,128,42334,13565,13219,8882
132,128,40208,13735,13757,10300
133,128,40851,13587,13463,10099
134,128,41777,13731,12958,9534
135,128,42701,13313,12771,9215
136,128,42763,13327,12858,9052
137,128,43047,13240,12619,9094
138,128,41837,13544,12878,9741
139,128,41452,13567,12997,9984
140,128,41484,13735,13147,9634
141,128,41988,13375,13128,9509
142,128,41187,13274,13560,9979
