round,seed,defect,exploit_,exploit,coop
1,461,19596,12117,16987,29300
2,461,20782,11625,17681,27912
3,461,21051,12069,17312,27568
4,461,20198,11740,17859,28203
5,461,20242,11640,17899,28219
6,461,20178,11659,17882,28281
7,461,20424,11470,17775,28331
8,461,19652,11925,17930,28493
9,461,19622,11801,17854,28723
10,461,20768,12023,18084,27125
11,461,20615,11932,18074,27379
12,461,19863,11469,17795,28873
13,461,20170,11675,17706,28449
14,461,18350,12326,17066,30258
15,461,18146,12158,17038,30658
16,461,17648,12176,17304,30872
17,461,19837,12363,17155,28645
18,461,19924,12100,17038,28938
19,461,18557,12309,16754,30380
20,461,17265,12310,16678,31747
21,461,15833,11871,16630,33666
22,461,15915,11805,16481,33799
23,461,16975,11736,16691,32598
24,461,16417,11712,16696,33175
25,461,15477,11711,16734,34078
26,461,15415,11821,16742,34022
27,461,16980,12438,16552,32030
28,461,17320,12513,16525,31642
29,461,15688,13029,15479,33804
30,461,15644,12743,15432,34181
31,461,15532,12745,15537,34186
32,461,15008,12965,15669,34358
33,461,13311,13069,14734,36886
34,461,12864,13185,14652,37299
35,461,13574,13563,14372,36491
36,461,13748,13248,14155,36849
37,461,13846,13418,14368,36368
38,461,12295,13866,13302,38537
39,461,12084,14003,13504,38409
40,461,12826,13691,13528,37955
41,461,12718,13945,13804,37533
42,461,12975,13822,13632,37571
43,461,11218,13118,13472,40192
44,461,11083,13504,13557,39856
45,461,11172,13418,13654,39756
46,461,11312,13298,13440,39950
47,461,11234,13304,13802,39660
48,461,9872,12805,13826,41497
49,461,8925,12378,13730,42967
50,461,8757,12623,13755,42865
51,461,9255,12525,13925,42295
52,461,9803,12969,13860,41368
53,461,9253,12604,13872,42271
54,461,9018,12783,13791,42408
55,461,9627,12560,13918,41895
56,461,9106,12624,13938,42332
57,461,9569,12685,13707,42039
58,461,9294,12870,13911,41925
59,461,9669,12852,13946,41533
60,461,8861,12411,13873,42855
61,461,9134,12357,14042,42467
62,461,8873,12322,13657,43148
63,461,8772,12497,13835,42896
64,461,8719,12560,13866,42855
65,461,9242,12511,13903,42344
66,461,8668,12152,13879,43301
67,461,8595,12126,14035,43244
68,461,8843,12298,14193,42666
69,461,7409,12149,13963,44479
70,461,7525,12074,13781,44620
71,461,7486,12221,13969,44324
72,461,7578,12103,14006,44313
73,461,7362,12111,13706,44821
74,461,7577,12021,13814,44588
75,461,6956,11612,13839,45593
76,461,7154,11625,13727,45494
77,461,6861,11443,13545,46151
78,461,7118,11589,13801,45492
79,461,7091,11661,13907,45341
80,461,6818,11400,13769,46013
81,461,7035,11862,14093,45010
82,461,6683,11770,13645,45902
83,461,6844,11585,13638,45933
84,461,6546,11641,13686,46127
85,461,6223,11320,13494,46963
86,461,6577,11450,13833,46140
