round,seed,coop,exploit_,exploit,defect
1,2,29140,17434,11822,19604
2,2,29459,17414,11701,19426
3,2,27144,18034,11099,21723
4,2,26765,17963,11257,22015
5,2,26128,17937,11562,22373
6,2,26856,17516,11240,22388
7,2,26359,17785,11317,22539
8,2,28073,17115,11897,20915
9,2,26718,17327,11972,21983
10,2,25245,17421,11653,23681
11,2,24066,17518,11750,24666
12,2,22897,17836,11219,26048
13,2,24172,17713,11834,24281
14,2,23662,17326,11133,25879
15,2,22078,17674,11432,26816
16,2,22465,17525,11464,26546
17,2,23671,17413,11794,25122
18,2,23199,16825,12019,25957
19,2,21151,16849,11907,28093
20,2,21505,16729,11874,27892
21,2,21176,16586,12011,28227
22,2,20406,16577,12159,28858
23,2,21050,16499,11952,28499
24,2,19096,16499,11920,30485
25,2,18378,16666,11516,31440
26,2,17269,16861,11118,32752
27,2,18139,16649,10951,32261
28,2,16593,16359,11238,33810
29,2,17679,16466,11077,32778
30,2,17552,16635,11637,32176
31,2,17959,16525,11463,32053
32,2,17759,16622,11496,32123
33,2,16542,16867,10795,33796
34,2,16541,16428,10932,34099
35,2,14811,16118,11328,35743
36,2,15988,16071,11393,34548
37,2,15920,15997,11561,34522
38,2,15257,16195,11218,35330
39,2,15866,16139,11557,34438
40,2,17665,16273,11961,32101
41,2,18946,16063,12129,30862
42,2,19668,16514,12287,29531
43,2,20128,16692,12092,29088
44,2,19250,16312,12470,29968
45,2,20127,16350,12494,29029
46,2,20206,16279,12348,29167
47,2,20208,16306,12476,29010
48,2,21223,16026,12805,27946
49,2,22419,15615,13126,26840
50,2,22257,15594,13106,27043
51,2,22251,15560,13234,26955
52,2,20239,15034,13541,29186
53,2,19592,14653,13696,30059
54,2,21611,14670,14201,27518
55,2,22183,14959,13914,26944
56,2,23742,15069,14012,25177
57,2,23808,14967,14020,25205
58,2,23436,15222,14006,25336
59,2,25155,15836,13310,23699
60,2,25198,15526,13284,23992
61,2,26921,15431,13200,22448
62,2,26669,15482,13272,22577
63,2,26203,15701,13419,22677
64,2,27313,15569,13001,22117
65,2,26566,15481,13160,22793
66,2,26546,15730,13083,22641
67,2,26859,15701,13063,22377
68,2,27069,15580,13071,22280
69,2,26842,15617,13266,22275
70,2,26277,15946,13066,22711
71,2,24641,15489,13603,24267
72,2,23523,14997,13821,25659
73,2,21430,15489,13121,27960
74,2,21529,15365,13078,28028
75,2,21795,15529,12796,27880
76,2,19992,15519,12921,29568
77,2,22178,14864,13923,27035
78,2,23388,15103,13925,25584
79,2,24168,14721,13995,25116
80,2,22509,15065,13851,26575
81,2,23147,14921,13742,26190
82,2,24268,14958,13820,24954
83,2,23953,15069,14048,24930
84,2,24117,15053,13956,24874
85,2,23854,15179,14018,24949
86,2,22045,15172,13679,27104
87,2,20379,14414,14374,28833
88,2,20456,14511,14346,28687
89,2,20498,14277,14164,29061
90,2,20343,14462,14447,28748
91,2,21471,14711,14135,27683
92,2,19913,14588,14368,29131
93,2,21061,14355,14420,28164
94,2,21005,14386,14472,28137
95,2,19650,14912,14220,29218
96,2,20872,14636,14387,28105
97,2,21029,14703,14161,28107
98,2,21390,14532,14378,27700
99,2,21422,14555,14467,27556
100,2,21312,14502,14569,27617
101,2,20337,14674,14335,28654
102,2,20189,14648,14289,28874
103,2,22335,14330,14700,26635
104,2,20028,14905,14297,28770
105,2,20941,15105,14104,27850
106,2,19797,15384,14118,28701
107,2,20232,15189,13925,28654
108,2,18805,14810,14237,30148
109,2,18846,14670,14071,30413
110,2,18420,14472,14344,30764
111,2,17243,14118,14532,32107
112,2,16399,13616,14249,33736
113,2,15945,13337,14529,34189
114,2,15740,13474,14199,34587
115,2,15477,13663,14292,34568
116,2,15479,13625,14359,34537
117,2,16150,13753,14515,33582
118,2,16135,13732,14381,33752
119,2,14718,13655,14338,35289
120,2,14795,13540,14262,35403
121,2,14312,13336,14305,36047
122,2,12684,13640,12843,38833
123,2,13680,14037,12916,37367
124,2,13369,14167,12955,37509
125,2,13518,14153,13041,37288
126,2,14606,14474,12644,36276
127,2,12658,14362,12136,38844
128,2,12749,14302,12405,38544
129,2,13446,14074,12673,37807
130,2,13763,14346,12665,37226
131,2,14534,14651,12309,36506
132,2,14200,14791,12518,36491
133,2,14200,14976,12411,36413
134,2,14707,14760,12754,35779
135,2,14909,14848,12798,35445
136,2,15989,14609,13077,34325
137,2,15430,14841,12911,34818
138,2,14854,14608,12921,35617
139,2,14500,14830,12849,35821
140,2,16633,14395,13696,33276
141,2,14977,14398,13439,35186
142,2,15405,14431,13286,34878
143,2,17293,13703,14461,32543
144,2,19075,13460,15256,30209
145,2,19641,13344,16120,28895
146,2,20125,13376,15798,28701
147,2,20529,13543,16167,27761
148,2,18631,14032,15333,30004
149,2,17979,13220,15676,31125
150,2,16850,13008,15968,32174
151,2,15347,12637,16278,33738
152,2,15569,12682,16240,33509
153,2,14050,11222,16649,36079
154,2,14166,11408,16792,35634
155,2,13922,11424,16875,35779
156,2,14876,11472,16436,35216
157,2,14955,11543,16340,35162
158,2,14196,11308,16170,36326
159,2,14145,11257,16119,36479
160,2,14972,11597,15988,35443
161,2,14404,11910,15372,36314
162,2,15308,12259,15536,34897
163,2,14799,11797,15533,35871
164,2,16925,12902,14766,33407
165,2,16492,13010,15112,33386
166,2,17738,13368,15325,31569
167,2,17400,12296,15483,32821
168,2,18881,12768,15688,30663
169,2,20541,12690,15907,28862
170,2,21871,13038,15827,27264
171,2,21990,13114,15790,27106
172,2,22157,13030,15994,26819
173,2,22581,13072,15578,26769
174,2,21764,13271,15244,27721
175,2,19515,13654,14683,30148
176,2,19244,13455,14551,30750
177,2,16901,13243,14724,33132
178,2,18492,13392,14761,31355
179,2,17171,13233,14573,33023
180,2,17979,13426,14464,32131
181,2,18894,13931,14603,30572
182,2,19843,14457,14006,29694
183,2,20008,14521,14096,29375
184,2,19880,14511,14144,29465
185,2,20867,14862,14191,28080
186,2,21168,14821,14101,27910
187,2,22491,14555,14446,26508
188,2,22661,14373,14086,26880
189,2,23351,14521,14241,25887
190,2,22995,14705,14448,25852
191,2,22900,14735,14482,25883
192,2,21489,14707,14314,27490
193,2,21748,14945,14213,27094
194,2,24346,14455,14784,24415
195,2,23278,14627,14622,25473
196,2,23393,14458,14635,25514
197,2,23170,14441,14386,26003
198,2,24172,14625,14751,24452
199,2,23628,14702,14633,25037
200,2,21830,14886,14270,27014
201,2,22003,14567,14015,27415
202,2,22054,14776,14263,26907
203,2,23513,14366,14577,25544
204,2,24524,14591,14905,23980
205,2,22017,15137,14316,26530
206,2,20867,14711,14409,28013
207,2,21116,14459,14243,28182
208,2,20987,14453,14384,28176
209,2,21214,14721,14350,27715
210,2,22517,15304,14193,25986
211,2,22438,15182,14232,26148
212,2,22574,15152,14068,26206
213,2,21568,15552,13580,27300
214,2,20916,15231,13971,27882
215,2,19936,14968,13700,29396
216,2,19686,15064,13802,29448
217,2,19913,14844,13575,29668
218,2,19739,14820,13666,29775
219,2,21427,15502,13393,27678
220,2,20500,15334,13587,28579
221,2,20840,15138,13339,28683
222,2,20410,15181,13583,28826
223,2,21398,15487,13564,27551
224,2,22833,16003,13536,25628
225,2,23339,15901,13402,25358
226,2,23879,15961,13283,24877
227,2,23829,15907,13076,25188
228,2,23176,15895,13504,25425
229,2,23549,15909,13392,25150
230,2,24236,15880,13657,24227
231,2,23503,16146,13960,24391
232,2,24662,15993,13572,23773
233,2,24838,16071,13687,23404
234,2,24114,16275,13659,23952
235,2,24062,16110,13645,24183
236,2,24117,16141,13517,24225
237,2,26362,15859,13947,21832
238,2,27146,15712,13859,21283
239,2,28205,15643,14207,19945
240,2,28353,15718,14166,19763
241,2,26818,15269,14345,21568
242,2,26620,15254,14286,21840
243,2,27831,15717,13791,20661
244,2,29049,15661,13640,19650
245,2,28831,15612,13599,19958
246,2,27543,15975,13092,21390
247,2,29049,16042,13215,19694
248,2,29782,15576,13675,18967
249,2,30544,15325,13281,18850
250,2,28606,15407,13643,20344
251,2,29892,15316,13456,19336
252,2,29618,15196,13339,19847
253,2,29589,15448,13506,19457
254,2,29242,15224,13699,19835
255,2,28654,15199,14019,20128
256,2,30221,14852,13677,19250
257,2,30183,15071,13717,19029
258,2,31440,14635,13812,18113
259,2,31861,14493,13610,18036
260,2,32045,14826,13731,17398
261,2,32958,14813,13642,16587
262,2,30762,14557,14261,18420
263,2,32121,14368,14329,17182
264,2,32528,14112,14372,16988
265,2,34181,13934,14149,15736
266,2,34986,13928,14115,14971
267,2,37228,14108,13342,13322
268,2,38275,14247,12950,12528
269,2,38387,14410,13118,12085
270,2,39501,14135,12838,11526
271,2,38976,13903,13009,12112
272,2,38839,13861,13082,12218
273,2,38675,14023,13234,12068
274,2,39036,13839,13059,12066
275,2,38715,14039,13227,12019
276,2,37737,14162,13181,12920
277,2,39169,14363,12567,11901
278,2,39781,14254,12645,11320
279,2,39432,14282,12678,11608
280,2,38383,14399,12733,12485
281,2,39048,14222,12848,11882
282,2,38729,14352,12954,11965
283,2,39975,14349,12438,11238
284,2,37145,14914,12805,13136
285,2,36508,14748,13067,13677
286,2,37881,13913,13495,12711
287,2,37764,13886,13589,12761
288,2,38344,13595,13635,12426
289,2,36743,14240,13489,13528
290,2,38353,14390,12860,12397
291,2,39942,13520,13232,11306
292,2,39888,13649,13305,11158
293,2,41078,13392,12956,10574
294,2,41642,13096,13077,10185
295,2,41733,13023,13148,10096
296,2,42316,12919,12938,9827
297,2,44429,12102,12832,8637
298,2,42060,13251,12628,10061
299,2,43767,12591,13144,8498
300,2,42401,13011,13029,9559
301,2,42743,12882,12925,9450
302,2,41436,13211,13227,10126
303,2,43033,12896,12721,9350
304,2,40654,14137,12493,10716
305,2,41500,13940,11952,10608
306,2,41272,14155,12239,10334
307,2,41275,13978,12081,10666
308,2,40893,14206,12369,10532
309,2,41190,14162,12077,10571
310,2,41050,14303,12185,10462
311,2,41100,14066,12201,10633
312,2,39907,14455,12203,11435
313,2,38501,14167,12821,12511
314,2,38479,13984,12742,12795
315,2,37579,14483,13230,12708
316,2,37412,14058,13109,13421
317,2,37914,14027,13099,12960
318,2,37908,14028,13050,13014
319,2,35620,13754,14011,14615
320,2,34215,13912,14012,15861
321,2,34073,13952,14008,15967
322,2,33878,14052,14245,15825
323,2,34071,14064,14092,15773
324,2,35074,13446,14419,15061
325,2,35208,13356,14567,14869
326,2,36884,13246,14511,13359
327,2,36196,13555,14379,13870
328,2,35862,13746,14377,14015
329,2,37144,13773,13860,13223
330,2,38096,13324,13705,12875
331,2,38197,13433,13837,12533
332,2,38054,13482,13823,12641
333,2,37740,13512,13928,12820
334,2,37803,13562,13896,12739
335,2,39099,13393,13275,12233
336,2,38584,13664,13688,12064
337,2,38181,13833,13839,12147
338,2,39810,13269,13804,11117
339,2,40798,12793,13802,10607
340,2,41334,12338,13592,10736
341,2,40787,12727,13703,10783
342,2,40981,12773,13745,10501
343,2,42280,12096,14160,9464
344,2,41206,12466,14067,10261
345,2,41519,12330,14152,9999
346,2,40854,12676,14012,10458
347,2,40429,12672,14060,10839
348,2,40169,12973,14232,10626
349,2,41884,12936,13718,9462
350,2,41444,12814,13710,10032
351,2,41590,12873,13872,9665
352,2,42089,12799,13785,9327
353,2,40631,13221,14274,9874
354,2,40443,13262,14123,10172
355,2,39401,13558,14362,10679
356,2,38630,13507,14742,11121
357,2,36443,13475,15127,12955
358,2,37876,13103,14997,12024
359,2,37824,12963,15044,12169
360,2,39214,12526,14978,11282
361,2,39892,12261,15004,10843
362,2,39956,12453,15006,10585
363,2,39665,12440,14845,11050
364,2,39882,12366,15190,10562
365,2,41570,11522,14850,10058
366,2,41200,11803,14998,9999
367,2,41673,11457,14906,9964
368,2,42054,11405,14848,9693
369,2,40468,11721,14969,10842
370,2,41015,11721,14689,10575
371,2,41212,11729,14623,10436
372,2,42049,11525,14314,10112
373,2,42074,11541,14416,9969
374,2,40533,11134,15450,10883
375,2,37994,11648,15737,12621
376,2,37124,11473,15955,13448
377,2,37943,12086,15400,12571
378,2,38011,12082,15349,12558
379,2,36851,12510,15290,13349
380,2,37250,12418,15044,13288
381,2,37030,12261,15232,13477
382,2,35646,12456,15272,14626
383,2,34774,12884,15268,15074
384,2,34103,12793,15479,15625
385,2,36948,12722,14825,13505
386,2,35860,13104,15098,13938
387,2,34033,13859,14334,15774
388,2,34511,13848,14278,15363
389,2,34576,13711,14234,15479
390,2,33857,14025,14070,16048
391,2,34884,14456,13824,14836
392,2,34939,14449,13900,14712
393,2,36187,14629,13537,13647
394,2,36964,14699,13516,12821
395,2,37061,14572,13342,13025
396,2,35967,14758,13619,13656
397,2,37851,14184,14050,11915
398,2,37055,14425,14266,12254
399,2,36690,14536,13950,12824
400,2,37091,14427,13934,12548
401,2,36654,14564,13792,12990
402,2,36585,14643,14066,12706
403,2,37699,14305,13546,12450
404,2,35834,14852,13945,13369
405,2,35491,14895,13740,13874
406,2,34840,15291,14085,13784
407,2,35306,15263,13751,13680
408,2,33847,14985,14247,14921
409,2,34496,14699,14278,14527
410,2,34824,14544,14190,14442
411,2,34909,14529,14176,14386
412,2,34282,14513,14135,15070
413,2,33832,14712,14248,15208
414,2,34062,14636,14428,14874
415,2,33880,14675,14501,14944
416,2,34645,14417,14305,14633
417,2,35693,14364,14007,13936
418,2,34901,14334,14258,14507
419,2,33466,14428,14469,15637
420,2,33790,14681,14607,14922
421,2,33462,14728,14710,15100
422,2,33583,14752,14762,14903
423,2,33424,14805,14654,15117
424,2,33537,14709,14904,14850
425,2,31700,15012,14355,16933
426,2,32896,14705,14195,16204
427,2,33104,14678,14292,15926
428,2,33568,14395,14074,15963
429,2,32832,14676,14312,16180
430,2,33979,14403,13937,15681
431,2,34013,14508,14165,15314
432,2,35078,14671,13706,14545
433,2,34584,14532,13790,15094
434,2,35091,14691,13540,14678
435,2,35041,14638,13766,14555
436,2,36854,14570,13978,12598
437,2,39429,13707,14058,10806
438,2,42288,13531,13521,8660
439,2,42397,13491,13500,8612
440,2,42547,13404,13491,8558
441,2,42591,13396,13435,8578
442,2,43030,13392,13350,8228
443,2,43087,13332,13456,8125
444,2,42807,13408,13552,8233
445,2,41953,13598,13714,8735
446,2,43134,13229,13423,8214
447,2,43205,13118,13376,8301
448,2,43454,13269,13330,7947
449,2,42333,13287,13889,8491
450,2,42946,13258,13798,7998
451,2,42663,13186,13676,8475
452,2,42181,13374,13929,8516
453,2,41063,13523,14234,9180
454,2,43587,13783,13347,7283
455,2,43600,13852,13363,7185
456,2,42825,14077,13839,7259
457,2,42854,14001,13667,7478
458,2,43377,13876,13637,7110
459,2,43166,13886,13490,7458
460,2,43503,13911,13467,7119
461,2,43682,13782,13293,7243
462,2,43676,14012,13361,6951
463,2,43768,13985,13450,6797
464,2,43688,13821,13405,7086
465,2,43025,14011,13615,7349
466,2,41032,13564,14112,9292
467,2,40738,13852,14377,9033
468,2,40747,13731,14260,9262
469,2,38541,13840,14602,11017
470,2,38127,13934,14770,11169
471,2,39448,13585,14345,10622
472,2,39050,13631,14491,10828
473,2,39523,13434,14198,10845
474,2,38405,13839,14596,11160
475,2,38233,13820,14603,11344
476,2,38537,13757,14556,11150
477,2,35997,14363,14324,13316
478,2,35999,14505,14490,13006
479,2,36583,14126,14270,13021
480,2,36350,14374,14398,12878
481,2,36621,14177,14329,12873
482,2,37133,13997,14090,12780
483,2,35989,13953,14138,13920
484,2,36302,13889,14176,13633
485,2,33768,14713,13732,15787
486,2,33825,14691,13824,15660
487,2,33318,14888,13852,15942
488,2,34008,14956,13653,15383
489,2,33994,14971,13428,15607
490,2,34138,15095,13421,15346
491,2,34786,14667,13559,14988
492,2,35144,14518,13486,14852
493,2,34851,14505,13518,15126
494,2,34666,14814,13717,14803
495,2,34251,14738,13640,15371
496,2,33229,15070,13345,16356
497,2,33391,15046,13533,16030
498,2,31895,14777,14042,17286
499,2,31475,14481,13943,18101
500,2,30949,14495,14214,18342
501,2,29123,14288,14663,19926
502,2,29742,14382,14523,19353
503,2,31247,14449,14064,18240
504,2,31896,14547,14295,17262
505,2,29579,14507,14181,19733
506,2,27968,14650,14265,21117
507,2,27544,14698,14367,21391
508,2,29667,15334,13698,19301
509,2,30000,15276,13579,19145
510,2,32128,15281,13137,17454
511,2,31489,15414,13461,17636
512,2,31283,15204,13389,18124
513,2,31124,15105,13254,18517
514,2,32230,15392,13013,17365
515,2,32017,15364,13227,17392
516,2,31817,15489,12976,17718
517,2,32008,15574,13035,17383
518,2,32182,15623,13059,17136
519,2,32544,15660,12735,17061
520,2,30388,16112,12976,18524
521,2,31678,16222,12602,17498
522,2,31393,16218,12562,17827
523,2,32573,15811,12732,16884
524,2,34187,15660,12708,15445
525,2,32520,15853,12705,16922
526,2,33925,15720,12759,15596
527,2,33126,15271,13089,16514
528,2,31954,15526,13190,17330
529,2,32443,15522,12986,17049
530,2,31801,15337,13340,17522
531,2,33120,14753,13476,16651
532,2,32896,14977,13632,16495
533,2,34161,14965,13013,15861
534,2,34424,15034,13064,15478
535,2,34750,15157,12853,15240
536,2,34488,15221,12994,15297
537,2,33469,15508,12667,16356
538,2,32672,15368,12837,17123
539,2,33207,15690,12594,16509
540,2,31556,16019,12835,17590
541,2,30085,16377,12199,19339
542,2,30723,16901,12126,18250
543,2,30415,16658,12052,18875
544,2,31852,16242,12211,17695
545,2,32349,16317,12301,17033
546,2,32124,16321,12259,17296
547,2,31573,16228,12392,17807
548,2,30840,16204,12512,18444
549,2,31057,16139,12454,18350
550,2,30205,16294,12513,18988
551,2,30228,16007,12459,19306
552,2,29113,16061,12814,20012
553,2,27731,16217,12863,21189
554,2,28908,16570,12626,19896
555,2,31601,15702,12745,17952
556,2,31242,15855,12688,18215
557,2,31232,15793,12935,18040
558,2,32851,15321,13051,16777
559,2,32910,15404,13069,16617
560,2,33733,15479,12620,16168
561,2,33313,15573,12876,16238
562,2,33425,15269,12754,16552
563,2,34247,15072,12842,15839
564,2,34294,15153,12907,15646
565,2,35268,14577,13077,15078
566,2,35254,14703,13223,14820
567,2,33024,14457,13996,16523
568,2,31584,15107,13971,17338
569,2,31747,15281,14076,16896
570,2,31441,14936,13940,17683
571,2,30727,15337,13864,18072
572,2,31251,14972,13623,18154
573,2,30505,14973,13739,18783
574,2,31165,14844,13672,18319
575,2,31052,15088,13937,17923
576,2,31347,14791,13720,18142
577,2,31137,14879,13802,18182
578,2,29765,15229,13892,19114
579,2,27905,15524,14203,20368
580,2,26562,15768,14572,21098
581,2,28926,14692,15125,19257
582,2,27322,15554,14694,20430
583,2,28765,15119,14816,19300
584,2,27354,15252,15111,20283
585,2,27316,15299,15056,20329
586,2,27154,15380,15252,20214
587,2,25261,14643,15982,22114
588,2,23290,15237,15233,24240
589,2,23566,15273,15236,23925
590,2,23201,15423,15382,23994
591,2,21334,14473,16108,26085
592,2,21292,14615,16209,25884
593,2,21516,14565,16051,25868
594,2,22748,14227,15732,25293
595,2,22633,14365,15717,25285
596,2,23775,14354,15406,24465
597,2,23843,14392,15584,24181
598,2,22617,14993,15193,25197
599,2,22579,14927,15047,25447
600,2,22578,14955,15038,25429
601,2,24534,15182,14910,23374
602,2,26417,15026,14792,21765
603,2,27395,14560,15086,20959
604,2,27327,14620,15122,20931
605,2,28126,14748,15279,19847
606,2,26182,15426,14517,21875
607,2,26974,15359,14896,20771
608,2,26990,15317,14840,20853
609,2,29293,16113,13757,18837
610,2,29048,16173,13700,19079
611,2,27503,16848,13769,19880
612,2,25619,16924,13907,21550
613,2,27384,18065,12803,19748
614,2,27669,17972,12691,19668
615,2,25665,17266,13219,21850
616,2,27979,16341,13715,19965
617,2,27933,16386,13942,19739
618,2,25843,17423,12926,21808
619,2,26806,17733,12550,20911
620,2,25642,18304,12465,21589
621,2,25455,18328,12247,21970
622,2,25789,18201,12402,21608
623,2,24776,17730,12711,22783
624,2,24707,17807,12751,22735
625,2,24930,17591,12642,22837
626,2,23022,17660,12610,24708
627,2,23708,18255,12386,23651
628,2,23582,18324,12445,23649
629,2,22666,17741,12791,24802
630,2,23023,17583,12715,24679
631,2,22178,17695,12439,25688
632,2,22066,17510,12310,26114
633,2,22057,17607,12460,25876
634,2,21937,17545,12528,25990
635,2,23649,17594,12200,24557
636,2,24663,18079,11875,23383
637,2,24518,18302,11987,23193
638,2,24407,18217,11943,23433
639,2,22628,17265,12634,25473
640,2,21407,17673,12655,26265
641,2,21169,17799,12832,26200
642,2,20678,17194,12664,27464
643,2,20994,18098,12404,26504
644,2,20717,18137,11741,27405
645,2,21320,18670,11627,26383
646,2,20257,19279,11414,27050
647,2,19062,19227,11596,28115
648,2,18530,18699,11803,28968
649,2,19597,18101,12029,28273
650,2,21027,18520,11521,26932
651,2,21276,18975,11517,26232
