round,seed,defect,exploit_,exploit,coop
1,130,19346,12307,17135,29212
2,130,19338,12400,17029,29233
3,130,19478,12071,16760,29691
4,130,20420,12524,16563,28493
5,130,21508,12117,17279,27096
6,130,19717,12065,16844,29374
7,130,19514,12250,17003,29233
8,130,19373,12382,17165,29080
9,130,19481,12200,16992,29327
10,130,18553,12530,16697,30220
11,130,19100,12432,17030,29438
12,130,20509,12685,16979,27827
13,130,22022,12768,16806,26404
14,130,21888,12985,16816,26311
15,130,23626,12798,16998,24578
16,130,22634,13146,17213,25007
17,130,22448,13252,17109,25191
18,130,22771,13004,16972,25253
19,130,23820,13035,16924,24221
20,130,25743,14070,15965,22222
21,130,24826,13577,15846,23751
22,130,24725,13628,15966,23681
23,130,24369,13723,15838,24070
24,130,26508,12893,16572,22027
25,130,26751,12979,16521,21749
26,130,24198,14250,15601,23951
27,130,23483,14314,15314,24889
28,130,23424,14343,15510,24723
29,130,22233,14292,15689,25786
30,130,21562,14777,15808,25853
31,130,21705,14523,15690,26082
32,130,20554,13998,15863,27585
33,130,21487,15015,15664,25834
34,130,21660,15046,15510,25784
35,130,19707,15712,14909,27672
36,130,17988,16525,13466,30021
37,130,18929,15921,13939,29211
38,130,18074,15521,13804,30601
39,130,16130,16323,12408,33139
40,130,16547,16096,12767,32590
41,130,17955,16308,13084,30653
42,130,17912,16307,13099,30682
43,130,17948,16257,13192,30603
44,130,17691,16236,13082,30991
45,130,19230,16813,12950,29007
46,130,19427,16707,12921,28945
47,130,19546,16656,12963,28835
48,130,19861,16658,13160,28321
49,130,19696,16816,13066,28422
50,130,18931,16337,12846,29886
51,130,17429,15893,13012,31666
52,130,17402,15815,12906,31877
53,130,17339,15860,12979,31822
54,130,19364,15184,13958,29494
55,130,20245,15045,14333,28377
56,130,20206,14945,14329,28520
57,130,19773,15054,14111,29062
58,130,19368,15359,13966,29307
59,130,20863,15996,13637,27504
60,130,21285,15910,13653,27152
61,130,22932,15100,14364,25604
62,130,24648,16097,13817,23438
63,130,24245,15930,14100,23725
64,130,23262,16316,13995,24427
65,130,23449,16017,13964,24570
66,130,21309,15029,14968,26694
67,130,20419,15607,14633,27341
68,130,20241,15610,14708,27441
69,130,20354,15640,14672,27334
70,130,20199,15726,14730,27345
71,130,19939,15595,14532,27934
72,130,19651,15569,14777,28003
73,130,19061,15565,15008,28366
74,130,18476,15733,15122,28669
75,130,18569,15994,15078,28359
76,130,18822,15808,14850,28520
77,130,17638,16194,13933,30235
78,130,18963,16574,13997,28466
79,130,18774,16604,14041,28581
80,130,16884,16857,13680,30579
81,130,17740,17609,13610,29041
82,130,16136,18054,12544,31266
83,130,16580,17784,12606,31030
84,130,15057,17344,12595,33004
85,130,14190,16979,12980,33851
86,130,12579,15953,13277,36191
87,130,12614,15843,13287,36256
88,130,12146,16116,13405,36333
89,130,12705,16046,13210,36039
90,130,12587,15890,13459,36064
91,130,11671,15226,13011,38092
92,130,13113,15799,13618,35470
93,130,11667,15048,13393,37892
94,130,11826,14876,13774,37524
95,130,11965,14913,13646,37476
96,130,11882,14884,13574,37660
97,130,12060,14821,13617,37502
98,130,12298,14635,13765,37302
99,130,12425,14554,13767,37254
100,130,12049,14805,13634,37512
101,130,11908,14808,13878,37406
102,130,11671,14942,13600,37787
103,130,13297,16391,12914,35398
104,130,14784,16459,13374,33383
105,130,15598,17422,13513,31467
106,130,16722,16781,14270,30227
107,130,17237,16630,14440,29693
108,130,15767,17060,13605,31568
109,130,16082,17345,13424,31149
110,130,16476,16879,13545,31100
111,130,18189,17193,13805,28813
112,130,18143,17172,13823,28862
113,130,18224,17170,13741,28865
114,130,17826,17048,13573,29553
115,130,16075,16297,14356,31272
116,130,16549,15913,14196,31342
117,130,16573,15999,14296,31132
118,130,16434,16100,14437,31029
119,130,18235,16607,14247,28911
120,130,18239,16616,14137,29008
121,130,17336,16982,14168,29514
122,130,18528,16643,14919,27910
123,130,18551,16731,14925,27793
124,130,19360,17124,15249,26267
125,130,18257,17430,14348,27965
126,130,16796,16752,14563,29889
127,130,15414,15486,14975,32125
128,130,13577,15540,14865,34018
129,130,13159,15738,14641,34462
