round,seed,exploit,coop,exploit_,defect
1,16,11732,29597,17191,19480
2,16,12181,30822,16749,18248
3,16,12678,29443,16335,19544
4,16,12682,29344,16303,19671
5,16,13289,27872,16294,20545
6,16,13201,28261,16287,20251
7,16,12664,30208,16674,18454
8,16,12505,29916,16659,18920
9,16,12295,31995,16275,17435
10,16,12533,31553,16392,17522
11,16,13211,30361,15871,18557
12,16,13234,30110,15853,18803
13,16,13452,27862,16107,20579
14,16,13906,29692,15037,19365
15,16,13939,30395,14988,18678
16,16,14282,29382,14869,19467
17,16,13981,31269,14805,17945
18,16,14007,29712,15147,19134
19,16,14057,29666,15081,19196
20,16,14182,29250,15178,19390
21,16,13606,30133,15429,18832
22,16,14728,27928,14688,20656
23,16,15012,28136,14785,20067
24,16,14660,27464,14696,21180
25,16,14830,27562,14693,20915
26,16,14617,28166,14607,20610
27,16,13900,29406,14945,19749
28,16,13849,29828,15156,19167
29,16,13560,30550,15779,18111
30,16,13477,30938,15965,17620
31,16,13722,31529,15746,17003
32,16,13859,31886,15662,16593
33,16,13771,32324,16084,15821
34,16,13801,32207,16042,15950
35,16,13456,34258,15615,14671
36,16,13432,34686,15555,14327
37,16,13560,34619,15104,14717
38,16,14443,36363,14011,13183
39,16,13663,37934,14192,12211
40,16,14033,37376,13925,12666
41,16,14177,36011,14063,13749
42,16,14249,36385,14164,13202
43,16,14189,36663,14366,12782
44,16,14292,36097,14300,13311
45,16,14302,36349,14053,13296
46,16,14286,36576,13921,13217
47,16,14277,35927,14283,13513
48,16,14197,36251,14337,13215
49,16,13987,36361,14241,13411
50,16,14241,36562,14187,13010
51,16,14158,36904,14089,12849
52,16,14178,36860,14114,12848
53,16,14044,37176,14354,12426
54,16,14219,37011,14424,12346
55,16,14329,35537,14802,13332
56,16,14336,35646,14983,13035
57,16,14230,35551,14539,13680
58,16,15022,33075,14671,15232
59,16,15185,33131,14652,15032
60,16,15052,34757,14237,13954
61,16,15658,37232,12738,12372
62,16,16103,34922,12874,14101
63,16,16147,34866,12876,14111
64,16,15194,37165,13024,12617
65,16,15197,36882,13051,12870
66,16,15459,36432,12924,13185
67,16,15377,36579,12699,13345
68,16,15079,38398,12579,11944
69,16,13634,41068,13109,10189
70,16,13553,38557,13934,11956
71,16,13997,37792,13659,12552
72,16,14012,35500,14159,14329
73,16,14395,35133,14271,14201
74,16,13281,33306,15355,16058
75,16,13386,33129,15420,16065
76,16,13473,35228,14882,14417
77,16,13568,37880,14020,12532
78,16,13525,37367,14157,12951
79,16,13557,37004,14345,13094
80,16,13382,37399,14153,13066
81,16,14458,35223,14052,14267
82,16,14353,35784,13881,13982
83,16,14500,36206,13905,13389
84,16,14831,34223,13748,15198
85,16,15487,31779,14159,16575
86,16,14994,31197,14438,17371
87,16,15105,31817,14221,16857
88,16,14226,29379,15672,18723
89,16,13553,31037,15700,17710
90,16,13680,31332,15401,17587
91,16,13799,31442,15573,17186
92,16,13772,31443,15438,17347
93,16,13351,31982,16201,16466
94,16,13783,30127,16319,17771
95,16,14576,28671,15648,19105
96,16,14872,29101,15491,18536
97,16,14962,28804,15763,18471
98,16,14907,28474,15723,18896
99,16,15854,26835,15067,20244
100,16,15887,27038,15084,19991
101,16,14831,28570,15453,19146
102,16,14711,29972,15291,18026
103,16,14740,30026,15410,17824
104,16,14471,31772,14814,16943
105,16,14696,31245,14629,17430
106,16,14714,31305,14660,17321
107,16,14228,33031,14397,16344
108,16,14359,30938,14859,17844
109,16,14781,30215,14520,18484
110,16,14559,32234,13895,17312
111,16,14345,34283,14085,15287
112,16,14306,33823,14266,15605
113,16,14036,34685,14378,14901
114,16,14442,35404,14176,13978
115,16,13680,37783,14015,12522
116,16,13674,36797,14478,13051
117,16,12403,39564,14602,11431
118,16,12126,40104,14998,10772
119,16,12147,39908,14892,11053
120,16,12057,39936,14840,11167
121,16,12319,39832,14818,11031
122,16,11612,40827,15010,10551
123,16,11865,38846,15879,11410
124,16,11386,40353,15556,10705
125,16,11811,42454,14169,9566
126,16,11678,42539,14195,9588
127,16,12036,43030,14005,8929
128,16,11613,40685,15177,10525
129,16,11747,40517,15223,10513
130,16,12262,38718,15329,11691
131,16,12442,38583,15321,11654
132,16,11790,36101,16742,13367
133,16,11817,36288,16499,13396
134,16,11364,34131,17751,14754
135,16,11493,34083,17661,14763
136,16,11519,34768,17581,14132
137,16,11597,34041,17761,14601
138,16,11357,33403,17746,15494
139,16,10814,35682,17691,13813
140,16,10748,35629,17881,13742
141,16,10918,35310,17359,14413
142,16,11165,34860,17650,14325
143,16,10823,35428,17342,14407
144,16,10632,33760,18275,15333
145,16,10696,33525,18414,15365
146,16,11219,35840,17246,13695
147,16,12659,33535,16476,15330
148,16,12313,34391,16774,14522
149,16,12722,33992,16841,14445
150,16,13652,31949,16066,16333
151,16,13772,31868,15943,16417
152,16,13796,31430,15804,16970
153,16,12975,29548,16767,18710
154,16,13299,28931,16594,19176
155,16,13355,30482,15880,18283
156,16,13812,29156,16024,19008
157,16,13781,28997,16037,19185
158,16,13427,29064,16014,19495
159,16,14380,31117,14961,17542
160,16,14464,30761,15108,17667
161,16,13533,32308,15348,16811
162,16,13685,32086,15134,17095
163,16,14255,33733,14352,15660
164,16,14057,33867,14247,15829
165,16,14270,33660,14232,15838
166,16,14662,36333,13222,13783
167,16,13779,37964,13721,12536
168,16,14265,36109,13667,13959
169,16,14106,34189,14245,15460
170,16,14586,35052,13891,14471
171,16,14458,37315,13345,12882
172,16,13951,39308,13353,11388
173,16,13332,39094,13429,12145
174,16,13222,40317,13371,11090
175,16,13162,40237,13493,11108
176,16,13231,40375,13389,11005
177,16,13291,39924,13505,11280
178,16,13518,39263,13725,11494
179,16,13350,41570,12832,10248
180,16,13504,41072,13210,10214
181,16,13334,41571,12978,10117
182,16,14376,39226,12716,11682
183,16,13638,41646,12862,9854
184,16,13682,41303,12812,10203
185,16,12953,43046,13261,8740
186,16,12649,43804,12973,8574
187,16,12598,43921,12938,8543
188,16,12476,44373,12875,8276
189,16,12639,43318,13498,8545
190,16,12590,43744,13148,8518
191,16,12613,43980,13106,8301
192,16,12004,45454,12928,7614
193,16,11946,45186,12983,7885
194,16,11856,45236,13174,7734
195,16,12516,44028,13365,8091
196,16,12558,44636,13022,7784
197,16,12372,44983,12875,7770
198,16,12464,45033,12801,7702
199,16,12322,45396,12682,7600
200,16,12194,45765,12689,7352
201,16,12616,45294,12689,7401
202,16,12438,45517,12591,7454
203,16,12317,45518,12761,7404
204,16,12127,45926,12517,7430
205,16,12075,46247,12430,7248
206,16,12113,45579,12808,7500
207,16,12215,45665,12844,7276
208,16,12587,43375,13017,9021
209,16,12750,44019,12882,8349
210,16,12708,43893,12792,8607
211,16,12748,43925,12719,8608
212,16,12627,43898,12806,8669
213,16,12905,44022,12794,8279
214,16,12734,44525,12502,8239
215,16,11578,46984,12821,6617
216,16,11332,47537,12637,6494
217,16,11379,47278,12775,6568
218,16,11386,47047,12882,6685
219,16,12239,44993,12780,7988
220,16,12336,44734,13049,7881
221,16,12216,45451,12660,7673
222,16,12431,45445,12769,7355
223,16,12311,45281,12713,7695
224,16,12154,45572,12945,7329
225,16,11997,45793,12910,7300
226,16,13719,43140,12364,8777
227,16,13602,43418,12236,8744
228,16,13813,43825,12082,8280
229,16,13914,43555,12116,8415
230,16,13678,44107,11899,8316
231,16,13689,43973,11955,8383
232,16,12717,45798,12312,7173
233,16,12680,45593,12240,7487
234,16,12741,48260,10923,6076
235,16,12925,48032,11006,6037
236,16,12928,48096,10811,6165
237,16,12740,48174,11235,5851
238,16,12628,48282,11089,6001
239,16,12779,47855,11194,6172
240,16,12634,47861,11226,6279
241,16,12554,47765,11348,6333
242,16,12880,47213,11688,6219
243,16,12711,47417,11603,6269
244,16,11474,49574,11661,5291
245,16,11783,48995,11636,5586
246,16,11931,48779,11539,5751
247,16,12706,45961,12221,7112
248,16,12607,45948,12238,7207
249,16,12838,45715,12171,7276
250,16,12498,46571,11947,6984
251,16,12373,45953,12373,7301
252,16,12509,46095,12191,7205
253,16,12495,45985,12254,7266
254,16,12993,44059,12553,8395
255,16,13365,43555,12570,8510
256,16,12751,41866,13561,9822
257,16,12795,41662,13517,10026
258,16,12462,42349,13494,9695
259,16,12599,42187,13598,9616
260,16,11942,44663,13216,8179
261,16,11961,44699,13260,8080
262,16,12091,44235,13569,8105
263,16,11533,47111,12707,6649
264,16,11772,45720,13046,7462
265,16,11715,45880,13158,7247
266,16,12108,43226,13696,8970
267,16,12167,44202,13279,8352
268,16,12095,44136,13427,8342
269,16,12365,43642,13355,8638
270,16,12368,43348,13339,8945
271,16,12490,42873,13431,9206
272,16,12549,42896,13567,8988
273,16,12425,43004,13454,9117
274,16,12301,40974,14431,10294
275,16,12426,40782,14439,10353
276,16,12370,40890,14379,10361
277,16,12963,38518,14305,12214
278,16,12874,38630,14324,12172
279,16,12765,38411,14317,12507
280,16,12642,38621,14487,12250
281,16,12749,38772,14284,12195
282,16,12818,37934,14558,12690
283,16,12741,37617,14771,12871
284,16,12696,36003,15180,14121
285,16,12633,35910,15218,14239
286,16,13086,36533,14735,13646
287,16,12346,39008,14739,11907
288,16,12239,38558,15100,12103
289,16,12052,39358,15182,11408
290,16,11947,39540,15114,11399
291,16,12023,39542,15111,11324
292,16,11894,39479,15102,11525
293,16,12225,38851,15327,11597
294,16,11953,38569,15499,11979
295,16,11844,38500,15348,12308
296,16,11717,40439,15121,10723
297,16,11077,41478,15245,10200
298,16,11270,42000,15093,9637
299,16,11721,40118,15353,10808
300,16,11099,42685,14991,9225
301,16,10987,42580,15198,9235
302,16,11006,42631,15156,9207
303,16,10818,42900,15123,9159
304,16,10900,42200,15447,9453
305,16,11163,40145,15907,10785
306,16,11925,38254,15488,12333
307,16,12130,37860,15654,12356
308,16,12492,36197,15801,13510
309,16,12797,36683,15683,12837
310,16,12767,36812,15509,12912
311,16,12864,36461,15353,13322
312,16,12803,36445,15344,13408
313,16,12786,34617,16093,14504
314,16,11702,36673,16737,12888
315,16,11624,36740,16710,12926
316,16,11441,37018,16967,12574
317,16,11062,39609,16521,10808
318,16,10944,41812,15854,9390
319,16,10910,41840,15687,9563
320,16,11036,39524,16510,10930
321,16,11528,41959,15179,9334
322,16,11737,44265,13767,8231
323,16,12058,43626,13812,8504
324,16,11481,45728,13414,7377
325,16,11785,45256,13331,7628
326,16,11949,44906,13253,7892
327,16,12625,42594,13465,9316
328,16,12484,42388,13471,9657
329,16,12631,42395,13673,9301
330,16,12561,42636,13619,9184
331,16,12441,42913,13745,8901
332,16,12119,43290,13813,8778
333,16,12201,43287,13910,8602
334,16,11975,43570,13631,8824
335,16,12022,43582,13635,8761
336,16,11892,45580,13015,7513
337,16,11984,45510,12809,7697
338,16,12153,44489,13181,8177
339,16,12020,45076,12975,7929
340,16,12242,44825,13022,7911
341,16,12258,44621,13285,7836
342,16,12172,44398,13341,8089
343,16,11278,46894,13048,6780
344,16,11566,46312,13249,6873
345,16,11558,46310,12966,7166
346,16,11735,46664,12933,6668
347,16,11815,46437,12797,6951
348,16,12232,45551,12934,7283
349,16,12520,44833,13146,7501
350,16,11887,45856,12934,7323
351,16,12005,45831,12933,7231
352,16,11758,46667,12543,7032
353,16,11866,46905,12525,6704
354,16,12372,44467,13121,8040
355,16,12431,44389,13105,8075
356,16,12471,44961,12700,7868
357,16,12310,47180,11927,6583
358,16,12256,46407,12297,7040
359,16,12326,46785,12255,6634
360,16,12233,46668,12358,6741
361,16,11985,47222,12130,6663
362,16,12175,45178,12920,7727
363,16,11767,47224,12407,6602
364,16,11289,49430,12091,5190
365,16,11396,48801,12423,5380
366,16,11495,48495,12260,5750
367,16,11639,48358,12465,5538
368,16,11674,48172,12458,5696
369,16,11892,47719,12433,5956
370,16,12093,47214,12686,6007
371,16,12018,47395,12661,5926
372,16,11904,47740,12513,5843
373,16,11681,47925,12369,6025
374,16,11434,45348,13661,7557
375,16,11767,44927,13409,7897
376,16,11812,45027,13395,7766
377,16,12216,44500,13362,7922
378,16,11966,46400,13234,6400
379,16,11783,46111,13353,6753
380,16,11867,46498,13250,6385
381,16,11915,46537,13228,6320
382,16,11882,46560,13139,6419
383,16,11649,46964,13271,6116
384,16,11572,47020,13155,6253
385,16,11214,47961,12962,5863
386,16,11154,47952,12989,5905
387,16,11432,47396,13267,5905
388,16,11642,47029,13248,6081
389,16,11321,47429,13164,6086
390,16,11366,47530,13008,6096
391,16,11687,47017,13079,6217
392,16,11626,47227,13114,6033
393,16,11563,46925,13085,6427
394,16,11585,49359,12462,4594
395,16,11490,49575,12377,4558
396,16,11493,49731,12196,4580
397,16,11515,49747,12322,4416
398,16,11516,49602,12352,4530
399,16,11377,49854,12339,4430
400,16,11410,49894,12223,4473
401,16,12247,47250,12429,6074
402,16,12291,50126,11159,4424
403,16,12348,50158,11085,4409
404,16,11923,50925,10970,4182
405,16,12184,50595,11020,4201
406,16,12388,49982,11153,4477
407,16,12220,50610,11003,4167
408,16,11416,53146,10853,2585
409,16,11388,52957,10994,2661
410,16,11145,53612,10660,2583
411,16,11086,53588,10698,2628
412,16,11178,53437,10717,2668
413,16,11271,53595,10532,2602
414,16,10926,54185,10400,2489
415,16,11023,54329,10223,2425
416,16,11033,54325,10204,2438
417,16,10866,54902,9893,2339
418,16,10845,54635,10083,2437
419,16,11194,54048,10364,2394
420,16,11289,53697,10397,2617
421,16,11539,53257,10572,2632
422,16,11480,53115,10586,2819
423,16,12708,50747,10455,4090
424,16,12632,50685,10477,4206
425,16,12401,51241,10307,4051
426,16,12475,51480,10090,3955
427,16,12198,52146,9922,3734
428,16,12332,51812,10014,3842
429,16,12371,51446,10320,3863
430,16,12272,51931,9983,3814
431,16,12225,51893,10116,3766
432,16,11933,52429,9992,3646
433,16,11703,52860,9837,3600
434,16,11745,52701,10158,3396
435,16,11643,52496,10288,3573
436,16,11800,52202,10298,3700
437,16,11949,51749,10474,3828
438,16,11755,52091,10388,3766
439,16,11856,51955,10355,3834
440,16,11977,51756,10409,3858
441,16,11922,51836,10445,3797
442,16,12387,49737,10754,5122
443,16,12534,49669,10797,5000
444,16,12560,49728,10686,5026
445,16,13096,47508,10879,6517
446,16,13004,48082,10820,6094
447,16,12367,50130,10514,4989
448,16,12416,50312,10524,4748
449,16,12142,50848,10416,4594
450,16,12296,50811,10318,4575
451,16,12158,50974,10295,4573
452,16,12083,50944,10307,4666
453,16,12163,50864,10391,4582
454,16,12010,51318,10337,4335
455,16,11967,50819,10468,4746
456,16,12868,48078,11103,5951
457,16,12690,48308,10988,6014
458,16,12439,48946,10825,5790
459,16,12504,48578,11101,5817
460,16,12410,48207,11264,6119
461,16,13420,45438,11775,7367
462,16,13264,45987,11557,7192
463,16,13331,45893,11368,7408
464,16,13387,46273,11510,6830
465,16,13196,46191,11295,7318
466,16,13341,45754,11623,7282
467,16,13309,45136,11756,7799
468,16,13279,45928,11394,7399
469,16,13363,45859,11512,7266
470,16,12681,48056,11033,6230
471,16,12810,48398,10939,5853
472,16,12858,48203,11002,5937
473,16,12715,48564,10849,5872
474,16,12737,47972,11228,6063
475,16,12786,47719,11276,6219
476,16,12799,47768,11219,6214
477,16,12829,48211,10948,6012
478,16,12866,48595,10712,5827
479,16,12792,48091,11057,6060
480,16,12756,47526,11279,6439
481,16,13296,44759,12199,7746
482,16,12528,47484,11571,6417
483,16,12630,47924,11293,6153
484,16,12722,48040,11276,5962
485,16,12789,47231,11393,6587
486,16,11202,50549,11395,4854
487,16,11189,50455,11436,4920
488,16,11330,49842,11849,4979
489,16,11641,47303,12517,6539
490,16,11489,47535,12620,6356
491,16,11671,47265,12631,6433
492,16,11769,46700,12607,6924
493,16,10942,49797,12012,5249
494,16,11264,48744,12659,5333
495,16,11240,48816,12293,5651
496,16,11515,48132,12644,5709
497,16,11361,48434,12423,5782
498,16,11584,47389,12819,6208
499,16,11449,47774,12836,5941
500,16,11530,47116,13004,6350
501,16,11779,46820,12937,6464
502,16,11743,46917,12895,6445
503,16,11747,46748,12883,6622
504,16,11637,46808,13109,6446
505,16,11891,46481,13043,6585
506,16,11844,45448,13610,7098
507,16,12746,43190,13359,8705
508,16,12744,45547,12720,6989
509,16,13208,44538,12839,7415
510,16,12745,47578,11968,5709
511,16,12923,47369,12198,5510
512,16,13409,44895,12370,7326
513,16,12869,43202,13090,8839
514,16,13155,42306,13220,9319
515,16,12729,43634,12980,8657
516,16,12316,46076,12774,6834
517,16,12525,45405,12888,7182
518,16,12177,45852,12707,7264
519,16,12272,45521,12850,7357
520,16,12604,45331,12940,7125
521,16,12368,45347,12835,7450
522,16,12247,45788,12769,7196
523,16,11894,46933,12334,6839
524,16,12150,44128,13456,8266
525,16,12267,45411,13016,7306
526,16,12303,46165,12767,6765
527,16,12365,46459,12643,6533
528,16,12535,45708,12761,6996
529,16,12581,45261,12987,7171
530,16,12637,44393,13325,7645
531,16,12863,44057,13175,7905
532,16,13596,42436,12510,9458
533,16,13759,45179,11512,7550
534,16,12782,47391,12176,5651
535,16,12610,47204,11907,6279
536,16,13289,45863,12303,6545
537,16,13373,44886,12476,7265
538,16,13477,45014,12688,6821
539,16,13353,45107,12464,7076
540,16,13902,44482,12834,6782
541,16,13622,44594,12822,6962
542,16,13600,44521,12689,7190
543,16,13315,45202,12443,7040
544,16,12886,46550,12286,6278
545,16,13022,46029,12317,6632
