round,seed,exploit,coop,defect,exploit_
1,4,11670,29610,19414,17306
2,4,12095,30838,18266,16801
3,4,11667,28464,20600,17269
4,4,11837,27999,20921,17243
5,4,11755,28308,20881,17056
6,4,12596,30239,18845,16320
7,4,12677,32224,17529,15570
8,4,13421,30467,18315,15797
9,4,12995,31310,17887,15808
10,4,13110,31196,17852,15842
11,4,13193,30531,18250,16026
12,4,12991,32164,17171,15674
13,4,12899,30712,18358,16031
14,4,12646,30333,18962,16059
15,4,12237,27648,21148,16967
16,4,11655,26408,22517,17420
17,4,11811,24308,24585,17296
18,4,11392,22612,26312,17684
19,4,11412,22802,26039,17747
20,4,11476,23709,25113,17702
21,4,11738,23313,25035,17914
22,4,12061,24456,24027,17456
23,4,12231,24098,24179,17492
24,4,12082,24752,22849,18317
25,4,11940,23293,24208,18559
26,4,11795,23522,24432,18251
27,4,12321,25337,22495,17847
28,4,12445,25150,22434,17971
29,4,11980,25014,22838,18168
30,4,11690,25671,22092,18547
31,4,12418,25669,21319,18594
32,4,12340,25678,21561,18421
33,4,12079,27286,20490,18145
34,4,11867,26292,21598,18243
35,4,11275,28625,19694,18406
36,4,11581,27988,20383,18048
37,4,11609,27353,21356,17682
38,4,11691,27540,21113,17656
39,4,11827,29621,19219,17333
40,4,11944,29370,19307,17379
41,4,11922,30063,18797,17218
42,4,12447,28282,19888,17383
43,4,12645,28050,19863,17442
44,4,12806,26711,21005,17478
45,4,12818,26930,20998,17254
46,4,12854,27080,20617,17449
47,4,12548,25971,22058,17423
48,4,12648,25520,22312,17520
49,4,13301,24028,23964,16707
50,4,13858,26078,22007,16057
51,4,13810,26509,21446,16235
52,4,14380,27784,20432,15404
53,4,14287,26864,21560,15289
54,4,14528,27905,20382,15185
55,4,13597,25987,22340,16076
56,4,13609,25802,22500,16089
57,4,14111,24433,23447,16009
58,4,14059,23846,24424,15671
59,4,14111,23490,24520,15879
60,4,13887,23949,24452,15712
61,4,13744,23139,25628,15489
62,4,13982,24656,23813,15549
63,4,13034,26986,21382,16598
64,4,13115,27812,20851,16222
65,4,12822,29427,19348,16403
66,4,12574,32008,17619,15799
67,4,12409,32828,16295,16468
68,4,13118,31049,17406,16427
69,4,13825,32635,16018,15522
70,4,13746,32713,16134,15407
71,4,13785,33657,15124,15434
72,4,13621,33768,15257,15354
73,4,13373,35332,14069,15226
74,4,13561,36434,13191,14814
75,4,14185,34336,14487,14992
76,4,14196,34499,14366,14939
77,4,14983,32478,15486,15053
78,4,14803,32480,15701,15016
79,4,14758,30347,17495,15400
80,4,14947,30028,17641,15384
81,4,14829,29762,18082,15327
82,4,14312,27652,19721,16315
83,4,14173,28686,18568,16573
84,4,13811,28297,19281,16611
85,4,13662,28164,19398,16776
86,4,13824,28002,19210,16964
87,4,13626,27837,19709,16828
88,4,13544,27754,19919,16783
89,4,13669,27546,20365,16420
90,4,13305,29139,19175,16381
91,4,13801,27457,20576,16166
92,4,13760,27231,20738,16271
93,4,13886,27128,20788,16198
94,4,13857,27357,20659,16127
95,4,13755,27610,20344,16291
96,4,13915,27621,20226,16238
97,4,13443,25792,21450,17315
98,4,13417,25789,21562,17232
99,4,13465,25807,21499,17229
100,4,13228,26018,21690,17064
101,4,12989,27182,20778,17051
102,4,12959,27050,20705,17286
103,4,13210,28411,19734,16645
104,4,12924,29740,18927,16409
105,4,13234,28379,19717,16670
106,4,11988,26543,21693,17776
107,4,12487,24921,22817,17775
108,4,12218,25487,22733,17562
109,4,11819,27336,20820,18025
110,4,12138,26853,21232,17777
111,4,12359,28913,19260,17468
112,4,12190,29209,18969,17632
113,4,12857,27928,20049,17166
114,4,12570,26958,21244,17228
115,4,13304,27666,20267,16763
116,4,13312,27778,19872,17038
117,4,14081,29720,18289,15910
118,4,14038,29895,18196,15871
119,4,14141,29664,18223,15972
120,4,14059,29860,18273,15808
121,4,14203,30473,17208,16116
122,4,14083,29637,18320,15960
123,4,14080,28301,19066,16553
124,4,14584,29842,18115,15459
125,4,14165,31342,16988,15505
126,4,14028,31697,17046,15229
127,4,14073,32261,16082,15584
128,4,12946,34378,14450,16226
129,4,13189,34880,13688,16243
130,4,12970,35661,12961,16408
131,4,13016,35664,13032,16288
132,4,13121,36333,12251,16295
133,4,13570,36045,12301,16084
134,4,13692,37650,11701,14957
135,4,13631,37643,11882,14844
136,4,13812,37317,11944,14927
137,4,14220,39842,10392,13546
138,4,13748,39539,10920,13793
139,4,13922,39360,10847,13871
140,4,13784,39291,11100,13825
141,4,13779,39504,10983,13734
142,4,14049,38711,11753,13487
143,4,13858,38424,12168,13550
144,4,14057,38588,11629,13726
145,4,14134,38501,11988,13377
146,4,14198,38338,11996,13468
147,4,14014,37858,12454,13674
148,4,14127,37928,12244,13701
149,4,14061,37969,12330,13640
150,4,14538,38448,11524,13490
151,4,14671,38815,11398,13116
152,4,14766,39511,10779,12944
153,4,14602,38618,11509,13271
154,4,14306,39042,11368,13284
155,4,14371,39094,11233,13302
156,4,14332,36921,12617,14130
157,4,14393,36925,12702,13980
158,4,14425,36635,12889,14051
159,4,13974,35015,13897,15114
160,4,13851,37060,12301,14788
161,4,12497,39694,10787,15022
162,4,13235,37129,12407,15229
163,4,13024,36313,13097,15566
164,4,11722,38472,12219,15587
165,4,11920,37925,12427,15728
166,4,11991,37863,12317,15829
167,4,11546,40550,10548,15356
168,4,10959,39947,11296,15798
169,4,11082,39836,11219,15863
170,4,11263,39509,11328,15900
171,4,10285,42036,9778,15901
172,4,9768,43056,9040,16136
173,4,10164,42586,9619,15631
174,4,10233,42302,9694,15771
175,4,10280,41499,10478,15743
176,4,10659,41168,10515,15658
177,4,11013,38765,12390,15832
178,4,11234,39264,11673,15829
179,4,10921,39654,11373,16052
180,4,10877,39880,11254,15989
181,4,11278,37112,13037,16573
182,4,11474,38012,12263,16251
183,4,11127,38596,11855,16422
184,4,10765,36799,12818,17618
185,4,11288,36215,13348,17149
186,4,11178,33930,15255,17637
187,4,11219,34189,14581,18011
188,4,11196,34247,14688,17869
189,4,10873,33566,15353,18208
190,4,10467,31339,17203,18991
191,4,10433,31492,17291,18784
192,4,10301,32094,16168,19437
193,4,10372,31724,16352,19552
194,4,10494,31447,16838,19221
195,4,10589,29508,18527,19376
196,4,11071,28739,19635,18555
197,4,11241,29979,18668,18112
198,4,11127,29860,18616,18397
199,4,11293,29941,18432,18334
200,4,11250,28275,19885,18590
201,4,11170,29843,18577,18410
202,4,11314,29565,19178,17943
203,4,11645,31819,17311,17225
204,4,11609,31830,17332,17229
205,4,11770,31892,17079,17259
206,4,12502,30541,17931,17026
207,4,12405,29868,18799,16928
208,4,12442,29864,18679,17015
209,4,12242,28797,19787,17174
210,4,11845,29646,19150,17359
211,4,12366,28555,20106,16973
212,4,11972,29356,19268,17404
213,4,11838,29573,19113,17476
214,4,11401,28772,20282,17545
215,4,11393,28706,20290,17611
216,4,12444,26439,22135,16982
217,4,12178,25352,23158,17312
218,4,11206,23124,25459,18211
219,4,11777,21463,27442,17318
220,4,12100,20777,28109,17014
221,4,12154,18782,30575,16489
222,4,12250,18830,30403,16517
223,4,12146,18761,30584,16509
224,4,12528,17789,31378,16305
225,4,12663,17651,31454,16232
226,4,12957,18142,30717,16184
227,4,12804,18077,30806,16313
228,4,12914,18067,30835,16184
229,4,12866,18402,30686,16046
230,4,12701,18635,30426,16238
231,4,13068,16753,32848,15331
232,4,12439,15831,34407,15323
233,4,12595,14643,35428,15334
234,4,12419,13514,37416,14651
235,4,12394,12508,38634,14464
236,4,11505,11592,40388,14515
237,4,11343,13197,37865,15595
238,4,11269,12572,38468,15691
239,4,11161,12767,38723,15349
240,4,11202,12705,38537,15556
241,4,12080,13709,36794,15417
242,4,12851,14020,36108,15021
243,4,13153,13741,35663,15443
244,4,13027,13591,36678,14704
245,4,13293,12479,37807,14421
246,4,13166,14150,35531,15153
247,4,11960,12619,37696,15725
248,4,11815,11490,39183,15512
249,4,11519,11508,39425,15548
250,4,11696,11593,39133,15578
251,4,11765,11876,38436,15923
252,4,11620,10892,39987,15501
253,4,11766,11640,39257,15337
254,4,11869,11394,39218,15519
255,4,10501,10678,40935,15886
256,4,10670,11448,40143,15739
257,4,10504,10830,40879,15787
258,4,10885,12247,39308,15560
259,4,10922,13067,37646,16365
260,4,10843,13092,37613,16452
261,4,10913,11887,39495,15705
262,4,11700,10266,41877,14157
263,4,11482,10472,41810,14236
264,4,12223,11869,39205,14703
265,4,12047,12242,39132,14579
266,4,12364,12829,37748,15059
267,4,11837,12149,38869,15145
268,4,11627,12470,38761,15142
269,4,12204,11341,40028,14427
270,4,12141,10964,40376,14519
271,4,12312,11179,39961,14548
272,4,12511,11657,39246,14586
273,4,12652,12548,38399,14401
274,4,13113,13439,37237,14211
275,4,13402,14415,36372,13811
276,4,13497,15238,35157,14108
277,4,13889,16031,34209,13871
278,4,14029,17135,32838,13998
279,4,14348,15801,34057,13794
280,4,14316,16208,33927,13549
281,4,14346,16298,33615,13741
282,4,13947,17307,32276,14470
283,4,13887,15509,34193,14411
284,4,13613,16635,33086,14666
285,4,13493,16402,33787,14318
286,4,13511,15264,34988,14237
287,4,13139,13535,37554,13772
288,4,13129,14251,36595,14025
289,4,12903,15351,34901,14845
290,4,12804,16240,33885,15071
291,4,12795,17365,32850,14990
292,4,12675,15274,34973,15078
293,4,12698,15120,35227,14955
294,4,13032,16181,33938,14849
295,4,12363,14979,35683,14975
296,4,12313,15378,35013,15296
297,4,11890,14482,36169,15459
298,4,12029,14684,35806,15481
299,4,12096,13785,36781,15338
300,4,11972,13505,37292,15231
301,4,12052,13548,36974,15426
302,4,12056,13564,37315,15065
303,4,11686,12884,38078,15352
304,4,11336,13771,37086,15807
305,4,11224,13885,37254,15637
306,4,11047,12742,38005,16206
307,4,10787,11913,38956,16344
308,4,10463,11106,39949,16482
309,4,10445,11217,39621,16717
310,4,10054,10258,40702,16986
311,4,10062,10586,40556,16796
312,4,10060,9461,41938,16541
313,4,11142,10271,40568,16019
314,4,11559,9511,41947,14983
315,4,11415,9659,42132,14794
316,4,11308,8737,42842,15113
317,4,11646,9282,42326,14746
318,4,11208,9185,43178,14429
319,4,11596,10425,40791,15188
320,4,11681,10369,40697,15253
321,4,11663,10439,40636,15262
322,4,11324,12114,37936,16626
323,4,11254,11975,38162,16609
324,4,11089,11948,38178,16785
325,4,10924,11345,38889,16842
326,4,10876,11298,38999,16827
327,4,11218,12341,37552,16889
328,4,11346,11582,38353,16719
329,4,11361,11624,38343,16672
330,4,11536,10653,39117,16694
331,4,11281,10053,40510,16156
332,4,12343,11560,38343,15754
333,4,13702,12730,35914,15654
334,4,13788,12391,37224,14597
335,4,12593,11039,39465,14903
336,4,13871,12877,36939,14313
337,4,14198,12675,36501,14626
338,4,14146,13961,35147,14746
339,4,14835,15596,32937,14632
340,4,13914,17178,30658,16250
341,4,13881,17341,30801,15977
342,4,14087,17246,30540,16127
343,4,14076,17808,29432,16684
344,4,14858,19626,27102,16414
345,4,14628,19739,27400,16233
346,4,15025,19975,26838,16162
347,4,15271,19775,26588,16366
348,4,15879,18635,27869,15617
349,4,15474,19172,26703,16651
350,4,14789,20259,26053,16899
351,4,14635,21677,24972,16716
352,4,15559,23621,22677,16143
353,4,14601,21641,24917,16841
354,4,14884,22837,24155,16124
355,4,14951,23136,23921,15992
356,4,14367,21159,25916,16558
357,4,14336,22634,24838,16192
358,4,13583,22044,25735,16638
359,4,14824,19920,27730,15526
360,4,14603,20204,27486,15707
361,4,14234,22200,25508,16058
