round,seed,defect,coop,exploit_,exploit
885,385,43973,8112,13298,12617
886,385,46565,7022,12308,12105
887,385,46002,7494,12160,12344
888,385,45545,7592,12558,12305
889,385,45614,7823,12234,12329
890,385,48563,6099,11004,12334
891,385,47904,6669,11153,12274
892,385,47126,7159,11362,12353
893,385,44650,8545,13247,11558
894,385,44500,8428,13316,11756
895,385,45466,7749,13259,11526
896,385,46139,7116,13371,11374
897,385,45915,7242,13381,11462
898,385,44690,8084,13713,11513
899,385,43659,8616,14248,11477
900,385,43718,8876,14060,11346
901,385,44592,8330,13675,11403
902,385,45230,7686,13599,11485
903,385,44429,8212,13680,11679
904,385,43403,8570,14183,11844
905,385,43586,8637,14086,11691
906,385,43311,8614,14270,11805
907,385,43547,8493,14116,11844
908,385,42824,9280,14216,11680
909,385,45217,7747,14435,10601
910,385,44939,7866,14482,10713
911,385,42720,9077,13874,12329
912,385,43526,8668,13726,12080
913,385,43477,8696,13700,12127
914,385,44552,8344,13099,12005
915,385,44913,8153,13062,11872
916,385,47058,6814,13243,10885
917,385,46323,7728,13021,10928
918,385,47122,6911,12938,11029
919,385,49752,5755,10952,11541
920,385,49775,5703,11058,11464
921,385,49858,5737,10983,11422
922,385,51080,5025,10428,11467
923,385,51344,5002,10336,11318
924,385,50460,5453,10719,11368
925,385,50050,5632,11018,11300
926,385,49729,5899,11012,11360
927,385,47665,6575,12594,11166
928,385,46895,7156,12654,11295
929,385,46842,7153,12637,11368
930,385,47053,7227,12685,11035
931,385,48688,6170,12179,10963
932,385,48612,6292,12074,11022
933,385,48794,6117,12087,11002
934,385,49379,5730,11817,11074
935,385,51701,4554,12320,9425
936,385,52785,4090,12158,8967
937,385,52118,4449,12190,9243
938,385,51299,4941,12166,9594
939,385,51795,4631,11889,9685
940,385,53924,3812,10293,9971
941,385,53884,3870,10277,9969
942,385,53891,3859,10287,9963
943,385,54253,3878,10153,9716
944,385,54884,3361,9845,9910
945,385,54448,3466,10021,10065
946,385,54358,3518,9962,10162
947,385,54797,3453,9804,9946
948,385,54877,3444,9773,9906
949,385,54790,3226,9892,10092
950,385,54399,3535,9940,10126
951,385,54499,3576,9936,9989
952,385,54648,3251,10051,10050
953,385,53790,3995,10212,10003
954,385,55167,3243,10311,9279
955,385,54030,3807,10658,9505
956,385,53041,4228,11042,9689
957,385,52482,4741,11178,9599
958,385,53245,4208,11013,9534
959,385,53143,4176,11114,9567
960,385,53057,4181,11122,9640
961,385,53200,4163,11115,9522
962,385,54189,3892,10512,9407
963,385,54782,3405,10325,9488
964,385,55452,3011,10312,9225
965,385,54830,3476,10481,9213
966,385,54551,3628,10571,9250
967,385,54555,3463,10719,9263
968,385,54904,3293,10632,9171
969,385,54770,3560,10522,9148
970,385,54685,3293,10780,9242
971,385,54651,3552,10609,9188
972,385,54008,3828,10958,9206
973,385,55816,3059,10326,8799
974,385,55228,3227,10501,9044
975,385,56311,2856,9984,8849
976,385,56131,2909,10133,8827
977,385,58937,1895,8911,8257
978,385,58927,1994,8964,8115
979,385,58796,1959,9066,8179
980,385,59317,1757,8671,8255
981,385,58893,2002,8712,8393
982,385,58835,2058,8643,8464
983,385,58833,1969,8779,8419
984,385,58877,1958,8671,8494
985,385,58806,1867,8785,8542
986,385,58924,1876,8805,8395
987,385,58529,2191,8860,8420
988,385,58147,2366,8887,8600
989,385,59225,2005,8645,8125
990,385,59631,1539,8624,8206
991,385,59213,1803,8419,8565
992,385,58092,2268,8801,8839
993,385,58461,2217,8540,8782
994,385,58879,1974,8347,8800
995,385,57259,2461,9146,9134
996,385,58899,1953,8424,8724
997,385,58937,1893,8409,8761
998,385,58164,2220,8520,9096
999,385,58989,2046,8153,8812
1000,385,58179,2226,8623,8972
