round,seed,defect,exploit,exploit_,coop
1,711,19687,16741,11993,29579
2,711,18590,17553,11701,30156
3,711,18357,17399,11725,30519
4,711,18662,17336,11822,30180
5,711,18738,17274,11767,30221
6,711,18451,17371,11791,30387
7,711,19154,17186,12028,29632
8,711,20270,17352,11663,28715
9,711,21253,18142,11366,27239
10,711,20443,18510,10985,28062
11,711,20471,18597,11253,27679
12,711,20380,18391,11071,28158
13,711,21479,17948,11553,27020
14,711,21578,17792,11382,27248
15,711,20456,17419,11793,28332
16,711,21318,16882,12110,27690
17,711,20938,17058,12214,27790
18,711,22441,16269,12993,26297
19,711,22371,16253,13095,26281
20,711,22644,16240,12937,26179
21,711,21470,16364,12792,27374
22,711,23489,16219,12578,25714
23,711,23400,16073,12656,25871
24,711,24562,16585,12642,24211
25,711,24030,16414,12765,24791
26,711,24914,17040,12600,23446
27,711,23796,16897,12808,24499
28,711,23913,16741,12755,24591
29,711,23695,17021,12999,24285
30,711,23084,16741,12667,25508
31,711,21646,16207,13178,26969
32,711,20374,16684,12442,28500
33,711,18260,16204,12416,31120
34,711,18213,16540,12561,30686
35,711,19920,16988,12290,28802
36,711,17916,16747,12299,31038
37,711,16914,16449,11956,32681
38,711,16065,16484,11919,33532
39,711,15186,16794,11813,34207
40,711,13455,16932,10832,36781
41,711,13925,16704,10887,36484
42,711,13093,17227,10544,37136
43,711,13889,17214,10779,36118
44,711,14453,16966,10913,35668
45,711,14488,16785,11392,35335
46,711,14331,16643,11051,35975
47,711,14410,16718,11237,35635
48,711,14880,17096,11120,34904
49,711,15070,17219,11124,34587
50,711,14890,17170,11174,34766
51,711,15026,17093,11191,34690
52,711,13240,17055,10383,37322
53,711,13468,17332,10736,36464
54,711,13378,17085,10169,37368
55,711,14480,17669,10337,35514
56,711,13558,16879,10667,36896
57,711,12538,16123,11049,38290
58,711,12782,16140,11369,37709
59,711,13219,16276,11798,36707
60,711,13796,16443,11854,35907
61,711,14153,16150,11681,36016
62,711,13210,16486,11433,36871
63,711,12485,16349,11151,38015
64,711,13349,16423,11647,36581
65,711,12733,16443,11338,37486
66,711,15027,17040,11079,34854
67,711,14752,16700,11114,35434
68,711,16469,16776,11389,33366
69,711,18188,17415,10802,31595
70,711,17853,17718,11083,31346
71,711,17799,17705,11115,31381
72,711,16559,17182,11338,32921
73,711,16571,17261,11368,32800
74,711,14936,16168,11809,35087
75,711,14629,16454,11877,35040
76,711,14735,16289,11771,35205
77,711,14710,16113,11655,35522
78,711,14526,16171,11744,35559
79,711,14539,16126,11706,35629
80,711,13035,15764,12016,37185
81,711,14810,15314,12833,35043
82,711,14188,15275,12649,35888
83,711,14424,15269,12539,35768
84,711,14728,15295,12606,35371
85,711,14659,15237,12725,35379
86,711,12624,14019,13382,37975
87,711,13008,14183,13252,37557
88,711,12070,14346,13045,38539
89,711,13611,14807,12786,36796
90,711,13883,15159,12616,36342
91,711,13796,14945,12751,36508
92,711,15314,15569,12277,34840
93,711,15201,15650,12484,34665
94,711,16855,15384,13086,32675
95,711,15497,15778,12299,34426
96,711,15290,15966,12119,34625
97,711,16134,16596,11982,33288
98,711,16336,16642,12074,32948
99,711,16689,16434,11970,32907
100,711,16246,16703,11942,33109
101,711,16036,16566,11902,33496
102,711,15528,16158,12259,34055
103,711,14461,16064,12473,35002
104,711,16156,15662,13605,32577
105,711,15997,15518,13544,32941
106,711,14133,16113,12605,35149
107,711,12992,15711,11964,37333
108,711,14204,16769,11567,35460
109,711,12706,16180,11673,37441
110,711,11952,16446,11350,38252
111,711,13623,16142,11996,36239
112,711,14014,16219,12035,35732
113,711,14490,15902,12107,35501
114,711,13090,14995,12696,37219
115,711,13138,14970,12836,37056
116,711,12647,14978,12667,37708
117,711,12080,14900,13023,37997
118,711,12412,14506,13068,38014
119,711,11740,14778,13024,38458
120,711,13373,15886,12575,36166
121,711,14341,16107,12748,34804
122,711,16151,17093,12321,32435
123,711,15753,17009,12619,32619
124,711,14871,17230,12774,33125
125,711,16098,18043,12207,31652
126,711,16258,18091,12319,31332
127,711,16035,18197,12214,31554
128,711,17877,18972,11774,29377
129,711,18853,18207,12094,28846
130,711,17817,17566,12138,30479
131,711,17314,18166,12141,30379
132,711,17385,18055,12218,30342
133,711,15569,18741,10629,33061
134,711,17184,18289,12019,30508
135,711,18011,18030,11785,30174
136,711,16986,17395,12125,31494
137,711,16165,17791,12044,32000
138,711,14643,16895,12206,34256
139,711,14633,16808,12190,34369
140,711,14456,16967,12332,34245
141,711,14586,16867,12321,34226
142,711,15350,16834,12032,33784
143,711,15583,16849,12121,33447
144,711,16744,17229,11951,32076
145,711,16095,17371,12338,32196
146,711,16947,17281,12141,31631
147,711,16749,17351,11920,31980
148,711,16583,17308,12040,32069
149,711,17816,17776,12316,30092
150,711,16053,16399,13384,32164
151,711,14786,16038,13031,34145
152,711,15215,16170,12934,33681
153,711,15636,15779,13236,33349
154,711,16869,15961,13541,31629
155,711,16902,15928,13571,31599
156,711,16914,15933,13462,31691
157,711,16469,16087,13751,31693
158,711,15573,15794,12767,33866
159,711,14867,16194,13106,33833
160,711,15740,15777,13983,32500
161,711,16257,15804,13655,32284
162,711,16839,15314,13601,32246
163,711,16830,15362,13849,31959
164,711,17773,15640,14162,30425
165,711,17205,15871,14247,30677
166,711,18420,16004,14470,29106
167,711,18535,16172,14550,28743
168,711,17451,16856,14235,29458
169,711,17498,16606,14301,29595
170,711,15936,16724,13791,31549
171,711,15805,16709,13824,31662
172,711,16011,16797,13580,31612
173,711,17599,18053,12853,29495
174,711,18182,18150,12429,29239
175,711,18571,18083,12601,28745
176,711,17335,17285,12690,30690
177,711,17296,17460,12659,30585
178,711,18146,17557,12411,29886
179,711,17091,17750,11719,31440
180,711,17893,17703,11461,30943
181,711,16756,16497,11952,32795
182,711,14821,16344,11764,35071
183,711,14825,16622,11914,34639
184,711,15146,16067,12080,34707
185,711,15161,16255,12119,34465
186,711,13841,15406,12305,36448
187,711,13964,15823,12338,35875
188,711,13678,15402,12356,36564
189,711,13982,15488,12540,35990
190,711,13950,15347,12602,36101
191,711,13544,15131,12693,36632
192,711,13529,15264,12698,36509
193,711,13219,15137,12556,37088
194,711,12831,15409,12344,37416
195,711,13059,15345,12488,37108
196,711,13830,15834,12328,36008
197,711,13939,15656,12323,36082
198,711,15535,15743,12719,34003
