round,seed,strategy,count,percentage
60,1024,coop,26055,0.33
60,1024,defect,19513,0.25
60,1024,exploitation,32432,0.42
61,1024,coop,24373,0.31
61,1024,defect,21270,0.27
61,1024,exploitation,32357,0.41
62,1024,coop,24397,0.31
62,1024,defect,21204,0.27
62,1024,exploitation,32399,0.42
63,1024,coop,24261,0.31
63,1024,defect,21176,0.27
63,1024,exploitation,32563,0.42
64,1024,coop,25996,0.33
64,1024,defect,20130,0.26
64,1024,exploitation,31874,0.41
65,1024,coop,25470,0.33
65,1024,defect,20801,0.27
65,1024,exploitation,31729,0.41
66,1024,coop,25685,0.33
66,1024,defect,20750,0.27
66,1024,exploitation,31565,0.4
67,1024,coop,23533,0.3
67,1024,defect,22869,0.29
67,1024,exploitation,31598,0.41
68,1024,coop,24854,0.32
68,1024,defect,22011,0.28
68,1024,exploitation,31135,0.4
69,1024,coop,24828,0.32
69,1024,defect,21893,0.28
69,1024,exploitation,31279,0.4
70,1024,coop,25259,0.32
70,1024,defect,21565,0.28
70,1024,exploitation,31176,0.4
71,1024,coop,24907,0.32
71,1024,defect,22095,0.28
71,1024,exploitation,30998,0.4
72,1024,coop,24860,0.32
72,1024,defect,22130,0.28
72,1024,exploitation,31010,0.4
73,1024,coop,24860,0.32
73,1024,defect,22085,0.28
73,1024,exploitation,31055,0.4
74,1024,coop,25037,0.32
74,1024,defect,22148,0.28
74,1024,exploitation,30815,0.4
75,1024,coop,25409,0.33
75,1024,defect,21232,0.27
75,1024,exploitation,31359,0.4
76,1024,coop,25143,0.32
76,1024,defect,21817,0.28
76,1024,exploitation,31040,0.4
77,1024,coop,27219,0.35
77,1024,defect,19966,0.26
77,1024,exploitation,30815,0.4
78,1024,coop,25424,0.33
78,1024,defect,21114,0.27
78,1024,exploitation,31462,0.4
79,1024,coop,27416,0.35
79,1024,defect,19296,0.25
79,1024,exploitation,31288,0.4
80,1024,coop,27560,0.35
80,1024,defect,19404,0.25
80,1024,exploitation,31036,0.4
81,1024,coop,25557,0.33
81,1024,defect,21172,0.27
81,1024,exploitation,31271,0.4
82,1024,coop,25454,0.33
82,1024,defect,21029,0.27
82,1024,exploitation,31517,0.4
83,1024,coop,25893,0.33
83,1024,defect,20594,0.26
83,1024,exploitation,31513,0.4
84,1024,coop,25796,0.33
84,1024,defect,20644,0.26
84,1024,exploitation,31560,0.4
85,1024,coop,25765,0.33
85,1024,defect,20418,0.26
