round,seed,coop,exploit,exploit_,defect
1,1024,29294,11693,17540,19473
2,1024,26975,12878,16586,21561
3,1024,27901,12613,16501,20985
4,1024,26453,12653,16494,22400
5,1024,26985,12590,17240,21185
6,1024,27003,12588,17367,21042
7,1024,27062,12688,16969,21281
8,1024,27100,12874,17058,20968
9,1024,26829,13061,16673,21437
10,1024,25496,13477,16731,22296
11,1024,24888,13315,16700,23097
12,1024,26617,12607,16731,22045
13,1024,28323,12810,16535,20332
14,1024,27529,12586,16561,21324
15,1024,29078,12174,16845,19903
16,1024,28401,12463,16741,20395
17,1024,28724,12310,16567,20399
18,1024,27201,12424,16949,21426
19,1024,27585,12164,16868,21383
20,1024,28784,12354,16145,20717
21,1024,26706,13166,16223,21905
22,1024,27349,13134,16234,21283
23,1024,27827,12893,16524,20756
24,1024,27982,12741,16413,20864
25,1024,27593,12798,16108,21501
26,1024,29486,13381,15263,19870
27,1024,30077,13289,15489,19145
28,1024,30677,13374,15410,18539
29,1024,29697,13931,14879,19493
30,1024,29906,13913,15103,19078
31,1024,30283,14516,15140,18061
32,1024,30123,14203,15027,18647
33,1024,30143,14263,15100,18494
34,1024,30022,14024,14985,18969
35,1024,30771,13913,15449,17867
36,1024,28829,13447,16376,19348
37,1024,30971,12701,16767,17561
38,1024,32359,12721,16458,16462
39,1024,34994,11117,17048,14841
40,1024,34679,11212,17237,14872
41,1024,35571,11156,17154,14119
42,1024,36507,11425,16937,13131
43,1024,36365,11502,17078,13055
44,1024,36093,11623,17048,13236
45,1024,36559,11274,17326,12841
46,1024,36733,11157,17019,13091
47,1024,35610,11570,16869,13951
48,1024,33406,11487,17602,15505
49,1024,33452,11384,17654,15510
50,1024,33168,11593,17643,15596
51,1024,33771,11319,17596,15314
52,1024,36215,11452,16767,13566
53,1024,35924,11683,16841,13552
54,1024,35478,11785,16506,14231
55,1024,32803,12775,16365,16057
56,1024,32964,12842,16442,15752
57,1024,33165,12745,16192,15898
58,1024,31600,12338,17163,16899
59,1024,31395,12443,17183,16979
60,1024,31068,12261,17272,17399
61,1024,30796,12105,17291,17808
62,1024,30701,12274,17090,17935
63,1024,30714,12224,17290,17772
64,1024,32768,11952,17048,16232
65,1024,31655,11937,17085,17323
66,1024,31819,11961,17020,17200
67,1024,29758,12597,16401,19244
68,1024,31060,12876,16171,17893
69,1024,28804,14096,15258,19842
70,1024,29349,14123,15358,19170
71,1024,29922,14040,15168,18870
72,1024,32226,14406,14629,16739
73,1024,32142,14448,14546,16864
74,1024,32210,14414,14607,16769
75,1024,32950,14217,14687,16146
76,1024,33145,14164,14445,16246
77,1024,32859,14302,14797,16042
78,1024,33981,14262,14473,15284
79,1024,34603,14647,14238,14512
80,1024,34951,14732,14227,14090
81,1024,36580,14265,14225,12930
82,1024,38710,14368,13567,11355
83,1024,38298,14061,13673,11968
84,1024,37730,14142,13689,12439
85,1024,37966,14020,13627,12387
86,1024,38584,14117,13562,11737
87,1024,37674,14084,13752,12490
88,1024,37333,14185,13664,12818
89,1024,35177,13784,14375,14664
90,1024,35290,13959,14592,14159
91,1024,37072,14287,13699,12942
92,1024,39429,12920,14093,11558
93,1024,38839,13154,14262,11745
94,1024,41410,13245,13157,10188
95,1024,40980,13356,13271,10393
96,1024,41486,13594,13100,9820
97,1024,39573,13140,14005,11282
98,1024,39715,13013,13775,11497
99,1024,39739,13134,13853,11274
100,1024,39224,13077,14088,11611
101,1024,39061,13250,14079,11610
102,1024,41323,13519,13109,10049
103,1024,41301,13546,13006,10147
104,1024,40575,13448,13242,10735
105,1024,38424,13650,13868,12058
106,1024,38465,13372,13992,12171
107,1024,38073,13608,13795,12524
108,1024,40656,12183,14422,10739
109,1024,40068,12179,14530,11223
110,1024,38459,12229,15089,12223
111,1024,38394,12221,15235,12150
112,1024,38465,12177,15073,12285
113,1024,36382,12688,15126,13804
114,1024,34359,12496,16183,14962
115,1024,34613,12620,16247,14520
116,1024,35298,12351,16197,14154
117,1024,34761,12545,16016,14678
118,1024,35465,12142,16203,14190
119,1024,35567,12093,16297,14043
120,1024,34045,12483,16369,15103
121,1024,33515,12336,16604,15545
122,1024,34980,12715,15691,14614
123,1024,32686,12796,16024,16494
124,1024,32945,12898,15969,16188
125,1024,32955,12898,15908,16239
126,1024,32497,12960,16106,16437
127,1024,34464,12918,15700,14918
128,1024,32328,12938,15902,16832
129,1024,31663,13135,15702,17500
130,1024,33961,13293,15029,15717
