,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,743,332,coop,28576616,14614,0.367,0.187
1,743,332,defect,23115975,16769,0.296,0.215
2,743,332,exploitation,26307409,3226,0.337,0.041
