round,seed,defect,exploit_,exploit,coop
1,536,19493,12358,17004,29145
2,536,19389,12309,17202,29100
3,536,18591,12303,16764,30342
4,536,19580,12028,17080,29312
5,536,17485,11420,17534,31561
6,536,17609,11463,17441,31487
7,536,17503,11472,17544,31481
8,536,19523,12724,16731,29022
9,536,19373,12701,16688,29238
10,536,20416,12183,17121,28280
11,536,22507,11295,17993,26205
12,536,22409,11485,18209,25897
13,536,23478,11460,17889,25173
14,536,21898,11839,17100,27163
15,536,22034,12137,17293,26536
16,536,22307,12069,17220,26404
17,536,22568,11953,17129,26350
18,536,21946,12127,17369,26558
19,536,21110,12307,17116,27467
20,536,21044,12125,16870,27961
21,536,21760,12816,17000,26424
22,536,20701,12974,16435,27890
23,536,18458,13668,15619,30255
24,536,19271,13792,15074,29863
25,536,19097,13900,15282,29721
26,536,18561,13813,15444,30182
27,536,20219,13684,15401,28696
28,536,21568,13782,16070,26580
29,536,23387,14249,15514,24850
30,536,23522,14203,15520,24755
31,536,21737,15247,14261,26755
32,536,20634,15210,14185,27971
33,536,18611,14893,14146,30350
34,536,18627,15266,14287,29820
35,536,17979,15029,14401,30591
36,536,19212,15271,14717,28800
37,536,17905,13976,15272,30847
38,536,17951,14045,15249,30755
39,536,19338,13948,15406,29308
40,536,19233,14148,15641,28978
41,536,18713,14294,15492,29501
42,536,18175,14219,15679,29927
43,536,18123,14185,15759,29933
44,536,19577,15208,15132,28083
45,536,19324,15367,15175,28134
46,536,21204,16256,14144,26396
47,536,21378,16246,14170,26206
48,536,20260,16307,14781,26652
49,536,20120,16396,14830,26654
50,536,18993,16394,14016,28597
51,536,20751,15674,15104,26471
52,536,21654,15832,15468,25046
53,536,20483,16212,14494,26811
54,536,21002,16294,14352,26352
55,536,22276,15744,14419,25561
56,536,21885,15797,14599,25719
57,536,24137,14854,15234,23775
58,536,21997,13757,16657,25589
59,536,22048,13733,16568,25651
60,536,22110,13772,16545,25573
61,536,22034,13729,16505,25732
62,536,20876,14083,15816,27225
63,536,21561,14135,16332,25972
64,536,21817,14147,16364,25672
65,536,23489,14515,15865,24131
66,536,23634,14523,15843,24000
67,536,24645,14393,15550,23412
68,536,25764,14616,15019,22601
69,536,25740,14628,15097,22535
70,536,25121,14801,15141,22937
71,536,27541,14602,14832,21025
72,536,26547,14384,14887,22182
73,536,26667,14268,14881,22184
74,536,27426,14605,14932,21037
75,536,26426,14811,14430,22333
76,536,27138,14793,14391,21678
77,536,27136,14880,14285,21699
78,536,25510,14937,14530,23023
79,536,25525,14416,14582,23477
80,536,26195,14906,14614,22285
81,536,27216,14863,14858,21063
82,536,28164,14534,15184,20118
83,536,28071,14569,15435,19925
84,536,28288,14616,15254,19842
85,536,29056,14733,15376,18835
86,536,29106,14815,15287,18792
87,536,26859,15789,14781,20571
88,536,27118,15667,14668,20547
89,536,26950,15787,14721,20542
90,536,25635,16048,14302,22015
91,536,26589,16004,14449,20958
92,536,26583,16074,14515,20828
93,536,24431,16707,14104,22758
94,536,23808,16750,14227,23215
95,536,21914,16670,14483,24933
96,536,20469,16659,14088,26784
97,536,20031,16978,13872,27119
98,536,21920,16176,14821,25083
99,536,20880,16981,14553,25586
100,536,20958,17027,14368,25647
101,536,19511,17286,14317,26886
102,536,21496,18136,13096,25272
103,536,20356,17975,12879,26790
104,536,19045,17760,12472,28723
105,536,18943,17953,12670,28434
106,536,18938,17807,12467,28788
107,536,18789,17855,12740,28616
108,536,18726,17908,12473,28893
109,536,19862,16959,12865,28314
110,536,18559,17163,13329,28949
111,536,18575,17271,13361,28793
112,536,18580,17198,13188,29034
113,536,17482,17703,12383,30432
114,536,17438,17752,12498,30312
115,536,16491,16695,12650,32164
116,536,15576,16707,12263,33454
117,536,14111,15765,12316,35808
118,536,14181,15712,12794,35313
119,536,14297,15700,12777,35226
120,536,15290,16024,12228,34458
121,536,15235,15861,12430,34474
122,536,15316,16132,12244,34308
123,536,14637,16319,12232,34812
124,536,14717,16282,12244,34757
125,536,15058,16222,12089,34631
126,536,14641,16128,12432,34799
127,536,14254,16322,12207,35217
128,536,14548,16187,12216,35049
129,536,13310,15424,12384,36882
130,536,15070,15246,13381,34303
131,536,14746,15371,12879,35004
132,536,16566,14530,14325,32579
