round,seed,exploit,coop,exploit_,defect
1,16,11732,29597,17191,19480
2,16,12069,30483,16816,18632
3,16,12608,29019,16442,19931
4,16,12353,29489,16601,19557
5,16,13028,27982,16708,20282
6,16,12904,28357,16564,20175
7,16,12953,28011,16748,20288
8,16,12549,26699,17248,21504
9,16,12519,26644,17253,21584
10,16,12704,26428,17273,21595
11,16,12250,27214,17894,20642
12,16,12243,28656,17440,19661
13,16,12263,26701,17505,21531
14,16,12311,26625,17490,21574
15,16,12187,28264,17148,20401
16,16,12471,27954,17224,20351
17,16,12071,30280,17167,18482
18,16,11886,30166,17476,18472
19,16,12024,30132,17270,18574
20,16,11960,30309,17308,18423
21,16,11675,30692,17356,18277
22,16,12858,28399,16593,20150
23,16,12634,26970,17349,21047
24,16,12589,27385,17512,20514
25,16,12706,27048,17397,20849
26,16,12766,27130,17256,20848
27,16,11509,29139,18209,19143
28,16,11390,29887,18541,18182
29,16,11623,29538,18154,18685
30,16,11593,29432,18214,18761
31,16,11749,30301,18215,17735
32,16,12043,30392,18234,17331
33,16,12062,30337,18393,17208
34,16,11837,30483,18266,17414
35,16,11646,32638,18034,15682
36,16,12014,30756,17956,17274
37,16,12133,30488,17575,17804
38,16,12517,31610,16919,16954
39,16,11946,33278,17179,15597
40,16,11670,33880,17283,15167
41,16,11456,34717,17774,14053
42,16,11638,32276,17946,16140
43,16,12110,31552,17486,16852
44,16,12164,31315,17392,17129
45,16,12066,31074,16979,17881
46,16,11635,28395,17984,19986
47,16,11246,26952,18777,21025
48,16,10752,28781,18821,19646
49,16,11095,30280,18085,18540
50,16,11203,30018,18119,18660
51,16,11747,28837,17704,19712
52,16,11759,28484,17709,20048
53,16,11769,28345,17914,19972
54,16,12567,26379,16870,22184
55,16,12677,25956,16766,22601
56,16,12762,25902,16915,22421
57,16,12713,25668,17062,22557
58,16,12648,25571,16638,23143
59,16,12779,24516,16787,23918
60,16,12759,26116,16411,22714
61,16,12972,26058,16421,22549
62,16,12845,26645,16200,22310
63,16,12607,24815,16816,23762
64,16,11925,26923,16935,22217
65,16,12125,26352,17160,22363
66,16,12510,25356,16758,23376
67,16,12469,25485,16701,23345
68,16,12337,25770,16481,23412
69,16,12418,25888,16617,23077
70,16,12429,24903,16539,24129
71,16,12734,23496,16227,25543
72,16,12681,25074,16292,23953
73,16,12342,26200,17001,22457
74,16,12109,26230,16843,22818
75,16,12588,24408,16665,24339
76,16,12128,22558,16843,26471
77,16,12195,22445,16786,26574
78,16,12212,24289,16541,24958
79,16,12690,23068,16185,26057
80,16,12590,23224,16236,25950
81,16,12563,23518,16361,25558
82,16,12675,23361,16330,25634
83,16,13446,24562,15876,24116
84,16,13357,25280,15839,23524
85,16,13270,26806,15931,21993
86,16,13588,28177,15487,20748
87,16,13790,28437,15559,20214
88,16,13048,27071,16029,21852
89,16,13498,25415,15655,23432
90,16,13452,25228,15957,23363
91,16,13273,24222,16225,24280
92,16,13908,25962,15368,22762
93,16,12947,27896,16197,20960
94,16,13129,26222,16368,22281
95,16,12884,26648,16671,21797
96,16,12592,25356,17360,22692
97,16,13389,27294,16533,20784
98,16,13582,27751,16532,20135
99,16,13696,27461,16622,20221
100,16,12310,29985,17331,18374
101,16,11551,31699,17894,16856
102,16,11747,29734,18447,18072
103,16,11365,30448,19011,17176
104,16,11380,30897,18926,16797
105,16,11180,31795,19254,15771
106,16,11729,29761,19522,16988
107,16,11339,31940,19493,15228
108,16,11415,32226,19551,14808
109,16,11395,32267,19491,14847
110,16,11334,32431,19455,14780
111,16,11424,32356,19465,14755
112,16,11142,34261,19206,13391
113,16,12459,32113,18588,14840
114,16,12239,30704,19304,15753
115,16,12551,28895,19649,16905
116,16,12617,30181,18967,16235
117,16,12574,30355,18820,16251
118,16,11653,32361,19370,14616
119,16,10839,34610,19372,13179
120,16,11007,36338,18465,12190
121,16,11133,36390,18336,12141
122,16,10782,36812,18713,11693
123,16,10821,36533,18826,11820
124,16,10063,38735,18757,10445
125,16,9976,38898,18567,10559
126,16,9791,39082,18582,10545
127,16,9817,37259,19697,11227
128,16,9514,36464,19969,12053
129,16,9709,36309,19640,12342
130,16,9837,35641,19827,12695
131,16,9902,35881,19636,12581
132,16,10203,36209,19325,12263
133,16,10669,36528,19217,11586
134,16,10495,36623,19228,11654
135,16,10498,36599,18817,12086
136,16,10883,38424,17964,10729
137,16,10754,38477,17843,10926
138,16,10565,38538,17819,11078
139,16,11365,35839,18165,12631
140,16,11419,35651,18212,12718
141,16,10924,37542,17787,11747
142,16,10915,37703,17527,11855
143,16,10764,37881,17690,11665
144,16,10990,37574,17690,11746
145,16,10769,38011,17607,11613
