round,seed,coop,exploit,exploit_,defect
1,8,29383,11742,17462,19413
2,8,30985,12141,16624,18250
3,8,30313,12366,16513,18808
4,8,28568,12701,16337,20394
5,8,26289,12584,16408,22719
6,8,26133,12598,16767,22502
7,8,25167,12086,17093,23654
8,8,25204,12019,17157,23620
9,8,26977,12255,17123,21645
10,8,27075,12044,17254,21627
11,8,25513,11833,17613,23041
12,8,23692,11204,18134,24970
13,8,23248,11382,17991,25379
14,8,22006,12019,17433,26542
15,8,21872,12044,17730,26354
16,8,20899,12534,17066,27501
17,8,21021,12584,17212,27183
18,8,18988,11896,17329,29787
19,8,21170,12434,16874,27522
20,8,20617,12453,16922,28008
21,8,19601,12572,17024,28803
22,8,19304,12712,17034,28950
23,8,21025,12219,17152,27604
24,8,22852,11277,18499,25372
25,8,22893,11399,18511,25197
26,8,22730,11413,18695,25162
27,8,23826,11724,17905,24545
28,8,25594,12076,17390,22940
29,8,25323,11967,17207,23503
30,8,24992,12128,17496,23384
31,8,24106,11763,17655,24476
32,8,25590,11547,17299,23564
33,8,25890,11535,17464,23111
34,8,25804,11589,17442,23165
35,8,27125,12150,17044,21681
36,8,26622,12080,17186,22112
37,8,24943,12656,16156,24245
38,8,26331,13082,15808,22779
39,8,26642,12998,15768,22592
40,8,24657,13501,15375,24467
41,8,24263,13474,15183,25080
42,8,23044,13282,15734,25940
43,8,22938,13290,15591,26181
44,8,22311,12785,15561,27343
45,8,21988,12902,15563,27547
46,8,21872,13003,15866,27259
47,8,23374,13742,15381,25503
48,8,23186,13901,15425,25488
49,8,23130,13645,15484,25741
50,8,22268,14297,14878,26557
51,8,21939,14493,14601,26967
52,8,22124,14159,14537,27180
53,8,21841,14216,14437,27506
54,8,21895,14040,14555,27510
55,8,20270,14086,14181,29463
56,8,20579,14268,14300,28853
57,8,21332,14017,14776,27875
58,8,21543,13937,14806,27714
59,8,21787,13864,14870,27479
60,8,23152,13652,15387,25809
61,8,23025,13691,15093,26191
62,8,22667,13898,15204,26231
63,8,22154,13235,15255,27356
64,8,23370,13003,15935,25692
65,8,20909,13630,14999,28462
66,8,19857,12820,15285,30038
67,8,19811,13083,15226,29880
68,8,19447,13088,15115,30350
69,8,19525,13426,15170,29879
70,8,21122,13690,14794,28394
71,8,22259,13999,14934,26808
72,8,22240,13837,14644,27279
73,8,20975,14163,14859,28003
74,8,19395,13274,14901,30430
75,8,20645,13554,14919,28882
76,8,20545,13702,14936,28817
77,8,20714,13551,15044,28691
78,8,18731,14042,14550,30677
79,8,17875,14049,14074,32002
80,8,18895,14342,14449,30314
81,8,19016,14184,14196,30604
82,8,17111,13713,14381,32795
83,8,17427,13667,14308,32598
84,8,19025,13298,14989,30688
85,8,18716,13385,15046,30853
86,8,18238,13665,14847,31250
87,8,17740,13511,14631,32118
88,8,18814,13912,14448,30826
89,8,16892,13625,14485,32998
90,8,16146,13478,13997,34379
91,8,15547,13733,14174,34546
92,8,15234,13900,14243,34623
93,8,15722,13674,14108,34496
94,8,15715,13560,14045,34680
95,8,15397,13838,14359,34406
96,8,17272,13335,14522,32871
97,8,17992,13844,14689,31475
98,8,18917,14408,14869,29806
99,8,18700,14338,14934,30028
100,8,19068,14448,14974,29510
101,8,20005,15063,15098,27834
102,8,18402,14228,14963,30407
103,8,18353,14299,15006,30342
104,8,17840,14414,14675,31071
105,8,17997,14518,14820,30665
106,8,17033,14428,14452,32087
107,8,19259,14752,14171,29818
108,8,18654,15000,14544,29802
109,8,18643,14606,14274,30477
110,8,17503,14465,14550,31482
111,8,17689,14314,14548,31449
112,8,16181,14352,14406,33061
113,8,18165,14467,14783,30585
114,8,17021,14357,14337,32285
115,8,16451,14105,13929,33515
116,8,15957,14222,14180,33641
117,8,17244,14392,13839,32525
118,8,16410,14663,14108,32819
119,8,17311,15170,14370,31149
120,8,17895,14967,14539,30599
121,8,17375,14780,14346,31499
122,8,18708,15146,14961,29185
123,8,18751,14856,14698,29695
124,8,19616,15158,14695,28531
125,8,19094,15155,14455,29296
126,8,17468,14994,14045,31493
127,8,18288,15159,14308,30245
128,8,19197,15687,14737,28379
129,8,19874,15395,15118,27613
130,8,20813,15042,14772,27373
131,8,18848,15482,15493,28177
132,8,18971,15085,15265,28679
133,8,18191,14889,15016,29904
134,8,18640,14959,14817,29584
135,8,20796,14864,14628,27712
136,8,19423,14906,14847,28824
137,8,20702,15200,14943,27155
138,8,19739,14843,14924,28494
139,8,17167,14652,14705,31476
140,8,17453,14632,14856,31059
141,8,17044,14497,14714,31745
142,8,17233,14644,14832,31291
143,8,16217,14150,14536,33097
144,8,17617,14243,15082,31058
145,8,16383,14005,14778,32834
146,8,17360,14668,14919,31053
147,8,17324,14717,14645,31314
148,8,16559,13832,14758,32851
149,8,16912,14490,15289,31309
150,8,17068,14313,15217,31402
151,8,17330,14296,15072,31302
152,8,17642,14175,14940,31243
153,8,18396,14209,14847,30548
154,8,18725,14370,14789,30116
155,8,18806,14500,14719,29975
156,8,19502,14539,14574,29385
157,8,17793,14146,14799,31262
158,8,18351,13866,14397,31386
159,8,17615,14060,14864,31461
160,8,17359,14062,14826,31753
161,8,18273,14240,15433,30054
162,8,20087,14481,15137,28295
163,8,20482,14543,15073,27902
164,8,20207,14553,15109,28131
165,8,22174,14827,15535,25464
166,8,23219,14813,14996,24972
167,8,23003,14683,15027,25287
168,8,22840,14633,15048,25479
169,8,23237,14611,14942,25210
170,8,24637,15095,15263,23005
171,8,25983,15076,15448,21493
172,8,26870,14822,15450,20858
173,8,28113,15014,15453,19420
174,8,26701,14639,15642,21018
175,8,25697,14851,15619,21833
176,8,23957,14833,15331,23879
177,8,25233,14934,15660,22173
178,8,23882,15055,15318,23745
179,8,24456,15019,15135,23390
180,8,24180,15215,15226,23379
181,8,25933,15211,15490,21366
182,8,25613,15117,15565,21705
183,8,24131,14577,15563,23729
184,8,24219,14754,15543,23484
185,8,21821,14684,15430,26065
186,8,21154,14780,15386,26680
187,8,20896,14939,15523,26642
188,8,22613,14944,15198,25245
189,8,21489,15449,15759,25303
190,8,22640,15385,15357,24618
191,8,22657,15250,15230,24863
192,8,22808,15344,15327,24521
193,8,22938,15182,15287,24593
194,8,23774,15249,15918,23059
195,8,24334,15142,16161,22363
