round,seed,population_seed,strategy,count,percentage
1,897,136,coop,29408,0.38
1,897,136,defect,19393,0.25
1,897,136,exploitation,29199,0.37
2,897,136,coop,29740,0.38
2,897,136,defect,19113,0.25
2,897,136,exploitation,29147,0.37
3,897,136,coop,31423,0.4
3,897,136,defect,17912,0.23
3,897,136,exploitation,28665,0.37
4,897,136,coop,31584,0.4
4,897,136,defect,17567,0.23
4,897,136,exploitation,28849,0.37
5,897,136,coop,33526,0.43
5,897,136,defect,16149,0.21
5,897,136,exploitation,28325,0.36
6,897,136,coop,33523,0.43
6,897,136,defect,16036,0.21
6,897,136,exploitation,28441,0.36
7,897,136,coop,34328,0.44
7,897,136,defect,15296,0.2
7,897,136,exploitation,28376,0.36
8,897,136,coop,34475,0.44
8,897,136,defect,15172,0.19
8,897,136,exploitation,28353,0.36
9,897,136,coop,32948,0.42
9,897,136,defect,16133,0.21
9,897,136,exploitation,28919,0.37
10,897,136,coop,32321,0.41
10,897,136,defect,16856,0.22
10,897,136,exploitation,28823,0.37
11,897,136,coop,30378,0.39
11,897,136,defect,18238,0.23
11,897,136,exploitation,29384,0.38
12,897,136,coop,30534,0.39
12,897,136,defect,18105,0.23
12,897,136,exploitation,29361,0.38
13,897,136,coop,31934,0.41
13,897,136,defect,16935,0.22
13,897,136,exploitation,29131,0.37
14,897,136,coop,31993,0.41
14,897,136,defect,17221,0.22
14,897,136,exploitation,28786,0.37
15,897,136,coop,32762,0.42
15,897,136,defect,16368,0.21
15,897,136,exploitation,28870,0.37
16,897,136,coop,33090,0.42
16,897,136,defect,15858,0.2
16,897,136,exploitation,29052,0.37
17,897,136,coop,31666,0.41
17,897,136,defect,16867,0.22
17,897,136,exploitation,29467,0.38
18,897,136,coop,31039,0.4
18,897,136,defect,17245,0.22
18,897,136,exploitation,29716,0.38
19,897,136,coop,32157,0.41
19,897,136,defect,16288,0.21
19,897,136,exploitation,29555,0.38
20,897,136,coop,31546,0.4
20,897,136,defect,16927,0.22
20,897,136,exploitation,29527,0.38
21,897,136,coop,33712,0.43
21,897,136,defect,15283,0.2
21,897,136,exploitation,29005,0.37
22,897,136,coop,33750,0.43
22,897,136,defect,15480,0.2
22,897,136,exploitation,28770,0.37
23,897,136,coop,35831,0.46
23,897,136,defect,13899,0.18
23,897,136,exploitation,28270,0.36
24,897,136,coop,35615,0.46
24,897,136,defect,13919,0.18
24,897,136,exploitation,28466,0.36
25,897,136,coop,35834,0.46
25,897,136,defect,14082,0.18
25,897,136,exploitation,28084,0.36
26,897,136,coop,36041,0.46
26,897,136,defect,13659,0.18
26,897,136,exploitation,28300,0.36
27,897,136,coop,35557,0.46
27,897,136,defect,14103,0.18
27,897,136,exploitation,28340,0.36
28,897,136,coop,35423,0.45
28,897,136,defect,14138,0.18
28,897,136,exploitation,28439,0.36
29,897,136,coop,36961,0.47
29,897,136,defect,13121,0.17
29,897,136,exploitation,27918,0.36
30,897,136,coop,38791,0.5
30,897,136,defect,11808,0.15
30,897,136,exploitation,27401,0.35
31,897,136,coop,40707,0.52
31,897,136,defect,10850,0.14
31,897,136,exploitation,26443,0.34
32,897,136,coop,40664,0.52
32,897,136,defect,10723,0.14
32,897,136,exploitation,26613,0.34
33,897,136,coop,40927,0.52
33,897,136,defect,10438,0.13
33,897,136,exploitation,26635,0.34
34,897,136,coop,40757,0.52
34,897,136,defect,10765,0.14
34,897,136,exploitation,26478,0.34
35,897,136,coop,43410,0.56
35,897,136,defect,8975,0.12
35,897,136,exploitation,25615,0.33
36,897,136,coop,42435,0.54
36,897,136,defect,9498,0.12
36,897,136,exploitation,26067,0.33
37,897,136,coop,42856,0.55
37,897,136,defect,9289,0.12
37,897,136,exploitation,25855,0.33
38,897,136,coop,43063,0.55
38,897,136,defect,9106,0.12
38,897,136,exploitation,25831,0.33
39,897,136,coop,45258,0.58
39,897,136,defect,7767,0.1
39,897,136,exploitation,24975,0.32
40,897,136,coop,43414,0.56
40,897,136,defect,9015,0.12
40,897,136,exploitation,25571,0.33
41,897,136,coop,43587,0.56
41,897,136,defect,8802,0.11
41,897,136,exploitation,25611,0.33
42,897,136,coop,43222,0.55
42,897,136,defect,8997,0.12
42,897,136,exploitation,25781,0.33
43,897,136,coop,42269,0.54
43,897,136,defect,9510,0.12
43,897,136,exploitation,26221,0.34
44,897,136,coop,42323,0.54
44,897,136,defect,9609,0.12
44,897,136,exploitation,26068,0.33
45,897,136,coop,42641,0.55
45,897,136,defect,9297,0.12
45,897,136,exploitation,26062,0.33
46,897,136,coop,43181,0.55
46,897,136,defect,9003,0.12
46,897,136,exploitation,25816,0.33
47,897,136,coop,45739,0.59
47,897,136,defect,7535,0.1
47,897,136,exploitation,24726,0.32
48,897,136,coop,48429,0.62
48,897,136,defect,5758,0.07
48,897,136,exploitation,23813,0.31
49,897,136,coop,48702,0.62
49,897,136,defect,5942,0.08
49,897,136,exploitation,23356,0.3
50,897,136,coop,49183,0.63
50,897,136,defect,5730,0.07
50,897,136,exploitation,23087,0.3
51,897,136,coop,46761,0.6
51,897,136,defect,6923,0.09
51,897,136,exploitation,24316,0.31
52,897,136,coop,47008,0.6
