round,seed,strategy,count,percentage
153,1024,defect,8729,0.11
153,1024,exploitation,26171,0.34
154,1024,coop,43815,0.56
154,1024,defect,8363,0.11
154,1024,exploitation,25822,0.33
155,1024,coop,42812,0.55
155,1024,defect,8891,0.11
155,1024,exploitation,26297,0.34
156,1024,coop,42878,0.55
156,1024,defect,8932,0.11
156,1024,exploitation,26190,0.34
157,1024,coop,43206,0.55
157,1024,defect,9138,0.12
157,1024,exploitation,25656,0.33
158,1024,coop,42754,0.55
158,1024,defect,9230,0.12
158,1024,exploitation,26016,0.33
159,1024,coop,41780,0.54
159,1024,defect,9791,0.13
159,1024,exploitation,26429,0.34
160,1024,coop,42265,0.54
160,1024,defect,9349,0.12
160,1024,exploitation,26386,0.34
161,1024,coop,42449,0.54
161,1024,defect,9275,0.12
161,1024,exploitation,26276,0.34
162,1024,coop,42260,0.54
162,1024,defect,9463,0.12
162,1024,exploitation,26277,0.34
163,1024,coop,42079,0.54
163,1024,defect,9433,0.12
163,1024,exploitation,26488,0.34
164,1024,coop,41459,0.53
164,1024,defect,9667,0.12
164,1024,exploitation,26874,0.34
165,1024,coop,41196,0.53
165,1024,defect,9720,0.12
165,1024,exploitation,27084,0.35
166,1024,coop,41000,0.53
166,1024,defect,10119,0.13
166,1024,exploitation,26881,0.34
167,1024,coop,42198,0.54
167,1024,defect,9400,0.12
167,1024,exploitation,26402,0.34
168,1024,coop,42572,0.55
168,1024,defect,9075,0.12
168,1024,exploitation,26353,0.34
169,1024,coop,43801,0.56
169,1024,defect,7842,0.1
169,1024,exploitation,26357,0.34
170,1024,coop,44310,0.57
170,1024,defect,7625,0.1
170,1024,exploitation,26065,0.33
171,1024,coop,44091,0.57
171,1024,defect,7718,0.1
171,1024,exploitation,26191,0.34
172,1024,coop,44903,0.58
172,1024,defect,7485,0.1
172,1024,exploitation,25612,0.33
173,1024,coop,44008,0.56
173,1024,defect,8117,0.1
173,1024,exploitation,25875,0.33
174,1024,coop,43675,0.56
174,1024,defect,7965,0.1
174,1024,exploitation,26360,0.34
175,1024,coop,43053,0.55
175,1024,defect,8358,0.11
175,1024,exploitation,26589,0.34
176,1024,coop,44076,0.57
176,1024,defect,7964,0.1
176,1024,exploitation,25960,0.33
177,1024,coop,43043,0.55
177,1024,defect,8537,0.11
177,1024,exploitation,26420,0.34
178,1024,coop,44170,0.57
178,1024,defect,7933,0.1
178,1024,exploitation,25897,0.33
179,1024,coop,43443,0.56
179,1024,defect,8297,0.11
179,1024,exploitation,26260,0.34
180,1024,coop,43092,0.55
180,1024,defect,8402,0.11
180,1024,exploitation,26506,0.34
181,1024,coop,42491,0.54
181,1024,defect,8439,0.11
181,1024,exploitation,27070,0.35
182,1024,coop,42884,0.55
182,1024,defect,8765,0.11
182,1024,exploitation,26351,0.34
183,1024,coop,42850,0.55
183,1024,defect,8585,0.11
183,1024,exploitation,26565,0.34
184,1024,coop,43029,0.55
184,1024,defect,8316,0.11
184,1024,exploitation,26655,0.34
185,1024,coop,41299,0.53
185,1024,defect,9875,0.13
185,1024,exploitation,26826,0.34
186,1024,coop,40836,0.52
186,1024,defect,10139,0.13
186,1024,exploitation,27025,0.35
187,1024,coop,40311,0.52
187,1024,defect,10504,0.13
187,1024,exploitation,27185,0.35
188,1024,coop,39486,0.51
188,1024,defect,10808,0.14
188,1024,exploitation,27706,0.36
189,1024,coop,39167,0.5
189,1024,defect,11111,0.14
189,1024,exploitation,27722,0.36
190,1024,coop,41529,0.53
190,1024,defect,9306,0.12
190,1024,exploitation,27165,0.35
191,1024,coop,42095,0.54
191,1024,defect,8840,0.11
191,1024,exploitation,27065,0.35
192,1024,coop,41366,0.53
192,1024,defect,9221,0.12
192,1024,exploitation,27413,0.35
193,1024,coop,40781,0.52
193,1024,defect,9412,0.12
193,1024,exploitation,27807,0.36
194,1024,coop,39101,0.5
194,1024,defect,10955,0.14
194,1024,exploitation,27944,0.36
195,1024,coop,38334,0.49
195,1024,defect,11424,0.15
195,1024,exploitation,28242,0.36
196,1024,coop,36749,0.47
196,1024,defect,12927,0.17
196,1024,exploitation,28324,0.36
197,1024,coop,36711,0.47
197,1024,defect,12962,0.17
197,1024,exploitation,28327,0.36
198,1024,coop,34828,0.45
198,1024,defect,14707,0.19
198,1024,exploitation,28465,0.36
199,1024,coop,35159,0.45
199,1024,defect,14632,0.19
199,1024,exploitation,28209,0.36
200,1024,coop,37587,0.48
200,1024,defect,12664,0.16
200,1024,exploitation,27749,0.36
201,1024,coop,36373,0.47
201,1024,defect,12879,0.17
201,1024,exploitation,28748,0.37
202,1024,coop,36999,0.47
202,1024,defect,12648,0.16
202,1024,exploitation,28353,0.36
203,1024,coop,37028,0.47
203,1024,defect,12390,0.16
203,1024,exploitation,28582,0.37
204,1024,coop,37421,0.48
204,1024,defect,12555,0.16
204,1024,exploitation,28024,0.36
205,1024,coop,37728,0.48
205,1024,defect,12574,0.16
205,1024,exploitation,27698,0.36
206,1024,coop,37154,0.48
206,1024,defect,12792,0.16
206,1024,exploitation,28054,0.36
207,1024,coop,37664,0.48
207,1024,defect,12306,0.16
