round,seed,coop,exploit,exploit_,defect
1,1024,29294,11693,17540,19473
2,1024,26975,12878,16586,21561
3,1024,27901,12613,16501,20985
4,1024,28532,12270,16830,20368
5,1024,29143,12161,17468,19228
6,1024,29101,12167,17630,19102
7,1024,29180,12225,17196,19399
8,1024,29170,12427,17338,19065
9,1024,28887,12590,17028,19495
10,1024,29194,12578,17209,19019
11,1024,29035,12641,17199,19125
12,1024,27361,12871,16992,20776
13,1024,28866,12848,16592,19694
14,1024,26651,12377,17414,21558
15,1024,28270,11784,17548,20398
16,1024,26292,12442,17465,21801
17,1024,26454,12367,17367,21812
18,1024,24015,12047,17977,23961
19,1024,24372,11801,17871,23956
20,1024,26246,12414,17022,22318
21,1024,26177,12746,17296,21781
22,1024,26173,12726,17214,21887
23,1024,26036,12845,17096,22023
24,1024,24723,12830,17283,23164
25,1024,26252,12383,17338,22027
26,1024,25953,12580,17398,22069
27,1024,24949,13008,17301,22742
28,1024,25044,12714,17224,23018
29,1024,23920,13524,16877,23679
30,1024,24375,13219,17075,23331
31,1024,26198,14089,16627,21086
32,1024,27388,14290,15780,20542
33,1024,28919,14298,15462,19321
34,1024,28597,14094,15361,19948
35,1024,29037,14106,15452,19405
36,1024,28993,13968,15606,19433
37,1024,27131,14749,15175,20945
38,1024,28499,14681,14899,19921
39,1024,30726,13446,15767,18061
40,1024,30408,13467,15856,18269
41,1024,30848,13558,15858,17736
42,1024,33349,14034,14874,15743
43,1024,34577,13738,14911,14774
44,1024,34651,13560,14814,14975
45,1024,34697,13591,14956,14756
46,1024,34386,13522,14811,15281
47,1024,32902,14184,14614,16300
48,1024,32856,14293,14773,16078
49,1024,30725,13783,15346,18146
50,1024,31982,13411,15553,17054
51,1024,32398,13188,15694,16720
52,1024,34784,13462,14976,14778
53,1024,37229,12504,15125,13142
54,1024,39027,11743,15116,12114
55,1024,35996,12839,15225,13940
56,1024,34182,12417,16019,15382
57,1024,32576,12384,16357,16683
58,1024,32746,12327,16274,16653
59,1024,33787,12574,16106,15533
60,1024,35757,12832,15278,14133
61,1024,35512,12687,15451,14350
62,1024,35214,12593,15138,15055
63,1024,37203,13511,14267,13019
64,1024,39643,12972,14025,11360
65,1024,39842,12922,13965,11271
66,1024,39978,12719,13935,11368
67,1024,37492,13792,13639,13077
68,1024,38270,13825,13463,12442
69,1024,35805,15153,12726,14316
70,1024,35008,15194,13106,14692
71,1024,35406,15072,12918,14604
72,1024,33649,14650,13656,16045
73,1024,35635,14955,13371,14039
74,1024,33769,14095,14330,15806
75,1024,34230,13988,14477,15305
76,1024,32426,13700,14736,17138
77,1024,32402,14091,15006,16501
78,1024,32429,14027,14668,16876
79,1024,33022,14204,14526,16248
80,1024,33140,14165,14659,16036
81,1024,32593,14168,14773,16466
82,1024,32670,14125,14705,16500
83,1024,32760,14115,14620,16505
84,1024,32033,14190,14848,16929
85,1024,32345,14108,14637,16910
86,1024,33041,14146,14662,16151
87,1024,32640,14233,14674,16453
88,1024,31869,14429,14721,16981
89,1024,29714,13836,15225,19225
90,1024,29788,13825,15320,19067
91,1024,31257,14441,14721,17581
92,1024,33567,13375,14989,16069
93,1024,32692,13347,15287,16674
94,1024,34834,13648,14379,15139
95,1024,34148,13685,14352,15815
96,1024,34660,13687,14318,15335
97,1024,34002,13738,14533,15727
98,1024,34689,13797,14137,15377
99,1024,32433,14475,14022,17070
100,1024,31720,14415,14139,17726
101,1024,31184,14515,14148,18153
102,1024,32069,14469,13927,17535
103,1024,31664,14664,14159,17513
104,1024,30211,14548,14385,18856
105,1024,30593,14551,14016,18840
106,1024,30472,14614,14039,18875
107,1024,31074,14515,13956,18455
108,1024,30747,14656,14078,18519
109,1024,29828,14302,14432,19438
110,1024,32290,14412,13968,17330
111,1024,31671,14389,14163,17777
112,1024,29832,14491,14224,19453
113,1024,30466,14337,14285,18912
114,1024,30049,14485,14306,19160
115,1024,30223,14629,14445,18703
116,1024,30572,14405,14469,18554
117,1024,32000,14185,14526,17289
118,1024,30017,15031,13923,19029
119,1024,29916,15116,13798,19170
120,1024,28236,15181,13671,20912
121,1024,28083,15270,13624,21023
122,1024,29313,15644,13307,19736
123,1024,30041,15594,12999,19366
124,1024,29796,15786,12975,19443
125,1024,29332,15654,13093,19921
126,1024,27939,15211,13604,21246
127,1024,27147,15254,13858,21741
128,1024,26814,15334,13637,22215
129,1024,26320,15274,13590,22816
130,1024,25699,14899,13708,23694
