,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,450,953,coop,36868377,12250,0.473,0.157
1,450,953,defect,14074501,8620,0.181,0.11
2,450,953,exploitation,27057122,4336,0.347,0.056
