round,seed,exploit,defect,exploit_,coop
1,123,16748,19552,12142,29558
2,123,16815,19438,12085,29662
3,123,17007,21647,12257,27089
4,123,17848,23633,11589,24930
5,123,18165,22773,11204,25858
6,123,18203,23191,11262,25344
7,123,17386,21018,11910,27686
8,123,17442,20832,12074,27652
9,123,17386,21419,11948,27247
10,123,16984,22001,11955,27060
11,123,16385,20353,12884,28378
12,123,16594,21813,12485,27108
13,123,16412,22772,13175,25641
14,123,16529,21380,12745,27346
15,123,16441,21467,12693,27399
16,123,16324,20040,13221,28415
17,123,16530,21775,13029,26666
18,123,17401,22645,12719,25235
19,123,16517,21254,13141,27088
20,123,16503,21411,13233,26853
21,123,16095,20033,13122,28750
22,123,16304,19599,13279,28818
23,123,16988,20695,12873,27444
24,123,16976,21533,12675,26816
25,123,17879,23004,11964,25153
26,123,17938,22794,12192,25076
27,123,17735,24273,12499,23493
28,123,17786,22713,12290,25211
29,123,17622,23103,12306,24969
30,123,18290,22056,12031,25623
31,123,18200,22416,11887,25497
32,123,18291,22265,11934,25510
33,123,18300,22324,12022,25354
34,123,18246,22212,12075,25467
35,123,18204,22905,11701,25190
36,123,18154,21862,11682,26302
37,123,17977,20852,11766,27405
38,123,18007,22291,12080,25622
39,123,17775,23579,12623,24023
40,123,17664,23823,12504,24009
41,123,18684,21653,11732,25931
42,123,18965,21148,11556,26331
43,123,18767,21559,11567,26107
44,123,19097,20525,11687,26691
45,123,18739,22565,12066,24630
46,123,18145,21346,12238,26271
47,123,17509,22099,12570,25822
48,123,17128,21045,12701,27126
49,123,17845,20121,12122,27912
50,123,18029,19412,12411,28148
51,123,17989,19213,12381,28417
52,123,17675,18436,12005,29884
53,123,16775,20452,12973,27800
54,123,16905,20325,13070,27700
55,123,17050,20411,13241,27298
56,123,16914,20577,13156,27353
57,123,17012,20282,13221,27485
58,123,16862,20533,13284,27321
59,123,15880,19067,13734,29319
60,123,15697,19593,13963,28747
61,123,15566,19191,14058,29185
62,123,15542,20626,14359,27473
63,123,15596,21538,14607,26259
64,123,15859,20983,14785,26373
65,123,15922,20511,14796,26771
66,123,16118,21951,14864,25067
67,123,16669,21174,14627,25530
68,123,15639,19456,15454,27451
69,123,15705,19311,15516,27468
70,123,15716,17565,15295,29424
71,123,16153,18683,15384,27780
72,123,17042,20562,14661,25735
73,123,16627,19574,14615,27184
74,123,16653,19773,14437,27137
75,123,17744,21483,13432,25341
76,123,17553,22133,13316,24998
77,123,17036,20783,13748,26433
78,123,17661,22014,13500,24825
79,123,18548,23729,12481,23242
80,123,17673,25104,13102,22121
81,123,17618,24787,13044,22551
82,123,18523,26304,12261,20912
83,123,19349,24023,11642,22986
84,123,19815,25584,11053,21548
85,123,20701,24279,11129,21891
86,123,21042,25235,11200,20523
87,123,21057,23966,10749,22228
88,123,20258,22083,11705,23954
89,123,20205,22090,11668,24037
90,123,20548,21298,11621,24533
91,123,20522,21365,11709,24404
92,123,20262,22360,12518,22860
93,123,20226,22329,12597,22848
94,123,20183,22556,12448,22813
95,123,21081,23212,12236,21471
96,123,20765,22437,12121,22677
97,123,20209,23012,13105,21674
98,123,20855,25042,12487,19616
99,123,20858,25035,12416,19691
100,123,20932,24898,12415,19755
101,123,20143,23814,12708,21335
102,123,20251,22640,12394,22715
103,123,19800,23781,13121,21298
104,123,20168,24664,13127,20041
105,123,20809,25464,13200,18527
106,123,20699,25623,13066,18612
107,123,21396,26426,13020,17158
108,123,21330,26523,12800,17347
109,123,21369,26529,12851,17251
110,123,20357,25604,13422,18617
111,123,20327,25350,13662,18661
112,123,20563,25516,13603,18318
113,123,20329,25504,13593,18574
114,123,19985,24975,14136,18904
115,123,20004,24677,14206,19113
116,123,19325,26642,14835,17198
117,123,19229,26698,14746,17327
118,123,19177,24838,15084,18901
119,123,20258,22937,14196,20609
120,123,19772,23658,14431,20139
121,123,19523,23860,14374,20243
122,123,20214,24408,14306,19072
123,123,20245,24362,14266,19127
124,123,21430,25360,13481,17729
125,123,21113,23427,14212,19248
126,123,20719,24292,13931,19058
127,123,20673,24328,13980,19019
128,123,20986,23172,13360,20482
129,123,20965,21483,13371,22181
130,123,20626,23231,13927,20216
131,123,21300,24349,13173,19178
132,123,21081,25151,12912,18856
133,123,21044,25221,12987,18748
134,123,20486,24149,13240,20125
135,123,19689,23089,13747,21475
136,123,19865,22927,13629,21579
137,123,19765,23025,13538,21672
138,123,19708,24963,13466,19863
139,123,20145,23742,12781,21332
140,123,19451,24533,12876,21140
141,123,19581,25445,12436,20538
142,123,19677,25495,12481,20347
143,123,19491,24859,12877,20773
144,123,19177,23788,12722,22313
145,123,18789,24690,12553,21968
146,123,18467,23445,12760,23328
147,123,17918,21936,12964,25182
148,123,17328,21148,13111,26413
149,123,17194,22313,13788,24705
150,123,17021,24545,13485,22949
151,123,16604,23104,13873,24419
152,123,16455,23084,14099,24362
153,123,17124,24229,13706,22941
154,123,16892,23060,13581,24467
155,123,16985,23061,13631,24323
156,123,16760,23103,13469,24668
157,123,16989,22386,13831,24794
158,123,16106,21265,14261,26368
159,123,16389,22277,14314,25020
160,123,16619,23284,13766,24331
161,123,16672,23024,13792,24512
162,123,17076,23951,13691,23282
163,123,16398,22838,14175,24589
164,123,16164,22871,14268,24697
165,123,16220,22662,14248,24870
166,123,16332,23055,14250,24363
167,123,16301,23116,13981,24602
168,123,15404,21153,15403,26040
169,123,14875,20578,15584,26963
170,123,14690,19115,15681,28514
171,123,15235,20452,15509,26804
172,123,16035,22064,14991,24910
173,123,16136,21427,14994,25443
174,123,16015,22155,14899,24931
175,123,16151,21515,15017,25317
176,123,16580,20350,14175,26895
177,123,16546,21408,14519,25527
178,123,16220,22565,15500,23715
179,123,16585,21853,15457,24105
180,123,16595,22016,15350,24039
181,123,16499,21841,15378,24282
182,123,16160,23798,15900,22142
183,123,16608,24980,15777,20635
184,123,16464,24946,15601,20989
185,123,16477,25052,15518,20953
186,123,16575,25086,15663,20676
187,123,17746,26889,14428,18937
188,123,17579,27111,14200,19110
189,123,17726,26918,14264,19092
190,123,18125,28198,13718,17959
191,123,17840,28872,13765,17523
192,123,17913,29183,13505,17399
193,123,17953,28891,13676,17480
194,123,18571,30321,13081,16027
195,123,18066,28050,13982,17902
196,123,17122,26237,15143,19498
197,123,17154,26373,14985,19488
198,123,17345,24008,15314,21333
199,123,16720,22225,16099,22956
200,123,16346,21616,15690,24348
201,123,16453,22093,15390,24064
202,123,17063,23826,14920,22191
203,123,16054,25942,15734,20270
204,123,15592,27037,15403,19968
205,123,15791,27050,15327,19832
206,123,15713,28206,15637,18444
207,123,15199,27166,15912,19723
208,123,13955,29125,16630,18290
209,123,14721,30049,16356,16874
210,123,15436,27959,16129,18476
211,123,15446,27979,16013,18562
212,123,15191,29923,15934,16952
213,123,14994,29951,15903,17152
214,123,14869,30691,15721,16719
215,123,14681,30650,15808,16861
216,123,14216,29727,15938,18119
217,123,14451,31562,15527,16460
218,123,14272,31617,15606,16505
219,123,14251,30965,15407,17377
220,123,14631,31577,15002,16790
221,123,14781,32364,14268,16587
222,123,14221,34945,13719,15115
223,123,13946,33040,14788,16226
224,123,13844,33481,14709,15966
225,123,13723,34786,14446,15045
226,123,13788,33438,15378,15396
227,123,13735,32402,15189,16674
228,123,13656,32462,15093,16789
229,123,13333,30891,15870,17906
230,123,13758,29668,15164,19410
231,123,13748,29539,15533,19180
232,123,13760,29471,15421,19348
233,123,12368,31721,16185,17726
234,123,12427,31879,15984,17710
235,123,12552,31670,16206,17572
236,123,12470,31842,16266,17422
237,123,12356,32707,16381,16556
238,123,12476,32722,16222,16580
239,123,12462,32050,16088,17400
240,123,12011,30439,16623,18927
241,123,12246,31918,16483,17353
242,123,12494,31972,16088,17446
243,123,12932,30734,15688,18646
244,123,12966,30859,15541,18634
245,123,13021,30762,15747,18470
246,123,12900,31911,15671,17518
247,123,13032,30265,15462,19241
248,123,13008,30256,15851,18885
249,123,14333,27846,14938,20883
250,123,14930,26636,14303,22131
251,123,15505,28249,13483,20763
252,123,15364,28116,13481,21039
253,123,15459,26613,13347,22581
254,123,15542,26653,13459,22346
255,123,15932,25854,13442,22772
256,123,16339,25144,13359,23158
257,123,16403,25093,13492,23012
258,123,15936,24192,13270,24602
259,123,16386,25625,13462,22527
260,123,16708,27735,12546,21011
261,123,16749,27294,12867,21090
262,123,16668,27332,12860,21140
263,123,16840,27657,12569,20934
264,123,16584,27192,13038,21186
265,123,16607,25583,12901,22909
266,123,16530,25526,12922,23022
267,123,16689,24560,13094,23657
