round,seed,defect,exploit,exploit_,coop
1,367,19551,16902,12115,29432
2,367,19472,16965,12189,29374
3,367,19424,17063,12142,29371
4,367,19689,16901,12091,29319
5,367,17550,16753,12117,31580
6,367,17663,16547,12580,31210
7,367,18941,16202,12903,29954
8,367,20165,16449,12712,28674
9,367,21678,15772,13725,26825
10,367,20786,15886,13396,27932
11,367,20503,16038,13133,28326
12,367,20399,16078,13464,28059
13,367,19754,15389,13728,29129
14,367,20229,15539,13468,28764
15,367,21033,15488,14022,27457
16,367,20609,15245,14146,28000
17,367,20410,15352,14200,28038
18,367,20974,15477,14070,27479
19,367,19115,15813,13396,29676
20,367,18975,15802,13461,29762
21,367,18460,15918,13349,30273
22,367,17530,16270,13030,31170
23,367,17487,16206,13066,31241
24,367,16745,16520,12216,32519
25,367,16116,16937,12119,32828
26,367,16915,16490,12003,32592
27,367,18468,17218,12219,30095
28,367,16670,15800,12956,32574
29,367,16576,15854,13230,32340
30,367,15261,15649,12749,34341
31,367,15171,15696,12780,34353
32,367,15772,15607,12954,33667
33,367,16779,15472,12803,32946
34,367,15701,15168,13201,33930
35,367,15842,14983,13290,33885
36,367,15796,15267,13341,33596
37,367,15737,15077,13209,33977
38,367,15071,14891,13428,34610
39,367,13352,14620,13433,36595
40,367,14135,14269,13476,36120
41,367,13722,14487,13223,36568
42,367,13883,14442,13276,36399
43,367,12644,13983,13561,37812
44,367,12690,13890,13464,37956
45,367,12789,13874,13219,38118
46,367,13262,13701,13502,37535
47,367,13060,13803,13453,37684
48,367,12898,13807,13492,37803
49,367,11705,13147,13703,39445
50,367,10486,12494,13550,41470
51,367,10561,12426,13833,41180
52,367,9968,12041,13668,42323
53,367,9348,11845,13939,42868
54,367,9494,11994,14033,42479
55,367,9716,11749,13818,42717
56,367,9452,11918,14066,42564
57,367,10320,12748,13607,41325
58,367,9101,13025,12720,43154
59,367,8987,13060,12795,43158
60,367,8869,13093,12531,43507
61,367,7997,12858,11965,45180
62,367,7489,12577,11849,46085
63,367,7821,12704,12069,45406
64,367,8242,12907,12414,44437
65,367,8305,12564,12228,44903
66,367,7683,12455,12268,45594
67,367,7327,12150,12071,46452
68,367,7324,12113,12138,46425
69,367,7034,11990,12153,46823
70,367,6573,12034,11592,47801
71,367,6472,12008,11432,48088
72,367,5110,11502,10480,50908
73,367,6034,11713,11545,48708
74,367,4624,11668,10260,51448
75,367,6012,13193,10202,48593
76,367,5874,13144,10060,48922
77,367,5696,13108,9980,49216
78,367,5661,13023,10060,49256
79,367,6225,13140,10387,48248
80,367,6106,13147,10322,48425
81,367,5942,13031,10142,48885
82,367,6082,12989,10389,48540
83,367,6970,12878,11829,46323
84,367,6523,12796,11433,47248
85,367,6057,12707,11381,47855
86,367,6022,12798,11427,47753
87,367,7207,12631,12718,45444
88,367,6686,12677,12453,46184
89,367,8018,12297,14135,43550
90,367,8118,12601,13961,43320
91,367,8680,12574,14105,42641
92,367,7364,13088,12417,45131
93,367,7735,12992,12426,44847
94,367,7193,13173,12320,45314
95,367,8440,14390,12324,42846
96,367,9890,15491,12063,40556
97,367,9692,15594,12112,40602
98,367,9800,15422,12090,40688
99,367,8398,14123,12560,42919
100,367,8247,14221,12532,43000
101,367,8635,13898,12375,43092
102,367,9241,14130,12515,42114
103,367,8854,13879,12945,42322
104,367,8572,13820,12944,42664
105,367,8315,13828,12607,43250
106,367,7304,12694,12941,45061
107,367,6757,12644,11932,46667
108,367,6233,12315,11738,47714
109,367,6479,12408,12052,47061
110,367,5350,10847,11854,49949
111,367,5015,10895,11927,50163
112,367,5061,10895,12027,50017
113,367,4661,10776,11686,50877
114,367,4680,10745,11682,50893
115,367,4743,10778,11647,50832
116,367,4471,10675,11621,51233
117,367,3327,9155,11501,54017
118,367,3280,9157,11564,53999
119,367,3455,9105,11533,53907
120,367,3408,9295,11531,53766
121,367,3135,9075,11371,54419
122,367,3074,8978,11467,54481
123,367,2860,9039,11230,54871
124,367,2861,9094,11257,54788
125,367,2892,9093,11041,54974
126,367,2155,8336,10270,57239
127,367,2280,8360,10351,57009
128,367,2169,8180,10417,57234
129,367,2074,7959,10201,57766
130,367,2892,9632,10834,54642
131,367,2900,9676,10757,54667
132,367,2886,9563,10647,54904
133,367,2692,9563,10556,55189
134,367,2884,9604,10625,54887
135,367,2955,9549,10648,54848
136,367,2924,9500,10652,54924
137,367,3804,10323,11488,52385
138,367,3679,10573,11738,52010
139,367,3866,10516,11846,51772
140,367,4076,10267,11709,51948
141,367,3969,10234,11918,51879
142,367,4001,10340,11807,51852
143,367,3863,10375,11891,51871
144,367,4152,10385,11678,51785
145,367,4114,10500,11839,51547
146,367,4164,10469,11811,51556
147,367,3834,10323,11746,52097
148,367,3848,10419,11911,51822
149,367,4010,10535,11741,51714
150,367,3135,10743,9688,54434
151,367,4055,10560,11784,51601
152,367,5019,10267,13528,49186
153,367,5043,10349,13523,49085
154,367,4022,10591,11447,51940
155,367,4050,10572,11502,51876
156,367,4284,10451,11745,51520
157,367,4412,10465,11819,51304
158,367,5088,10306,13119,49487
159,367,5318,10849,13162,48671
160,367,5427,10865,13137,48571
161,367,6589,11377,13888,46146
162,367,6672,11329,13962,46037
163,367,6681,11300,13702,46317
164,367,7571,12179,14300,43950
165,367,7170,12249,14107,44474
166,367,6175,11774,13457,46594
167,367,6032,11837,13365,46766
168,367,6077,11611,13274,47038
169,367,7254,13372,13139,44235
170,367,7697,13709,12834,43760
171,367,8061,13630,13015,43294
172,367,7974,13640,13086,43300
173,367,8462,13774,12542,43222
174,367,8083,13843,12492,43582
175,367,8410,13979,12733,42878
176,367,9455,13857,13589,41099
177,367,10780,14602,13978,38640
178,367,9616,13269,14347,40768
179,367,8348,12601,13932,43119
180,367,7901,12553,13897,43649
181,367,7901,12501,13810,43788
182,367,8999,13743,14122,41136
183,367,8076,12671,13751,43502
184,367,7838,12655,13962,43545
185,367,7956,12582,13863,43599
186,367,8205,12547,14036,43212
187,367,8951,12148,14406,42495
188,367,8529,12035,14370,43066
189,367,7816,12313,13254,44617
190,367,7712,12393,13401,44494
191,367,7569,12255,13349,44827
192,367,7970,12154,13402,44474
193,367,7745,12232,13218,44805
194,367,7810,12215,13218,44757
195,367,7516,12165,13411,44908
196,367,7335,11945,13474,45246
197,367,7428,12239,13511,44822
198,367,7067,12008,13237,45688
199,367,8460,12615,13907,43018
200,367,9844,13164,14446,40546
201,367,9523,12972,14655,40850
202,367,10104,12761,14780,40355
203,367,10112,12889,14979,40020
204,367,10004,12890,15064,40042
205,367,9691,12927,14789,40593
206,367,8228,12683,14167,42922
207,367,9774,12853,14662,40711
208,367,9735,12758,15013,40494
209,367,8655,12330,14207,42808
210,367,8835,12217,14289,42659
211,367,8466,12395,14072,43067
212,367,8363,12377,14274,42986
213,367,9631,13457,14405,40507
214,367,9379,13185,14454,40982
215,367,9813,12864,14605,40718
216,367,10341,13090,14619,39950
217,367,11701,13166,15213,37920
218,367,13198,14769,14608,35425
219,367,13204,14804,14615,35377
220,367,12210,14965,13688,37137
221,367,10806,13946,13516,39732
222,367,10299,14132,13423,40146
223,367,10382,14152,13636,39830
224,367,9930,14336,13292,40442
225,367,11330,15092,13646,37932
226,367,10919,15336,13521,38224
227,367,10934,15296,13495,38275
228,367,12436,14774,14706,36084
229,367,11718,15357,14380,36545
230,367,11605,15277,14489,36629
231,367,11762,15285,14446,36507
232,367,10629,14640,14114,38617
233,367,9388,14137,13510,40965
234,367,9079,14005,13595,41321
235,367,9128,14108,13588,41176
236,367,8241,14362,12395,43002
237,367,9494,15605,12080,40821
238,367,8524,15242,11519,42715
239,367,8446,15060,11433,43061
240,367,8461,15012,11362,43165
241,367,8327,15034,11360,43279
242,367,7003,14239,11338,45420
243,367,8188,14278,12223,43311
244,367,9571,16040,11742,40647
245,367,9585,16115,11573,40727
246,367,9178,15824,11693,41305
247,367,9692,15872,11773,40663
248,367,8441,15177,11579,42803
249,367,7480,14736,10733,45051
250,367,7902,14659,11069,44370
251,367,7670,14708,11171,44451
252,367,8302,14570,11460,43668
253,367,7908,14515,11087,44490
254,367,8401,14461,11262,43876
255,367,8292,14292,11217,44199
256,367,8633,14332,11619,43416
257,367,8815,14431,11668,43086
258,367,8910,14364,11680,43046
259,367,8871,14500,11737,42892
260,367,8791,14277,11640,43292
261,367,9021,14411,11532,43036
262,367,8834,14305,11476,43385
263,367,8976,14147,11562,43315
264,367,8795,14294,11556,43355
265,367,9289,14510,11699,42502
266,367,7871,14850,10784,44495
267,367,8100,14614,10645,44641
268,367,7846,14496,10622,45036
269,367,7734,14599,10606,45061
270,367,8782,14127,11568,43523
271,367,8907,14207,11663,43223
272,367,8746,14284,11586,43384
273,367,9168,14316,11663,42853
274,367,9232,14340,11695,42733
275,367,9222,14390,11715,42673
276,367,9679,14459,11880,41982
277,367,10967,14135,12847,40051
278,367,11296,14098,12991,39615
279,367,11183,14161,12966,39690
280,367,11719,14142,12863,39276
281,367,11779,14139,12959,39123
282,367,12268,14362,13098,38272
283,367,12079,14285,12891,38745
284,367,11776,14267,12930,39027
285,367,10881,13174,13294,40651
286,367,10786,13289,13347,40578
287,367,11371,13026,13647,39956
288,367,11603,13120,13860,39417
289,367,11671,13311,13891,39127
290,367,11655,12947,13755,39643
291,367,13086,13811,13831,37272
292,367,11669,14100,13099,39132
293,367,12418,14245,12762,38575
294,367,14058,14577,12864,36501
295,367,14621,14779,13209,35391
296,367,14113,14803,12903,36181
297,367,15276,14746,13824,34154
298,367,14761,14047,13799,35393
299,367,14330,14062,13881,35727
300,367,12417,14414,12953,38216
301,367,12372,14500,12755,38373
302,367,12077,14622,12785,38516
303,367,11502,14798,12431,39269
304,367,11343,14651,12449,39557
305,367,11575,14516,12508,39401
306,367,12903,15103,12392,37602
307,367,12475,15337,12714,37474
308,367,12597,15122,12631,37650
309,367,12640,15242,12568,37550
310,367,12595,15127,12419,37859
311,367,12335,15060,12525,38080
312,367,12231,15013,12611,38145
313,367,13008,15628,12406,36958
314,367,12661,15531,12069,37739
315,367,13884,15530,12917,35669
316,367,14432,15529,12796,35243
317,367,14307,15618,12997,35078
318,367,14601,15509,12943,34947
319,367,12979,14466,13203,37352
320,367,13115,14349,13370,37166
321,367,13106,14484,13399,37011
322,367,13080,14367,13320,37233
323,367,12640,14400,13314,37646
324,367,11080,14179,12648,40093
325,367,11555,14227,12744,39474
326,367,12811,14600,13095,37494
327,367,12507,14995,12877,37621
328,367,12963,14739,12565,37733
329,367,11181,14546,12494,39779
330,367,11703,14277,13178,38842
331,367,11142,14071,13231,39556
332,367,10868,14093,13014,40025
333,367,10885,13789,12763,40563
334,367,12628,14329,13019,38024
335,367,12528,14416,13161,37895
336,367,12785,14610,13126,37479
337,367,12096,14373,13353,38178
338,367,11348,14029,13701,38922
339,367,11505,13976,13567,38952
340,367,11736,13780,14001,38483
341,367,12378,13621,14083,37918
342,367,12684,14020,14059,37237
343,367,11517,13340,13705,39438
344,367,11337,13333,13634,39696
345,367,9993,12943,13215,41849
346,367,9541,13068,13117,42274
347,367,11357,13090,13698,39855
348,367,11682,13148,13970,39200
349,367,11118,13477,13545,39860
350,367,10741,13476,13665,40118
351,367,11144,13578,13551,39727
352,367,11099,13576,13377,39948
353,367,11083,13515,13319,40083
354,367,11434,13822,13852,38892
355,367,10994,13351,13438,40217
356,367,10830,13550,13364,40256
357,367,11170,13593,13155,40082
358,367,12415,13421,14159,38005
359,367,12568,13340,14234,37858
360,367,12444,13481,14248,37827
361,367,12456,13569,14290,37685
362,367,10886,13230,13478,40406
363,367,9243,13446,12441,42870
364,367,9489,13778,12511,42222
365,367,9725,13718,12442,42115
366,367,9785,13787,12618,41810
367,367,8178,12952,12500,44370
368,367,8156,12813,12403,44628
369,367,8105,12912,12528,44455
370,367,9242,13668,12435,42655
371,367,8747,13867,12249,43137
372,367,10569,13866,12797,40768
373,367,10796,14292,12894,40018
374,367,10756,14394,12800,40050
375,367,9218,13514,12384,42884
376,367,8672,13509,12554,43265
377,367,7653,13299,11856,45192
378,367,7837,13364,11858,44941
379,367,8117,13429,11851,44603
380,367,8391,13557,11863,44189
381,367,9110,14435,11663,42792
382,367,9173,14398,11562,42867
383,367,9241,14430,11622,42707
384,367,8830,14329,11671,43170
385,367,8989,14162,11503,43346
386,367,8985,14190,11530,43295
387,367,9065,14290,11651,42994
388,367,8628,14428,11529,43415
389,367,8964,14569,11568,42899
390,367,9060,14380,11392,43168
391,367,8754,14742,11412,43092
392,367,10649,15452,11336,40563
393,367,10856,15415,11393,40336
394,367,11165,15428,11606,39801
395,367,11213,15267,11632,39888
396,367,10949,15400,11568,40083
397,367,11327,15129,12135,39409
398,367,11628,14871,11879,39622
399,367,12369,15007,12524,38100
400,367,10957,14131,12342,40570
401,367,9257,14585,11497,42661
402,367,9569,14883,11901,41647
403,367,11687,14334,12699,39280
404,367,11452,14487,12710,39351
405,367,11286,14445,12676,39593
406,367,11558,14375,12809,39258
407,367,11079,14479,12720,39722
408,367,12761,14473,12831,37935
409,367,11555,14481,12867,39097
410,367,11284,14456,12661,39599
411,367,11037,13854,12789,40320
412,367,10958,14054,12754,40234
413,367,10887,13916,12693,40504
414,367,11405,14182,12889,39524
415,367,10722,13954,12742,40582
416,367,11969,14485,12830,38716
417,367,13520,15191,12929,36360
418,367,11680,14649,12704,38967
419,367,13061,15149,12493,37297
420,367,13196,15077,12278,37449
421,367,12286,15410,12326,37978
422,367,12144,15282,12453,38121
423,367,12837,15010,12515,37638
424,367,12560,15255,12428,37757
425,367,13986,15329,12768,35917
426,367,15758,15394,13450,33398
427,367,15566,15581,13223,33630
428,367,15509,15842,13437,33212
429,367,14922,15493,13470,34115
430,367,14808,15450,13388,34354
431,367,16382,16236,13101,32281
432,367,17631,16995,12979,30395
433,367,19610,18061,12202,28127
434,367,19543,18031,12250,28176
435,367,20210,17931,12243,27616
436,367,20171,17688,12176,27965
437,367,19601,18098,12051,28250
438,367,20540,18081,12351,27028
439,367,20561,17922,12353,27164
440,367,20672,17828,12138,27362
441,367,20543,17653,12211,27593
442,367,19110,17756,11753,29381
443,367,17193,16795,12655,31357
444,367,17733,16394,12595,31278
445,367,17663,16675,12692,30970
446,367,18250,16844,12587,30319
447,367,19064,16556,12987,29393
448,367,19620,16286,13163,28931
449,367,19538,16296,13312,28854
450,367,19608,16210,13235,28947
451,367,19304,16360,13356,28980
452,367,19036,16719,13016,29229
453,367,19432,16199,13151,29218
454,367,19493,16222,13147,29138
455,367,18094,15334,13674,30898
456,367,18069,15370,13691,30870
457,367,16145,14914,14168,32773
458,367,16298,14821,13972,32909
459,367,15681,14791,13986,33542
460,367,13718,13913,14748,35621
461,367,13422,13526,14476,36576
462,367,12779,13647,14581,36993
463,367,11386,13534,14151,38929
464,367,11549,13278,14113,39060
465,367,13063,13095,15154,36688
466,367,14796,12397,16676,34131
467,367,16556,12796,16681,31967
468,367,14794,11569,17410,34227
469,367,16465,12300,16896,32339
470,367,15571,13072,16705,32652
471,367,15698,13043,16766,32493
472,367,15861,12885,16502,32752
473,367,16852,13386,16737,31025
474,367,18624,12985,17438,28953
475,367,19280,13213,17152,28355
476,367,20117,12993,16927,27963
477,367,21889,13044,17167,25900
478,367,22914,13654,17111,24321
479,367,23106,13428,17012,24454
480,367,21901,13172,17070,25857
481,367,22568,12675,16960,25797
482,367,21033,13425,16105,27437
483,367,21050,13453,16382,27115
484,367,19648,13113,15900,29339
485,367,19503,13374,16067,29056
